MANDT,EBELN,EBELP,AEDAT,TXZ01,MATNR,BUKRS,WERKS,LGORT,MATKL,MENGE,MEINS,NETPR,NETWR,BRTWR,MWSKZ,PSTYP,MTART,NTGEW,BRGEW,VOLUM
200,4500001829,00010,20250923,Success through address door.,000000000000109145,1000,2100,0001,PACK,465.267,EA,1013.88,471724.91,556635.39,V3,1,FERT,39.834,45.651,2.334
200,4500001829,00020,20250923,Something discussion sense staff.,000000000000109146,1000,2100,0003,SPAR,88.01,EA,4476.76,393999.65,464919.59,V3,0,FERT,31.0,9.646,1.478
200,4500001829,00030,20250923,Town clear his three serve position nor.,000000000000109147,2000,3100,0002,SERV,372.818,KG,1433.38,534389.86,630580.03,V2,1,HALB,3.763,8.261,3.666
200,4500001829,00040,20250923,Type opportunity animal present reach be,000000000000109148,1000,3100,0001,SERV,569.767,L,7633.42,4349270.81,5132139.56,V2,1,HALB,2.4,31.471,0.594
200,4500001829,00050,20250923,Behind easy realize population.,000000000000109149,3000,1100,0001,SERV,812.58,L,6329.55,5143265.74,6069053.57,V2,0,ROH,2.618,33.773,3.171
300,4500001830,00010,20250924,Statement offer room open.,000000000000109150,3000,1100,0002,SPAR,177.486,L,712.96,126540.42,149317.7,V1,1,HALB,7.639,13.584,0.491
300,4500001830,00020,20250924,Financial box per follow oil often.,000000000000109151,1000,1100,0001,RAW,987.088,KG,4104.33,4051334.89,4780575.17,V2,0,ROH,7.296,6.132,3.124
300,4500001830,00030,20250924,Public recently mention culture create s,000000000000109152,3000,1200,0003,RAW,862.598,EA,3356.39,2895215.3,3416354.05,V2,0,HALB,6.928,38.833,1.883
300,4500001830,00040,20250924,Leader my thank movie.,000000000000109153,3000,1100,0002,PACK,300.879,KG,395.05,118862.25,140257.45,V3,1,HALB,1.524,6.317,2.662
300,4500001830,00050,20250924,Entire call television institution.,000000000000109154,1000,1200,0001,SPAR,671.103,EA,3953.9,2653474.15,3131099.5,V3,0,HALB,11.014,3.842,1.437
100,4500001831,00010,20251113,Never design sister.,000000000000109155,3000,2100,0002,SPAR,319.771,KG,801.44,256277.27,302407.18,V3,0,ROH,32.142,49.561,3.197
100,4500001831,00020,20251113,New factor morning student.,000000000000109156,2000,1100,0002,PACK,303.073,EA,6214.41,1883419.88,2222435.46,V3,1,HALB,3.443,42.942,1.483
100,4500001831,00030,20251113,Parent life activity finish politics.,000000000000109157,3000,3100,0003,SERV,458.211,KG,5541.46,2539157.93,2996206.36,V3,1,ROH,28.558,19.147,0.88
100,4500001831,00040,20251113,Artist through various under along every,000000000000109158,1000,1100,0001,PACK,269.82,KG,476.89,128674.46,151835.86,V1,0,FERT,23.438,40.644,3.138
100,4500001831,00050,20251113,Color traditional bit better.,000000000000109159,1000,3100,0001,SPAR,87.489,KG,5970.03,522311.95,616328.1,V1,0,ROH,31.372,28.891,1.514
300,4500001832,00010,20260131,Young court ever.,000000000000109160,3000,1200,0001,RAW,382.198,EA,6058.67,2315611.56,2732421.64,V1,1,HALB,11.177,36.607,0.53
300,4500001832,00020,20260131,Away adult young around employee style t,000000000000109161,3000,3100,0002,RAW,303.418,KG,4458.19,1352695.09,1596180.21,V2,0,HALB,32.049,12.469,3.388
300,4500001832,00030,20260131,Thought task blood major TV along.,000000000000109162,2000,2100,0003,SPAR,288.706,KG,6406.56,1849612.31,2182542.53,V1,0,HALB,36.812,23.055,2.178
300,4500001832,00040,20260131,Century want capital plan.,000000000000109163,3000,1200,0003,SERV,366.878,L,4551.72,1669925.93,1970512.6,V2,1,HALB,33.662,46.225,0.99
300,4500001832,00050,20260131,Newspaper however sport yet star movemen,000000000000109164,3000,1200,0001,RAW,189.013,EA,7733.57,1461745.27,1724859.42,V1,0,FERT,35.109,34.578,0.976
400,4500001833,00010,20240717,Drive special husband he chair.,000000000000109165,3000,1200,0002,SPAR,646.711,L,7225.0,4672486.97,5513534.62,V3,1,FERT,16.726,39.389,2.369
400,4500001833,00020,20240717,Participant edge provide.,000000000000109166,2000,1200,0002,PACK,821.373,L,8881.68,7295172.15,8608303.14,V3,1,FERT,32.44,36.413,1.497
400,4500001833,00030,20240717,Employee less society type now must soci,000000000000109167,1000,1200,0002,PACK,785.38,KG,560.96,440566.76,519868.78,V3,0,ROH,12.906,22.295,0.242
400,4500001833,00040,20240717,Itself almost wait address mother trip l,000000000000109168,3000,2100,0001,PACK,100.921,L,7962.92,803625.85,948278.5,V1,1,HALB,17.591,26.633,3.293
400,4500001833,00050,20240717,State must outside recognize billion how,000000000000109169,3000,1100,0002,RAW,179.766,EA,1206.43,216875.1,255912.62,V3,1,ROH,21.442,39.687,1.777
300,4500001834,00010,20240721,Evening strong success interest art toni,000000000000109170,1000,1100,0002,SPAR,850.504,KG,1192.82,1014498.18,1197107.85,V2,1,ROH,16.833,47.466,2.909
300,4500001834,00020,20240721,Born physical health business hotel reco,000000000000109171,3000,1100,0001,SPAR,197.695,EA,5694.87,1125847.32,1328499.84,V3,0,HALB,39.632,33.715,3.549
300,4500001834,00030,20240721,Special for real development wind age no,000000000000109172,2000,3100,0001,RAW,824.725,KG,5720.45,4717798.13,5567001.79,V2,0,ROH,15.134,14.709,2.122
300,4500001834,00040,20240721,Girl time positive enter again thank pre,000000000000109173,3000,1100,0001,SERV,636.651,EA,5955.74,3791727.83,4474238.84,V1,0,ROH,35.879,23.598,2.476
300,4500001834,00050,20240721,House attack very realize.,000000000000109174,3000,1100,0002,RAW,67.456,L,1771.05,119467.95,140972.18,V1,0,ROH,35.893,33.02,0.88
300,4500001835,00010,20250901,If time wall past chance mention decade.,000000000000109175,3000,1100,0002,PACK,245.229,L,5254.82,1288634.25,1520588.41,V1,0,ROH,22.576,33.737,3.715
300,4500001835,00020,20250901,Investment check million fish add.,000000000000109176,1000,3100,0002,SPAR,853.632,L,1617.11,1380416.84,1628891.87,V2,1,HALB,17.853,36.991,0.853
300,4500001835,00030,20250901,News such expect listen.,000000000000109177,3000,1200,0001,PACK,39.441,KG,1398.4,55154.29,65082.06,V3,1,HALB,1.073,25.261,2.269
300,4500001835,00040,20250901,Employee need travel statement productio,000000000000109178,2000,3100,0001,RAW,727.473,KG,3749.09,2727361.75,3218286.86,V3,0,ROH,5.234,6.553,1.861
300,4500001835,00050,20250901,Interesting new create herself morning s,000000000000109179,1000,2100,0002,RAW,399.498,EA,7268.48,2903743.22,3426417.0,V1,0,FERT,37.223,14.584,3.551
300,4500001836,00010,20240323,Final difficult phone watch vote.,000000000000109180,2000,1100,0001,SERV,339.708,L,822.45,279392.84,329683.55,V1,0,ROH,35.764,46.513,1.082
300,4500001836,00020,20240323,Quickly mean fish production lose.,000000000000109181,3000,1200,0002,RAW,761.141,EA,4360.71,3319115.17,3916555.9,V3,0,FERT,16.257,45.03,0.201
300,4500001836,00030,20240323,Cultural win add according.,000000000000109182,2000,1100,0003,RAW,162.448,KG,7418.24,1205078.25,1421992.33,V3,1,ROH,4.279,1.182,1.575
300,4500001836,00040,20240323,Newspaper act at in miss.,000000000000109183,1000,2100,0003,SPAR,403.309,KG,3809.86,1536550.83,1813129.98,V3,0,FERT,11.23,23.139,1.022
300,4500001836,00050,20240323,Collection now story event.,000000000000109184,2000,3100,0002,RAW,557.505,EA,6464.17,3603807.1,4252492.38,V1,1,HALB,33.207,27.496,3.409
100,4500001837,00010,20240806,Glass radio ahead condition girl several,000000000000109185,2000,2100,0002,SERV,556.812,EA,8803.8,4902061.49,5784432.56,V1,0,ROH,26.89,18.731,1.556
100,4500001837,00020,20240806,Turn general book back under lawyer move,000000000000109186,1000,2100,0003,SERV,767.475,KG,3415.93,2621640.88,3093536.24,V3,1,ROH,5.132,8.188,3.482
100,4500001837,00030,20240806,Stage nation assume probably.,000000000000109187,3000,3100,0003,SPAR,928.442,EA,5126.15,4759332.96,5616012.89,V3,1,FERT,12.137,23.051,3.154
100,4500001837,00040,20240806,Exactly evidence travel.,000000000000109188,3000,3100,0001,RAW,893.634,KG,7759.46,6934117.28,8182258.39,V1,0,ROH,38.992,40.907,3.153
100,4500001837,00050,20240806,Else painting range school such candidat,000000000000109189,2000,1100,0001,SERV,507.052,EA,3046.23,1544597.01,1822624.47,V1,0,ROH,5.783,17.393,2.505
200,4500001838,00010,20251022,Think draw possible season reveal size i,000000000000109190,3000,1100,0002,SERV,292.517,L,6529.59,1910016.08,2253818.97,V1,0,FERT,38.139,34.955,2.857
200,4500001838,00020,20251022,Learn do quite thus know.,000000000000109191,1000,2100,0003,PACK,853.008,KG,1064.09,907677.28,1071059.19,V3,1,ROH,22.236,42.092,0.922
200,4500001838,00030,20251022,Hotel as professional break.,000000000000109192,2000,2100,0003,SERV,612.252,L,5039.14,3085223.54,3640563.78,V2,1,ROH,15.946,3.609,3.119
200,4500001838,00040,20251022,Another recently history history plant.,000000000000109193,2000,2100,0002,RAW,601.968,KG,4504.53,2711582.92,3199667.85,V1,0,HALB,27.227,45.622,2.635
200,4500001838,00050,20251022,Mean police though benefit.,000000000000109194,3000,2100,0002,SERV,144.7,EA,4978.93,720451.17,850132.38,V1,1,FERT,35.936,1.982,2.113
200,4500001839,00010,20241101,Within agency nearly.,000000000000109195,3000,1100,0003,PACK,375.461,EA,5964.96,2239609.85,2642739.62,V2,1,ROH,27.555,42.983,1.51
200,4500001839,00020,20241101,Movement hundred fear friend our.,000000000000109196,3000,1100,0002,SPAR,687.953,L,4213.76,2898868.83,3420665.22,V1,1,ROH,11.12,12.286,1.838
200,4500001839,00030,20241101,Even walk exist them city particular sen,000000000000109197,1000,1100,0001,RAW,319.07,L,7382.18,2355432.17,2779409.96,V1,0,HALB,36.157,13.088,1.732
200,4500001839,00040,20241101,Research ground check later.,000000000000109198,2000,1100,0001,SERV,933.099,KG,7572.97,7066330.73,8338270.26,V2,0,HALB,24.271,27.091,3.027
200,4500001839,00050,20241101,Hope table firm any share do.,000000000000109199,3000,1100,0003,SERV,327.268,L,2165.18,708594.13,836141.07,V1,0,FERT,37.52,33.147,3.937
100,4500001840,00010,20251004,Somebody end though nation bad stay vari,000000000000109200,3000,3100,0002,RAW,701.896,KG,1584.69,1112287.57,1312499.33,V1,1,ROH,20.775,6.588,2.803
100,4500001840,00020,20251004,Economic property country seek miss.,000000000000109201,1000,2100,0003,SPAR,926.877,L,102.33,94847.32,111919.84,V2,1,HALB,38.652,18.446,2.825
100,4500001840,00030,20251004,Trouble do eye too.,000000000000109202,2000,2100,0002,RAW,299.775,EA,8481.57,2542562.65,3000223.93,V2,1,FERT,18.262,23.937,2.755
100,4500001840,00040,20251004,Administration list age purpose security,000000000000109203,2000,3100,0001,RAW,366.528,L,4999.0,1832273.47,2162082.69,V2,0,ROH,1.397,16.858,3.632
100,4500001840,00050,20251004,Republican away art.,000000000000109204,1000,1100,0002,RAW,583.734,EA,2714.65,1584633.5,1869867.53,V1,0,ROH,22.0,32.836,2.289
300,4500001841,00010,20250822,Develop detail attention Republican chil,000000000000109205,3000,2100,0001,RAW,231.014,KG,1619.71,374175.69,441527.31,V3,1,ROH,26.813,42.999,0.744
300,4500001841,00020,20250822,Treat every focus trial fill.,000000000000109206,2000,3100,0001,SERV,925.176,KG,1347.61,1246776.43,1471196.19,V1,1,ROH,38.885,19.325,1.497
300,4500001841,00030,20250822,Will shoulder box almost plant hundred f,000000000000109207,1000,3100,0003,SPAR,944.052,L,8629.38,8146583.45,9612968.47,V2,0,FERT,29.529,41.113,0.805
300,4500001841,00040,20250822,Fire air actually authority great proces,000000000000109208,1000,1200,0002,PACK,249.573,EA,1422.84,355102.45,419020.89,V3,1,HALB,34.097,37.628,3.621
300,4500001841,00050,20250822,Sure old us compare teacher open.,000000000000109209,1000,2100,0002,PACK,278.784,KG,2896.42,807475.55,952821.15,V3,1,ROH,2.102,42.913,3.715
300,4500001842,00010,20250620,Manager mouth anyone right especially fi,000000000000109210,1000,1200,0001,SPAR,591.813,EA,694.32,410907.6,484870.97,V3,1,FERT,18.591,1.262,2.649
300,4500001842,00020,20250620,Firm account test food reveal own.,000000000000109211,3000,1100,0003,SPAR,586.655,EA,1210.96,710415.74,838290.57,V2,0,ROH,34.206,24.574,3.176
300,4500001842,00030,20250620,Apply factor various.,000000000000109212,3000,1100,0002,RAW,552.028,L,831.08,458779.43,541359.73,V3,1,FERT,32.172,39.705,3.918
300,4500001842,00040,20250620,Environmental hand field later.,000000000000109213,2000,1100,0001,PACK,849.22,L,1629.95,1384186.14,1633339.65,V1,1,FERT,3.973,30.959,1.075
300,4500001842,00050,20250620,Boy that service.,000000000000109214,3000,1100,0001,SPAR,772.881,L,2110.28,1630995.32,1924574.48,V2,1,HALB,38.751,21.299,0.624
300,4500001843,00010,20250917,Floor cultural structure read.,000000000000109215,1000,2100,0002,RAW,364.065,KG,4275.84,1556683.69,1836886.75,V1,1,HALB,36.951,32.53,3.48
300,4500001843,00020,20250917,Strong single key since cup.,000000000000109216,3000,3100,0002,RAW,521.829,EA,1320.78,689221.31,813281.15,V2,0,ROH,12.778,41.814,2.81
300,4500001843,00030,20250917,Investment data line scene brother vote.,000000000000109217,2000,2100,0003,SERV,358.236,EA,6814.71,2441274.45,2880703.85,V1,0,ROH,4.611,49.583,3.97
300,4500001843,00040,20250917,Behavior see stand past and.,000000000000109218,1000,2100,0003,RAW,959.721,KG,2605.49,2500543.47,2950641.29,V3,0,HALB,10.114,30.604,0.187
300,4500001843,00050,20250917,Get manage consider road official agency,000000000000109219,1000,1100,0001,RAW,710.513,KG,343.51,244068.32,288000.62,V3,0,ROH,31.38,15.769,3.64
200,4500001844,00010,20250502,Child religious fall become force.,000000000000109220,3000,2100,0003,SPAR,674.845,KG,5053.74,3410491.17,4024379.58,V3,0,FERT,27.902,21.755,2.469
200,4500001844,00020,20250502,Growth stop heart house long future.,000000000000109221,3000,3100,0003,PACK,950.165,KG,192.67,183068.29,216020.58,V1,0,ROH,10.738,7.803,1.009
200,4500001844,00030,20250502,Unit art information character industry.,000000000000109222,3000,2100,0002,SPAR,538.986,KG,1885.56,1016290.44,1199222.72,V1,1,FERT,2.496,39.661,3.692
200,4500001844,00040,20250502,Director wait news brother today.,000000000000109223,3000,3100,0002,SPAR,555.186,EA,6536.34,3628884.46,4282083.66,V2,0,ROH,5.452,44.312,1.274
200,4500001844,00050,20250502,Be reveal do.,000000000000109224,3000,2100,0003,PACK,538.995,EA,5796.62,3124349.2,3686732.06,V1,0,ROH,32.956,49.851,3.282
200,4500001845,00010,20250410,Last who public service member catch ent,000000000000109225,3000,1200,0001,PACK,833.621,L,2407.48,2006925.89,2368172.55,V1,0,HALB,35.354,40.936,1.519
200,4500001845,00020,20250410,To produce baby authority.,000000000000109226,3000,1200,0001,PACK,584.066,KG,6050.56,3533926.38,4170033.13,V1,1,FERT,19.587,36.547,2.164
200,4500001845,00030,20250410,Use occur analysis tax bill nature.,000000000000109227,1000,1200,0002,RAW,208.311,L,2483.27,517292.46,610405.1,V2,0,ROH,13.692,9.847,2.016
200,4500001845,00040,20250410,Off public continue tonight.,000000000000109228,2000,1200,0001,RAW,412.336,KG,5082.39,2095652.36,2472869.78,V2,1,FERT,8.976,33.275,1.134
200,4500001845,00050,20250410,Hotel eat south impact girl.,000000000000109229,3000,2100,0002,PACK,765.067,L,7432.59,5686429.33,6709986.61,V1,0,ROH,4.596,20.85,1.404
400,4500001846,00010,20241013,Computer decide box.,000000000000109230,1000,2100,0002,PACK,300.703,EA,5647.73,1698289.35,2003981.43,V1,1,FERT,22.879,7.821,1.447
400,4500001846,00020,20241013,Determine home up sign.,000000000000109231,3000,1100,0002,PACK,927.294,EA,8922.7,8273966.17,9763280.08,V3,0,HALB,35.131,48.255,0.969
400,4500001846,00030,20241013,Certainly every service military special,000000000000109232,1000,2100,0002,SERV,685.667,KG,6223.4,4267180.01,5035272.41,V1,1,HALB,14.298,14.601,0.274
400,4500001846,00040,20241013,Stock let late seem cell generation husb,000000000000109233,2000,2100,0002,SPAR,697.952,L,7418.23,5177568.46,6109530.78,V2,1,ROH,21.498,13.168,2.585
400,4500001846,00050,20241013,Too this recognize once animal collectio,000000000000109234,2000,2100,0001,SPAR,666.999,EA,6979.85,4655552.97,5493552.5,V2,0,HALB,18.346,8.45,0.475
400,4500001847,00010,20240722,Significant production player project on,000000000000109235,1000,1200,0003,PACK,692.177,L,7216.0,4994749.23,5893804.09,V2,1,FERT,36.387,23.866,0.908
400,4500001847,00020,20240722,Push end stage area others picture.,000000000000109236,2000,2100,0003,SPAR,264.274,EA,7276.62,1923021.47,2269165.33,V1,0,HALB,23.326,3.391,3.136
400,4500001847,00030,20240722,Analysis since win wind company shake.,000000000000109237,2000,3100,0003,SPAR,117.876,EA,1023.03,120590.68,142297.0,V3,0,FERT,26.809,18.475,2.477
400,4500001847,00040,20240722,Song those pick energy meet enjoy.,000000000000109238,1000,3100,0003,SPAR,272.31,EA,6420.07,1748249.26,2062934.13,V2,0,HALB,19.357,30.139,3.934
400,4500001847,00050,20240722,Religious language finish least.,000000000000109239,2000,2100,0002,RAW,439.513,KG,4734.91,2081054.5,2455644.31,V1,0,ROH,35.112,6.263,1.643
200,4500001848,00010,20250427,Military perhaps stand before.,000000000000109240,1000,2100,0001,SERV,116.552,EA,1429.26,166583.11,196568.07,V1,0,FERT,29.157,45.267,1.342
200,4500001848,00020,20250427,Seven gun factor design these describe f,000000000000109241,2000,1100,0001,PACK,852.865,KG,3474.32,2963125.93,3496488.6,V1,1,ROH,39.589,18.664,0.957
200,4500001848,00030,20250427,Middle order financial.,000000000000109242,3000,1200,0002,RAW,271.635,KG,5478.2,1488070.86,1755923.61,V2,1,HALB,25.425,38.459,3.37
200,4500001848,00040,20250427,Break rock claim product exactly find.,000000000000109243,1000,2100,0002,RAW,997.916,EA,2538.45,2533159.87,2989128.65,V1,1,ROH,3.219,25.15,2.072
200,4500001848,00050,20250427,Family various citizen teacher something,000000000000109244,1000,1100,0002,SERV,50.013,KG,3015.92,150835.21,177985.55,V2,1,ROH,1.48,48.643,1.396
300,4500001849,00010,20240610,Offer beat bar people we.,000000000000109245,3000,1200,0002,SPAR,837.013,EA,258.7,216535.26,255511.61,V1,0,ROH,20.931,45.583,2.426
300,4500001849,00020,20240610,Student I laugh him consumer.,000000000000109246,2000,1200,0001,RAW,132.151,L,3684.76,486944.72,574594.77,V3,1,FERT,34.315,42.309,0.369
300,4500001849,00030,20240610,Generation white clear response child.,000000000000109247,2000,1100,0001,RAW,453.848,KG,888.76,403361.95,475967.1,V3,1,FERT,24.148,15.484,1.24
300,4500001849,00040,20240610,Southern management light.,000000000000109248,3000,2100,0001,SPAR,372.813,KG,5108.54,1904530.12,2247345.54,V1,0,ROH,19.926,13.335,0.61
300,4500001849,00050,20240610,Consumer on remain anything fine wait ev,000000000000109249,2000,1200,0003,PACK,554.77,EA,7771.84,4311583.68,5087668.74,V2,1,HALB,21.304,34.719,0.709
200,4500001850,00010,20240301,South outside history.,000000000000109250,1000,2100,0001,PACK,550.959,L,2135.29,1176457.24,1388219.54,V1,1,ROH,39.344,41.377,1.147
200,4500001850,00020,20240301,Person method positive film live economy,000000000000109251,1000,3100,0001,SERV,799.03,L,2038.53,1628846.63,1922039.02,V3,0,FERT,15.494,2.666,3.565
200,4500001850,00030,20240301,Available increase wait interesting.,000000000000109252,3000,3100,0003,PACK,793.621,L,1777.51,1410669.26,1664589.73,V3,0,HALB,35.318,13.297,2.652
