BSKRF,DISKZ,DLINL,EINME,ERSDA,HERKL,INSME,KEINM,KINSM,KLABS,KSPEM,KZILE,KZILL,KZILQ,KZILS,KZVLE,KZVLL,KZVLQ,KZVLS,LABST,LBSTF,LFGJA,LFMON,LGORT,LGPBE,LMINB,LSOBS,LVORM,LWMKB,MANDT,MATNR,MDJIN,MDRUE,PRCTL,PSTAT,RETME,SPEME,SPERR,UMLME,VKLAB,VKUML,VMEIN,VMINS,VMLAB,VMRET,VMSPE,VMUML,WERKS
1.1155,1,20250426,128.834,20260130,CN,106.411,31.136,47.908,411.621,8.437,"","","","","","","","",3388.053,843.863,2023,11,S019,BIN372,161.517,71,"",393,100,893672523337382368,2024,X,9122906431,K,58.442,59.911,X,353.66,63930.96,7264.72,105.208,90.879,3281.428,51.685,48.756,299.234,P028
1.1159,"",20250706,28.683,20240704,CN,36.614,13.035,17.88,38.279,4.021,"","","","","","","","",658.712,216.662,2025,09,S085,BIN119,137.445,55,"",748,100,404392044570432659,2024,"",9427779745,K,8.997,27.444,"",62.77,17304.63,1797.9,23.454,32.975,561.949,7.278,25.023,54.017,P037
0.8324,1,20231231,26.401,20231003,DE,149.947,11.829,37.417,91.406,23.118,"","","","","","","","",1543.13,825.793,2026,12,S077,BIN503,268.476,89,"",891,100,702333176438519401,2022,"",3321077205,K,11.954,71.513,"",303.898,34863.7,4842.17,23.837,141.501,1326.8,11.302,65.089,280.822,P045
0.8943,"",20240625,243.203,20240809,IN,226.868,96.934,44.008,518.429,78.252,"","","","","","","","",7409.318,168.034,2026,12,S006,BIN994,384.815,42,"",254,100,760517091560254871,2025,X,2601945376,K,69.83,174.942,X,748.559,290129.55,15000.02,225.546,191.213,7124.291,63.693,148.712,643.864,P024
0.854,2,20240501,84.703,20240612,US,60.226,32.048,23.33,183.681,13.804,"","","","","","","","",1824.229,81.466,2025,03,S068,BIN152,437.42,68,"",135,100,421467603454392915,2022,"",2130518491,K,27.141,53.341,X,266.77,53953.65,10557.35,68.482,49.796,1562.027,22.238,46.158,233.741,P033
0.9208,1,20241225,61.159,20251016,US,383.166,25.317,86.921,358.881,23.327,"","","","","","","","",3966.532,639.457,2022,12,S007,BIN363,191.743,18,"",231,100,646203177763998553,2026,X,3227039438,K,38.033,195.124,X,341.374,66439.99,15927.57,54.896,320.721,3408.469,33.083,167.579,315.882,P011
0.9619,"",20230720,19.485,20240729,CN,37.601,4.535,13.032,61.543,7.68,"","","","","","","","",676.198,567.73,2023,04,S007,BIN387,156.78,30,"",169,100,172872450643704649,2025,"",3920024645,K,13.132,26.988,"",113.876,23644.62,2319.15,17.53,35.466,649.319,11.412,25.454,103.724,P026
1.0854,1,20250506,24.841,20250118,IN,90.991,11.481,36.429,92.485,4.829,"","","","","","","","",1132.827,855.347,2024,02,S035,BIN324,54.62,44,"",343,100,537668503637782984,2025,"",9038021693,K,8.633,13.052,X,118.199,22691.48,5479.79,23.09,81.713,1061.218,7.976,12.207,96.921,P007
0.9358,2,20250723,57.039,20260116,DE,379.788,8.593,127.028,453.664,47.783,"","","","","","","","",4075.289,706.845,2025,05,S025,BIN787,51.563,75,"",132,100,974344681558322649,2025,X,6892195036,K,27.096,113.453,"",559.729,48265.82,21057.9,46.233,355.411,3840.767,24.328,97.088,501.362,P043
1.0829,2,20250215,185.313,20230603,DE,361.261,53.693,117.436,450.336,15.006,"","","","","","","","",3957.249,378.464,2026,02,S050,BIN443,246.922,41,"",284,100,680036515757396657,2026,"",8018619847,K,76.108,47.099,"",442.879,104585.84,8510.25,153.142,329.815,3697.573,66.59,41.004,402.942,P017
1.005,"",20231004,116.261,20241104,DE,137.355,16.309,14.145,232.984,4.138,"","","","","","","","",2544.306,799.868,2025,04,S067,BIN420,130.066,52,"",333,100,551121077430857384,2024,"",4526554759,K,41.804,33.799,"",408.572,78605.12,8726.4,103.655,118.764,2308.022,38.516,29.493,340.995,P035
0.941,2,20251018,61.737,20241207,IN,92.952,28.138,36.512,161.175,13.648,"","","","","","","","",1700.999,614.659,2022,12,S053,BIN460,54.479,89,"",401,100,213616926530339337,2024,X,7718576169,K,27.408,80.117,X,279.817,84064.74,6041.83,57.124,77.31,1657.611,23.733,68.675,242.949,P023
0.8058,1,20230527,111.551,20240323,US,346.493,50.526,116.728,438.03,64.779,"","","","","","","","",5982.496,222.975,2026,01,S018,BIN178,206.612,15,"",251,100,986278276343708744,2023,"",4606769985,K,102.519,133.601,"",1163.752,211580.47,27543.67,92.47,283.966,5661.225,84.317,112.092,969.75,P040
1.0808,"",20250425,85.063,20240428,IN,535.506,23.313,84.959,640.468,31.698,"","","","","","","","",5376.207,796.29,2024,01,S027,BIN305,340.582,95,"",834,100,149976492941101983,2024,X,6256721766,K,85.186,155.618,X,579.303,86139.47,12692.8,76.374,449.87,4680.367,76.206,144.588,537.863,P046
1.0407,1,20260201,141.42,20240804,IN,494.84,32.737,100.05,616.256,28.353,"","","","","","","","",5779.29,769.288,2023,10,S084,BIN858,498.731,54,"",313,100,216409354983286366,2022,X,2152622351,K,98.196,141.789,"",625.617,136716.12,11804.81,114.341,456.398,5563.497,87.566,124.214,554.749,P045
1.0535,"",20231103,126.844,20231015,US,505.841,62.633,198.269,657.064,40.015,"","","","","","","","",7855.632,640.596,2026,11,S004,BIN912,205.805,59,"",252,100,705543624424251685,2025,"",8089537867,K,138.605,127.957,X,953.343,121211.16,30985.23,105.531,450.337,6698.914,110.897,112.66,828.7,P048
1.0353,"",20250322,83.971,20240212,DE,368.554,30.465,140.868,491.117,20.311,"","","","","","","","",4072.366,116.557,2024,01,S063,BIN349,125.803,26,"",233,100,131693252918507353,2025,"",7431530095,K,54.047,65.105,X,789.312,165922.29,20714.86,70.462,301.035,3671.875,47.058,55.761,655.093,P036
0.9933,1,20250129,151.051,20240909,DE,284.318,38.723,104.179,251.354,54.535,"","","","","","","","",3136.981,911.011,2023,11,S007,BIN710,144.939,11,"",430,100,405529621778375882,2026,X,3232577191,K,24.868,113.964,X,496.101,39771.15,16008.7,130.714,235.009,2723.861,19.944,105.215,421.556,P029
1.0168,2,20240619,208.044,20250111,DE,719.779,89.629,232.203,661.94,41.286,"","","","","","","","",7379.62,225.895,2025,01,S049,BIN933,333.166,92,"",750,100,204354873912693859,2026,"",6045123684,K,125.89,353.304,"",1084.891,286032.82,42215.59,172.261,589.29,6294.351,102.353,308.35,993.629,P023
0.8186,"",20250924,228.714,20231121,US,414.745,81.82,98.619,755.768,15.441,"","","","","","","","",5138.124,920.66,2024,07,S092,BIN450,37.265,90,"",546,100,265267216811616814,2025,X,1693813614,K,63.602,81.302,"",779.883,90922.22,28031.04,183.418,389.007,4767.664,56.987,75.406,635.758,P003
1.0834,2,20230528,184.291,20251121,IN,637.084,25.039,125.37,628.219,45.123,"","","","","","","","",7528.071,694.198,2025,07,S080,BIN383,18.355,89,"",792,100,784690381502449963,2026,"",8686495981,K,147.823,269.604,"",1374.21,187956.06,31498.71,165.572,546.608,6470.144,135.211,254.508,1177.163,P035
1.0748,2,20251116,253.084,20251226,IN,644.824,64.968,285.598,761.221,108.085,"","","","","","","","",7731.21,662.097,2023,09,S050,BIN638,183.217,43,"",720,100,576240839937446909,2025,"",9874465908,K,62.003,233.424,"",1486.369,89756.74,55642.38,219.559,587.084,6791.338,49.867,212.787,1323.665,P033
0.9358,1,20240519,108.232,20240630,US,166.521,18.558,22.209,287.306,43.59,"","","","","","","","",5654.994,482.879,2023,09,S091,BIN785,474.71,11,"",823,100,711561693278718161,2024,"",2596306752,K,96.449,238.731,"",716.047,211634.25,29246.15,97.196,138.49,5358.557,77.539,195.198,625.841,P049
1.0006,2,20240601,169.595,20230709,DE,518.721,54.848,227.215,464.565,23.821,"","","","","","","","",6365.078,549.531,2026,10,S028,BIN492,213.252,71,"",617,100,220119324680447131,2024,"",5788170602,K,41.029,170.871,X,699.083,244095.87,33118.56,156.044,415.914,5778.742,36.944,158.695,590.437,P034
1.0049,"",20231203,8.126,20240131,IN,16.67,3.776,6.877,63.687,4.175,"","","","","","","","",696.323,103.617,2025,08,S094,BIN670,428.707,46,"",513,100,365224679030752776,2026,"",6567437456,K,10.88,10.808,"",101.601,25263.46,1910.27,7.009,14.52,597.945,9.599,9.782,93.099,P050
1.0066,"",20231217,282.941,20250804,US,548.581,113.551,85.981,796.802,29.12,"","","","","","","","",6001.937,466.991,2024,09,S056,BIN774,296.977,64,"",574,100,812922479589449470,2026,"",9730131174,K,37.507,133.323,"",678.213,283011.78,25578.89,238.97,459.539,5420.435,32.779,118.59,614.782,P013
1.1802,1,20241024,122.867,20250510,DE,240.216,36.968,105.953,365.402,29.425,"","","","","","","","",4041.288,485.451,2023,03,S047,BIN865,120.688,64,"",497,100,370644885263501413,2022,X,4752804452,K,41.642,150.383,X,786.838,152302.46,25617.73,115.154,220.533,3853.058,34.164,137.633,715.18,P041
1.0468,"",20240307,12.667,20250619,IN,43.082,6.233,5.511,121.12,9.63,"","","","","","","","",997.765,761.126,2024,02,S004,BIN839,408.181,36,"",825,100,556289727138264337,2025,"",2578083683,K,13.829,22.618,X,74.131,23687.02,2265.44,11.618,38.621,949.029,13.101,18.156,60.371,P047
1.0188,"",20241008,151.841,20240320,CN,245.21,30.312,103.351,234.235,33.54,"","","","","","","","",4105.795,663.022,2023,01,S062,BIN520,463.475,58,"",436,100,155136744720180389,2025,X,5683716568,K,74.409,177.142,X,743.383,81146.89,26015.53,143.029,207.292,4008.431,64.104,153.244,649.801,P035
1.0303,1,20250929,175.865,20241024,CN,189.745,65.574,77.326,455.528,24.673,"","","","","","","","",3740.816,59.003,2023,09,S073,BIN484,360.091,60,"",254,100,918674642283672893,2024,"",6268803475,K,32.253,157.665,X,203.695,172688.83,8336.06,144.758,162.732,3612.421,26.942,141.184,180.227,P050
0.8838,"",20241219,116.26,20230926,US,189.042,38.679,53.936,205.734,33.574,"","","","","","","","",2519.848,572.242,2025,10,S049,BIN663,489.062,96,"",497,100,853246145363618024,2025,X,5408837144,K,15.046,103.422,"",305.364,45917.29,13609.96,98.933,151.883,2146.312,12.073,95.304,247.779,P019
0.9479,2,20240712,38.504,20250418,IN,113.047,16.272,49.562,167.775,7.156,"","","","","","","","",1914.707,92.076,2026,12,S032,BIN375,397.383,66,"",344,100,629003666851858510,2026,"",9297103609,K,23.029,48.173,X,159.043,65781.1,7607.75,36.46,94.601,1768.768,19.268,38.786,139.633,P016
1.1548,"",20251211,171.1,20250811,DE,169.502,83.738,37.911,839.078,77.33,"","","","","","","","",5680.797,391.248,2023,02,S015,BIN135,194.107,37,"",110,100,442622201511562779,2024,"",4208840474,K,86.544,182.532,X,1050.069,267731.72,19073.38,152.842,135.837,5531.833,70.148,165.089,933.073,P014
1.0172,1,20240427,96.627,20240130,DE,337.821,21.427,76.635,273.582,36.343,"","","","","","","","",4150.717,959.809,2026,05,S003,BIN756,33.003,16,"",615,100,217711142063405718,2022,X,9853145405,K,22.574,102.51,"",400.912,48252.16,18311.23,85.243,301.67,4018.461,21.169,85.101,326.737,P043
0.8813,"",20250524,3.183,20230527,US,17.368,1.129,4.969,36.813,2.534,"","","","","","","","",309.047,765.182,2026,05,S028,BIN376,65.581,34,"",872,100,926736017434147962,2024,X,1133342550,K,2.46,8.705,"",23.063,4764.87,1047.24,2.569,14.597,269.19,2.246,7.827,20.218,P044
1.1394,2,20250819,14.058,20250728,IN,23.649,4.105,4.857,22.227,1.9,"","","","","","","","",412.348,738.662,2026,04,S067,BIN176,17.29,23,"",340,100,486910226029416763,2024,"",1111446136,K,4.197,15.315,"",51.393,18208.26,1074.38,11.911,21.12,390.823,3.744,14.316,48.805,P025
1.1042,"",20230706,204.1,20240313,US,145.642,50.315,61.478,341.607,57.193,"","","","","","","","",4158.442,684.486,2026,10,S038,BIN524,63.574,71,"",795,100,185895551262942131,2025,"",5097820886,K,81.797,130.523,"",775.955,133497.26,22642.53,174.628,123.533,3701.362,65.829,111.684,678.722,P007
1.038,2,20231112,77.856,20250321,CN,171.674,25.326,53.949,454.679,13.234,"","","","","","","","",3090.472,608.601,2026,04,S041,BIN246,359.889,50,"",802,100,134073265941860292,2023,"",7103544833,K,61.591,110.585,X,272.493,116091.69,4459.91,63.815,143.088,2642.852,54.731,104.324,220.076,P048
1.0453,2,20230707,55.892,20251014,IN,107.073,19.327,35.927,93.796,8.262,"","","","","","","","",1277.072,961.443,2026,11,S045,BIN704,463.092,93,"",943,100,237270010091396295,2026,"",8907739655,K,8.646,43.667,X,147.036,13380.31,5226.35,47.222,97.161,1119.077,7.393,35.594,135.74,P022
0.8548,1,20240811,72.27,20250517,US,134.084,8.156,35.915,320.022,45.472,"","","","","","","","",5546.356,420.634,2024,12,S082,BIN341,371.338,99,"",521,100,160516900301073458,2022,X,8097537038,K,80.344,190.395,X,1000.923,150090.46,13499.19,59.049,123.351,4932.551,75.465,165.786,836.659,P001
1.0556,2,20250626,86.508,20230921,US,168.646,26.88,61.336,258.652,35.537,"","","","","","","","",2575.609,837.902,2022,06,S077,BIN213,423.405,15,"",693,100,732621703933536366,2024,X,4341255783,K,37.101,106.307,X,267.186,57877.76,5168.29,72.019,144.86,2283.559,35.154,96.464,214.11,P032
0.9434,1,20240502,154.504,20241122,DE,109.127,21.649,14.488,564.531,53.225,"","","","","","","","",3849.431,332.736,2026,02,S016,BIN698,12.963,33,"",153,100,947316727053108256,2025,"",1648797276,K,72.246,108.266,"",707.199,117270.08,28142.87,127.105,99.361,3768.824,67.707,96.728,576.729,P014
1.0602,"",20230702,109.399,20241208,CN,128.766,50.422,20.475,196.488,15.146,"","","","","","","","",2529.957,743.987,2026,07,S088,BIN255,128.801,30,"",221,100,844511149531338735,2022,X,9063273237,K,43.521,74.965,X,159.357,38800.46,7644.54,96.972,110.469,2259.759,40.638,71.087,146.474,P005
1.1773,2,20251105,113.635,20250227,US,71.496,16.66,20.415,402.822,27.022,"","","","","","","","",2862.922,643.549,2026,01,S065,BIN660,261.888,77,"",438,100,519349439766731473,2025,"",4086856672,K,50.443,79.428,X,273.43,106844.79,3810.19,97.062,59.506,2801.564,40.824,74.866,247.464,P028
0.843,2,20250814,75.033,20240711,DE,113.116,31.772,46.656,233.621,11.341,"","","","","","","","",1737.129,896.793,2022,08,S047,BIN592,106.136,52,"",721,100,916402659670690789,2025,X,3074373433,K,11.983,81.24,"",331.786,79588.92,5699.28,68.738,101.219,1526.695,10.806,67.2,272.982,P009
0.8695,2,20240703,51.686,20231009,IN,131.192,6.257,48.34,212.501,13.603,"","","","","","","","",1803.515,723.157,2022,03,S091,BIN760,27.006,94,"",700,100,666265663735747753,2023,"",5103526827,K,35.242,27.62,"",271.989,84325.21,4320.34,43.584,120.372,1681.012,28.905,24.525,217.875,P035
0.9841,1,20250316,103.489,20240913,DE,361.506,36.482,97.723,253.012,27.449,"","","","","","","","",4187.779,252.321,2022,08,S026,BIN344,320.93,32,"",507,100,716912923173270197,2024,"",2480531255,K,37.471,144.912,"",727.264,166288.71,12376.48,83.211,334.739,3722.26,30.905,126.55,689.148,P029
1.0807,"",20240612,97.414,20240324,DE,315.98,31.168,78.042,701.566,83.594,"","","","","","","","",4720.503,194.854,2023,01,S048,BIN258,409.489,97,"",467,100,103025811761942783,2025,X,6297791941,K,59.153,183.919,"",735.432,149561.97,30581.68,88.539,283.08,4622.487,53.612,163.32,611.857,P045
1.0799,1,20250511,68.515,20241207,US,162.828,30.544,62.978,344.315,11.583,"","","","","","","","",2665.772,440.761,2024,10,S028,BIN900,141.625,77,"",966,100,981713936092760695,2024,X,4939322564,K,47.695,61.622,X,446.323,71084.77,9268.35,64.029,150.996,2551.709,42.638,51.355,371.849,P043
0.9468,1,20230522,38.201,20241019,US,76.143,16.182,18.993,385.048,35.938,"","","","","","","","",2772.332,708.242,2023,01,S002,BIN680,86.215,82,"",804,100,596717947349998073,2024,"",1300575036,K,35.687,132.076,"",272.603,110602.08,9446.72,35.37,65.268,2547.92,31.85,115.261,246.436,P020
0.8011,"",20230604,75.515,20250729,DE,146.62,15.195,37.069,243.231,52.192,"","","","","","","","",2357.972,122.489,2024,10,S047,BIN637,87.808,25,"",890,100,401232823499475987,2026,"",7611452586,K,33.182,114.413,X,295.256,81938.27,14422.22,60.787,122.133,2217.911,28.866,100.344,242.45,P011
1.0,2,20240519,126.578,20250214,DE,222.285,35.545,51.096,257.67,20.893,"","","","","","","","",3493.342,482.121,2023,05,S034,BIN372,404.752,60,"",149,100,169537737304802512,2023,X,9485690274,K,37.534,135.585,X,558.715,140143.61,8100.79,119.296,206.636,3403.05,31.297,121.157,471.804,P017
0.9814,1,20250716,141.865,20230901,CN,293.852,55.144,40.524,424.326,52.777,"","","","","","","","",7989.238,791.842,2025,08,S054,BIN201,244.245,22,"",806,100,496491275557895495,2024,X,1233541401,K,55.847,137.91,"",716.501,398695.38,8870.59,129.832,242.82,6904.094,44.914,115.216,626.056,P030
0.9522,2,20250205,178.81,20240628,US,129.717,87.969,47.461,399.248,37.192,"","","","","","","","",4878.362,361.389,2025,08,S090,BIN965,492.504,32,"",845,100,633114260841738155,2023,X,9896674730,K,68.922,146.778,"",917.039,157129.32,11635.81,159.816,113.73,4366.358,64.943,131.718,843.387,P001
0.8355,2,20250117,82.136,20230617,US,509.109,30.678,93.495,446.225,118.868,"","","","","","","","",6201.575,898.032,2024,11,S079,BIN588,163.419,19,"",721,100,211425401682115506,2022,X,1945073670,K,121.096,309.89,"",347.044,210924.23,8045.6,75.328,419.484,5700.645,112.796,263.853,286.483,P050
1.0758,1,20251128,45.487,20241221,CN,64.408,12.668,15.53,202.678,31.039,"","","","","","","","",1568.715,103.539,2024,09,S029,BIN930,305.006,78,"",726,100,290849069308294335,2023,"",8933938965,K,25.473,64.237,X,298.866,67954.33,12465.92,40.089,54.686,1483.748,21.256,59.213,250.784,P042
1.1543,"",20240815,24.477,20251216,CN,51.475,11.919,14.863,121.208,4.875,"","","","","","","","",909.046,558.169,2023,07,S050,BIN240,348.382,70,"",264,100,258839718880115901,2024,X,7183434841,K,6.082,34.668,X,135.134,15278.15,1489.87,21.623,46.562,847.312,5.09,29.686,108.538,P032
1.0182,1,20231225,130.01,20250407,CN,121.331,48.442,19.912,235.711,11.789,"","","","","","","","",3204.063,724.463,2024,01,S017,BIN352,426.455,41,"",729,100,572554702828176239,2026,"",1332367999,K,19.266,39.391,"",635.131,46126.25,7830.47,115.331,109.473,2960.526,15.914,36.077,552.251,P027
1.0438,1,20250627,25.732,20240711,IN,40.272,9.566,17.211,70.898,3.679,"","","","","","","","",537.579,776.087,2023,07,S039,BIN416,313.21,63,"",319,100,398412846252337596,2024,"",3586086559,K,8.328,11.371,"",59.996,6486.56,1796.41,23.219,32.888,509.486,7.77,9.383,56.605,P043
1.1465,"",20250310,22.052,20240311,US,72.223,10.238,33.21,47.002,13.291,"","","","","","","","",829.788,555.452,2026,01,S022,BIN715,384.963,52,"",473,100,439200690946885729,2025,X,2105867556,K,13.773,38.462,X,147.723,15471.8,7138.57,18.289,62.055,758.887,12.619,33.392,123.078,P015
1.076,"",20241021,45.938,20240321,IN,65.667,17.244,18.935,118.339,2.222,"","","","","","","","",1122.948,978.044,2022,04,S005,BIN285,177.625,44,"",463,100,803712558151839077,2025,X,3353925168,K,7.218,18.855,X,184.487,26866.22,8690.23,40.886,58.952,1016.621,5.775,16.465,174.941,P032
0.9501,1,20240512,58.476,20231007,IN,186.987,18.598,61.027,188.792,13.519,"","","","","","","","",2186.567,436.827,2023,04,S019,BIN291,297.664,94,"",871,100,783623739625410818,2023,X,8512937883,K,36.561,35.348,X,420.252,67071.21,7951.31,49.882,177.261,1931.578,31.572,31.192,338.314,P026
0.9661,1,20240812,91.491,20260101,IN,360.44,42.508,84.503,704.977,25.766,"","","","","","","","",5217.449,50.731,2025,05,S063,BIN473,372.503,31,"",732,100,629022517793099887,2026,"",8076463568,K,65.128,194.148,X,555.74,199214.71,20917.89,81.69,307.189,4477.697,60.949,160.164,451.453,P036
1.0054,"",20250518,37.015,20251105,IN,319.326,15.414,146.933,175.335,37.714,"","","","","","","","",3317.197,233.163,2022,03,S078,BIN505,476.308,92,"",949,100,477812651931865204,2026,X,2537719287,K,42.926,77.452,"",181.342,107898.16,8982.22,31.227,290.057,3228.517,38.575,62.056,164.357,P024
0.9872,"",20250321,65.686,20230530,CN,522.276,18.716,236.826,401.158,97.686,"","","","","","","","",6176.107,296.91,2023,05,S009,BIN566,324.599,86,"",146,100,623932750740915849,2026,"",9378029278,K,92.044,216.915,"",1233.313,243715.26,51696.11,61.069,426.792,5302.02,84.401,174.908,1139.028,P028
1.1933,2,20250126,49.014,20250420,DE,119.734,4.982,40.36,158.255,23.722,"","","","","","","","",1386.151,474.454,2023,10,S084,BIN328,330.169,46,"",269,100,433972968564047067,2023,"",8150465364,K,15.774,51.575,"",189.422,55209.97,6148.37,45.839,96.401,1345.2,13.412,48.834,179.138,P033
1.0807,"",20231223,111.069,20230811,CN,253.782,40.172,70.162,445.951,48.786,"","","","","","","","",3961.739,60.333,2024,02,S098,BIN229,418.048,63,"",847,100,409575368898513532,2023,X,6163958706,K,37.13,97.594,X,599.027,69260.7,18676.97,92.06,209.516,3519.799,32.098,79.962,566.658,P012
0.9883,1,20240623,20.382,20230707,US,41.542,7.816,18.198,61.192,3.916,"","","","","","","","",469.891,337.843,2024,05,S086,BIN246,240.985,87,"",342,100,624118112175650028,2023,X,2075389594,K,4.794,20.667,X,45.562,12323.97,2042.61,16.83,37.054,432.764,4.169,18.092,37.988,P024
1.1375,2,20250314,23.169,20250905,US,22.147,6.716,3.179,68.222,9.987,"","","","","","","","",471.562,759.122,2023,07,S031,BIN243,488.836,93,"",855,100,372999916163215143,2022,X,8550438361,K,4.387,20.296,"",92.75,20093.57,1711.21,21.24,17.855,421.432,3.849,16.921,77.497,P008
