MANDT,WERKS,NAME1,BWKEY,KUNNR,LIFNR,FABKL,NAME2,STRAS,PFACH,PSTLZ,ORT01,EKORG,VKORG,LAND1,REGIO,COUNC,CITYC,ADRNR,IWERK,TXJCD,VTWEG,SPART,SPRAS
100,PL9730,Nixon Group,PL9730,C166875,V464084,FC,Inc,2788 Ryan Ways,26055,49763,Fieldshaven,P003,S001,FRA,IDF,925,5612,9235540923,PL9730,TX8818,01,01,F
300,PL2303,"Gordon, Garrison and Torres",PL2303,C235556,V912128,FC,and Sons,302 York Pass Suite 589,35452,30284,East Colleen,P003,S002,IND,MH,574,5941,1910155816,PL2303,TX7961,01,01,S
200,PL1242,Simmons LLC,PL1242,C399658,V478942,FC,Group,73324 Jenny Ports,47971,54866,Samanthahaven,P003,S001,USA,CA,296,9012,6497248318,PL1242,TX1276,01,01,D
100,PL2444,"Clark, Grant and Tucker",PL2444,C516029,V916070,FC,and Sons,97496 Jones Ville,22666,05017,Lake Jamesfurt,P003,S001,IND,KA,990,5013,5420082842,PL2444,TX6536,01,01,F
300,PL1111,Martinez LLC,PL1111,C838063,V301177,FC,PLC,0477 Gregory Glen Suite 966,87851,44721,West Grantview,P001,S001,FRA,PAC,904,6027,2975128063,PL1111,TX4499,01,01,E
200,PL2122,Cook-Ashley,PL2122,C604315,V659515,FC,Group,7955 Timothy Heights Suite 620,19653,06040,East Dylanstad,P003,S003,USA,PA,415,6899,4810760691,PL2122,TX4275,01,01,E
100,PL8667,Reeves-Bernard,PL8667,C785919,V809840,FC,Ltd,16750 Amy Spurs Apt. 028,44432,27606,Cynthiaburgh,P001,S001,IND,TN,759,9349,7642084578,PL8667,TX9103,01,01,E
200,PL2775,Myers Inc,PL2775,C316361,V775382,FC,and Sons,4574 Megan Lodge,44207,83190,East Kelsey,P003,S002,IND,MH,571,8567,8401448929,PL2775,TX6120,01,01,S
100,PL6298,Campbell and Sons,PL6298,C488442,V100488,FC,Ltd,261 Nelson Knolls Apt. 464,11711,71766,Tracyport,P003,S003,USA,NY,789,2858,8432916364,PL6298,TX5644,01,01,E
100,PL3604,Wong LLC,PL3604,C127610,V978629,FC,Ltd,4670 Katie Flats Suite 726,83048,66420,New Mistyburgh,P002,S001,IND,MH,715,8776,9061233136,PL3604,TX7906,01,01,F
300,PL7622,Rivas-Green,PL7622,C399503,V135740,FC,and Sons,249 Cox Street,63976,65659,Codymouth,P003,S001,FRA,PAC,540,9504,1089453256,PL7622,TX5519,01,01,D
100,PL3329,Estrada Group,PL3329,C580376,V521702,FC,PLC,323 Moore Camp,56543,90248,Suttonton,P002,S001,USA,PA,904,5733,3755842489,PL3329,TX7284,01,01,F
100,PL1412,Martinez-Guerrero,PL1412,C559611,V533192,FC,PLC,6236 Fuentes Trace,51674,05277,West Shawn,P003,S002,DEU,HE,711,4764,6596412140,PL1412,TX4039,01,01,F
100,PL6324,"Williams, Washington and Pope",PL6324,C289475,V328386,FC,PLC,95557 Peggy Road,22036,76472,West Toni,P003,S001,DEU,BY,618,6693,9802367826,PL6324,TX5648,01,01,F
100,PL4122,Guerrero Ltd,PL4122,C644289,V854611,FC,PLC,257 Mike Spring,51449,02609,West Nancyfort,P001,S001,FRA,NAQ,115,4945,9477845862,PL4122,TX2906,01,01,E
300,PL2831,"Moran, Klein and Martin",PL2831,C762485,V553326,FC,PLC,04422 Jennifer Pike,27495,27248,South Christy,P001,S002,USA,TX,261,8970,6905694880,PL2831,TX9647,01,01,D
100,PL5294,Dunn and Sons,PL5294,C446575,V377694,FC,Inc,13689 Amanda Valleys Apt. 622,67477,96017,Nicholashaven,P003,S003,DEU,BY,290,3662,4738129137,PL5294,TX7070,01,01,F
200,PL1105,"Hardin, Jones and Dudley",PL1105,C305032,V441219,FC,and Sons,1795 Smith Dam Suite 169,52253,73702,Lake Michelle,P002,S001,FRA,NAQ,524,3469,7859782489,PL1105,TX9964,01,01,S
300,PL4727,Mendoza Inc,PL4727,C478464,V507742,FC,and Sons,724 Smith Dale Suite 303,34867,02142,Lake Lee,P002,S003,DEU,BW,635,2720,1565873831,PL4727,TX3716,01,01,S
100,PL6849,Moore-Martin,PL6849,C326974,V182009,FC,LLC,11304 Daniel Plains Suite 235,32228,15730,New Marytown,P002,S003,IND,DL,151,1187,5275140100,PL6849,TX6308,01,01,F
200,PL6812,"Jones, May and Riley",PL6812,C932117,V881202,FC,and Sons,564 Bryant Viaduct Apt. 033,68903,33576,Taylorborough,P002,S002,USA,CA,445,9848,6997176269,PL6812,TX4199,01,01,E
300,PL7554,Harris-Harris,PL7554,C772354,V838604,FC,LLC,067 Brown Mountain,30368,60196,Dannyhaven,P001,S001,FRA,PAC,665,8339,1210166479,PL7554,TX6381,01,01,D
300,PL1196,Rose Inc,PL1196,C710664,V103559,FC,Inc,82936 Baker Union,61772,56323,Lake Christopher,P003,S001,IND,KA,471,2933,9684686227,PL1196,TX6981,01,01,D
100,PL5521,"Brewer, Osborne and Hamilton",PL5521,C749801,V224048,FC,PLC,504 Ramos Spring Suite 913,10863,38232,Lake Michaeltown,P001,S003,FRA,NAQ,776,7287,7458776026,PL5521,TX2012,01,01,F
100,PL1156,"Levy, Choi and Wood",PL1156,C746300,V995300,FC,and Sons,58719 Jonathan Island Suite 147,15496,23099,Anthonyhaven,P003,S001,DEU,BY,681,4139,9396747034,PL1156,TX7195,01,01,E
300,PL7897,Preston-Cunningham,PL7897,C851350,V121330,FC,Group,855 Kevin Lakes,99171,93977,West Michaelfort,P001,S003,FRA,PAC,980,7657,4560540131,PL7897,TX8207,01,01,S
200,PL5552,Miles-Hood,PL5552,C335518,V627823,FC,Ltd,40473 Carlos Land Apt. 268,90638,74815,West Sarah,P003,S003,USA,PA,453,6292,3570026759,PL5552,TX2732,01,01,S
300,PL1260,Chavez-Coleman,PL1260,C900997,V933937,FC,Inc,235 Amanda Extension Suite 913,33279,34240,Lake Christinebury,P001,S002,USA,CA,732,9325,7005777661,PL1260,TX2588,01,01,D
300,PL3494,Wells-Chavez,PL3494,C851905,V528065,FC,and Sons,645 Hoover Mews Apt. 277,42133,13337,North Denise,P003,S001,USA,PA,999,9262,9511207527,PL3494,TX7263,01,01,S
200,PL1068,Hood Group,PL1068,C658897,V850324,FC,Ltd,596 Megan Light,66019,87490,Jessicaside,P001,S002,IND,KA,706,4604,7941379307,PL1068,TX9352,01,01,F
200,PL9882,Terry-Pitts,PL9882,C633142,V257734,FC,Group,80562 Lin River,74603,55820,Audreymouth,P001,S002,DEU,BY,523,1694,6339523419,PL9882,TX6292,01,01,D
300,PL8886,Rivas LLC,PL8886,C815552,V401296,FC,LLC,915 Catherine Gardens Suite 983,22957,49147,North Sandratown,P003,S002,USA,PA,560,9942,7360403095,PL8886,TX8914,01,01,D
200,PL7260,"Gonzalez, Boone and Austin",PL7260,C697146,V204197,FC,Group,729 Jeremy Gardens Apt. 377,13456,66098,Vickimouth,P002,S001,FRA,IDF,167,5711,9589449797,PL7260,TX3312,01,01,F
100,PL7112,Arias-Bishop,PL7112,C240365,V686807,FC,LLC,84825 Kelly Manor,22894,50800,Port Michaelland,P003,S001,DEU,BY,327,3515,3059467732,PL7112,TX9858,01,01,S
200,PL2551,"Lewis, Walker and Garner",PL2551,C149067,V807574,FC,LLC,2627 Trevor Tunnel Apt. 294,56551,69348,Youngview,P002,S002,IND,MH,409,9572,6371193516,PL2551,TX6758,01,01,D
100,PL1207,Smith PLC,PL1207,C887928,V183211,FC,Inc,555 Scott Ridges,61579,00617,Debbiefort,P002,S002,USA,CA,283,6160,3520443880,PL1207,TX7776,01,01,S
100,PL8688,Norman LLC,PL8688,C236814,V919621,FC,and Sons,689 Roy Ville Suite 993,64378,62457,South Tracy,P002,S003,IND,DL,833,2577,6430312812,PL8688,TX6536,01,01,D
300,PL6301,Levine PLC,PL6301,C583405,V215149,FC,LLC,3571 Dixon Square Apt. 875,82169,94824,West Kathybury,P003,S003,DEU,BW,344,2635,9544119139,PL6301,TX1530,01,01,D
300,PL9309,Henry-Reynolds,PL9309,C687143,V677907,FC,Inc,98939 Christopher Field Suite 530,61157,35341,Michaelton,P003,S002,USA,PA,692,9955,1102647795,PL9309,TX3531,01,01,D
200,PL7168,Roberts LLC,PL7168,C523620,V800713,FC,PLC,91346 Meyer Coves,51536,57724,Nicoleshire,P002,S003,FRA,NAQ,220,1830,8712896987,PL7168,TX8154,01,01,F
200,PL5511,Smith-Gomez,PL5511,C598731,V855892,FC,LLC,0315 Paul Lodge,80644,67790,Barbarastad,P002,S003,USA,NY,829,5246,8276394106,PL5511,TX4276,01,01,F
100,PL5310,Jones Group,PL5310,C795269,V463351,FC,Group,052 Cassandra Village,92282,44542,Newtonfort,P001,S003,USA,TX,529,4174,3866190679,PL5310,TX7544,01,01,F
100,PL6483,Miranda-Donaldson,PL6483,C327251,V495626,FC,and Sons,058 Anne Plain Apt. 239,60920,19625,Gloriahaven,P002,S002,IND,MH,629,4384,7073366333,PL6483,TX4517,01,01,F
200,PL1336,Blake PLC,PL1336,C614288,V946037,FC,Group,4210 Knight Mews,23134,66259,Port Matthew,P002,S001,USA,NY,552,9451,6573104653,PL1336,TX4504,01,01,D
200,PL8418,Coffey Ltd,PL8418,C482491,V269526,FC,Inc,89863 Donald Courts,73142,20275,Horneland,P003,S001,IND,MH,633,8805,1123571492,PL8418,TX2641,01,01,F
200,PL1757,Cooper Group,PL1757,C226425,V732878,FC,Ltd,015 Solis Flats,25240,08572,Hannahchester,P002,S003,FRA,IDF,663,8760,9053568266,PL1757,TX9545,01,01,E
200,PL8235,Kelly Ltd,PL8235,C813184,V583982,FC,LLC,2824 Sherman Mews Apt. 782,98135,44800,Cartermouth,P003,S002,FRA,PAC,655,4219,1285062937,PL8235,TX7587,01,01,D
100,PL1686,Fields-Cook,PL1686,C978821,V803984,FC,Ltd,6997 Lauren Court,12721,61122,Mckinneyton,P002,S002,IND,DL,362,7990,9615817536,PL1686,TX8522,01,01,E
100,PL2777,"Beard, Obrien and Fitzgerald",PL2777,C382714,V147185,FC,PLC,920 Patricia Harbors,49970,65843,East Jenniferhaven,P002,S001,IND,DL,778,2987,1662080304,PL2777,TX9902,01,01,F
100,PL6074,Santos-Murphy,PL6074,C423410,V659117,FC,Group,613 Aaron Via,97240,45166,Port Ellenfort,P002,S003,USA,TX,297,2066,3198713416,PL6074,TX7283,01,01,D
200,PL9352,Martinez and Sons,PL9352,C537391,V228006,FC,Group,2861 Reyes Trafficway Apt. 932,87539,28353,Marcusview,P002,S002,USA,PA,423,3327,5708607800,PL9352,TX7669,01,01,S
300,PL2204,Reyes Group,PL2204,C141340,V135230,FC,PLC,97649 Griffin Curve Apt. 913,30893,93010,Chavezchester,P003,S003,IND,MH,287,7349,4987965103,PL2204,TX5885,01,01,E
300,PL9504,Ross-Sellers,PL9504,C431346,V287601,FC,Ltd,961 Brown Meadow,59996,40201,Gonzalezfort,P003,S002,IND,DL,407,6643,7625464753,PL9504,TX4783,01,01,F
200,PL2879,"Alvarez, Wilson and Williams",PL2879,C373764,V719018,FC,Inc,87456 Austin Cape Suite 971,84666,66143,Ashleyberg,P001,S001,DEU,BW,230,7627,5630620395,PL2879,TX2655,01,01,S
200,PL9187,Kim and Sons,PL9187,C472209,V219510,FC,PLC,4208 Morrison Shores,95226,12104,Port Justin,P002,S001,FRA,NAQ,343,6056,8932165784,PL9187,TX7781,01,01,D
300,PL2957,Hunt-Sullivan,PL2957,C518047,V530137,FC,Group,083 Wilson Corners Suite 422,95447,11579,West Vickieborough,P001,S002,USA,TX,818,1621,1352024051,PL2957,TX1654,01,01,D
200,PL1422,Pratt-Baldwin,PL1422,C415678,V266028,FC,PLC,5537 Crosby Vista,69845,90201,Angelashire,P003,S002,FRA,PAC,968,5307,1989473224,PL1422,TX6690,01,01,F
200,PL8673,Ramirez-Morris,PL8673,C248626,V486233,FC,PLC,36721 Adrian Mountain,21151,14108,Wilsonshire,P002,S003,IND,TN,949,8284,5839433996,PL8673,TX5417,01,01,S
100,PL8961,Reed LLC,PL8961,C807085,V650211,FC,Inc,20329 Robert Way,89006,62419,Willisborough,P002,S002,USA,TX,872,2932,5496098705,PL8961,TX8128,01,01,S
200,PL3777,"Murphy, Smith and Rodriguez",PL3777,C818190,V406515,FC,PLC,747 Bradford Locks Apt. 959,44946,45933,Johnsonmouth,P002,S002,USA,PA,954,6794,6390022859,PL3777,TX8000,01,01,E
200,PL1207,"Morris, Good and Palmer",PL1207,C720156,V394738,FC,Group,393 Juan Spur,87061,23118,Lake Amyview,P003,S001,USA,TX,189,9915,7584235073,PL1207,TX5878,01,01,S
300,PL7112,Jenkins Group,PL7112,C812065,V605727,FC,and Sons,2286 Johnson Place,52791,49435,Jennifermouth,P002,S001,USA,PA,629,3594,9145502759,PL7112,TX2884,01,01,E
100,PL6821,White Ltd,PL6821,C324932,V127200,FC,and Sons,469 Ward Viaduct Suite 151,34317,76018,North Jason,P002,S003,FRA,PAC,595,5894,4272722556,PL6821,TX1896,01,01,E
300,PL4266,Thompson-Gutierrez,PL4266,C268100,V348402,FC,Inc,742 Harris Junctions Suite 764,11431,91659,Joelstad,P003,S001,IND,DL,887,6329,8857644377,PL4266,TX9342,01,01,S
300,PL6083,Tate LLC,PL6083,C914036,V797688,FC,and Sons,93609 Boyd Square,35777,30301,North Kennethfurt,P001,S001,FRA,IDF,372,8986,7390320124,PL6083,TX2330,01,01,F
300,PL8205,"Mueller, Murillo and Smith",PL8205,C213649,V202861,FC,PLC,0486 Ellison Ports,24712,13499,New Williamville,P002,S002,FRA,PAC,194,9619,8623353973,PL8205,TX9286,01,01,E
100,PL2051,Morrow Ltd,PL2051,C506675,V696456,FC,and Sons,64930 Brown Cliff Suite 656,62259,32675,East Crystal,P001,S002,IND,DL,977,3889,7126433756,PL2051,TX5147,01,01,F
300,PL1583,Dalton-Warren,PL1583,C892035,V966580,FC,and Sons,78561 Clark Drive Apt. 296,97745,87948,South Mallory,P001,S001,DEU,BY,834,7113,7128188009,PL1583,TX5676,01,01,E
300,PL3761,Wilson-Patton,PL3761,C141618,V497061,FC,Group,7691 Michael Terrace,88757,66313,Lake Michaelville,P002,S002,USA,NY,165,7873,8827907800,PL3761,TX5711,01,01,F
100,PL4277,Leach-Flynn,PL4277,C345370,V614701,FC,and Sons,60272 Andrew Ville Apt. 839,42169,66653,East Lisaville,P001,S002,IND,MH,559,5132,7183502151,PL4277,TX8596,01,01,F
200,PL5451,Sandoval Inc,PL5451,C263542,V924076,FC,LLC,596 Kelly Squares,66247,17520,Richardsonshire,P003,S002,USA,NY,854,3082,4299597542,PL5451,TX5365,01,01,F
100,PL2100,"Miller, Pierce and Briggs",PL2100,C143913,V108860,FC,Inc,85059 Barbara Grove,71821,52122,Port Brandi,P003,S001,USA,CA,221,8427,4798247336,PL2100,TX9643,01,01,F
200,PL5725,Singh-Gordon,PL5725,C917725,V695313,FC,Inc,4313 Paula Village,56005,20393,Alishafurt,P003,S002,DEU,BY,378,6440,5823230178,PL5725,TX8598,01,01,S
200,PL7857,"Jones, Farrell and Mckinney",PL7857,C946279,V238364,FC,PLC,28309 Kennedy Forks Suite 522,56361,58967,Bullockbury,P003,S002,IND,TN,275,4527,1787565549,PL7857,TX8793,01,01,S
200,PL1087,"Garcia, Silva and Carter",PL1087,C656167,V603094,FC,Ltd,35212 Dominic Spurs,13866,65235,Jacksonstad,P002,S002,FRA,NAQ,260,5318,9211507042,PL1087,TX4044,01,01,E
100,PL9173,"Webb, Stone and Henry",PL9173,C453869,V343704,FC,and Sons,253 Katrina Prairie Suite 216,66926,36057,Jenniferton,P001,S002,DEU,BY,475,2450,5835408337,PL9173,TX2550,01,01,D
100,PL6014,Colon Inc,PL6014,C391001,V810653,FC,and Sons,00575 Vega Islands Apt. 548,88841,48311,South Jessicaville,P002,S003,IND,KA,636,2231,7566761947,PL6014,TX4801,01,01,E
300,PL4828,Gallagher and Sons,PL4828,C324071,V693810,FC,Group,644 Fowler Cliff,37071,65413,West Michaelmouth,P001,S002,USA,PA,277,7588,4582566554,PL4828,TX1023,01,01,S
100,PL3489,"Sullivan, Davis and Campbell",PL3489,C958202,V984425,FC,Inc,71560 Cindy Shoals,40167,19700,Amandaport,P001,S001,FRA,NAQ,738,4095,6677902720,PL3489,TX1188,01,01,E
300,PL6418,"Evans, Smith and Calderon",PL6418,C113691,V473734,FC,PLC,830 Huber Station,33357,74548,Sarahton,P002,S002,IND,KA,991,2912,3105580201,PL6418,TX5276,01,01,E
200,PL9303,Washington Inc,PL9303,C719962,V501401,FC,and Sons,492 Kim Passage,56649,32110,Lake Jeanettefurt,P001,S001,USA,PA,997,1036,2624434366,PL9303,TX2875,01,01,D
300,PL8701,Giles Inc,PL8701,C701898,V372811,FC,PLC,04912 Rush Turnpike Suite 961,15415,51676,Allisonview,P001,S003,DEU,BY,612,1131,3527247549,PL8701,TX4308,01,01,F
300,PL8080,Barnes-Hicks,PL8080,C498887,V753885,FC,PLC,4921 Jimmy Track,78409,58212,Brianmouth,P001,S003,DEU,HE,826,8502,5822557808,PL8080,TX1446,01,01,F
200,PL1186,"Perry, Anderson and Jimenez",PL1186,C973639,V744085,FC,LLC,9615 Parker Corners Apt. 692,97455,60876,East Christopher,P002,S003,FRA,PAC,238,6720,5195162661,PL1186,TX7854,01,01,D
100,PL2261,Smith-Ford,PL2261,C287542,V235103,FC,Ltd,5055 Howard Causeway Apt. 419,39084,47531,North Melissa,P003,S001,USA,PA,953,4251,5200866137,PL2261,TX2869,01,01,D
100,PL3203,"Ramirez, West and Miller",PL3203,C203276,V557000,FC,LLC,654 Brian Crossing Suite 295,56949,65599,Hensleyville,P001,S001,DEU,HE,258,3006,8740381342,PL3203,TX2878,01,01,S
300,PL2871,"Nguyen, Anderson and Jennings",PL2871,C796726,V448517,FC,LLC,078 Hill Turnpike Apt. 761,77489,97808,North Emilyfort,P002,S003,DEU,BY,580,7762,7790489014,PL2871,TX8002,01,01,S
200,PL6934,Jones Inc,PL6934,C414959,V205381,FC,PLC,34581 Collins Freeway Apt. 910,76538,13428,Webbside,P003,S002,USA,PA,402,9309,6353392001,PL6934,TX3963,01,01,D
300,PL2604,Cochran-Esparza,PL2604,C695305,V368526,FC,PLC,481 Wu Springs Apt. 445,24339,53951,North Heather,P001,S003,FRA,NAQ,194,7703,7793476161,PL2604,TX5352,01,01,F
200,PL8599,Smith-Perez,PL8599,C833709,V798026,FC,PLC,91570 Tran Island Apt. 728,39086,01240,Jamieville,P002,S001,FRA,NAQ,387,5070,3078452397,PL8599,TX7116,01,01,F
100,PL6094,"Gomez, Olson and Cannon",PL6094,C489628,V866560,FC,LLC,51607 Samuel Fort,68930,37416,Adambury,P002,S003,DEU,BY,121,9069,7851425944,PL6094,TX4880,01,01,D
200,PL8805,Carpenter-Rogers,PL8805,C350528,V836529,FC,and Sons,5807 Sara Park Suite 640,95599,51950,Hendersontown,P003,S002,USA,CA,752,3390,2837267249,PL8805,TX5725,01,01,S
100,PL8081,Everett LLC,PL8081,C587007,V978689,FC,Inc,286 Leon Causeway Apt. 804,62838,92270,New Samantha,P003,S002,DEU,BY,266,6510,1260241752,PL8081,TX1254,01,01,E
100,PL8923,Sanchez PLC,PL8923,C894145,V763798,FC,and Sons,2018 Butler Lake,83621,27482,Danieltown,P003,S001,FRA,NAQ,963,9601,3797986387,PL8923,TX5796,01,01,S
100,PL1457,Russell PLC,PL1457,C204383,V833989,FC,and Sons,15796 Montgomery Plaza,31163,24959,Smithport,P001,S003,DEU,HE,927,8414,2702325750,PL1457,TX3826,01,01,F
300,PL7861,"Lopez, Jones and Larson",PL7861,C306895,V459300,FC,Ltd,760 Brandi Road Apt. 650,58266,49469,Cherylton,P003,S001,USA,TX,441,3177,9183301237,PL7861,TX8501,01,01,D
100,PL7871,Brown Ltd,PL7871,C680342,V621503,FC,and Sons,0616 Ware Ferry,51405,01229,West Michael,P003,S003,IND,TN,330,7124,5425768869,PL7871,TX5005,01,01,F
300,PL1342,Porter-Johnson,PL1342,C681762,V986912,FC,Ltd,5908 Stewart Shores Suite 780,70424,02867,Davidville,P002,S003,USA,NY,798,2731,9719017021,PL1342,TX8884,01,01,E
200,PL5721,Lane-Graham,PL5721,C209341,V109077,FC,PLC,143 Mary Station Suite 711,10923,18629,Lake Scottview,P001,S001,FRA,IDF,121,9825,2775685551,PL5721,TX4709,01,01,S
300,PL4354,Fuller LLC,PL4354,C368290,V594373,FC,Ltd,45961 Sarah Vista Apt. 114,83082,26016,Paulchester,P001,S001,USA,NY,502,3630,2530163035,PL4354,TX5911,01,01,E
200,PL4831,Fowler-Parker,PL4831,C466163,V634046,FC,Inc,1002 Elliott Prairie,19374,69151,Lake Katherine,P003,S003,DEU,BW,569,1790,1070745669,PL4831,TX4114,01,01,S
300,PL9165,"Cantrell, Benson and English",PL9165,C391688,V333187,FC,Group,9634 Baldwin Circles,36950,75247,West Mariaberg,P002,S002,DEU,BW,833,9144,2828924641,PL9165,TX6376,01,01,F
300,PL8605,Jennings Inc,PL8605,C243323,V212566,FC,PLC,708 Martin Points,89020,40205,Lake Jason,P003,S001,IND,TN,919,8354,7173127347,PL8605,TX6837,01,01,D
100,PL3599,Buckley-Hanson,PL3599,C240401,V422564,FC,LLC,97038 Emily Falls Suite 937,50385,11590,Duncanview,P003,S002,USA,TX,531,1001,9876569787,PL3599,TX4552,01,01,S
300,PL6704,Oliver-Arnold,PL6704,C465133,V652255,FC,Ltd,724 Marie Pike,24210,72486,Morenoton,P002,S001,FRA,PAC,716,9973,7156653160,PL6704,TX8362,01,01,D
100,PL7523,Johnson-Huffman,PL7523,C527309,V828214,FC,Inc,563 Karen Club Suite 187,67050,26622,Joyceland,P001,S001,DEU,HE,686,5158,8187813941,PL7523,TX9863,01,01,F
300,PL9359,Crosby-Elliott,PL9359,C462389,V753091,FC,Ltd,863 Mary Highway,49945,66608,North Timothy,P001,S002,FRA,IDF,350,5377,5316042807,PL9359,TX3661,01,01,E
100,PL4092,Walker and Sons,PL4092,C543265,V945464,FC,Ltd,284 Ronald Estates Apt. 147,17073,73960,Brandonhaven,P002,S003,FRA,IDF,157,1360,3541992131,PL4092,TX4701,01,01,D
100,PL2871,Ford PLC,PL2871,C457142,V911848,FC,Inc,603 Schmitt Ridge Apt. 564,58456,29339,Lake Markbury,P001,S003,USA,PA,362,4327,3225461049,PL2871,TX8834,01,01,F
200,PL4962,Fitzgerald-Mcbride,PL4962,C124692,V853194,FC,LLC,7188 Shea Parkway,32401,04313,Smithstad,P001,S002,IND,KA,674,4767,8050634039,PL4962,TX7694,01,01,F
200,PL3075,Wang and Sons,PL3075,C538249,V351500,FC,PLC,786 Kirk Ways Apt. 281,87082,90559,West Justinfort,P001,S003,FRA,NAQ,886,3207,1920988632,PL3075,TX1063,01,01,F
100,PL8074,Irwin-Henderson,PL8074,C238555,V783978,FC,Group,481 Nguyen Freeway,58945,65799,Jenniferbury,P001,S002,IND,DL,855,4625,4238507044,PL8074,TX6102,01,01,F
200,PL9465,"Stewart, Hall and Hughes",PL9465,C662272,V987291,FC,Group,74457 Courtney Squares,88533,67627,Lake Paulport,P003,S002,USA,TX,884,8835,6563552098,PL9465,TX6137,01,01,E
300,PL4131,Lawrence Ltd,PL4131,C953708,V471831,FC,Ltd,94201 Arthur Mountain Suite 912,20976,69062,Johnsonburgh,P001,S003,FRA,PAC,747,8308,9607323034,PL4131,TX5803,01,01,S
200,PL2668,Taylor Inc,PL2668,C861718,V535618,FC,LLC,446 Mark Coves,59280,22161,Wellston,P002,S003,FRA,NAQ,668,7792,1862231854,PL2668,TX9343,01,01,D
100,PL7752,Mccarthy-Bradley,PL7752,C835338,V509033,FC,PLC,26730 Caldwell Green,29420,27986,New Angelaport,P003,S001,DEU,BW,601,5631,6292050135,PL7752,TX7606,01,01,E
300,PL5089,"Le, Hamilton and Collins",PL5089,C227844,V241045,FC,Group,203 Bates Coves Suite 408,44439,90314,Santoschester,P002,S003,DEU,BY,896,1711,9769526976,PL5089,TX4964,01,01,S
100,PL3130,Velasquez and Sons,PL3130,C142961,V570007,FC,Group,5227 Kaiser Overpass,79822,91392,South Rodneyland,P003,S002,DEU,BW,124,4916,8379643429,PL3130,TX6710,01,01,D
200,PL4165,Michael-Quinn,PL4165,C794594,V436100,FC,Group,50492 Scott Ridges Suite 837,61358,49422,Port Paulton,P002,S003,DEU,BW,983,7518,8899255529,PL4165,TX9302,01,01,E
300,PL6181,Hudson LLC,PL6181,C944776,V233421,FC,PLC,190 Peter Ramp,53255,85826,Nicolemouth,P002,S003,IND,MH,946,1317,5874013997,PL6181,TX2919,01,01,E
100,PL3482,Thomas-Robinson,PL3482,C127642,V140873,FC,Ltd,42806 Fowler Road Apt. 615,84535,89749,Cassandraton,P001,S002,IND,DL,376,1362,2862231519,PL3482,TX7194,01,01,F
100,PL7810,Ryan-Hale,PL7810,C573305,V302047,FC,and Sons,8124 Jason Row Apt. 281,52147,16320,Nancyport,P003,S002,FRA,PAC,668,2555,4934019841,PL7810,TX5303,01,01,S
100,PL1429,Kelley-Freeman,PL1429,C175386,V979310,FC,Ltd,1915 Huffman Forks,37535,04489,Port Patrick,P001,S003,USA,CA,564,5231,4837236260,PL1429,TX8637,01,01,E
200,PL4477,"Gonzales, Pearson and Jones",PL4477,C783460,V514839,FC,and Sons,290 Estes Rest Suite 728,27776,20917,Fishertown,P002,S002,FRA,IDF,450,9110,8532495384,PL4477,TX8400,01,01,E
200,PL7060,Kelly-Garcia,PL7060,C381663,V709322,FC,Group,42179 White Spur Suite 033,48525,49743,East Tracie,P002,S001,USA,CA,628,1031,2839714346,PL7060,TX3655,01,01,S
200,PL6742,Martin Ltd,PL6742,C366535,V194536,FC,Inc,62526 Steven Mount,72808,34734,Davishaven,P002,S003,DEU,BY,250,9691,9718554548,PL6742,TX1143,01,01,S
100,PL3115,"Swanson, Meyer and Watson",PL3115,C936869,V473229,FC,Group,9232 Patel Island,29556,66444,Dawnberg,P002,S002,IND,KA,443,5769,7826748766,PL3115,TX1579,01,01,S
100,PL4841,"Ross, Decker and Quinn",PL4841,C923306,V699373,FC,PLC,8373 Hanson Harbor Apt. 125,98620,08417,South Michaelmouth,P003,S001,IND,KA,350,3317,8024917079,PL4841,TX9109,01,01,F
100,PL1418,"Frank, Todd and Singh",PL1418,C705832,V938030,FC,PLC,6505 Jennifer Creek,53861,72882,New Michellestad,P003,S002,IND,TN,986,6233,1608811283,PL1418,TX6437,01,01,F
200,PL5848,Rodriguez Ltd,PL5848,C148374,V370952,FC,Inc,93144 Washington Way,39728,66811,Jessicafort,P003,S001,DEU,HE,773,1184,3387499246,PL5848,TX3666,01,01,F
200,PL4508,Anderson Group,PL4508,C535609,V917454,FC,and Sons,498 Leah Route,39543,95999,Downsmouth,P003,S002,IND,TN,124,9498,8062440444,PL4508,TX8164,01,01,D
300,PL3860,"Singh, Williams and Snyder",PL3860,C390521,V227049,FC,Ltd,04284 Bennett Freeway,71197,49602,Bowersborough,P002,S002,USA,NY,109,5556,5548915658,PL3860,TX6443,01,01,D
200,PL6210,Bass-Barajas,PL6210,C276669,V776049,FC,Ltd,176 Smith Forges,84927,66701,Mitchellton,P001,S003,FRA,NAQ,184,4506,3448460959,PL6210,TX4894,01,01,S
100,PL7271,Miller and Sons,PL7271,C794105,V121852,FC,PLC,3771 Aaron Coves,65894,13486,Lake Todd,P002,S002,USA,CA,151,2023,6234773456,PL7271,TX4774,01,01,E
