MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,AREWR,WESBS,BPWES,SHKZG,BWTAR,ELIKZ,XBLNR,LFGJA,LFBNR,CPUDT,CPUTM,REEWR,EVERE,REFWR,MATNR,WERKS,XWSBR,ETENS,KNUMV,MWSKZ,LSMNG,LSMEH,EMATN,AREWW,HSWAE,BAMNG,CHARG,BLDAT,XWOFF,XUNPL,ERNAM
300,4598343091,00027,03,3,2022,5407188523,0856,Q,102,20240701,138.994,138.994,58125.9,58125.9,USD,58320.85,6.95,6.95,H,VAL4,X,REF32533,2022,6086207333,20240701,010243,55219.6,OK,56382.12,MAT267045,PL04,X,3115,1209707563,C2,138.994,KG,MAT267045,56963.38,USD,138.994,B4155,20240701,X,N,USER69
200,4524846543,00007,04,2,2026,5758069228,6554,Q,101,20250801,201.464,201.464,68963.14,68963.14,EUR,67973.74,10.073,10.073,H,VAL3,X,REF74345,2026,6808382587,20250801,052929,65514.98,OK,66894.25,MAT217700,PL04,X,8903,1400043208,B1,201.464,LTR,MAT217700,67583.88,EUR,201.464,B8324,20250801,X,N,USER57
100,4594923706,00048,04,2,2022,5631906206,7159,R,102,20250825,399.986,399.986,42306.52,42306.52,EUR,42686.5,19.999,19.999,S,VAL2,X,REF27989,2022,6708395489,20250825,114218,40191.19,OK,41037.32,MAT684964,PL04,X,7015,7979520353,A0,399.986,LTR,MAT684964,41460.39,EUR,399.986,B8901,20250825,X,N,USER2
200,4565716537,00018,05,3,2025,5826364317,2895,R,105,20250414,454.61,454.61,87412.41,87412.41,EUR,85914.68,22.731,22.731,H,VAL4,X,REF68511,2025,6383565702,20250414,230925,83041.79,OK,84790.04,MAT437648,PL03,X,1212,3024179251,C2,454.61,LTR,MAT437648,85664.16,EUR,454.61,B4292,20250414,X,N,USER38
300,4522167906,00049,01,1,2026,5122300668,6498,Q,102,20230922,122.966,122.966,40107.82,40107.82,USD,39639.32,6.148,6.148,H,VAL5,X,REF10003,2026,6813211361,20230922,050137,38102.43,OK,38904.59,MAT228620,PL03,X,7038,1949826789,A0,122.966,KG,MAT228620,39305.66,USD,122.966,B3568,20230922,X,N,USER48
200,4576794674,00047,05,1,2025,5461060321,1816,Q,102,20251231,61.638,61.638,13760.07,13760.07,EUR,13520.11,3.082,3.082,H,VAL1,X,REF63540,2025,6077822144,20251231,095544,13072.07,OK,13347.27,MAT599091,PL02,X,2882,3251336401,B1,61.638,KG,MAT599091,13484.87,EUR,61.638,B5656,20251231,X,N,USER19
100,4599105467,00033,02,1,2022,5795356615,3351,Q,102,20231211,154.541,154.541,66580.9,66580.9,EUR,66932.36,7.727,7.727,S,VAL2,X,REF61457,2022,6701707991,20231211,162029,63251.85,OK,64583.47,MAT779329,PL04,X,7750,1838280893,A0,154.541,KG,MAT779329,65249.28,EUR,154.541,B1482,20231211,X,N,USER25
100,4586936347,00029,03,2,2025,5459603005,5275,Q,102,20231104,83.988,83.988,8633.97,8633.97,INR,8786.69,4.199,4.199,S,VAL5,X,REF76794,2025,6332180776,20231104,211159,8202.27,OK,8374.95,MAT772092,PL01,X,7864,6147505991,A0,83.988,EA,MAT772092,8461.29,INR,83.988,B6250,20231104,X,N,USER47
300,4567337548,00014,04,1,2025,5730085193,6150,Q,122,20241130,449.331,449.331,134884.67,134884.67,EUR,132550.53,22.467,22.467,S,VAL2,X,REF82245,2025,6873694410,20241130,234723,128140.44,OK,130838.13,MAT451813,PL01,X,5277,2632540938,B1,449.331,KG,MAT451813,132186.98,EUR,449.331,B3862,20241130,X,N,USER11
300,4554856119,00017,04,1,2022,5795191266,9453,E,101,20260105,231.348,231.348,61691.26,61691.26,USD,62629.73,11.567,11.567,H,VAL1,X,REF69078,2022,6652658934,20260105,050142,58606.7,OK,59840.52,MAT969049,PL02,X,3867,6104890658,B1,231.348,KG,MAT969049,60457.43,USD,231.348,B6421,20260105,X,N,USER77
100,4551225793,00026,02,2,2024,5620948778,9514,E,101,20250424,497.926,497.926,170494.84,170494.84,USD,172220.84,24.896,24.896,S,VAL5,X,REF85237,2024,6606693049,20250424,203525,161970.1,OK,165379.99,MAT225306,PL04,X,5888,9738214338,C2,497.926,EA,MAT225306,167084.94,USD,497.926,B3333,20250424,X,N,USER89
300,4578905262,00025,03,3,2023,5225844383,7855,R,102,20251008,402.62,402.62,107729.03,107729.03,INR,109237.98,20.131,20.131,H,VAL2,X,REF32719,2023,6267029714,20251008,103302,102342.58,OK,104497.16,MAT616672,PL01,X,4594,7256062784,A0,402.62,EA,MAT616672,105574.45,INR,402.62,B1538,20251008,X,N,USER83
100,4526036441,00002,04,3,2025,5880893907,4275,R,122,20230914,227.263,227.263,55354.45,55354.45,INR,56352.72,11.363,11.363,H,VAL2,X,REF79002,2025,6686588092,20230914,132001,52586.73,OK,53693.82,MAT554534,PL03,X,0242,7655297975,A0,227.263,EA,MAT554534,54247.36,INR,227.263,B3574,20230914,X,N,USER80
100,4517926479,00014,04,1,2022,5295870352,1986,Q,101,20230523,132.612,132.612,61346.31,61346.31,USD,60496.25,6.631,6.631,S,VAL1,X,REF54273,2022,6161358343,20230523,173230,58278.99,OK,59505.92,MAT324347,PL03,X,0183,8210038369,B1,132.612,LTR,MAT324347,60119.38,USD,132.612,B3561,20230523,X,N,USER96
200,4595145794,00022,01,1,2023,5620262976,9039,R,101,20241121,491.494,491.494,241967.41,241967.41,EUR,241130.47,24.575,24.575,H,VAL5,X,REF95789,2023,6985866722,20241121,075512,229869.04,OK,234708.39,MAT630958,PL01,X,7579,1612911656,B1,491.494,EA,MAT630958,237128.06,EUR,491.494,B7817,20241121,X,N,USER75
300,4571017518,00011,04,3,2025,5372272210,9594,E,102,20240825,9.374,9.374,4677.06,4677.06,INR,4687.72,0.469,0.469,H,VAL1,X,REF25593,2025,6686379276,20240825,114156,4443.21,OK,4536.75,MAT558163,PL02,X,5550,4643541534,A0,9.374,LTR,MAT558163,4583.52,INR,9.374,B8634,20240825,X,N,USER30
300,4573093807,00013,02,1,2023,5769679848,2249,Q,105,20240105,194.295,194.295,79546.32,79546.32,USD,81017.51,9.715,9.715,H,VAL4,X,REF12233,2023,6120034809,20240105,075918,75569.0,OK,77159.93,MAT381015,PL01,X,3106,1218165647,C2,194.295,EA,MAT381015,77955.39,USD,194.295,B1512,20240105,X,N,USER7
300,4501623789,00029,01,2,2026,5945381565,7980,E,101,20230719,384.45,384.45,71192.45,71192.45,EUR,72577.79,19.223,19.223,S,VAL4,X,REF61852,2026,6185724662,20230719,105002,67632.83,OK,69056.68,MAT924326,PL02,X,0231,6863605394,A0,384.45,LTR,MAT924326,69768.6,EUR,384.45,B3052,20230719,X,N,USER95
300,4506903656,00031,05,2,2025,5790975935,3111,E,105,20240810,231.664,231.664,84981.31,84981.31,USD,83793.63,11.583,11.583,H,VAL5,X,REF83449,2025,6397525813,20240810,051354,80732.24,OK,82431.87,MAT743871,PL01,X,8918,4928355309,C2,231.664,LTR,MAT743871,83281.68,USD,231.664,B2507,20240810,X,N,USER60
100,4563324436,00023,01,3,2025,5157333325,0402,Q,105,20250402,425.826,425.826,185745.3,185745.3,INR,184731.85,21.291,21.291,S,VAL4,X,REF25875,2025,6789430751,20250402,212720,176458.03,OK,180172.94,MAT250402,PL01,X,1517,8773449501,B1,425.826,EA,MAT250402,182030.39,INR,425.826,B4224,20250402,X,N,USER53
300,4540796530,00007,04,1,2026,5901620993,3477,E,102,20250329,188.869,188.869,15417.38,15417.38,USD,15168.64,9.443,9.443,H,VAL1,X,REF52692,2026,6557931684,20250329,030238,14646.51,OK,14954.86,MAT110410,PL04,X,6966,4232390220,C2,188.869,KG,MAT110410,15109.03,USD,188.869,B8624,20250329,X,N,USER38
300,4581982704,00047,04,2,2023,5422408351,3366,E,122,20251021,370.026,370.026,99881.12,99881.12,EUR,100275.37,18.501,18.501,S,VAL2,X,REF89348,2023,6284192587,20251021,141230,94887.06,OK,96884.69,MAT981196,PL01,X,0285,2906531221,C2,370.026,KG,MAT981196,97883.5,EUR,370.026,B8871,20251021,X,N,USER71
300,4541226000,00004,02,3,2026,5799650033,8982,Q,101,20251211,47.236,47.236,8663.08,8663.08,EUR,8776.89,2.362,2.362,S,VAL5,X,REF96930,2026,6910304274,20251211,184735,8229.93,OK,8403.19,MAT417052,PL04,X,1099,6815644876,B1,47.236,LTR,MAT417052,8489.82,EUR,47.236,B7535,20251211,X,N,USER96
100,4571327172,00014,04,3,2023,5269654806,4275,Q,101,20260113,475.31,475.31,63106.91,63106.91,EUR,63704.32,23.766,23.766,S,VAL4,X,REF71301,2023,6750384044,20260113,083155,59951.56,OK,61213.7,MAT446840,PL04,X,7847,4838017317,C2,475.31,KG,MAT446840,61844.77,EUR,475.31,B4812,20260113,X,N,USER8
200,4516416167,00038,02,3,2022,5447302130,9749,E,101,20251116,387.093,387.093,45127.3,45127.3,INR,44575.79,19.355,19.355,H,VAL3,X,REF91072,2022,6379059399,20251116,141900,42870.93,OK,43773.48,MAT841381,PL01,X,3045,3850677505,B1,387.093,EA,MAT841381,44224.75,INR,387.093,B2135,20251116,X,N,USER33
200,4563853722,00024,03,2,2023,5485267403,6374,Q,122,20240814,393.323,393.323,36752.1,36752.1,EUR,37025.38,19.666,19.666,H,VAL4,X,REF99073,2023,6846386010,20240814,082207,34914.49,OK,35649.54,MAT470630,PL03,X,6060,3261468263,A0,393.323,LTR,MAT470630,36017.06,EUR,393.323,B4123,20240814,X,N,USER55
300,4593650209,00029,03,1,2024,5813556826,2338,R,105,20251230,362.331,362.331,145903.45,145903.45,EUR,145612.89,18.117,18.117,S,VAL4,X,REF73705,2024,6733761795,20251230,094227,138608.28,OK,141526.35,MAT974668,PL03,X,2776,8279876242,A0,362.331,EA,MAT974668,142985.38,EUR,362.331,B4933,20251230,X,N,USER95
100,4550009185,00001,05,2,2026,5516405700,1704,E,122,20240531,242.02,242.02,64338.6,64338.6,EUR,64339.0,12.101,12.101,S,VAL2,X,REF46690,2026,6970783742,20240531,231620,61121.67,OK,62408.44,MAT954736,PL04,X,9858,5308557025,B1,242.02,EA,MAT954736,63051.83,EUR,242.02,B5610,20240531,X,N,USER46
100,4592832546,00004,05,2,2022,5973561672,3439,E,105,20260129,426.227,426.227,196388.35,196388.35,EUR,197456.16,21.311,21.311,S,VAL5,X,REF52065,2022,6026675846,20260129,203228,186568.93,OK,190496.7,MAT601963,PL04,X,3806,5849636193,B1,426.227,KG,MAT601963,192460.58,EUR,426.227,B7459,20260129,X,N,USER4
200,4540927295,00043,01,3,2023,5434695299,8954,Q,102,20230520,194.268,194.268,10956.72,10956.72,USD,11086.13,9.713,9.713,H,VAL5,X,REF79978,2023,6061309525,20230520,225719,10408.88,OK,10628.02,MAT298956,PL03,X,1464,9833518664,A0,194.268,EA,MAT298956,10737.59,USD,194.268,B3290,20230520,X,N,USER42
100,4548850338,00047,02,3,2023,5068414349,8907,E,122,20251130,177.799,177.799,25853.75,25853.75,USD,25765.68,8.89,8.89,S,VAL3,X,REF14229,2023,6641264854,20251130,223912,24561.06,OK,25078.14,MAT581326,PL02,X,4196,4748946237,C2,177.799,KG,MAT581326,25336.67,USD,177.799,B4157,20251130,X,N,USER77
300,4582699229,00016,02,3,2022,5601852474,6354,E,122,20251226,21.78,21.78,2073.24,2073.24,EUR,2114.0,1.089,1.089,S,VAL3,X,REF29280,2022,6012174242,20251226,061607,1969.58,OK,2011.04,MAT102606,PL03,X,5097,5870737017,C2,21.78,EA,MAT102606,2031.78,EUR,21.78,B2153,20251226,X,N,USER93
100,4568331762,00028,05,2,2024,5177726042,7888,E,102,20240311,258.092,258.092,89170.79,89170.79,EUR,88094.87,12.905,12.905,H,VAL1,X,REF40568,2024,6228866238,20240311,014224,84712.25,OK,86495.67,MAT206721,PL02,X,7736,7571882400,C2,258.092,LTR,MAT206721,87387.37,EUR,258.092,B1739,20240311,X,N,USER32
100,4594539452,00025,05,2,2022,5589356130,2244,R,122,20240408,164.743,164.743,73254.62,73254.62,EUR,72716.5,8.237,8.237,H,VAL1,X,REF89755,2022,6768061429,20240408,101613,69591.89,OK,71056.98,MAT547187,PL02,X,6394,6095840471,B1,164.743,LTR,MAT547187,71789.53,EUR,164.743,B4305,20240408,X,N,USER77
200,4505313078,00030,01,2,2026,5841070940,4173,Q,101,20230520,41.307,41.307,6124.59,6124.59,USD,6086.29,2.065,2.065,H,VAL2,X,REF46596,2026,6292114150,20230520,230934,5818.36,OK,5940.85,MAT589426,PL04,X,8291,9598369050,C2,41.307,KG,MAT589426,6002.1,USD,41.307,B6325,20230520,X,N,USER24
200,4591619784,00030,01,3,2022,5292675965,6769,E,122,20240203,90.471,90.471,7624.9,7624.9,INR,7539.39,4.524,4.524,H,VAL1,X,REF44205,2022,6290566143,20240203,074722,7243.65,OK,7396.15,MAT602020,PL03,X,8045,3822798482,A0,90.471,LTR,MAT602020,7472.4,INR,90.471,B9242,20240203,X,N,USER92
300,4585183026,00017,04,2,2022,5792113495,1509,Q,101,20240807,281.982,281.982,47770.57,47770.57,USD,48424.3,14.099,14.099,H,VAL1,X,REF54751,2022,6442767045,20240807,002914,45382.04,OK,46337.45,MAT657581,PL02,X,4621,9327703581,C2,281.982,KG,MAT657581,46815.16,USD,281.982,B9719,20240807,X,N,USER88
200,4538386699,00041,05,1,2022,5814142396,1567,R,101,20250121,282.772,282.772,100024.94,100024.94,INR,100005.49,14.139,14.139,S,VAL2,X,REF53918,2022,6586806085,20250121,210009,95023.69,OK,97024.19,MAT715409,PL01,X,9245,2033176430,B1,282.772,KG,MAT715409,98024.44,INR,282.772,B2595,20250121,X,N,USER65
100,4535684103,00013,05,2,2022,5346074578,5099,E,102,20250906,325.043,325.043,41264.21,41264.21,INR,40985.7,16.252,16.252,S,VAL3,X,REF27989,2022,6587864503,20250906,210948,39201.0,OK,40026.28,MAT969486,PL03,X,8726,5528371577,B1,325.043,LTR,MAT969486,40438.93,INR,325.043,B7806,20250906,X,N,USER92
300,4575276629,00030,04,3,2025,5283833401,3574,Q,122,20241001,247.118,247.118,78808.4,78808.4,EUR,78867.27,12.356,12.356,H,VAL3,X,REF12171,2025,6086742413,20241001,044211,74867.98,OK,76444.15,MAT751322,PL01,X,2232,4745470322,B1,247.118,EA,MAT751322,77232.23,EUR,247.118,B6217,20241001,X,N,USER66
200,4508399665,00004,02,1,2022,5100592130,0306,R,122,20260101,62.154,62.154,15361.98,15361.98,EUR,15285.55,3.108,3.108,H,VAL2,X,REF96673,2022,6833870465,20260101,215222,14593.88,OK,14901.12,MAT675660,PL01,X,4012,2643456630,B1,62.154,KG,MAT675660,15054.74,EUR,62.154,B7872,20260101,X,N,USER7
300,4538353166,00038,01,3,2022,5487353770,1293,E,105,20250524,442.281,442.281,32852.63,32852.63,INR,32391.23,22.114,22.114,S,VAL2,X,REF70799,2022,6370235059,20250524,145058,31210.0,OK,31867.05,MAT930932,PL03,X,1050,8286115135,A0,442.281,EA,MAT930932,32195.58,INR,442.281,B2617,20250524,X,N,USER76
200,4558601154,00016,01,3,2025,5608722831,0903,Q,102,20240619,110.629,110.629,15483.63,15483.63,USD,15433.45,5.531,5.531,H,VAL5,X,REF35616,2025,6430433288,20240619,163259,14709.45,OK,15019.12,MAT112371,PL03,X,3449,8759527520,C2,110.629,KG,MAT112371,15173.96,USD,110.629,B6487,20240619,X,N,USER96
100,4551461094,00005,04,2,2026,5237729063,8485,R,105,20250728,60.464,60.464,13483.47,13483.47,INR,13476.48,3.023,3.023,H,VAL5,X,REF80081,2026,6535795146,20250728,032352,12809.3,OK,13078.97,MAT147208,PL02,X,4509,8527375923,A0,60.464,LTR,MAT147208,13213.8,INR,60.464,B6742,20250728,X,N,USER20
100,4541016157,00006,01,1,2022,5470129862,9549,Q,122,20231126,303.852,303.852,91031.02,91031.02,EUR,89500.91,15.193,15.193,S,VAL2,X,REF75497,2022,6585518714,20231126,174242,86479.47,OK,88300.09,MAT773161,PL02,X,2494,7429766716,B1,303.852,LTR,MAT773161,89210.4,EUR,303.852,B1740,20231126,X,N,USER46
300,4550177104,00026,05,1,2025,5460113750,2016,Q,102,20251120,377.767,377.767,40719.5,40719.5,EUR,40939.24,18.888,18.888,H,VAL2,X,REF75249,2025,6485419897,20251120,003905,38683.53,OK,39497.92,MAT549216,PL04,X,2962,7620000398,B1,377.767,EA,MAT549216,39905.11,EUR,377.767,B6538,20251120,X,N,USER27
100,4585375456,00016,01,2,2024,5924517174,7263,Q,102,20250630,374.181,374.181,107056.93,107056.93,INR,106179.61,18.709,18.709,S,VAL4,X,REF20801,2024,6314787007,20250630,212144,101704.08,OK,103845.22,MAT504372,PL04,X,7680,5114189824,B1,374.181,EA,MAT504372,104915.79,INR,374.181,B9457,20250630,X,N,USER85
300,4533272424,00039,02,3,2026,5876207777,1007,E,122,20260131,182.883,182.883,51134.09,51134.09,USD,51899.21,9.144,9.144,S,VAL3,X,REF73852,2026,6917102943,20260131,125536,48577.39,OK,49600.07,MAT591098,PL04,X,1715,7778538001,A0,182.883,LTR,MAT591098,50111.41,USD,182.883,B8687,20260131,X,N,USER71
200,4575792844,00003,01,1,2023,5513602943,3666,R,101,20251231,448.416,448.416,171577.41,171577.41,INR,172671.05,22.421,22.421,H,VAL1,X,REF82431,2023,6289383684,20251231,200522,162998.54,OK,166430.09,MAT425975,PL03,X,3791,1282357517,A0,448.416,KG,MAT425975,168145.86,INR,448.416,B8730,20251231,X,N,USER25
300,4541045590,00002,05,2,2025,5455787281,8408,R,102,20241128,314.919,314.919,115732.73,115732.73,USD,113632.71,15.746,15.746,S,VAL5,X,REF98688,2025,6493694364,20241128,234214,109946.09,OK,112260.75,MAT218105,PL04,X,2695,1711559680,B1,314.919,KG,MAT218105,113418.08,USD,314.919,B4325,20241128,X,N,USER34
200,4534421633,00044,01,3,2026,5539786654,9457,Q,105,20250325,374.447,374.447,118647.28,118647.28,INR,117393.88,18.722,18.722,H,VAL4,X,REF17046,2026,6232463809,20250325,034214,112714.92,OK,115087.86,MAT976656,PL02,X,1065,8335020582,A0,374.447,KG,MAT976656,116274.33,INR,374.447,B9514,20250325,X,N,USER41
100,4598258869,00045,05,2,2026,5662215282,5766,E,105,20241203,280.203,280.203,72824.76,72824.76,USD,72536.66,14.01,14.01,S,VAL3,X,REF98605,2026,6919219938,20241203,104122,69183.52,OK,70640.02,MAT654627,PL02,X,2403,4480346626,A0,280.203,EA,MAT654627,71368.26,USD,280.203,B9467,20241203,X,N,USER42
200,4562634019,00003,05,3,2024,5621132688,2752,Q,105,20231103,261.442,261.442,68991.93,68991.93,EUR,68939.95,13.072,13.072,S,VAL1,X,REF13843,2024,6281070097,20231103,042217,65542.33,OK,66922.17,MAT897801,PL01,X,2765,9895189596,A0,261.442,EA,MAT897801,67612.09,EUR,261.442,B2472,20231103,X,N,USER97
200,4504776564,00023,05,2,2022,5035308969,8524,R,102,20230723,250.831,250.831,42124.56,42124.56,INR,42835.85,12.542,12.542,S,VAL4,X,REF73387,2022,6573374887,20230723,105901,40018.33,OK,40860.82,MAT226489,PL02,X,1929,2493812511,C2,250.831,LTR,MAT226489,41282.07,INR,250.831,B4228,20230723,X,N,USER98
200,4564180466,00014,05,1,2025,5775640885,9870,Q,105,20251117,114.794,114.794,34084.63,34084.63,EUR,33764.44,5.74,5.74,H,VAL5,X,REF69594,2025,6723939051,20251117,025607,32380.4,OK,33062.09,MAT698031,PL01,X,7221,2839675228,B1,114.794,LTR,MAT698031,33402.94,EUR,114.794,B2141,20251117,X,N,USER72
100,4582129590,00043,04,2,2025,5296821621,9310,Q,122,20241220,301.339,301.339,127180.12,127180.12,USD,128221.72,15.067,15.067,S,VAL2,X,REF48445,2025,6096083580,20241220,004522,120821.11,OK,123364.72,MAT100171,PL02,X,2378,2843252457,A0,301.339,LTR,MAT100171,124636.52,USD,301.339,B6537,20241220,X,N,USER40
300,4584713637,00040,03,3,2024,5136364360,8350,Q,102,20250613,175.791,175.791,84488.67,84488.67,EUR,84364.9,8.79,8.79,S,VAL3,X,REF66136,2024,6638423156,20250613,051152,80264.24,OK,81954.01,MAT267135,PL04,X,6985,1738661479,A0,175.791,KG,MAT267135,82798.9,EUR,175.791,B5074,20250613,X,N,USER97
200,4532457046,00007,04,3,2026,5349580780,9927,E,101,20230813,475.803,475.803,27506.17,27506.17,EUR,26964.93,23.79,23.79,H,VAL5,X,REF66503,2026,6767991754,20230813,044502,26130.86,OK,26680.98,MAT174899,PL04,X,1026,8859089562,B1,475.803,LTR,MAT174899,26956.05,EUR,475.803,B6593,20230813,X,N,USER94
100,4574860440,00025,05,3,2022,5333580878,3277,E,102,20240428,186.542,186.542,84253.56,84253.56,USD,83163.15,9.327,9.327,H,VAL3,X,REF40487,2022,6938180385,20240428,053609,80040.88,OK,81725.95,MAT187165,PL01,X,0585,9710699700,C2,186.542,LTR,MAT187165,82568.49,USD,186.542,B2093,20240428,X,N,USER73
200,4589499538,00027,02,2,2022,5187787545,0663,E,105,20250329,228.637,228.637,18908.28,18908.28,USD,19189.72,11.432,11.432,S,VAL3,X,REF32083,2022,6022151606,20250329,165336,17962.87,OK,18341.03,MAT598669,PL02,X,1326,7977213101,B1,228.637,KG,MAT598669,18530.11,USD,228.637,B9635,20250329,X,N,USER96
300,4512843426,00002,02,3,2024,5337204457,8373,R,102,20240701,448.088,448.088,93430.83,93430.83,INR,94938.21,22.404,22.404,S,VAL1,X,REF35903,2024,6971044013,20240701,010511,88759.29,OK,90627.91,MAT141614,PL01,X,9259,6571438667,C2,448.088,EA,MAT141614,91562.21,INR,448.088,B2619,20240701,X,N,USER30
100,4500884321,00014,01,1,2022,5180374430,3404,R,102,20240809,230.851,230.851,33842.76,33842.76,INR,34444.65,11.543,11.543,S,VAL5,X,REF18634,2022,6545559711,20240809,193251,32150.62,OK,32827.48,MAT162573,PL04,X,0089,3052093470,C2,230.851,KG,MAT162573,33165.9,INR,230.851,B7097,20240809,X,N,USER79
200,4591851513,00047,05,2,2022,5887151644,3892,R,105,20240831,76.872,76.872,21050.63,21050.63,EUR,21153.19,3.844,3.844,S,VAL1,X,REF26830,2022,6428225535,20240831,233810,19998.1,OK,20419.11,MAT674025,PL04,X,3548,4729629584,B1,76.872,EA,MAT674025,20629.62,EUR,76.872,B7723,20240831,X,N,USER2
300,4589863174,00009,05,1,2022,5320715719,7076,E,105,20250115,460.654,460.654,108534.69,108534.69,EUR,108336.38,23.033,23.033,S,VAL5,X,REF18084,2022,6932240001,20250115,154157,103107.96,OK,105278.65,MAT915435,PL04,X,4690,8095218814,B1,460.654,EA,MAT915435,106364.0,EUR,460.654,B6799,20250115,X,N,USER93
300,4512691400,00049,01,2,2022,5548569148,1595,R,101,20251120,65.393,65.393,14181.78,14181.78,EUR,14076.84,3.27,3.27,S,VAL1,X,REF32162,2022,6045739403,20251120,064724,13472.69,OK,13756.33,MAT439529,PL03,X,9154,3076548769,C2,65.393,LTR,MAT439529,13898.14,EUR,65.393,B5789,20251120,X,N,USER33
300,4582886015,00024,04,1,2023,5022042009,7719,E,105,20231114,105.412,105.412,8224.24,8224.24,INR,8204.43,5.271,5.271,H,VAL5,X,REF28354,2023,6938332047,20231114,182433,7813.03,OK,7977.51,MAT208636,PL01,X,2683,5741079584,B1,105.412,LTR,MAT208636,8059.76,INR,105.412,B3603,20231114,X,N,USER68
100,4589136653,00042,02,2,2026,5291634468,3466,E,122,20240915,29.43,29.43,5605.53,5605.53,USD,5686.84,1.472,1.472,H,VAL1,X,REF93746,2026,6111143505,20240915,141339,5325.25,OK,5437.36,MAT179072,PL01,X,5920,2945361958,B1,29.43,KG,MAT179072,5493.42,USD,29.43,B8163,20240915,X,N,USER98
300,4586226752,00019,05,3,2025,5804770366,8324,E,105,20260208,289.311,289.311,16392.36,16392.36,USD,16439.92,14.466,14.466,S,VAL1,X,REF23067,2025,6336121000,20260208,030047,15572.74,OK,15900.59,MAT965550,PL03,X,8120,4163851695,B1,289.311,EA,MAT965550,16064.51,USD,289.311,B1899,20260208,X,N,USER9
200,4588341153,00004,04,1,2023,5419594273,1358,E,102,20240504,292.68,292.68,133625.98,133625.98,USD,134635.58,14.634,14.634,S,VAL1,X,REF33530,2023,6900320472,20240504,031427,126944.68,OK,129617.2,MAT947507,PL04,X,9416,7150011662,A0,292.68,EA,MAT947507,130953.46,USD,292.68,B7247,20240504,X,N,USER26
200,4529175423,00031,05,3,2022,5173491290,5727,Q,105,20241116,401.06,401.06,69162.8,69162.8,USD,68671.22,20.053,20.053,S,VAL5,X,REF45158,2022,6251961380,20241116,193613,65704.66,OK,67087.92,MAT979718,PL01,X,9467,6880460087,C2,401.06,KG,MAT979718,67779.54,USD,401.06,B8192,20241116,X,N,USER24
300,4547184163,00045,05,3,2022,5953363640,4750,E,102,20250630,139.147,139.147,55256.67,55256.67,USD,55544.54,6.957,6.957,S,VAL5,X,REF31248,2022,6783295631,20250630,024811,52493.84,OK,53598.97,MAT522830,PL01,X,0929,4214142443,A0,139.147,EA,MAT522830,54151.54,USD,139.147,B8081,20250630,X,N,USER10
300,4554055252,00029,03,1,2022,5381138360,8135,R,122,20240125,231.942,231.942,100815.91,100815.91,USD,98808.89,11.597,11.597,S,VAL3,X,REF53817,2022,6700969089,20240125,121834,95775.11,OK,97791.43,MAT781646,PL04,X,2749,3494302569,B1,231.942,KG,MAT781646,98799.59,USD,231.942,B6008,20240125,X,N,USER17
100,4534194753,00007,05,2,2025,5045982068,6400,E,101,20231029,223.924,223.924,78518.95,78518.95,USD,78339.31,11.196,11.196,H,VAL4,X,REF36908,2025,6727022477,20231029,162238,74593.0,OK,76163.38,MAT602508,PL02,X,3760,8108459605,C2,223.924,EA,MAT602508,76948.57,USD,223.924,B4039,20231029,X,N,USER72
100,4569252616,00034,03,1,2023,5045243019,1904,E,101,20250911,15.405,15.405,4203.1,4203.1,USD,4202.66,0.77,0.77,S,VAL4,X,REF28846,2023,6807039261,20250911,003324,3992.95,OK,4077.01,MAT392469,PL03,X,4113,7877042214,C2,15.405,LTR,MAT392469,4119.04,USD,15.405,B1052,20250911,X,N,USER77
