MANDT,MATNR,WERKS,CHARG,SOBKZ,LIFNR,LFGJA,LFMON,LBLAB,LBINS,LBEIN,LBUML
400,MAT888346,PL47,180C3OGA,O,V609379,2025,11,1579.907,470.785,164.929,1989.56
400,MAT199383,PL14,MFMV560Q,"",V873401,2022,09,4071.376,779.666,442.308,580.06
200,MAT993571,PL18,6Z61L4W9,E,V959909,2026,09,4971.839,895.603,353.276,1151.699
100,MAT960107,PL01,5RJUK0IN,O,V870926,2022,04,2112.126,146.199,186.319,817.489
300,MAT295111,PL08,99M3BJZX,E,V618821,2022,08,3775.155,927.887,334.742,1444.374
400,MAT780593,PL47,2F6D64BG,E,V692915,2023,05,2114.544,959.662,317.504,613.864
200,MAT262328,PL13,TZ4E7B0H,"",V824133,2026,09,634.035,484.769,452.595,1589.177
300,MAT396675,PL24,8QD1L8PW,E,V632064,2024,11,477.937,334.704,90.54,1050.918
100,MAT592823,PL41,TESI6U7X,K,V320889,2022,12,3820.869,243.654,442.932,843.762
200,MAT449909,PL07,IF76A3EH,O,V829907,2025,06,3313.077,609.223,152.242,884.304
400,MAT567757,PL14,HDSRHTGY,Q,V794163,2024,06,3828.771,421.195,154.606,1536.837
100,MAT367886,PL30,5VT88KSQ,"",V507279,2026,08,4048.557,958.057,414.866,1294.165
300,MAT128484,PL14,TGF8KRM1,K,V177073,2022,04,3484.927,362.822,219.144,1378.056
400,MAT478505,PL43,II2XGUY1,E,V159378,2026,04,1130.817,8.774,257.179,1305.666
200,MAT561686,PL10,EILXWJ4O,"",V728077,2024,10,4069.94,840.397,239.873,299.609
100,MAT312747,PL40,PRJHTR1V,"",V240229,2026,04,2749.999,64.782,231.148,1374.517
300,MAT912459,PL34,LFL1P2LT,Q,V691321,2025,01,4894.324,786.059,436.788,1747.513
300,MAT752260,PL40,FRX8IHUB,O,V957528,2022,05,3556.959,687.59,54.22,730.031
400,MAT948273,PL07,55H5EDW8,Q,V101503,2026,07,2450.001,253.499,139.22,1687.874
100,MAT325909,PL50,C1DRZ5CK,O,V741839,2026,07,1368.296,385.327,236.23,517.397
300,MAT191410,PL05,HR17GVI4,"",V424421,2026,07,852.999,389.104,91.53,1009.37
200,MAT291388,PL21,U66F8JAY,K,V606250,2024,11,3657.863,481.16,113.019,0.75
200,MAT664320,PL13,G63CWCAO,Q,V721569,2026,07,4300.821,726.492,268.483,1997.013
100,MAT947455,PL28,LT3UZ9N8,K,V775615,2023,03,4441.441,483.062,387.981,1799.332
200,MAT785716,PL26,94FGO37M,O,V159069,2025,01,1264.065,644.316,163.769,226.428
100,MAT213663,PL22,SBDN75I3,K,V443048,2025,07,795.372,900.151,0.792,1732.472
400,MAT195926,PL11,3MT1K7NU,E,V119315,2025,06,1449.237,895.307,342.42,654.553
400,MAT760959,PL11,DDB51ZW6,K,V724049,2025,09,1760.384,844.612,160.079,58.438
200,MAT937882,PL41,VOQRN1DC,"",V764152,2025,01,441.944,643.697,497.422,452.632
400,MAT459656,PL44,2G99FOOU,O,V991432,2023,02,575.891,127.537,178.533,882.537
100,MAT978356,PL12,XGGP0C9X,Q,V111230,2026,09,638.059,993.897,262.55,1657.839
400,MAT227665,PL04,X1PA3F3Z,Q,V794161,2022,12,3084.774,765.199,403.166,829.168
200,MAT552148,PL04,0BNM4EQM,Q,V201222,2025,11,1234.153,889.055,210.7,342.456
400,MAT462573,PL18,GY3702AA,K,V454717,2022,12,975.7,826.082,369.612,715.077
200,MAT809999,PL22,8P0QDMVJ,K,V442888,2024,05,1200.519,295.541,19.96,1875.145
100,MAT557118,PL16,2U09JD11,E,V342718,2025,12,3400.855,500.863,388.192,1471.895
200,MAT267254,PL38,SA3FTB49,Q,V446729,2024,05,3983.814,512.768,397.699,825.297
200,MAT778774,PL25,MN14QPFX,K,V670163,2022,02,4717.515,462.89,292.254,1124.081
200,MAT798801,PL25,LWIHS640,"",V118923,2025,09,1461.354,405.81,70.821,1577.047
300,MAT897006,PL31,FI1JW4KL,O,V400063,2024,02,1649.81,736.114,339.132,1769.23
400,MAT856493,PL18,Z0CQXT9U,O,V787549,2026,01,462.36,510.831,100.646,103.628
100,MAT539569,PL36,W12BS85F,E,V526664,2025,01,2792.614,915.385,436.278,272.4
200,MAT220784,PL47,1WLQ6INJ,K,V427859,2026,08,2054.487,145.937,196.94,280.29
400,MAT647822,PL17,PCD6IFS8,K,V510906,2024,12,1378.352,746.834,311.852,1965.678
400,MAT660195,PL30,4TW4MQA2,K,V959823,2026,03,2481.909,775.636,192.383,1034.845
200,MAT447637,PL05,LBIKKRH7,K,V514386,2022,08,1032.737,485.777,154.21,1225.488
100,MAT514226,PL12,COADU4ZT,"",V467944,2022,12,193.385,221.562,286.436,1458.795
200,MAT741126,PL21,FZCU93LB,K,V513734,2025,08,3329.108,503.856,473.742,1398.282
300,MAT601474,PL41,L48KFEGL,K,V278643,2024,10,4390.992,830.939,4.385,347.719
100,MAT578978,PL24,H0ATFRQR,K,V143766,2025,02,1110.509,300.908,360.898,647.387
300,MAT744115,PL41,G98L5P6F,K,V632248,2025,07,572.173,85.631,80.834,887.267
200,MAT156588,PL31,KSK1A8M0,E,V668622,2024,10,4646.991,275.778,192.802,1018.113
200,MAT740411,PL50,93N732OQ,K,V888896,2023,03,715.557,842.111,33.844,1930.232
200,MAT273519,PL34,PCSQYZMB,O,V117912,2023,01,460.341,570.702,39.299,68.865
200,MAT777380,PL32,1YV8ARCZ,Q,V354349,2023,01,3729.101,379.649,102.96,166.967
300,MAT958992,PL34,IBQN09EB,E,V763153,2026,01,766.786,848.485,396.466,790.045
300,MAT606233,PL38,MOSRS82L,O,V798716,2026,08,1187.398,450.093,347.557,1484.029
200,MAT658861,PL20,JCRJDWK7,K,V568454,2023,04,3997.366,363.36,134.964,884.738
100,MAT297331,PL23,G3DPT0ZD,Q,V950464,2023,11,3904.219,719.157,435.244,581.106
200,MAT308924,PL31,OYI64Y1I,E,V872306,2024,07,1566.018,760.322,124.796,1618.173
100,MAT922453,PL13,995TXFJM,K,V906298,2025,05,4371.037,923.573,224.113,1322.892
200,MAT530025,PL34,YEUTOO89,K,V365907,2024,08,3022.7,843.025,103.575,1600.229
300,MAT572458,PL06,LX5AHVH1,O,V995573,2025,07,425.212,183.333,367.541,1273.203
200,MAT130922,PL47,Y8J4COZ1,K,V571547,2025,02,1864.727,487.589,362.79,1774.867
200,MAT775619,PL41,5WFF6XLR,"",V284484,2022,06,4752.48,13.536,204.42,196.414
100,MAT899053,PL46,O3CNRA2D,"",V402358,2023,05,4810.805,80.684,248.951,1.907
200,MAT922383,PL43,R8PI0LLS,E,V799464,2024,02,4116.283,482.161,435.109,522.339
100,MAT458838,PL23,JFUB62J5,E,V729708,2026,03,4726.135,499.681,264.193,529.837
300,MAT620085,PL22,1KS7M5V5,K,V978902,2022,12,4539.003,635.424,322.679,1504.077
200,MAT645301,PL44,I0RDAM1G,O,V210089,2023,11,2155.316,556.668,392.811,1893.092
400,MAT520585,PL35,OFLHM22W,K,V355817,2022,08,809.169,119.125,289.354,1193.966
400,MAT781383,PL41,94J98MYE,K,V665652,2024,07,140.141,119.26,385.525,1809.16
200,MAT480753,PL08,ITZ49ZH9,E,V884809,2023,09,852.107,24.517,171.082,1244.934
300,MAT606143,PL35,MBUC3JVS,O,V660780,2025,02,1915.101,169.197,313.659,99.246
400,MAT219027,PL50,UWO5GWEP,"",V635574,2022,12,3747.823,697.614,409.553,850.069
200,MAT115337,PL09,GCVREL8F,K,V742853,2024,06,4240.788,374.904,78.549,1332.438
300,MAT876923,PL38,3A6D0FQW,E,V661094,2026,10,1775.671,548.465,389.115,1696.576
300,MAT360995,PL30,1439O80K,E,V900501,2022,02,67.048,591.116,27.049,1647.488
200,MAT433951,PL48,SFPH0NR1,O,V745980,2025,02,1223.158,621.991,14.719,663.767
200,MAT871297,PL11,WU9XJ5I7,"",V667135,2025,08,2939.912,531.128,471.477,475.848
100,MAT228456,PL45,F1MK0FFO,"",V825935,2025,04,1236.258,886.678,275.043,1634.368
200,MAT353354,PL02,SVCJZ5MS,E,V770950,2022,07,4253.307,607.324,18.11,1054.213
300,MAT499540,PL21,JNLZVRLL,O,V653988,2026,03,1997.47,289.883,464.817,1004.696
300,MAT675014,PL27,G5Y6V7IW,K,V473623,2025,06,3539.852,704.32,169.07,607.057
200,MAT691615,PL45,K5UTDT7X,O,V814287,2023,03,3179.666,895.592,210.497,627.017
400,MAT793988,PL26,64ZVKCX0,Q,V248077,2024,05,607.176,517.219,370.438,1243.988
200,MAT410259,PL26,FBVSJLX8,O,V737189,2024,10,4286.496,363.75,312.053,1470.268
200,MAT848528,PL46,4C6BNSAT,O,V607392,2022,06,2006.659,449.079,292.191,1388.856
100,MAT736111,PL17,JUES874Z,E,V259764,2025,06,2449.814,473.894,225.43,1540.534
300,MAT879370,PL47,LTBQRK9Y,Q,V842263,2026,06,1232.24,950.362,162.978,1224.105
100,MAT788271,PL36,22IFQGWE,E,V410753,2025,04,4742.057,604.259,20.035,199.235
100,MAT739750,PL34,GHW0U7OJ,"",V917158,2023,11,841.291,33.951,64.847,1133.928
400,MAT782387,PL10,WXTZUJXW,O,V931282,2023,02,3063.477,5.97,202.403,628.131
100,MAT786116,PL06,GAJEA7FS,Q,V719376,2022,06,3941.603,400.397,67.08,15.954
400,MAT457786,PL23,G2HL6G5X,O,V511324,2022,11,2004.892,140.715,144.2,1469.119
200,MAT838444,PL07,BNVCF5CU,"",V548587,2026,07,2394.43,691.524,49.633,970.407
400,MAT869143,PL09,R29D4OL4,Q,V961760,2026,11,2523.915,773.235,285.562,932.726
200,MAT282113,PL20,1XPNMFIF,"",V478961,2024,11,3944.008,499.234,125.041,587.693
400,MAT637120,PL39,ZTLTJMFC,"",V246971,2024,10,1660.763,840.002,37.343,695.776
400,MAT126242,PL07,LX0XABPL,"",V705826,2023,04,573.761,453.963,399.136,1440.72
300,MAT382260,PL06,PJH9MVT6,E,V891928,2025,02,261.876,24.926,123.725,191.572
400,MAT659002,PL18,W8R67AIW,O,V819848,2025,01,3432.778,787.154,212.089,726.3
200,MAT780715,PL46,W7I6T3JH,"",V936028,2022,02,2680.385,767.861,256.155,891.86
100,MAT142269,PL03,ZMMY1E8A,Q,V689761,2022,05,2020.498,880.037,51.299,1293.113
400,MAT721978,PL33,HP5W1718,"",V833383,2022,03,3993.531,50.639,295.44,883.001
100,MAT628763,PL26,6YNZWPS4,Q,V994570,2023,11,1396.895,743.066,140.859,616.163
200,MAT935760,PL44,4QRXV4VF,"",V546910,2023,12,4239.752,672.585,44.378,361.375
300,MAT429688,PL30,1OKVLWIH,"",V899403,2024,04,4754.547,253.612,77.181,1097.625
300,MAT785050,PL21,83IFM7DV,Q,V923656,2023,05,160.906,895.862,79.406,1375.065
300,MAT131497,PL44,PCYV0TQX,E,V425639,2026,09,3763.77,744.813,339.855,1008.108
300,MAT362864,PL26,DLLEMBT6,E,V472964,2024,08,3869.239,604.911,364.798,85.307
400,MAT685305,PL42,5TECKQOC,E,V842680,2025,05,4989.8,109.291,284.109,361.753
100,MAT418203,PL02,LIYN7AVM,"",V811747,2022,06,4574.807,496.23,131.255,58.045
200,MAT880269,PL32,5UC5NZXT,E,V630443,2025,02,2346.697,39.974,272.027,869.081
100,MAT869282,PL36,OQGPUE8J,"",V327426,2023,11,2242.472,602.761,372.172,111.584
300,MAT250856,PL12,UBJ4VNT3,E,V929936,2026,08,2092.032,6.71,143.744,1535.969
100,MAT680210,PL18,XK6LBA2T,O,V316656,2023,08,4536.332,634.183,180.28,1433.692
400,MAT997865,PL24,P2HA8T6D,Q,V963809,2025,09,4229.889,640.321,496.94,1442.119
400,MAT315797,PL28,KEAJ6VGV,K,V365209,2026,07,1175.308,630.121,195.008,1673.124
300,MAT387295,PL35,ZPJRQFMK,E,V526563,2023,05,3929.312,574.733,208.97,1524.122
100,MAT537573,PL34,8NU2IFZU,O,V928708,2026,06,2991.894,529.115,284.103,643.378
200,MAT453745,PL28,YGW1GQED,"",V207151,2022,09,3586.045,149.178,396.085,89.16
400,MAT225231,PL30,OZFXK1IK,"",V272531,2023,10,4304.856,366.52,98.055,1190.231
200,MAT646481,PL22,C1GR8N50,Q,V749425,2025,03,1687.54,503.672,235.402,738.583
100,MAT184952,PL23,VN484UY6,"",V228154,2024,09,422.728,99.514,386.429,1219.615
300,MAT494930,PL01,7MAUEO2K,Q,V550994,2026,05,2603.063,361.517,242.251,890.196
100,MAT758086,PL25,2RPIZZ2L,Q,V796844,2023,06,602.914,163.85,177.2,204.637
200,MAT899375,PL01,4BBX1CTD,K,V169711,2022,03,4261.956,688.763,95.621,30.822
100,MAT884809,PL32,3HSF4FDC,"",V153051,2022,10,3504.12,32.064,394.77,167.034
100,MAT617708,PL05,52WN303Y,K,V520132,2022,02,4217.408,248.255,177.26,1050.951
200,MAT361304,PL32,F8IKX0DP,O,V368392,2026,01,3099.1,689.826,404.642,1812.794
300,MAT914351,PL38,7D9OKGDO,Q,V792590,2024,06,3210.996,736.421,353.732,1082.357
100,MAT101517,PL33,VANOQOH3,K,V929888,2023,11,1457.758,811.112,177.107,1608.026
100,MAT280797,PL36,P0T8W829,E,V999247,2022,04,1552.798,904.597,261.301,1417.874
100,MAT101210,PL43,XEH1JYLC,"",V195350,2026,10,1547.69,450.313,146.12,425.269
300,MAT325454,PL11,A1N4QYDX,E,V168146,2022,09,267.369,427.408,344.962,696.429
400,MAT551197,PL06,CU95VQAB,O,V668314,2023,05,368.373,923.24,25.969,519.878
100,MAT804657,PL22,TQAE48WC,Q,V611226,2022,07,4374.453,816.068,255.572,1247.981
200,MAT785997,PL40,TVOTJH67,O,V347625,2026,07,3224.267,716.609,470.309,728.754
400,MAT819133,PL08,KVLCGRUV,"",V573546,2024,05,1199.698,253.504,432.831,210.832
400,MAT911169,PL33,G1LM5A6X,E,V706987,2025,01,1623.95,195.683,470.007,923.123
200,MAT979266,PL45,ALM4G6NR,O,V320053,2024,09,1525.141,893.466,236.499,1782.423
200,MAT213988,PL46,T4F49IS9,"",V913652,2023,06,1012.151,767.454,448.552,69.734
200,MAT938122,PL11,1OKTU3MY,"",V819302,2022,06,3258.874,869.604,91.821,1618.528
400,MAT185212,PL07,LBNXCU7A,Q,V543251,2025,11,1919.992,440.553,194.674,1384.224
300,MAT695677,PL37,VLK1RZDO,E,V493575,2024,07,4839.917,119.322,59.687,1855.779
300,MAT393848,PL44,L5A44JE0,Q,V860545,2022,03,2352.853,348.321,308.329,1333.117
100,MAT211415,PL02,QK1438X5,"",V956241,2023,03,1733.211,348.183,326.363,1879.968
300,MAT118502,PL31,U6RM9BAE,K,V531968,2022,10,300.523,203.771,138.083,1805.161
300,MAT636296,PL28,GWS9KE4A,"",V570514,2023,01,1287.086,439.496,25.946,908.142
300,MAT810540,PL44,E0O8OIPU,O,V286743,2025,10,930.777,736.402,13.36,786.724
300,MAT421067,PL19,F3E2AZWT,Q,V568276,2023,12,263.812,174.066,213.089,1887.179
400,MAT910937,PL36,J6KS9KT3,E,V146806,2026,03,1013.263,942.121,202.36,1295.595
400,MAT686569,PL49,65K28Z7N,Q,V768315,2025,02,2113.627,540.469,73.409,5.053
100,MAT340433,PL13,UE3N3189,"",V812974,2025,01,1656.625,10.033,86.523,1026.872
100,MAT144197,PL10,XUU2CK5F,"",V877996,2026,09,1864.209,257.073,433.22,576.76
400,MAT697978,PL10,B54KROKV,"",V204348,2022,12,1270.052,952.142,271.459,279.174
100,MAT827142,PL18,9YVIEUX3,Q,V456351,2024,08,2607.356,79.11,404.675,1060.673
400,MAT428997,PL03,H6DEXGZJ,O,V879321,2022,12,141.269,51.784,80.922,653.313
200,MAT829623,PL12,GLQSKL50,O,V952892,2022,07,925.72,654.851,349.069,1637.541
100,MAT137121,PL44,2FHD28RK,K,V791806,2026,06,2881.844,192.107,133.097,1836.746
400,MAT467349,PL37,EULDQ26S,O,V825237,2022,10,4687.065,682.073,85.238,299.049
200,MAT385139,PL23,RORDUZXF,E,V489990,2023,04,2805.327,294.565,455.691,1365.236
400,MAT910965,PL48,QK0ZIJ6A,O,V980220,2024,02,3142.8,726.912,253.138,1879.151
200,MAT966518,PL45,IHUM7LA1,E,V347143,2024,06,4000.645,921.968,422.58,297.429
400,MAT708738,PL31,O4JTTGM6,K,V876901,2024,01,2835.55,785.854,448.768,1334.169
100,MAT333763,PL18,WFXNPCN3,O,V214627,2026,07,1768.295,491.36,357.825,1711.468
300,MAT428267,PL27,L51WOSIJ,O,V418753,2022,08,1542.297,588.433,344.001,513.085
200,MAT232258,PL31,2SM7HZ49,Q,V718221,2023,01,4395.747,771.263,470.42,1269.536
400,MAT801107,PL02,FGZECZZG,E,V338409,2025,11,4791.753,567.335,475.393,1668.789
400,MAT574939,PL39,3ALAKKPU,Q,V948544,2026,10,4571.89,14.569,155.88,1634.325
400,MAT345310,PL23,G9HYIDL8,"",V317025,2025,06,695.113,553.041,158.503,1005.682
400,MAT327653,PL08,PRWIJU3B,"",V425747,2025,05,1098.632,861.862,402.57,1194.323
300,MAT644531,PL20,ZNUL1G8X,K,V918715,2024,10,3703.404,661.317,471.469,944.689
100,MAT407447,PL05,35F1TXYQ,E,V404098,2023,02,954.291,379.427,228.472,559.092
400,MAT439219,PL34,TUKHA743,"",V698423,2024,07,2310.789,559.281,144.844,1803.589
100,MAT653405,PL44,THA2SACJ,O,V361818,2026,11,1775.358,713.906,300.968,1058.71
200,MAT132100,PL44,GOAPVL89,O,V562527,2025,04,2722.619,59.124,370.529,720.563
200,MAT116833,PL36,62CJUH58,E,V826077,2022,07,1076.647,186.504,183.733,1324.796
300,MAT588417,PL05,YUNQRASY,E,V972559,2026,06,2464.978,13.83,155.699,888.258
400,MAT415655,PL02,9XAA25FY,K,V509415,2024,11,3138.878,377.948,82.135,1348.637
400,MAT314073,PL15,ONW78FZH,K,V979973,2025,03,134.589,607.228,250.791,1310.902
300,MAT297017,PL03,2Y89GNBV,"",V138593,2022,11,433.974,156.468,416.127,1989.786
400,MAT280607,PL50,I0Y7LKAC,E,V800101,2024,07,848.979,653.61,63.581,529.789
300,MAT370111,PL11,B5QGWD7I,O,V402475,2024,03,1144.702,430.527,82.391,1236.065
300,MAT707631,PL06,SWVR9YZ1,E,V717667,2022,12,1889.117,161.683,70.011,1984.21
200,MAT192268,PL42,IQER1YY1,E,V160737,2022,12,2297.321,21.756,162.558,107.084
100,MAT864801,PL23,IWW00H9C,O,V184443,2022,12,917.696,384.877,496.542,225.362
400,MAT258915,PL22,4QSSA8OZ,O,V927356,2025,01,4343.951,80.485,173.478,1544.537
100,MAT145482,PL39,4OO8A985,O,V318818,2023,03,465.915,815.787,180.556,1939.99
200,MAT905064,PL18,9IMOYHJV,E,V453719,2023,01,604.044,695.079,130.043,526.91
200,MAT549322,PL04,WDELLR11,"",V381811,2024,07,3919.95,266.784,230.805,1281.28
300,MAT868788,PL12,KWDAY7AF,Q,V638559,2026,03,3936.007,697.836,177.384,1591.96
400,MAT657003,PL31,2CRTXPT4,Q,V379985,2024,09,462.234,277.111,380.893,175.382
400,MAT795545,PL45,ZCZMDBHB,K,V723202,2026,04,680.876,266.918,67.569,877.922
400,MAT586590,PL12,3V3PZNNR,E,V975534,2024,08,2753.075,996.668,497.777,222.344
300,MAT822157,PL32,7WPPDFLZ,K,V696342,2022,05,1717.315,554.293,350.349,1534.674
300,MAT762712,PL23,G06DC33F,E,V658486,2023,05,3467.053,670.333,225.793,1507.882
400,MAT900327,PL16,IFWGRM02,K,V465922,2024,03,3362.675,180.792,29.751,1805.672
200,MAT512455,PL28,XCK6QG2H,O,V533918,2022,05,2592.254,396.479,415.524,1959.625
400,MAT434102,PL34,LG6MTBHE,O,V506913,2023,01,4239.966,187.15,273.025,1586.93
100,MAT682365,PL44,WN3EBPO8,K,V358998,2026,08,3877.606,123.922,392.943,1259.014
400,MAT836746,PL30,7FP6NTVA,K,V175388,2022,05,863.702,103.253,71.159,815.396
100,MAT113324,PL10,OG5X82J5,Q,V773379,2022,09,476.361,928.863,61.544,1540.281
300,MAT723129,PL30,PAD2I615,E,V837976,2023,10,2391.52,548.268,235.575,141.153
200,MAT596719,PL37,2ZXKTFTB,"",V845721,2022,09,3810.903,98.823,11.93,1483.421
300,MAT213200,PL42,IPCNXQVH,"",V698458,2024,01,598.711,940.889,258.324,218.107
100,MAT540071,PL49,62D1CVLJ,"",V500806,2022,07,3511.291,624.707,6.467,1870.791
100,MAT685672,PL34,DW1MFG7F,Q,V741093,2023,09,2086.556,892.947,48.469,541.516
400,MAT785911,PL21,QIQP8H5G,Q,V443171,2022,06,3734.423,481.416,399.827,1703.231
400,MAT539999,PL04,6P8D2FCJ,O,V472667,2024,07,280.418,325.139,254.203,1235.615
400,MAT852980,PL15,9OCJ6PON,K,V694603,2023,07,3548.126,385.776,6.414,283.639
100,MAT214132,PL17,W8QMPES1,Q,V829303,2023,03,4548.331,699.273,473.892,1960.42
400,MAT723847,PL03,JOGYKYY6,Q,V681475,2022,12,2248.746,669.513,351.236,194.617
200,MAT558239,PL34,94HVT809,E,V136391,2026,12,4695.495,321.36,329.826,1603.212
200,MAT906963,PL13,C66GNAXY,E,V618518,2025,03,4768.676,743.689,414.385,1181.936
100,MAT344970,PL12,8C12Y9TY,E,V830352,2025,08,817.727,957.738,133.197,1963.998
100,MAT781878,PL46,CQ3POYAE,E,V678069,2024,12,3072.326,324.858,422.308,349.545
400,MAT481651,PL23,5CFZCLDA,K,V797797,2026,12,4548.436,654.432,129.306,1129.088
300,MAT187189,PL10,NDII3ORO,"",V459175,2024,02,2439.63,749.915,358.002,1974.331
400,MAT869329,PL09,RSP6VAJY,K,V361826,2023,03,257.248,236.904,236.907,789.638
300,MAT934785,PL28,9M922HL1,K,V438944,2025,01,4328.142,482.319,305.58,1811.918
400,MAT690390,PL38,5FNN5NFU,K,V166440,2022,07,4251.012,343.142,47.266,1631.137
200,MAT763040,PL25,82TEKA2M,E,V654436,2026,09,4538.82,60.703,240.77,295.408
100,MAT959546,PL44,AWXQUK58,K,V222061,2023,06,1241.636,665.038,311.755,1123.031
100,MAT834031,PL30,91FF57LO,K,V617957,2024,09,1347.286,240.386,461.283,275.756
100,MAT350630,PL21,RVZB5YN5,Q,V794179,2022,08,797.264,330.668,490.102,740.398
200,MAT927676,PL10,EYPROPR8,E,V918349,2022,09,3364.434,437.606,384.942,202.431
400,MAT267469,PL28,3NINPOTS,E,V681159,2024,12,712.897,469.733,217.316,942.355
100,MAT331374,PL39,OFCFX8J4,E,V410803,2026,03,241.52,151.505,292.828,903.802
400,MAT471853,PL20,OYMBO9R1,E,V273403,2023,06,2493.101,109.632,420.304,1124.168
400,MAT400054,PL48,SIL2PYNG,E,V878430,2025,01,287.708,240.386,352.891,1271.841
100,MAT851711,PL28,JI4RGH75,O,V574664,2022,08,1940.632,769.029,332.254,265.299
300,MAT224516,PL17,ZQIGLHSF,K,V867320,2024,02,2656.649,112.678,100.837,433.207
400,MAT219426,PL05,VYRZIPL4,Q,V724338,2023,06,1283.334,521.775,353.723,1334.997
200,MAT159615,PL23,I26QRU4Z,O,V368385,2025,12,317.938,544.883,158.816,981.341
400,MAT440459,PL50,BS56YW0A,Q,V586506,2022,05,3913.786,108.344,88.457,1950.51
400,MAT147184,PL47,42UOPYUQ,Q,V782362,2025,10,112.584,754.518,481.209,104.807
100,MAT229343,PL39,KF5KSQ2R,K,V470372,2022,09,2742.63,246.179,220.026,1723.404
300,MAT581099,PL32,CCGYMVQA,E,V325761,2022,06,1122.15,929.86,19.707,1413.012
200,MAT955158,PL21,NVCUG9DF,"",V549597,2026,03,4449.571,151.169,49.728,136.501
300,MAT289869,PL17,3CV70LL7,Q,V140761,2026,08,1194.842,560.6,307.336,1764.425
300,MAT129341,PL31,Z9F223JE,O,V992933,2023,05,996.517,870.123,489.173,222.156
100,MAT634867,PL30,PPKNVYM0,O,V328262,2022,05,2108.023,788.948,242.179,74.355
200,MAT954010,PL31,Q3QTAJH6,O,V411562,2023,09,1169.198,104.519,18.14,1807.792
300,MAT872546,PL02,YMLVRACJ,O,V742467,2023,08,2525.846,488.388,105.876,386.688
100,MAT159247,PL24,W5FD7QU0,E,V939643,2026,01,2160.72,398.917,190.279,1186.069
200,MAT448443,PL22,FS1OXE3T,E,V472920,2024,08,653.174,903.169,441.904,1866.044
100,MAT930745,PL42,LGCJZUJP,Q,V639218,2022,11,1116.605,6.369,188.899,875.185
400,MAT563493,PL32,RFWUHYRW,Q,V365394,2024,04,3780.199,784.815,426.897,1143.941
200,MAT426311,PL45,FLUACH2S,K,V191146,2022,08,2354.596,623.409,303.962,605.072
300,MAT580161,PL33,CU57OQNJ,Q,V472722,2026,06,2876.68,358.046,110.84,1124.9
200,MAT204536,PL33,1WHDZ8UR,E,V677209,2024,07,4491.532,998.988,109.758,299.446
400,MAT234854,PL02,10V11JLX,O,V794429,2025,10,2513.237,574.536,317.97,1419.892
300,MAT970203,PL34,4U5RA7JI,E,V166053,2025,04,4164.377,2.586,312.338,204.028
400,MAT516967,PL48,1LVUENRU,"",V555186,2026,02,1187.406,400.875,3.305,1759.74
200,MAT194420,PL44,54RLYODI,E,V558487,2023,05,2022.105,850.378,295.109,1481.893
300,MAT249977,PL12,Y7OV7RAP,"",V890990,2023,05,1249.133,797.117,155.721,231.007
300,MAT198882,PL33,RYEX8MSX,O,V657180,2026,02,193.009,771.76,474.221,488.306
100,MAT793846,PL45,2VEI2WD7,O,V840384,2022,02,4526.455,905.699,329.531,577.83
200,MAT139905,PL06,FGZR2X6R,Q,V111811,2023,12,4681.245,707.299,376.416,76.35
400,MAT911229,PL29,X4E2KU5W,"",V898189,2025,05,3932.1,981.856,345.94,1436.307
400,MAT101263,PL33,3OD26LW1,K,V899676,2022,02,647.45,752.17,130.126,663.794
200,MAT503362,PL40,ZKCPNU6G,K,V538286,2024,07,3011.491,315.583,474.63,1376.161
200,MAT579362,PL35,DQQJL109,"",V796732,2024,07,3531.197,10.878,65.661,78.328
100,MAT283991,PL03,P7Y4FZZ6,"",V929617,2023,01,3418.871,329.003,462.621,1811.583
400,MAT610682,PL32,XQEZECUW,Q,V136625,2026,07,3941.529,947.835,421.902,142.342
200,MAT773221,PL13,DS6WOAJO,E,V275286,2023,12,3068.76,103.98,489.689,622.371
300,MAT792681,PL40,DBLASMG7,"",V901363,2022,09,1077.407,305.677,47.822,132.862
200,MAT867620,PL24,X0JW4TYZ,Q,V532077,2023,01,4557.677,194.086,39.318,980.298
200,MAT621597,PL04,MABT0KTI,Q,V153178,2023,11,784.326,939.541,374.05,487.493
400,MAT196440,PL04,VVZ4PR99,O,V128435,2026,10,3344.544,551.764,217.333,657.942
200,MAT553146,PL23,SZWM64WZ,K,V276729,2023,04,3081.568,68.961,390.767,761.756
100,MAT554829,PL22,0IU2BSXS,K,V817603,2022,08,2450.027,50.853,319.114,1422.252
300,MAT831524,PL34,8C5NLOBY,E,V188904,2023,05,1860.753,952.4,106.217,1445.074
100,MAT797820,PL20,C062J0WJ,"",V516117,2022,10,4236.699,502.501,359.814,265.324
200,MAT670106,PL48,GXOLL94K,E,V929283,2022,09,1102.117,645.061,9.673,878.232
300,MAT865349,PL13,3O8MQ9Y4,Q,V398461,2024,12,3340.65,246.969,108.708,331.29
300,MAT697899,PL24,IXS9LLTM,K,V287323,2024,07,4360.907,344.108,499.144,133.062
100,MAT361533,PL15,MYRT81FC,"",V700818,2024,02,1289.668,528.856,243.671,616.371
400,MAT606468,PL03,MAZQTO64,E,V921611,2024,08,3489.002,594.543,103.166,1976.677
100,MAT245148,PL47,LBUCDJ43,"",V530225,2023,10,2453.674,376.996,357.876,506.796
200,MAT904811,PL04,4U9WX0BA,K,V740515,2022,01,3837.112,813.191,420.784,1343.029
