EINME,INSME,LABST,LFGJA,LFMON,LGORT,MANDT,MATNR,RETME,SPEME,UMLME,VKLAB,VKUML,WERKS
1289.202,1956.17,6260.898,2022,11,S034,100,370135444269829550,227.019,56.331,1090.463,232947.08,22801.36,P021
46.884,1049.598,7337.244,2020,08,S009,100,574342809285909714,295.594,255.916,2928.075,172907.86,71461.16,P019
1038.389,687.208,1924.283,2024,11,S070,100,388332705883600956,34.03,91.14,2727.301,37219.62,96343.03,P022
1442.958,326.582,7519.888,2023,06,S005,100,576240839937446909,208.391,293.644,424.151,248768.86,10968.51,P021
613.152,848.325,6055.359,2020,12,S026,100,946672575773462608,156.898,970.709,420.848,230501.74,8954.42,P004
1040.178,839.433,1803.379,2020,01,S048,100,674844404958194826,212.072,901.894,1269.12,62119.24,41476.7,P043
1023.673,210.16,1812.528,2022,01,S059,100,188430181160452108,193.763,967.414,766.367,49680.12,8211.77,P050
640.146,1535.649,5709.554,2024,01,S061,100,156589467069431022,241.834,307.529,1745.049,163322.06,33898.33,P035
629.259,324.994,3924.728,2024,06,S004,100,699076665047627372,155.142,116.34,2308.553,131727.11,90766.17,P046
1350.273,1049.243,8076.646,2025,09,S074,100,328390644642996062,335.595,502.78,1361.204,293111.56,32824.9,P004
758.957,516.063,6569.539,2021,10,S039,100,931761930323731764,229.05,577.871,2900.377,78792.69,49594.69,P016
1346.473,555.647,7391.662,2023,05,S048,100,689914723718928582,477.052,370.642,156.891,116228.18,5811.81,P013
288.011,902.372,1585.351,2020,06,S053,100,644706231408920132,129.461,753.128,1730.473,48893.99,31672.24,P033
1479.369,1439.139,8900.697,2025,01,S036,100,224829312278652866,352.086,712.7,366.557,200666.56,4986.53,P041
694.936,1319.038,3257.238,2023,03,S085,100,641206555766047378,494.337,274.022,2919.847,113496.51,113490.58,P034
432.542,1615.976,1753.936,2020,08,S064,100,910847761189877813,452.785,547.567,2097.358,53605.94,66916.34,P013
418.719,306.821,41.931,2026,09,S089,100,588383188624004554,250.077,916.665,2210.723,801.79,58935.21,P043
211.124,176.015,8865.407,2024,11,S062,100,494126303668171894,57.916,727.008,2674.527,248604.5,97582.53,P032
176.681,172.42,8092.205,2022,07,S056,100,102507149561520801,238.319,723.259,1576.449,96237.98,50703.09,P028
660.726,1172.466,6405.175,2021,03,S067,100,383958905249679023,260.548,548.73,1325.723,160174.57,40164.17,P016
810.437,1961.471,5211.509,2020,11,S027,100,602913915708148583,466.294,867.544,1270.415,207482.25,36818.83,P023
1001.91,842.791,5149.721,2024,07,S045,100,725497795795660623,80.777,152.27,991.264,153261.41,37029.24,P040
1406.695,614.213,1874.279,2024,09,S019,100,533005847997332819,285.378,874.69,1912.103,20288.08,25262.07,P018
937.198,1209.82,5884.984,2024,04,S013,100,572090009557651079,451.164,664.127,1934.055,77859.47,37897.83,P050
221.983,127.34,475.945,2023,06,S006,100,195660395183041950,465.634,475.401,219.644,10133.43,6052.95,P027
627.837,447.593,47.451,2023,09,S044,100,571784053873947958,38.438,416.032,2131.158,560.36,71454.23,P003
268.221,602.754,4497.24,2020,04,S020,100,100674033995250705,82.877,828.079,2265.679,146909.44,31158.04,P026
1071.574,1462.344,740.653,2023,05,S095,100,425238922848487535,192.524,961.265,1554.284,24892.28,62087.72,P008
759.667,1185.882,3484.098,2020,05,S055,100,289977777765510888,276.868,290.389,1550.653,119302.86,50939.73,P012
567.115,938.171,4873.851,2023,03,S007,100,900149063001375405,473.197,829.107,2799.7,181242.47,40265.41,P018
1393.104,1500.638,107.586,2023,09,S052,100,404083932768684281,431.868,707.42,764.735,2891.95,23643.27,P021
299.75,402.754,5201.322,2022,12,S030,100,441467433075182358,328.129,952.639,2913.036,118428.83,96253.12,P042
1353.214,1976.335,2898.517,2020,07,S020,100,608072731881359866,84.948,487.072,2782.627,37613.05,77036.77,P021
1068.904,1885.82,4558.414,2020,10,S074,100,533879886480712992,408.349,321.084,1436.199,64369.55,19374.96,P047
1166.36,1901.32,2257.74,2026,06,S094,100,875439844023369251,337.715,540.779,2308.423,28500.99,90878.51,P023
584.676,313.111,6483.945,2020,02,S007,100,587125948643623350,276.535,561.123,659.556,104703.05,13510.11,P040
599.464,1092.654,420.916,2026,05,S032,100,418568788123863255,322.418,320.501,2194.443,5855.2,28108.81,P050
1167.558,1597.973,522.2,2021,02,S069,100,138677430084655212,395.475,569.721,2013.102,18525.13,21068.04,P037
818.905,1012.607,1319.577,2020,06,S092,100,960173488983620211,246.848,706.8,536.77,49095.4,18240.19,P008
842.864,753.121,6246.703,2021,11,S100,100,372707491429065480,216.225,968.478,1561.385,195956.24,33395.71,P039
601.668,1258.704,6626.718,2020,09,S093,100,348790472117746237,150.889,679.753,183.132,104668.99,6371.11,P001
161.479,915.41,6535.93,2020,10,S029,100,911745140320914241,88.889,649.093,2865.258,209068.27,36538.65,P011
74.345,1068.95,8813.168,2020,09,S020,100,304712139310568690,419.695,387.931,431.191,288711.86,12848.94,P030
977.168,1381.929,7900.651,2026,01,S045,100,635293095101663480,198.724,79.571,2443.534,296686.88,33729.21,P014
616.162,184.137,1127.372,2026,01,S016,100,393118119777260624,484.196,458.521,1519.713,22628.33,40924.51,P005
1264.199,674.749,349.851,2025,11,S084,100,229386800608105284,99.221,676.902,1111.216,6976.81,11786.74,P036
317.882,1090.038,3774.04,2023,01,S053,100,120537970328007093,439.383,864.129,1203.644,137267.72,26861.83,P023
278.19,1505.15,835.255,2026,06,S048,100,498287302005794377,87.397,423.419,2522.145,25011.91,52931.03,P019
752.143,1255.046,8516.598,2024,08,S089,100,907997911700076987,387.122,236.758,382.95,210222.54,12629.49,P022
1076.496,997.196,216.395,2022,07,S085,100,937252023736606572,57.039,308.134,2025.332,4461.48,21037.94,P050
479.695,1509.75,2914.778,2020,11,S044,100,570544252745710701,245.097,208.19,2062.246,55742.83,70711.69,P035
47.23,1272.461,9170.445,2020,11,S092,100,188564301564634443,348.79,286.732,1434.707,170883.72,16998.32,P043
1413.164,1249.969,2869.706,2024,07,S072,100,659694888397069041,305.708,83.135,723.085,85433.09,20672.86,P040
297.002,476.576,1619.975,2026,12,S097,100,192401037017409957,471.77,290.358,2758.195,41121.54,99131.36,P050
761.711,299.018,1287.006,2021,04,S051,100,318487993605609791,442.024,190.451,1456.316,15003.13,23021.36,P010
1294.18,350.664,5297.728,2025,06,S071,100,898362651552762238,450.622,626.708,2276.403,98491.59,85610.85,P008
546.123,1113.158,8047.7,2024,11,S099,100,351126219568112406,459.018,130.425,721.069,274059.83,17656.09,P025
40.253,735.046,2777.857,2023,03,S023,100,384418427575061420,270.234,219.155,1671.258,94255.39,57233.28,P007
338.22,1647.898,9782.921,2023,09,S044,100,113175995966088930,281.713,286.437,2943.563,133113.96,60701.09,P012
1141.408,889.506,7318.736,2026,09,S082,100,461266336169365466,150.651,20.934,1496.519,153815.35,52481.38,P021
1355.912,18.716,437.845,2020,12,S075,100,210462183834248394,280.378,298.251,1621.927,14243.07,64535.74,P021
1403.732,542.043,4347.207,2022,10,S062,100,833020171385514273,309.032,23.465,2098.264,123935.93,31927.16,P040
711.828,451.953,9698.384,2025,08,S028,100,949542375475897985,213.822,472.542,347.007,111854.62,9128.51,P011
157.239,1132.636,6060.411,2026,07,S052,100,195660395183041950,341.502,770.133,2039.56,63403.87,23324.31,P038
28.05,1040.518,7100.267,2024,07,S046,100,533879886480712992,44.307,725.129,426.665,220405.66,6447.06,P001
356.823,758.347,9445.39,2024,06,S088,100,318487993605609791,293.372,652.204,2222.161,217035.82,56226.87,P009
709.712,637.126,6604.271,2021,02,S076,100,316356541653310181,138.6,27.58,1040.956,164857.66,40050.62,P009
88.612,699.815,1090.412,2022,10,S012,100,540411508181945407,120.886,851.237,1942.278,31148.94,62565.66,P044
1035.006,1229.235,3587.119,2024,11,S067,100,605192338731759061,151.485,705.876,1315.909,125240.11,35351.35,P003
565.118,1066.588,5084.334,2021,05,S034,100,851401473610362847,349.334,694.288,1614.747,195435.77,47417.97,P004
695.657,592.939,4852.856,2026,08,S028,100,153970421503532638,68.9,779.736,357.489,120632.74,8344.35,P008
323.366,1240.868,8318.075,2025,02,S068,100,777169030954071879,25.807,30.627,1702.299,194486.77,55111.36,P032
950.094,1110.514,3654.374,2023,03,S053,100,504125233099525742,414.728,633.416,603.547,37118.87,8089.1,P009
1099.435,1220.326,4884.956,2026,06,S096,100,673339905559029476,296.219,902.41,829.021,97588.92,32971.47,P010
446.766,174.901,8862.221,2023,03,S080,100,339110241244847624,263.562,386.821,2152.552,118560.07,28873.13,P041
211.375,1555.262,4674.772,2023,11,S062,100,917872362538182687,425.84,695.827,1202.504,66375.8,20602.33,P013
119.115,1083.127,4611.075,2025,03,S012,100,689301961101628889,113.627,888.078,2048.527,181428.75,29855.04,P028
489.542,1467.494,8735.476,2024,06,S074,100,373708498236492694,274.928,628.861,2517.192,128908.91,77153.1,P018
731.507,304.376,6545.681,2020,04,S082,100,405018289039359347,463.683,975.857,1854.784,75381.52,42299.55,P029
1435.992,1.707,5477.738,2025,04,S030,100,977067820251847361,352.001,57.58,1860.073,193760.41,50335.48,P044
1457.486,1175.102,969.393,2026,03,S025,100,337446756159022521,382.034,556.073,1536.85,36051.05,42830.9,P007
28.725,1703.531,898.135,2023,10,S072,100,121157687828011937,29.065,947.977,688.798,33058.9,20546.44,P045
375.781,923.763,4549.214,2026,05,S064,100,924683046644050129,287.889,41.312,2499.016,96571.29,78222.73,P007
791.345,1574.735,5747.355,2024,12,S013,100,309344012522204818,74.928,279.061,1423.725,159152.12,46600.1,P009
383.861,44.886,2983.679,2020,04,S030,100,852524607699274474,372.453,257.772,1404.131,80791.62,28368.18,P037
1432.292,1952.488,2699.597,2025,05,S063,100,441052243918722075,185.136,185.94,2552.255,102227.45,67625.33,P005
1056.781,632.294,3001.738,2021,04,S005,100,365144144487140356,197.002,411.339,2688.242,64336.67,40590.84,P004
54.732,1812.447,8143.863,2024,07,S068,100,228720282601095932,44.505,395.206,2917.311,209469.53,90493.49,P021
608.892,1447.7,9670.763,2021,04,S034,100,811660846260823428,370.329,262.443,348.938,144512.59,11408.96,P007
1484.931,77.376,1950.602,2025,03,S080,100,314936395124480883,249.33,236.367,115.391,70791.01,2899.79,P035
86.629,1388.531,3029.832,2020,09,S023,100,681382270814053522,319.291,693.913,2394.553,51066.34,85565.29,P016
1415.984,50.505,1534.884,2025,09,S029,100,140522476768779730,275.238,105.375,1859.104,55258.0,22663.11,P038
1272.444,1200.144,6260.798,2024,05,S073,100,494829029229529515,179.443,347.449,211.75,95163.73,2738.42,P021
1484.123,831.847,7015.185,2026,01,S013,100,577047397782840756,314.366,634.324,1721.332,200981.74,50929.84,P010
139.795,1358.23,9019.719,2025,01,S005,100,807020543712436260,479.495,593.23,2579.574,277605.27,41570.49,P004
399.082,1283.33,7360.81,2020,03,S035,100,713551692503794755,478.913,299.596,1721.275,184635.05,58410.84,P020
174.737,1164.954,9958.821,2023,05,S010,100,499159190319593799,420.735,27.24,1080.69,365910.08,12131.56,P036
433.704,1985.734,7133.93,2022,09,S056,100,988810728043164961,307.676,628.906,402.241,169677.34,15440.43,P003
708.571,701.0,7626.993,2026,02,S030,100,330577227348025659,133.912,378.618,890.375,192751.41,22108.13,P017
1187.96,1205.285,1442.851,2024,02,S066,100,686769017157661547,259.708,909.39,2825.668,57578.71,103221.18,P003
335.41,253.43,3621.995,2022,10,S070,100,828112854004746316,52.4,77.484,1979.997,41148.67,76830.36,P004
1125.6,355.857,3392.516,2024,12,S022,100,605623509658955290,408.283,686.054,2303.334,94565.29,64005.04,P022
798.759,579.252,1697.085,2023,01,S090,100,704291523354017552,353.387,595.771,431.119,46277.84,4509.57,P031
1088.671,1134.864,3001.583,2021,02,S095,100,508797473371812594,6.196,79.333,2486.057,76205.93,95585.59,P048
93.526,1114.755,4760.283,2020,03,S097,100,913347235365377802,464.139,509.792,1991.852,112746.71,71336.15,P008
756.643,873.938,9504.404,2024,08,S089,100,586483563385114850,69.163,495.902,2392.317,292293.36,58063.59,P050
436.052,1425.209,592.881,2024,08,S043,100,575374498813330803,327.25,37.627,174.458,12295.55,5380.77,P001
908.432,131.248,8900.921,2024,08,S058,100,135138465864604923,400.408,317.873,2458.288,278437.4,81618.45,P047
100.054,1875.629,2824.117,2025,08,S064,100,960301136764845311,157.987,250.059,795.5,68858.57,31641.62,P029
906.478,1561.592,2793.642,2024,10,S092,100,867305541529962769,103.693,55.163,1586.946,111078.1,20799.93,P049
1005.256,963.754,8223.689,2023,01,S070,100,778976685137876435,384.329,855.584,1584.373,216633.78,62412.34,P010
739.017,1096.597,4881.264,2022,01,S097,100,971837466632828792,470.037,325.2,20.474,97329.72,338.53,P022
890.63,1708.423,1098.488,2022,10,S050,100,483687513506981270,448.265,226.966,741.697,42681.97,25677.1,P035
1209.261,468.582,2543.735,2021,03,S045,100,333538847680659010,231.506,797.876,1890.711,76083.84,39762.2,P048
511.51,1131.355,6076.317,2020,08,S036,100,315378740846874467,410.076,798.827,1237.887,160635.93,18978.01,P045
456.56,674.567,1812.056,2021,07,S031,100,957007365381787908,359.212,854.274,70.203,69995.55,2241.98,P047
1443.786,802.1,9199.085,2025,05,S096,100,550553442453610607,275.78,315.493,301.041,104071.58,6931.36,P042
27.9,585.094,4229.205,2021,03,S051,100,963538747374028600,467.762,37.354,57.437,116089.32,1949.09,P043
1359.397,684.937,7377.284,2023,04,S079,100,573394489409145715,460.23,458.8,2782.481,279995.73,92026.26,P028
138.86,1522.409,4797.462,2022,09,S064,100,425746922277076933,293.178,578.954,502.283,68349.36,11097.98,P047
592.181,1306.598,7169.09,2020,10,S019,100,993183030463524221,26.909,599.187,351.282,180994.45,7112.72,P019
393.022,1215.844,39.031,2026,08,S004,100,467092225110948199,379.72,681.277,2675.095,1161.27,46960.68,P014
83.606,8.634,3308.08,2024,08,S019,100,737695485203869760,110.206,963.238,823.719,79492.74,32591.26,P011
468.703,1701.515,3127.326,2024,08,S099,100,414989666353046098,144.266,142.256,813.751,120347.53,22385.02,P008
34.526,1558.523,471.694,2020,11,S085,100,267272157576513868,347.032,796.816,1816.049,17369.68,31134.97,P032
175.464,532.723,4950.447,2026,01,S034,100,191610492791290208,385.395,994.129,1618.545,115069.17,17550.95,P012
1372.617,1070.092,3008.575,2022,12,S036,100,345983759760876318,316.445,589.004,660.707,40362.38,20162.04,P043
48.89,571.236,160.972,2021,07,S012,100,295177668595133765,305.014,896.563,835.494,5483.24,15000.14,P029
687.898,173.176,5632.669,2025,08,S037,100,548052409434092317,280.187,651.37,2717.11,141417.22,28074.93,P019
1135.968,835.367,5879.161,2023,08,S031,100,572597988670400239,488.406,266.097,1477.229,222445.21,47659.99,P045
745.865,1541.17,1341.666,2026,11,S066,100,743262223324483125,491.719,757.894,557.468,42393.55,9762.19,P004
1163.817,544.654,8767.179,2023,03,S017,100,643757563079358183,372.495,979.775,2938.961,221579.93,111528.34,P047
1112.693,271.698,9880.426,2024,03,S005,100,773891768548504865,122.413,518.047,1857.715,236810.83,55214.02,P009
887.35,1014.438,4584.027,2026,09,S046,100,269922244994649260,493.417,99.396,190.704,111690.61,3148.66,P045
971.332,1716.81,6738.694,2026,08,S003,100,200457612350856689,67.249,333.981,133.118,208784.03,3905.18,P028
1138.218,601.841,9492.219,2021,11,S045,100,991648435005141810,136.921,738.45,1214.685,345363.21,24831.25,P007
706.524,1259.823,4393.846,2025,05,S081,100,551420623487551651,427.107,295.181,1249.687,98830.37,24863.68,P026
881.519,364.206,4900.328,2023,10,S008,100,648785836164827027,179.723,451.521,1544.395,70281.22,31675.68,P038
999.747,968.477,1060.985,2023,12,S100,100,342308847690907964,225.87,965.638,2006.648,26267.08,74846.98,P019
406.473,1061.426,8899.485,2020,12,S016,100,373331022661794329,59.642,333.366,2742.856,239315.45,61596.99,P005
805.396,1861.871,6839.57,2025,08,S016,100,429664248579962686,393.964,688.384,698.638,227010.02,12150.73,P047
208.848,1715.642,8775.773,2023,10,S042,100,829338928664123573,487.301,466.264,2138.767,103620.89,48900.39,P018
419.859,1230.974,8636.639,2020,12,S010,100,884369923718128012,433.295,133.794,2128.974,259373.82,37631.37,P036
823.245,1293.001,1823.466,2025,05,S074,100,469434620716478266,187.109,980.187,222.112,53494.34,2979.47,P005
301.159,80.837,416.965,2025,01,S018,100,911082867853865543,126.212,131.101,2118.393,7171.29,40555.05,P006
871.493,402.021,537.58,2022,05,S074,100,599620869034832203,14.549,509.817,929.766,7326.39,14645.31,P050
138.73,357.431,8269.485,2021,07,S025,100,753617100608812327,107.7,973.069,2326.167,320904.13,76572.05,P011
1311.28,1435.955,3260.533,2025,07,S053,100,485039171295214403,76.577,713.973,503.763,52428.84,7609.7,P007
288.235,369.382,1589.535,2026,10,S008,100,549106375064089819,144.923,233.957,882.922,61546.23,25309.47,P001
538.592,1512.204,6496.043,2020,11,S047,100,307059557410550444,125.199,807.49,1718.589,87225.33,37401.33,P044
1088.409,55.848,4353.02,2026,01,S060,100,387405991390486677,480.42,505.751,1737.865,115451.72,50113.84,P036
668.257,613.819,4012.034,2021,03,S096,100,444445776440039899,121.139,341.702,1090.398,84619.28,21823.36,P042
1415.757,14.557,1355.555,2021,04,S098,100,760454374926112495,358.598,443.45,44.989,37413.98,456.5,P050
634.467,1935.432,5235.625,2021,06,S045,100,192096935996119211,58.572,836.442,704.111,175695.73,25524.39,P013
117.558,1637.308,7055.373,2026,01,S094,100,583466855679971796,110.325,41.125,2573.74,229505.62,71517.18,P049
944.392,996.5,1132.453,2026,12,S066,100,337791383620722096,349.28,350.398,447.629,44616.93,10916.18,P044
1234.12,1896.383,9777.248,2021,07,S015,100,540234810579143285,217.175,651.328,1388.16,130879.7,54649.8,P045
100.683,1035.961,5385.43,2022,06,S091,100,947640457722682750,260.529,688.454,114.162,185442.16,3676.25,P016
1485.046,1900.807,2906.085,2022,07,S064,100,894059591950644437,253.113,204.326,1117.08,40729.52,43886.58,P003
1061.24,554.736,7535.589,2022,06,S097,100,754417053915616990,12.322,116.126,1718.739,142006.25,17694.13,P018
633.612,1726.557,5919.272,2022,11,S093,100,322481456984128566,438.168,662.891,854.612,200293.98,23797.78,P033
68.829,1433.636,1268.647,2026,10,S017,100,355186502631910918,177.472,483.734,2968.998,31381.33,30854.03,P022
884.793,438.324,4117.803,2020,04,S071,100,720740191237389177,76.97,750.382,352.335,97200.46,3626.46,P004
986.524,1568.784,3510.156,2026,10,S004,100,860760753087550934,334.913,336.619,674.456,116401.99,7966.94,P027
768.241,1387.052,3513.215,2022,07,S098,100,137860687147350827,107.522,901.322,1851.189,85438.93,63386.18,P018
361.225,1827.453,835.279,2020,05,S037,100,714718519324998403,308.907,791.328,1962.636,9248.03,47617.49,P028
1458.012,531.991,720.332,2024,04,S026,100,162052087082498633,305.75,744.9,1305.071,24589.06,20434.09,P017
392.619,1663.301,9169.905,2023,07,S003,100,183248497270922073,424.055,691.833,2212.112,272167.35,88135.17,P021
540.757,574.839,8407.198,2023,05,S094,100,850000039733268999,50.091,854.176,2402.359,258696.76,73258.28,P020
