CEINM,CHARG,CINSM,CLABS,CRETM,CSPEM,CUMLM,LFGJA,LFMON,LGORT,MANDT,MATNR,WERKS
557.932,BATCH1917,787.07,3093.371,49.998,508.671,363.386,2026,06,S016,100,685842922012743031,P013
87.886,BATCH2146,844.988,7203.708,381.066,873.098,1850.155,2022,04,S034,100,411748488957189632,P003
329.785,BATCH7112,1998.683,834.457,226.064,775.257,620.891,2020,08,S038,100,172332660582603291,P047
723.072,BATCH0925,1537.513,2926.024,212.279,461.337,973.581,2023,03,S058,100,338318803914400225,P029
1082.733,BATCH8355,1666.601,8025.846,462.271,184.898,2826.946,2022,08,S035,100,602723721928395954,P002
1284.263,BATCH0324,175.62,2778.579,439.441,179.071,551.553,2025,08,S033,100,891878939718932713,P011
1369.309,BATCH8613,509.79,1646.417,243.712,277.385,2443.971,2022,06,S021,100,586286972962339407,P040
1011.896,BATCH1617,964.269,4391.994,256.251,459.223,2585.589,2020,03,S087,100,952016019271111351,P003
581.852,BATCH8603,723.555,3147.761,425.76,321.885,2840.072,2025,03,S095,100,125170521825885623,P022
1056.885,BATCH7251,359.894,1371.807,223.12,459.589,1304.347,2023,08,S053,100,270496414480242744,P015
551.487,BATCH7600,135.833,6536.07,45.708,551.557,1634.434,2021,10,S092,100,848429072597645287,P003
529.005,BATCH4610,1454.671,8220.054,32.994,925.388,1555.043,2024,01,S012,100,737695485203869760,P041
628.943,BATCH4142,56.677,8141.249,334.787,563.093,741.06,2026,08,S074,100,642370493742005055,P026
880.47,BATCH0269,838.503,9558.565,487.68,335.466,2733.343,2025,05,S048,100,616171658873092073,P022
733.377,BATCH6032,1477.627,2836.173,28.855,825.464,1482.418,2024,01,S046,100,234033772842404188,P032
15.859,BATCH5816,1629.307,2347.046,485.713,131.946,402.599,2025,10,S017,100,462218679638643810,P010
960.062,BATCH8640,1392.033,9016.581,479.349,979.503,1513.58,2023,03,S074,100,613596986074448831,P015
718.793,BATCH3159,375.776,2521.73,408.348,592.314,1971.364,2022,02,S044,100,378243000954443746,P050
1315.356,BATCH0069,1252.625,4280.626,14.133,976.64,1617.661,2022,05,S088,100,495540697399278907,P046
917.235,BATCH8098,863.866,5153.539,290.479,861.05,672.203,2022,07,S058,100,438081295235325238,P017
1422.283,BATCH2796,1985.06,7154.527,91.701,857.993,723.361,2026,06,S076,100,457451009043713976,P005
1351.782,BATCH1161,1326.881,4681.84,360.102,740.101,1242.696,2021,04,S001,100,585483980552370837,P033
891.701,BATCH6933,1381.229,7710.937,15.524,569.426,610.758,2026,09,S074,100,512822502243419552,P038
208.789,BATCH0164,695.007,1770.69,170.838,152.386,871.328,2024,10,S003,100,653710469191472398,P043
410.1,BATCH9462,139.521,4408.672,442.527,593.804,2687.555,2021,04,S092,100,710632166112111814,P007
1356.455,BATCH6247,686.01,1129.128,440.072,639.249,2400.09,2021,08,S100,100,313016268715607059,P031
26.824,BATCH3268,70.423,421.444,364.696,224.419,2445.808,2023,08,S080,100,993328360816303451,P032
14.084,BATCH3338,1344.028,7868.094,319.254,933.112,2585.359,2021,08,S056,100,509819093840426597,P019
1248.464,BATCH7685,1002.392,2813.874,405.803,357.462,2221.713,2021,07,S001,100,672462362179351334,P012
1479.52,BATCH5588,78.894,8934.451,474.983,191.771,2331.721,2022,05,S016,100,949580872124411466,P019
636.077,BATCH4360,1871.567,6122.601,39.072,642.516,2769.714,2020,05,S012,100,253369107043422004,P043
1158.965,BATCH6096,905.801,9707.969,352.325,459.105,2898.149,2020,07,S011,100,179211656529500187,P035
220.85,BATCH9844,749.476,5438.279,127.35,793.919,209.995,2020,12,S096,100,860012522826153853,P036
368.285,BATCH5236,0.833,3271.127,376.113,341.934,1749.067,2022,07,S023,100,677216685573647097,P041
97.199,BATCH8431,163.174,3481.781,333.993,602.562,1597.676,2023,09,S062,100,264765542276614596,P040
76.166,BATCH2537,298.979,2120.175,29.094,197.807,2176.582,2021,01,S091,100,576593739722150977,P036
815.233,BATCH0394,536.339,9270.152,331.513,667.058,2234.342,2022,04,S050,100,883347448387400045,P034
369.799,BATCH7760,267.578,3368.966,364.583,304.424,762.039,2025,06,S015,100,983071798894785598,P022
1293.194,BATCH5250,563.299,5045.016,473.811,520.887,2398.138,2021,02,S040,100,647954091116056288,P015
1270.75,BATCH7345,968.52,9235.591,287.53,776.086,2477.458,2026,09,S099,100,872234197124512326,P026
499.557,BATCH0315,1363.589,5137.034,206.187,148.571,1366.989,2026,05,S096,100,844573309528967004,P032
483.109,BATCH1611,1080.141,952.934,270.446,278.368,465.945,2021,10,S083,100,182808453058203863,P044
1282.283,BATCH1418,779.571,6490.955,30.315,334.73,1442.525,2025,10,S030,100,165256779143357407,P032
1427.778,BATCH9756,1955.924,5525.534,65.709,576.097,1122.895,2023,09,S030,100,285439143569695082,P013
333.235,BATCH7850,1907.25,7077.524,75.025,226.592,91.193,2025,01,S045,100,942022432645325600,P040
582.44,BATCH2203,120.779,6349.245,9.0,725.594,1706.992,2025,08,S003,100,904969552059126385,P008
1090.753,BATCH6901,1071.103,7681.703,298.792,988.114,2344.08,2020,09,S073,100,458647260951106138,P044
1287.691,BATCH4667,819.273,3522.114,240.671,56.651,2385.569,2022,09,S079,100,153557803132977588,P026
17.825,BATCH3384,1816.65,4560.447,411.716,446.177,1954.301,2025,07,S067,100,939203006929652922,P012
155.183,BATCH3855,792.104,6232.21,385.734,788.043,1125.971,2021,08,S070,100,429340160849099685,P011
1452.565,BATCH6174,1588.589,7966.57,115.876,41.832,1209.081,2026,05,S044,100,616441489876296545,P031
1479.702,BATCH5665,1778.385,950.139,21.462,312.748,1034.875,2026,06,S066,100,400781530166468133,P006
1186.811,BATCH9812,1900.001,3448.081,70.607,7.984,2467.295,2021,07,S048,100,925616366033947866,P044
148.19,BATCH6740,826.625,192.287,196.286,965.6,2150.443,2026,05,S089,100,666160660360772018,P037
32.219,BATCH3251,1275.31,7726.383,398.874,864.383,488.619,2020,03,S023,100,931791198432685143,P030
1159.106,BATCH2193,1054.285,2633.928,155.632,55.598,2733.711,2026,01,S062,100,568384642181205522,P025
1486.181,BATCH2342,1623.391,2435.342,303.82,408.391,784.917,2020,11,S099,100,799554927383850529,P034
1473.951,BATCH7117,1205.33,2763.416,287.568,237.956,1329.513,2025,05,S018,100,695807538832007776,P037
1131.908,BATCH1622,412.642,7622.5,232.415,7.335,177.875,2024,08,S033,100,733041915187473362,P029
1388.862,BATCH6722,1437.457,1480.177,210.982,20.001,486.185,2024,12,S078,100,244298885931283628,P037
1118.528,BATCH2486,638.894,3390.023,465.087,459.499,2077.804,2022,04,S095,100,509026521867936171,P029
403.185,BATCH8992,1872.701,7663.216,232.12,423.324,599.612,2025,06,S035,100,571955558942668882,P005
799.904,BATCH2748,425.731,6954.846,211.749,765.532,1247.646,2024,12,S038,100,707639387880960166,P004
384.999,BATCH7646,1463.463,5735.552,14.156,1.715,1084.619,2021,08,S068,100,347798127327255034,P020
598.822,BATCH6346,188.285,5136.534,297.207,740.876,2097.004,2025,01,S048,100,798864479628776420,P045
1491.1,BATCH1462,1661.265,3649.052,210.437,69.306,855.544,2020,02,S024,100,371309229832738363,P046
527.668,BATCH7859,1137.539,575.913,272.359,400.022,677.468,2023,12,S099,100,692078047127908623,P037
1402.995,BATCH2544,1138.224,9702.851,375.85,771.729,1883.986,2023,11,S031,100,739308648092057319,P035
1025.175,BATCH4652,243.33,305.762,270.614,740.239,567.291,2021,12,S011,100,278356326124981335,P024
601.874,BATCH6093,37.793,8438.039,373.764,208.829,2312.54,2020,12,S074,100,803416258207706674,P010
908.125,BATCH6971,1612.216,6847.755,186.177,173.723,1241.901,2025,09,S098,100,102432530644511606,P021
1297.989,BATCH3684,965.039,3243.444,421.473,518.797,1010.885,2023,07,S014,100,109973838198467537,P040
463.212,BATCH6405,426.806,1424.835,479.816,333.163,2280.345,2022,09,S047,100,844511149531338735,P026
581.723,BATCH6449,854.204,4887.282,150.702,779.265,2610.609,2020,03,S016,100,970854956191108978,P049
1283.164,BATCH0118,1223.728,3875.702,25.262,709.058,2439.544,2026,06,S094,100,836964478530398915,P019
168.554,BATCH1423,1221.976,56.779,98.83,373.413,324.169,2020,12,S001,100,219776020389587096,P016
320.884,BATCH7346,1824.214,597.684,19.173,511.664,1855.833,2026,07,S042,100,238152724616159153,P006
243.699,BATCH1793,1921.212,8785.075,445.573,360.19,1968.653,2020,10,S074,100,135064650266158110,P028
1040.898,BATCH0596,1989.099,1053.079,109.291,481.077,2161.259,2024,08,S094,100,193095157979785781,P049
541.279,BATCH0987,105.931,1280.246,128.948,129.156,1755.743,2021,07,S013,100,407662686569393896,P048
1404.837,BATCH9181,837.14,2405.268,427.621,658.45,2885.182,2020,01,S070,100,950997050208006700,P045
796.333,BATCH1161,26.654,608.209,423.388,628.176,1173.632,2023,02,S092,100,953762515332546682,P032
1106.914,BATCH3782,1330.828,6914.278,498.488,121.258,2682.002,2023,10,S085,100,445489076414662315,P045
28.459,BATCH1843,1251.588,327.186,17.762,380.256,2328.304,2026,07,S052,100,659091964827464735,P040
227.691,BATCH4259,1269.912,3884.067,441.406,160.31,1000.316,2024,12,S030,100,626365602262068289,P020
142.582,BATCH5624,73.442,3836.698,425.775,61.717,2440.029,2023,12,S001,100,891421751214571243,P022
587.343,BATCH1417,730.584,902.442,458.253,583.815,2396.392,2021,01,S024,100,611462567019213275,P038
1007.008,BATCH6516,1095.67,3155.951,223.75,533.549,2113.347,2020,04,S068,100,428266166766886024,P017
833.81,BATCH6674,893.908,7901.697,86.025,530.986,220.129,2026,05,S077,100,634119675209429016,P009
80.404,BATCH3930,1032.132,7410.551,441.57,211.761,932.116,2020,10,S057,100,775925493173209493,P028
1450.98,BATCH3565,744.658,2266.207,58.902,349.676,527.16,2021,06,S074,100,210216305642080339,P042
1172.166,BATCH3179,1076.735,4816.743,385.577,393.404,183.025,2020,10,S040,100,574342809285909714,P011
1032.723,BATCH4047,1928.214,9018.516,83.31,934.111,27.958,2026,03,S055,100,675728007155845901,P008
712.9,BATCH5908,456.446,3945.17,288.793,487.17,2472.972,2024,01,S096,100,450361372264675277,P015
96.986,BATCH5029,195.773,3472.124,240.91,854.51,2449.69,2024,05,S077,100,442018844553573336,P045
318.79,BATCH3226,1964.667,3510.775,143.737,326.627,1476.405,2022,08,S031,100,481190213792893217,P026
1028.16,BATCH5407,1111.016,5474.559,88.44,567.897,340.416,2026,06,S034,100,857618244741695638,P023
451.908,BATCH2021,1386.664,2621.024,399.245,364.268,2466.112,2021,10,S046,100,742621330559696037,P032
828.831,BATCH6204,1716.941,8635.286,319.948,106.943,2065.236,2025,11,S017,100,154587511647227466,P017
1095.943,BATCH0540,571.002,6398.498,399.025,541.127,1141.838,2023,01,S075,100,150561901344370066,P036
1443.176,BATCH6039,1752.447,841.886,402.242,706.342,608.117,2020,02,S035,100,698858449708145756,P037
840.316,BATCH0097,1354.417,8504.024,429.619,218.98,2921.869,2023,08,S018,100,914838572161232150,P021
1458.195,BATCH2102,186.682,366.507,45.976,640.122,2135.352,2024,08,S021,100,390064539417550259,P028
427.398,BATCH3811,1212.645,4572.952,4.326,363.19,1467.242,2026,07,S032,100,642157189367176268,P022
821.264,BATCH8434,1844.299,6229.856,72.632,845.995,212.77,2020,04,S096,100,270322582065391338,P003
668.06,BATCH5207,1690.777,8477.425,314.419,475.035,74.151,2020,04,S096,100,450094577604703882,P048
593.252,BATCH4078,938.835,9447.027,353.261,181.964,1084.873,2024,08,S029,100,872508050598080981,P001
499.512,BATCH5508,2.203,5642.94,403.567,141.459,301.19,2025,02,S087,100,882771680712665452,P011
614.809,BATCH4862,1294.237,2752.427,204.427,826.67,2073.99,2020,08,S085,100,450200376507779128,P019
114.308,BATCH2508,820.242,5398.734,363.448,221.531,1903.805,2021,02,S070,100,417166928449274229,P025
57.814,BATCH9373,1304.165,3978.78,388.385,894.958,2099.083,2022,08,S089,100,290026689360555933,P023
82.489,BATCH1271,1096.744,4004.941,29.426,941.299,2293.224,2026,08,S024,100,357316286875296763,P050
465.01,BATCH5806,1760.275,9353.128,90.566,598.295,152.182,2024,05,S022,100,139221097416014753,P022
899.477,BATCH6802,1140.045,2755.26,397.791,212.54,2520.322,2020,07,S096,100,627285806073745943,P006
1152.755,BATCH0529,88.125,8375.914,159.22,190.108,1772.237,2026,10,S057,100,648563422699481499,P029
823.206,BATCH4148,177.545,8671.873,246.365,633.678,116.55,2024,06,S033,100,717340759304127423,P025
589.467,BATCH4198,1249.915,4422.811,104.258,537.912,2266.369,2024,10,S033,100,207465824716017266,P039
361.209,BATCH2958,464.537,1803.729,435.74,361.369,402.295,2020,01,S020,100,945188033525386232,P024
349.557,BATCH7545,1983.606,4146.207,1.737,484.474,1004.69,2024,06,S057,100,745858859887504225,P050
51.639,BATCH9754,499.555,7906.83,10.527,205.637,2718.436,2021,04,S075,100,534145491100751818,P021
139.671,BATCH4664,1838.342,6223.532,175.808,131.974,511.897,2021,06,S082,100,953946788091715375,P041
985.847,BATCH4773,1461.627,2910.454,328.874,343.984,1125.663,2024,02,S064,100,697263128494671452,P020
2.992,BATCH4603,1208.459,1357.656,465.303,221.339,2239.531,2025,07,S085,100,149697434509342748,P028
1450.678,BATCH5001,1612.307,4227.586,325.147,350.769,1058.463,2022,05,S038,100,425746922277076933,P030
278.797,BATCH2876,223.267,3132.513,103.036,472.255,934.255,2025,03,S016,100,410574434746910006,P015
1399.109,BATCH3461,649.373,9441.38,480.493,604.996,215.996,2023,05,S100,100,557280899756426478,P044
640.382,BATCH7343,805.094,914.222,444.552,584.067,1487.067,2020,10,S011,100,713376808981655220,P007
695.145,BATCH5136,7.669,1002.563,105.083,174.027,704.24,2024,07,S022,100,795668793952382349,P003
1305.46,BATCH4397,1378.678,3761.736,332.422,363.767,790.415,2023,08,S014,100,798236496510230197,P011
1273.821,BATCH5760,1554.473,2800.953,304.684,406.889,2158.882,2021,05,S019,100,560738919813058980,P039
775.157,BATCH4549,782.432,8290.542,34.783,101.542,831.788,2024,12,S030,100,833396234819005879,P018
250.811,BATCH3113,998.369,8452.464,280.222,57.732,454.508,2024,03,S034,100,586293556007795131,P050
956.165,BATCH0145,1013.983,9798.284,443.358,489.378,587.53,2021,12,S072,100,256580427459150056,P025
817.534,BATCH7877,904.326,102.875,104.371,634.734,6.276,2020,02,S019,100,536489498704526822,P030
1320.236,BATCH3137,80.856,7658.117,275.429,969.767,226.303,2025,06,S043,100,556448136356532726,P011
23.021,BATCH2120,887.472,9750.83,272.346,569.643,994.593,2025,03,S040,100,438053229115895968,P030
792.533,BATCH9094,794.546,6309.122,134.463,378.234,678.353,2021,06,S019,100,852386447269219998,P012
1490.648,BATCH8032,1995.621,7600.425,494.378,557.647,1214.873,2024,09,S022,100,867062700570144009,P046
91.497,BATCH5043,1656.645,4443.283,381.105,132.274,284.29,2023,09,S097,100,835207987460440569,P004
152.552,BATCH9410,656.295,9516.524,247.974,927.486,467.799,2026,05,S097,100,950534169667837744,P017
805.577,BATCH1631,1248.97,2773.227,465.818,653.331,935.59,2022,10,S057,100,314254479526281382,P037
601.655,BATCH2178,1759.762,5972.84,9.853,525.48,697.782,2023,08,S059,100,519671436226484702,P027
1193.257,BATCH0394,1067.425,9139.244,440.667,188.146,1442.14,2026,12,S061,100,689842287301140830,P048
446.452,BATCH0532,1367.091,8231.685,480.683,768.98,1600.441,2020,03,S086,100,598120483950942716,P020
951.14,BATCH4654,1048.935,5987.294,326.691,771.449,2931.106,2025,08,S093,100,890113927984599523,P023
918.489,BATCH0646,764.443,5129.879,385.886,44.252,619.181,2021,11,S045,100,973773898397977434,P030
1429.557,BATCH3258,360.241,1188.196,176.04,362.255,1760.207,2024,09,S077,100,862046164232506068,P020
106.634,BATCH9556,1182.469,6994.92,381.645,385.762,1086.792,2022,06,S039,100,852081846402954078,P005
1268.538,BATCH2812,2.11,150.712,18.742,828.22,276.313,2021,02,S039,100,154385281195966324,P017
1206.886,BATCH4588,1142.282,8466.033,117.491,164.59,1549.445,2022,05,S062,100,642029659500579102,P017
545.342,BATCH7297,1249.083,659.583,391.374,631.159,2694.246,2024,06,S050,100,775659555268758403,P044
592.241,BATCH2864,1555.656,7569.67,308.465,956.091,412.057,2022,11,S085,100,209845346388303773,P048
789.799,BATCH9354,1973.503,9980.674,176.562,382.806,2461.884,2025,11,S079,100,348491153994735176,P031
377.295,BATCH3980,681.792,2347.867,353.459,898.665,2751.287,2021,04,S030,100,375962946330007763,P013
747.286,BATCH4695,1672.754,7830.032,42.222,633.916,1732.151,2022,04,S039,100,872234197124512326,P039
708.351,BATCH7171,731.307,7143.122,161.819,716.924,2719.528,2023,10,S050,100,151640627815497928,P015
821.544,BATCH2474,1958.212,8034.26,295.002,461.193,2612.438,2026,01,S032,100,751853364169008778,P026
1078.202,BATCH5354,179.23,4308.277,458.691,810.565,773.945,2026,10,S029,100,394614295654982194,P045
674.743,BATCH9945,1398.182,650.11,496.747,72.492,1289.804,2025,02,S081,100,703901191602327270,P002
882.17,BATCH1258,1688.303,7449.301,4.577,228.248,674.641,2022,02,S092,100,996426919091359206,P045
1388.955,BATCH7985,990.06,2392.458,46.435,902.434,1175.594,2023,12,S032,100,830658962639485035,P022
536.972,BATCH6014,476.302,8696.845,45.197,799.313,1602.147,2024,10,S022,100,414312688427410003,P046
375.547,BATCH0793,11.089,7832.801,455.432,939.935,677.054,2026,01,S044,100,267146447214137852,P018
420.557,BATCH6100,1222.224,7245.465,110.269,552.901,1207.691,2026,04,S029,100,219763492700290237,P018
1102.142,BATCH2824,1788.692,3144.72,104.841,356.929,2539.629,2020,07,S085,100,462445744659490421,P024
1377.446,BATCH3778,1904.442,615.244,285.529,39.281,830.427,2024,12,S013,100,814174801483386134,P026
807.479,BATCH8928,1188.125,8886.26,458.466,409.314,2172.627,2022,04,S022,100,923360941278791506,P034
1378.901,BATCH3148,611.615,2838.311,303.162,115.348,2872.171,2026,09,S019,100,234648925321536031,P048
194.491,BATCH9795,780.924,5574.182,344.985,561.742,2473.408,2023,06,S041,100,875580402138283099,P023
1129.934,BATCH3791,564.084,1844.667,232.466,675.959,1223.075,2024,12,S067,100,179616130658321921,P045
1354.371,BATCH3803,1321.559,1485.105,300.649,632.049,1802.154,2021,08,S055,100,665733624953103650,P038
457.934,BATCH3031,1615.447,221.033,81.309,617.804,1326.139,2022,01,S017,100,937024205173659181,P012
1431.408,BATCH1251,638.096,2703.59,399.97,679.551,174.842,2020,06,S091,100,833020171385514273,P041
901.287,BATCH1891,1119.611,8615.291,246.416,395.948,1619.421,2020,01,S094,100,355965015127546507,P023
893.126,BATCH9512,555.398,4535.449,56.62,458.462,393.242,2023,12,S083,100,903804358378904858,P015
128.744,BATCH6856,1021.181,7236.826,16.266,669.408,44.217,2026,09,S067,100,587218398010988387,P028
1288.678,BATCH4286,1463.672,4414.563,5.941,417.908,1791.904,2023,06,S064,100,858783688707495281,P003
1076.822,BATCH5269,697.493,8558.787,234.051,785.581,1489.945,2024,05,S073,100,308427298063444854,P032
844.329,BATCH1251,764.868,4216.369,321.119,487.865,510.647,2022,10,S004,100,360384769467127903,P004
1411.883,BATCH0096,1701.282,442.831,4.863,346.375,2703.797,2021,10,S066,100,231681733809595765,P033
706.906,BATCH0449,510.552,1000.084,115.077,116.189,1765.75,2025,10,S097,100,468257382239812799,P012
1035.202,BATCH6943,1411.61,1041.158,193.284,109.262,2918.704,2024,01,S046,100,657015174199252443,P011
1465.737,BATCH7311,1666.013,4487.144,19.347,791.075,2426.915,2025,11,S044,100,122940174525052503,P020
719.14,BATCH0847,1349.023,6481.97,499.817,752.033,183.497,2023,07,S044,100,673773924119150338,P040
1353.559,BATCH6518,1680.341,8193.309,57.038,331.625,1359.014,2024,09,S016,100,525338054697905236,P043
328.591,BATCH9560,875.243,1592.667,137.004,917.413,2678.223,2023,03,S061,100,719533552258721354,P043
627.738,BATCH8572,67.885,4904.762,126.683,748.161,2391.614,2025,01,S093,100,227424661487118613,P041
518.709,BATCH4044,673.102,7650.71,260.737,549.434,2332.083,2025,07,S087,100,155658767064676318,P002
1292.46,BATCH2233,1791.322,9680.236,400.863,717.982,1939.177,2022,09,S050,100,680143899687087228,P008
