BKLAS,BWKEY,BWPRH,BWPRS,BWSPA,BWTAR,BWTTY,LAEPR,LBKUM,LFGJA,LFMON,LPLPR,LVORM,MANDT,MATNR,PEINH,PSTAT,SALK3,SALKV,SPERW,STPRS,STPRV,TIMESTAMP,VERPR,VJBKL,VJBWH,VJBWS,VJKUM,VJPEI,VJSAL,VJSAV,VJSTP,VJVER,VJVPR,VKSAL,VMBKL,VMKUM,VMPEI,VMSAL,VMSAV,VMSTP,VMVER,VMVPR,VPLPR,VPRSV,VVJLB,VVJSL,VVMLB,VVSAL,WLINL,ZKDAT,ZKPRS,ZPLD1,ZPLD2,ZPLD3,ZPLP1,ZPLP2,ZPLP3,ZPLPR
3602,V010,108.27,111.83,3.15,"",X,20241013,2720.216,2025,04,109.76,"",100,282539495018134596,1,K,304201.76,304201.76,"",108.27,112.63,20260212121508,111.83,3372,107.93,102.41,2417.874,1,247614.48,247614.48,101.25,102.41,S,304201.76,3517,2621.707,1,286395.27,286395.27,106.12,109.24,S,106.88,S,1942.998,209138.2,2363.646,238781.63,20230509,20250727,115.66,20230306,20241011,20250615,122.94,128.25,149.99,115.5
3399,V050,477.28,437.37,1.86,"","",20250930,2150.171,2023,11,565.31,"",100,997149742178210690,1,K,940420.29,940420.29,X,477.28,485.78,20260212121508,437.37,3870,455.69,429.04,1516.829,1,650780.31,650780.31,514.46,429.04,V,940420.29,3535,2082.785,1,856420.36,856420.36,483.08,411.19,V,436.92,S,1346.66,536356.72,1895.461,791128.83,20250311,20250616,544.87,20250515,20240109,20250823,499.78,531.47,600.98,511.89
3565,V042,464.29,454.86,1.68,"",X,20250411,4589.815,2022,06,491.41,"",100,377148304592492029,1,K,2087723.25,2087723.25,X,464.29,474.27,20260212121508,454.86,3211,494.75,474.17,3473.746,1,1647146.14,1647146.14,411.19,474.17,V,2087723.25,3911,4380.869,1,2051736.19,2051736.19,420.1,468.34,S,433.73,V,2786.764,1524218.85,4024.707,1751247.12,20250610,20241113,469.77,20230520,20250829,20231211,524.19,581.9,584.45,529.99
3226,V047,349.11,347.62,2.01,"","",20230616,7970.644,2022,10,414.82,"",100,226542119777958583,1,K,2770755.27,2770755.27,X,349.11,361.68,20260212121508,347.62,3524,325.15,296.53,6342.224,1,1880659.68,1880659.68,316.65,296.53,V,2770755.27,3473,7359.026,1,2365043.78,2365043.78,366.33,321.38,V,364.84,V,5460.529,1755114.69,6392.146,2058834.33,20250127,20230308,351.88,20241114,20250620,20221129,380.19,394.06,450.93,412.16
3934,V007,447.33,459.85,3.59,"","",20230301,5775.251,2023,05,509.73,"",100,749775383070472595,1,K,2655749.17,2655749.17,X,447.33,413.34,20260212121508,459.85,3235,434.36,430.83,4906.983,1,2114075.49,2114075.49,393.78,430.83,V,2655749.17,3997,5514.764,1,2302358.82,2302358.82,437.8,417.49,V,465.37,V,4010.903,1796022.72,4579.274,2033301.32,20230525,20221111,460.81,20260113,20241203,20240731,520.04,520.01,537.93,541.99
3149,V018,167.51,159.84,2.64,"",X,20230624,403.194,2024,04,169.28,"",100,622835576805031751,1,K,64446.53,64446.53,X,167.51,166.03,20260212121508,159.84,3986,168.19,140.77,296.062,1,41676.65,41676.65,157.02,140.77,S,64446.53,3698,350.231,1,53375.2,53375.2,166.78,152.4,V,151.15,S,238.036,36016.21,312.245,43413.05,20240829,20231217,174.2,20251130,20241008,20240621,193.62,202.41,205.89,206.92
3203,V002,277.65,253.15,2.25,"","",20231109,7723.176,2026,02,289.54,"",100,779869875054416288,1,K,1955122.0,1955122.0,X,277.65,250.78,20260212121508,253.15,3699,289.52,257.74,6384.923,1,1645650.05,1645650.05,286.12,257.74,V,1955122.0,3624,7047.731,1,1626334.41,1626334.41,257.42,230.76,S,268.45,S,5530.894,1389692.53,5728.371,1357152.09,20240421,20250704,305.49,20230826,20231230,20260208,314.87,334.32,337.82,282.16
3770,V024,455.43,455.93,0.15,"","",20230909,1385.198,2022,05,497.83,"",100,409401848606300371,1,K,631553.32,631553.32,"",455.43,448.66,20260212121508,455.93,3933,456.2,389.06,970.854,1,377720.46,377720.46,445.01,389.06,V,631553.32,3740,1230.177,1,530415.42,530415.42,455.42,431.17,S,496.18,V,861.975,304290.83,1086.177,443772.14,20251223,20230327,546.19,20231127,20260107,20240730,477.41,527.81,578.17,492.97
3022,V042,392.26,420.08,2.14,"","",20240817,3548.845,2026,08,446.43,"",100,135231606885968235,1,K,1490798.81,1490798.81,"",392.26,405.22,20260212121508,420.08,3005,390.16,380.88,2596.77,1,989057.76,989057.76,363.8,380.88,S,1490798.81,3768,3443.137,1,1489501.07,1489501.07,388.07,432.6,V,400.1,S,2302.952,912998.86,2882.408,1236904.44,20240411,20240115,398.42,20221111,20251208,20231128,432.09,473.8,537.18,410.3
3393,V023,123.4,133.07,2.62,"","",20230825,7333.503,2024,03,143.12,"",100,843377757654466508,1,K,975869.24,975869.24,"",123.4,117.37,20260212121508,133.07,3851,130.89,116.8,5634.126,1,658065.92,658065.92,106.38,116.8,V,975869.24,3482,6981.451,1,916106.0,916106.0,111.97,131.22,V,128.69,V,4983.419,534260.81,5912.117,805185.52,20240203,20250705,133.16,20230413,20251222,20241130,129.28,158.81,165.71,156.73
3731,V021,171.62,167.37,0.05,"",X,20250427,1210.243,2024,10,191.07,"",100,713237560291358514,1,K,202558.37,202558.37,X,171.62,184.88,20260212121508,167.37,3874,187.56,156.57,860.98,1,134803.64,134803.64,168.04,156.57,V,202558.37,3916,1087.135,1,179235.95,179235.95,172.71,164.87,S,178.07,V,778.349,107933.23,1016.768,153279.66,20230515,20250505,181.56,20241201,20230704,20230821,185.97,204.1,233.04,177.43
3156,V001,182.14,189.24,4.61,"","",20250623,6862.765,2022,04,192.55,"",100,371086325306320535,1,K,1298709.65,1298709.65,X,182.14,179.98,20260212121508,189.24,3005,187.0,188.15,4805.656,1,904184.18,904184.18,199.19,188.15,V,1298709.65,3562,6223.42,1,1171185.41,1171185.41,164.6,188.19,S,184.46,V,3906.515,824860.35,5869.951,943486.96,20240330,20240827,207.82,20230120,20230601,20240222,202.75,233.34,222.96,210.58
3176,V021,119.74,110.49,0.68,"",X,20231128,9363.752,2025,04,132.45,"",100,665517842189007746,1,K,1034600.96,1034600.96,X,119.74,126.76,20260212121508,110.49,3087,126.14,116.1,6902.923,1,801429.36,801429.36,123.22,116.1,S,1034600.96,3935,8862.228,1,992037.8,992037.8,115.37,111.94,V,125.07,V,5740.843,667112.84,8211.452,797631.41,20221203,20250714,143.05,20250119,20230709,20230430,134.58,137.07,151.56,146.88
3195,V013,272.15,260.51,4.71,"","",20240423,8152.821,2023,11,310.53,"",100,139695238654469148,1,K,2123891.4,2123891.4,"",272.15,289.71,20260212121508,260.51,3528,298.54,222.18,6829.629,1,1517406.97,1517406.97,262.38,222.18,S,2123891.4,3911,7889.548,1,1859882.05,1859882.05,268.79,235.74,S,248.91,V,5499.199,1416161.21,6418.639,1606240.09,20230919,20230811,272.74,20240411,20241127,20240530,324.03,311.68,345.31,300.77
3846,V036,117.38,123.2,2.48,"",X,20250420,4477.731,2023,09,132.63,"",100,647356825045121712,1,K,551656.46,551656.46,"",117.38,126.98,20260212121508,123.2,3313,108.55,110.94,3666.566,1,406768.83,406768.83,117.93,110.94,V,551656.46,3407,3895.803,1,466444.49,466444.49,121.63,119.73,V,128.85,S,3442.173,331495.2,3227.542,405101.4,20230507,20250614,127.67,20230321,20240305,20231102,130.85,144.62,156.38,125.08
3845,V009,454.53,486.0,2.69,"",X,20241226,3964.974,2025,09,455.51,"",100,762534560072470363,1,K,1926977.36,1926977.36,X,454.53,422.79,20260212121508,486.0,3409,457.44,448.15,3209.077,1,1438147.86,1438147.86,387.41,448.15,S,1926977.36,3641,3870.94,1,1928463.6,1928463.6,439.79,498.19,S,434.38,V,2685.607,1189371.58,3351.589,1796541.5,20230521,20240504,476.8,20240523,20230430,20250825,464.42,557.79,626.38,470.06
3944,V036,363.71,341.75,4.93,"",X,20251217,3140.263,2025,07,418.85,"",100,916472376237319390,1,K,1073184.88,1073184.88,"",363.71,366.07,20260212121508,341.75,3362,342.82,327.74,2643.654,1,866431.16,866431.16,326.86,327.74,V,1073184.88,3769,2875.825,1,910687.5,910687.5,330.3,316.67,S,340.32,V,2307.047,723817.51,2343.715,838004.13,20250523,20230726,371.68,20221206,20230816,20260108,425.1,464.44,486.51,424.16
3351,V042,272.17,266.86,2.0,"","",20250209,704.991,2026,05,293.69,"",100,405491788930653755,1,K,188133.9,188133.9,"",272.17,269.52,20260212121508,266.86,3856,265.51,291.98,550.933,1,160861.42,160861.42,276.48,291.98,V,188133.9,3852,661.214,1,183215.79,183215.79,284.57,277.09,S,265.28,V,453.558,130398.27,534.174,160484.23,20230716,20230102,311.27,20250421,20240507,20230325,314.33,323.55,354.13,319.62
3165,V002,458.33,448.64,4.36,"","",20230402,4511.449,2026,12,477.64,"",100,712386428655880769,1,K,2024016.48,2024016.48,"",458.33,443.8,20260212121508,448.64,3419,435.13,483.04,3588.021,1,1733157.66,1733157.66,437.62,483.04,S,2024016.48,3187,3884.61,1,1696603.42,1696603.42,441.8,436.75,V,452.74,V,3004.106,1472397.17,3161.455,1599387.69,20250731,20251214,509.16,20251031,20250327,20250621,481.3,586.37,575.64,590.81
3394,V029,114.08,119.75,3.48,"",X,20221123,7152.085,2022,02,136.66,"",100,872864150846724699,1,K,856462.18,856462.18,"",114.08,116.84,20260212121508,119.75,3679,116.55,117.25,5680.185,1,666001.69,666001.69,121.5,117.25,S,856462.18,3800,6460.657,1,797632.71,797632.71,118.75,123.46,V,124.71,V,5248.057,555613.0,5619.599,690834.83,20240217,20221207,129.38,20240314,20250429,20250824,136.89,132.43,140.82,115.13
3301,V026,130.12,120.28,3.05,"",X,20240619,2855.753,2024,04,144.7,"",100,582667124827990704,1,K,343489.97,343489.97,"",130.12,136.41,20260212121508,120.28,3581,120.75,117.95,2499.176,1,294777.81,294777.81,111.02,117.95,V,343489.97,3853,2513.531,1,277795.45,277795.45,131.36,110.52,S,135.38,S,2365.513,246802.24,2327.24,237025.91,20230201,20250916,135.22,20221118,20231217,20230209,153.06,164.61,167.17,162.56
3162,V013,15.26,16.78,0.7,"",X,20250827,5910.424,2022,05,15.79,"",100,852081846402954078,1,K,99176.91,99176.91,X,15.26,16.09,20260212121508,16.78,3518,15.52,16.63,4293.809,1,71406.04,71406.04,15.29,16.63,V,99176.91,3419,5207.529,1,79258.59,79258.59,15.31,15.22,V,16.7,S,3667.957,62027.92,4912.974,63549.98,20240707,20250311,17.32,20240818,20250620,20240517,16.86,19.77,21.17,15.85
3587,V044,499.14,502.29,1.29,"","",20241218,2028.281,2026,06,568.54,"",100,994948567047597373,1,K,1018785.26,1018785.26,X,499.14,533.56,20260212121508,502.29,3516,529.44,445.84,1794.122,1,799891.35,799891.35,535.1,445.84,S,1018785.26,3427,1865.354,1,896712.97,896712.97,499.95,480.72,S,514.57,V,1663.751,663328.24,1574.24,805139.17,20230612,20231008,500.37,20240630,20240102,20251028,568.82,567.87,680.75,553.9
3540,V046,184.05,201.93,4.64,"","",20241202,4833.732,2023,01,204.99,"",100,449409534592719954,1,K,976075.5,976075.5,"",184.05,172.35,20260212121508,201.93,3374,187.06,177.1,3424.305,1,606444.42,606444.42,179.4,177.1,S,976075.5,3498,4486.809,1,886279.38,886279.38,183.99,197.53,V,185.82,V,2980.48,570142.68,3781.336,756341.23,20250406,20221201,196.62,20250614,20241020,20230228,215.63,234.76,254.28,232.21
3774,V036,39.0,41.82,2.2,"",X,20240117,5021.065,2026,06,42.61,"",100,306386037631459164,1,K,209980.94,209980.94,X,39.0,37.86,20260212121508,41.82,3610,39.71,37.02,4243.177,1,157082.41,157082.41,34.59,37.02,V,209980.94,3231,4480.226,1,188841.53,188841.53,40.9,42.15,V,35.63,V,3789.675,132829.34,3649.041,174308.25,20251209,20230708,42.15,20230321,20240402,20230703,45.62,45.02,51.55,41.42
3278,V018,164.68,158.99,4.33,"",X,20230630,4088.628,2025,08,197.22,"",100,851491149262251482,1,K,650050.97,650050.97,"",164.68,169.87,20260212121508,158.99,3979,157.35,147.4,3134.921,1,462087.36,462087.36,141.23,147.4,V,650050.97,3174,3952.526,1,658648.93,658648.93,163.66,166.64,V,179.64,S,2695.247,430562.27,3622.191,568175.38,20230426,20260114,186.7,20260111,20230323,20230908,165.2,185.02,219.6,166.43
3064,V042,89.23,97.35,2.01,"","",20250306,593.48,2022,03,104.08,"",100,996446807005431806,1,K,57775.28,57775.28,"",89.23,80.9,20260212121508,97.35,3341,88.46,100.76,438.608,1,44194.14,44194.14,96.39,100.76,S,57775.28,3796,541.498,1,49671.61,49671.61,85.84,91.73,V,82.44,V,352.826,38995.48,465.03,46499.71,20260110,20251014,101.61,20231117,20250309,20230110,96.4,113.87,108.34,104.79
3859,V018,430.62,445.01,2.76,"",X,20260109,8834.401,2024,09,503.02,"",100,243023176333988312,1,K,3931396.79,3931396.79,"",430.62,454.05,20260212121508,445.01,3770,429.21,382.39,7430.882,1,2841494.97,2841494.97,374.58,382.39,V,3931396.79,3607,7820.415,1,3637040.4,3637040.4,447.08,465.07,V,432.72,S,5998.277,2654236.27,7369.217,2994746.37,20231222,20251229,486.87,20250728,20240217,20240307,480.55,484.19,549.68,470.85
3854,V002,262.63,277.51,4.03,"",X,20231109,6096.242,2022,04,283.03,"",100,156587810520298228,1,K,1691768.12,1691768.12,"",262.63,279.23,20260212121508,277.51,3787,249.35,236.56,4452.362,1,1053250.75,1053250.75,261.79,236.56,V,1691768.12,3004,5621.614,1,1440088.86,1440088.86,256.71,256.17,S,249.55,V,3831.395,932397.73,5097.717,1152837.03,20240623,20241218,303.97,20250127,20240512,20250713,274.35,341.35,341.56,338.43
3428,V020,227.91,239.05,4.32,"","",20240324,2132.962,2025,09,258.25,"",100,825256599640428971,1,K,509884.57,509884.57,"",227.91,205.92,20260212121508,239.05,3656,231.94,247.4,1601.935,1,396318.72,396318.72,203.64,247.4,S,509884.57,3606,1954.31,1,448709.58,448709.58,231.3,229.6,S,220.98,V,1381.587,325973.12,1629.746,390559.77,20230218,20230918,254.56,20240123,20251005,20241123,272.81,274.55,318.27,269.67
3789,V020,18.65,18.98,3.99,"",X,20221108,3263.319,2023,01,19.78,"",100,675639341822178320,1,K,61937.79,61937.79,X,18.65,18.72,20260212121508,18.98,3881,19.13,19.93,2447.589,1,48780.45,48780.45,16.83,19.93,S,61937.79,3862,2863.167,1,51622.9,51622.9,17.34,18.03,V,18.38,V,2121.526,39881.68,2545.527,41713.97,20250908,20230330,20.14,20251221,20250603,20230413,21.36,23.48,24.21,24.16
3802,V041,61.46,58.55,4.87,"","",20250222,427.919,2025,11,61.75,"",100,521822030945935006,1,K,25054.66,25054.66,"",61.46,56.24,20260212121508,58.55,3650,67.57,62.37,322.836,1,20135.28,20135.28,64.89,62.37,S,25054.66,3577,386.766,1,21515.79,21515.79,59.29,55.63,S,65.12,S,305.959,16606.79,319.981,19396.9,20250911,20250405,64.82,20230504,20230430,20240401,64.54,69.54,75.55,72.87
3864,V010,469.92,490.88,1.78,"","",20230117,2215.142,2024,01,502.16,"",100,485648356648789156,1,K,1087368.9,1087368.9,"",469.92,507.78,20260212121508,490.88,3786,501.09,539.42,1666.715,1,899059.41,899059.41,493.2,539.42,V,1087368.9,3642,1923.618,1,975158.91,975158.91,437.93,506.94,S,464.08,S,1378.656,773483.49,1794.071,833939.42,20240108,20231220,520.26,20230627,20230801,20250319,512.79,590.55,650.0,587.8
3431,V017,445.07,487.07,1.21,"",X,20231211,2049.91,2025,04,514.28,"",100,600285141965967822,1,K,998449.66,998449.66,X,445.07,486.67,20260212121508,487.07,3176,414.82,468.55,1435.815,1,672751.12,672751.12,410.22,468.55,S,998449.66,3714,1798.548,1,803771.1,803771.1,400.94,446.9,V,410.17,S,1154.712,638666.11,1690.035,705770.76,20241103,20231015,528.25,20251227,20241221,20240327,450.45,496.77,550.06,570.09
3861,V021,106.72,109.56,2.45,"","",20250521,4588.479,2022,01,121.31,"",100,280158201644096824,1,K,502713.76,502713.76,"",106.72,108.89,20260212121508,109.56,3735,103.18,118.99,3751.106,1,446344.1,446344.1,117.23,118.99,V,502713.76,3214,4173.971,1,413097.91,413097.91,98.27,98.97,V,96.31,S,3439.543,358313.93,3396.909,366870.47,20240726,20231113,119.4,20250304,20251226,20221102,113.51,133.38,147.23,131.51
3158,V016,485.44,466.18,4.29,"","",20240123,6348.611,2026,05,546.84,"",100,398449011874325481,1,K,2959595.48,2959595.48,"",485.44,504.4,20260212121508,466.18,3039,521.51,511.71,4958.581,1,2537355.48,2537355.48,532.1,511.71,S,2959595.48,3105,6049.219,1,2924252.96,2924252.96,500.5,483.41,V,467.19,S,4159.687,2347320.02,5387.45,2718739.93,20230305,20221231,549.97,20230411,20240218,20241009,506.21,603.93,666.68,529.13
3939,V002,194.74,204.87,2.81,"",X,20251212,5503.829,2023,06,212.62,"",100,908033897988420779,1,K,1127569.45,1127569.45,X,194.74,183.44,20260212121508,204.87,3832,184.12,201.3,4149.497,1,835293.75,835293.75,204.68,201.3,V,1127569.45,3386,4883.177,1,948752.46,948752.46,194.56,194.29,S,201.75,S,3889.058,743804.17,4398.694,765269.51,20240214,20230816,217.37,20231207,20250424,20250422,225.5,235.77,237.0,239.13
3861,V028,303.61,309.35,4.54,"","",20230502,2469.007,2024,11,307.98,"",100,399110786881713693,1,K,763787.32,763787.32,X,303.61,328.88,20260212121508,309.35,3847,309.57,297.48,2207.763,1,656765.34,656765.34,265.01,297.48,V,763787.32,3698,2381.977,1,771069.77,771069.77,278.49,323.71,S,324.13,V,1829.554,623433.63,2131.574,641891.1,20250924,20240705,351.61,20240112,20250120,20230708,333.13,372.84,422.63,389.12
3949,V049,151.83,158.08,1.06,"",X,20241018,9557.485,2022,11,180.04,"",100,636183290340938404,1,K,1510847.23,1510847.23,"",151.83,143.69,20260212121508,158.08,3475,149.1,161.75,6704.734,1,1084490.72,1084490.72,156.2,161.75,V,1510847.23,3637,9186.873,1,1514272.28,1514272.28,151.22,164.83,V,143.75,V,5668.598,938156.05,8536.035,1214842.57,20250915,20250328,154.5,20250519,20250527,20251106,175.79,192.27,194.74,177.93
3177,V042,312.27,308.84,0.31,"","",20260205,5177.328,2026,01,367.78,"",100,455649133771200949,1,K,1598965.98,1598965.98,"",312.27,299.44,20260212121508,308.84,3616,309.18,291.85,4351.663,1,1270032.85,1270032.85,334.75,291.85,V,1598965.98,3985,4697.854,1,1362753.49,1362753.49,285.7,290.08,V,325.21,V,3482.436,1126961.93,3774.907,1272303.4,20230425,20240622,346.81,20240308,20231031,20251016,325.57,371.3,415.26,357.85
3020,V017,342.52,345.13,3.95,"","",20250610,2696.169,2026,03,396.48,"",100,150941925359521150,1,K,930528.81,930528.81,X,342.52,362.18,20260212121508,345.13,3506,357.96,339.37,1913.625,1,649426.92,649426.92,334.0,339.37,S,930528.81,3220,2553.213,1,908433.19,908433.19,324.06,355.8,S,341.68,S,1782.365,556783.53,2245.055,798628.1,20230219,20231206,375.61,20230629,20230217,20221213,380.62,381.71,427.33,428.95
3352,V019,171.52,165.7,0.52,"",X,20230213,8671.645,2022,08,173.87,"",100,661529786509131639,1,K,1436891.58,1436891.58,"",171.52,158.67,20260212121508,165.7,3745,163.38,154.03,6072.534,1,935352.41,935352.41,147.5,154.03,V,1436891.58,3981,7378.473,1,1236927.21,1236927.21,180.01,167.64,V,157.49,V,5229.473,839467.45,6562.436,1129714.72,20221211,20230813,189.76,20250531,20240626,20250208,173.7,199.55,231.12,222.08
3321,V012,91.67,84.4,3.52,"",X,20240705,4961.971,2024,08,100.14,"",100,588888235991086369,1,K,418790.35,418790.35,"",91.67,93.25,20260212121508,84.4,3933,94.03,81.75,4236.265,1,346314.66,346314.66,98.71,81.75,S,418790.35,3650,4506.275,1,368072.54,368072.54,87.5,81.68,V,89.7,V,4002.674,284506.96,4207.724,331141.4,20230728,20251218,108.67,20250924,20230416,20250810,101.45,104.09,120.42,117.19
3403,V037,253.34,250.34,1.15,"",X,20221213,1842.542,2025,05,301.51,"",100,998550166589836373,1,K,461261.96,461261.96,"",253.34,261.23,20260212121508,250.34,3781,258.49,263.16,1507.758,1,396781.6,396781.6,277.6,263.16,S,461261.96,3739,1622.042,1,365851.57,365851.57,242.17,225.55,V,267.81,V,1275.981,349882.62,1332.788,339014.18,20241116,20240906,255.67,20230222,20250701,20230614,271.33,307.55,317.21,289.96
3653,V030,464.95,430.58,4.66,"",X,20230822,1841.695,2026,09,531.79,"",100,543776314244371342,1,K,792997.03,792997.03,X,464.95,421.7,20260212121508,430.58,3347,442.89,438.65,1566.194,1,687011.0,687011.0,399.48,438.65,S,792997.03,3380,1705.156,1,662657.72,662657.72,449.85,388.62,S,440.12,S,1341.095,595045.64,1423.599,536099.49,20250110,20240814,535.49,20240709,20251010,20230428,557.64,601.73,610.49,520.47
3338,V039,366.38,348.55,3.12,"","",20240914,3654.46,2026,08,424.67,"",100,336131120914998879,1,K,1273762.03,1273762.03,X,366.38,364.09,20260212121508,348.55,3514,357.58,332.65,2662.038,1,885526.94,885526.94,345.49,332.65,V,1273762.03,3349,3435.913,1,1179136.62,1179136.62,365.53,343.18,S,390.96,S,2247.778,785906.96,3168.307,1000259.02,20230109,20240806,371.84,20251112,20240906,20250123,402.14,472.55,512.78,437.63
3926,V032,204.97,194.2,2.19,"",X,20230728,5542.416,2025,05,213.99,"",100,763615564656403534,1,K,1076337.19,1076337.19,"",204.97,221.1,20260212121508,194.2,3213,206.85,194.03,4819.608,1,935148.54,935148.54,220.42,194.03,V,1076337.19,3828,4763.982,1,852324.02,852324.02,205.88,178.91,S,216.3,V,4103.281,757267.05,3818.361,792521.74,20250228,20240801,240.18,20250409,20260104,20250806,209.83,239.8,269.17,259.99
3199,V036,106.68,100.99,2.42,"",X,20231224,3181.41,2023,02,118.51,"",100,152876208584825757,1,K,321290.6,321290.6,X,106.68,109.24,20260212121508,100.99,3810,116.1,101.63,2285.997,1,232325.88,232325.88,105.86,101.63,S,321290.6,3372,3000.861,1,279920.31,279920.31,110.89,93.28,V,102.74,V,2167.44,199810.32,2641.026,263821.85,20241111,20260105,120.19,20241209,20230312,20250926,120.51,130.33,140.87,137.4
3282,V046,273.61,275.86,1.56,"","",20230102,7516.126,2025,08,299.85,"",100,876070956093423322,1,K,2073398.52,2073398.52,X,273.61,279.9,20260212121508,275.86,3281,289.02,273.81,5544.475,1,1518132.7,1518132.7,290.68,273.81,S,2073398.52,3695,7256.117,1,2018941.99,2018941.99,277.7,278.24,V,299.24,V,4709.244,1251460.73,6009.265,1903617.12,20240405,20240819,297.04,20250317,20221107,20250108,308.78,327.44,333.82,348.06
3487,V036,212.95,212.18,4.55,"","",20240426,5406.883,2025,01,254.08,"",100,747816819815324293,1,K,1147232.43,1147232.43,X,212.95,211.99,20260212121508,212.18,3824,211.73,192.77,3887.542,1,749401.47,749401.47,211.81,192.77,S,1147232.43,3024,5084.678,1,981393.7,981393.7,192.19,193.01,S,214.55,S,3281.303,673077.37,4136.876,843663.29,20240902,20231026,252.26,20250925,20230407,20250412,219.41,238.95,270.43,225.04
3712,V019,61.33,61.83,3.23,"","",20250315,291.424,2026,12,63.69,"",100,194358383350447337,1,K,18018.75,18018.75,X,61.33,62.09,20260212121508,61.83,3055,62.05,58.34,222.626,1,12988.0,12988.0,54.32,58.34,S,18018.75,3030,250.716,1,14193.03,14193.03,60.97,56.61,V,64.11,S,203.343,10445.82,237.01,12045.36,20251217,20240225,63.55,20221203,20251211,20250806,66.21,79.71,79.33,78.15
