MANDT,MATNR,CHARG,LVORM,ERSDA,ERNAM,AENAM,LAEDA,VERAB,VFDAT,ZUSCH,ZUSTD,ZAEDT,LIFNR,LICHA,VLCHA,VLWRK,VLMAT,CHAME,LWEDT,FVDT1,FVDT2,FVDT3,FVDT4,FVDT5,FVDT6,HERKL,HERKR,MTVER,QNDAT,HSDAT,CUOBJ_BM,DEACT_BM,BATCH_TYPE
300,000000000000004636,BATCH09636,"",20240518,USER035,USER035,20260212,20260217,20260806,R,X,20260212,VEND000636,VBATCH00036,OBATCH00036,PL16,000000000000001636,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,FRA,033,0645,20260518,20240518,000000000000125255,"",3
100,000000000000004637,BATCH09637,"",20240517,USER036,USER036,20260212,20260218,20260807,A,"",20260212,VEND000637,VBATCH00037,OBATCH00037,PL17,000000000000001637,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,USA,034,0646,20260519,20240517,000000000000125268,"",1
200,000000000000004638,BATCH09638,"",20240516,USER037,USER037,20260212,20260219,20260808,R,"",20260212,VEND000638,VBATCH00038,OBATCH00038,PL18,000000000000001638,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,DEU,035,0647,20260520,20240516,000000000000125281,"",2
300,000000000000004639,BATCH09639,"",20240515,USER038,USER038,20260212,20260220,20260809,A,"",20260212,VEND000639,VBATCH00039,OBATCH00039,PL19,000000000000001639,EA,20260204,20260212,20260212,20260212,20260212,20260212,20260212,IND,036,0648,20260521,20240515,000000000000125294,"",3
100,000000000000004640,BATCH09640,"",20240514,USER039,USER039,20260212,20260221,20260810,R,"",20260212,VEND000640,VBATCH00040,OBATCH00040,PL20,000000000000001640,EA,20260203,20260212,20260212,20260212,20260212,20260212,20260212,FRA,037,0649,20260522,20240514,000000000000125307,"",1
200,000000000000004641,BATCH09641,X,20240513,USER040,USER040,20260212,20260222,20260811,A,X,20260212,VEND000641,VBATCH00041,OBATCH00041,PL01,000000000000001641,EA,20260202,20260212,20260212,20260212,20260212,20260212,20260212,USA,038,0650,20260523,20240513,000000000000125320,"",2
300,000000000000004642,BATCH09642,"",20240512,USER041,USER041,20260212,20260223,20260812,R,"",20260212,VEND000642,VBATCH00042,OBATCH00042,PL02,000000000000001642,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,DEU,039,0651,20260524,20240512,000000000000125333,"",3
100,000000000000004643,BATCH09643,"",20240511,USER042,USER042,20260212,20260224,20260813,A,"",20260212,VEND000643,VBATCH00043,OBATCH00043,PL03,000000000000001643,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,IND,040,0652,20260525,20240511,000000000000125346,"",1
200,000000000000004644,BATCH09644,"",20240510,USER043,USER043,20260212,20260225,20260814,R,"",20260212,VEND000644,VBATCH00044,OBATCH00044,PL04,000000000000001644,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,FRA,041,0653,20260526,20240510,000000000000125359,"",2
300,000000000000004645,BATCH09645,"",20240509,USER044,USER044,20260212,20260226,20260815,A,"",20260212,VEND000645,VBATCH00045,OBATCH00045,PL05,000000000000001645,EA,20260129,20260212,20260212,20260212,20260212,20260212,20260212,USA,042,0654,20260527,20240509,000000000000125372,"",3
100,000000000000004646,BATCH09646,"",20240508,USER045,USER045,20260212,20260227,20260816,R,X,20260212,VEND000646,VBATCH00046,OBATCH00046,PL06,000000000000001646,EA,20260128,20260212,20260212,20260212,20260212,20260212,20260212,DEU,043,0655,20260528,20240508,000000000000125385,"",1
200,000000000000004647,BATCH09647,"",20240507,USER046,USER046,20260212,20260228,20260817,A,"",20260212,VEND000647,VBATCH00047,OBATCH00047,PL07,000000000000001647,EA,20260127,20260212,20260212,20260212,20260212,20260212,20260212,IND,044,0656,20260529,20240507,000000000000125398,"",2
300,000000000000004648,BATCH09648,"",20240506,USER047,USER047,20260212,20260301,20260818,R,"",20260212,VEND000648,VBATCH00048,OBATCH00048,PL08,000000000000001648,EA,20260126,20260212,20260212,20260212,20260212,20260212,20260212,FRA,045,0657,20260530,20240506,000000000000125411,"",3
100,000000000000004649,BATCH09649,"",20240505,USER048,USER048,20260212,20260302,20260819,A,"",20260212,VEND000649,VBATCH00049,OBATCH00049,PL09,000000000000001649,EA,20260125,20260212,20260212,20260212,20260212,20260212,20260212,USA,046,0658,20260531,20240505,000000000000125424,"",1
200,000000000000004650,BATCH09650,"",20240504,USER049,USER049,20260212,20260303,20260820,R,"",20260212,VEND000650,VBATCH00050,OBATCH00050,PL10,000000000000001650,EA,20260124,20260212,20260212,20260212,20260212,20260212,20260212,DEU,047,0659,20260601,20240504,000000000000125437,"",2
300,000000000000004651,BATCH09651,"",20240503,USER050,USER050,20260212,20260304,20260821,A,X,20260212,VEND000651,VBATCH00051,OBATCH00051,PL11,000000000000001651,EA,20260123,20260212,20260212,20260212,20260212,20260212,20260212,IND,048,0660,20260602,20240503,000000000000125450,X,3
100,000000000000004652,BATCH09652,"",20240502,USER051,USER051,20260212,20260305,20260822,R,"",20260212,VEND000652,VBATCH00052,OBATCH00052,PL12,000000000000001652,EA,20260122,20260212,20260212,20260212,20260212,20260212,20260212,FRA,049,0661,20260603,20240502,000000000000125463,"",1
200,000000000000004653,BATCH09653,"",20240501,USER052,USER052,20260212,20260306,20260823,A,"",20260212,VEND000653,VBATCH00053,OBATCH00053,PL13,000000000000001653,EA,20260121,20260212,20260212,20260212,20260212,20260212,20260212,USA,050,0662,20260604,20240501,000000000000125476,"",2
300,000000000000004654,BATCH09654,"",20240430,USER053,USER053,20260212,20260307,20260824,R,"",20260212,VEND000654,VBATCH00054,OBATCH00054,PL14,000000000000001654,EA,20260120,20260212,20260212,20260212,20260212,20260212,20260212,DEU,051,0663,20260605,20240430,000000000000125489,"",3
100,000000000000004655,BATCH09655,"",20240429,USER054,USER054,20260212,20260308,20260825,A,"",20260212,VEND000655,VBATCH00055,OBATCH00055,PL15,000000000000001655,EA,20260119,20260212,20260212,20260212,20260212,20260212,20260212,IND,052,0664,20260606,20240429,000000000000125502,"",1
200,000000000000004656,BATCH09656,"",20240428,USER055,USER055,20260212,20260309,20260826,R,X,20260212,VEND000656,VBATCH00056,OBATCH00056,PL16,000000000000001656,EA,20260118,20260212,20260212,20260212,20260212,20260212,20260212,FRA,053,0665,20260607,20240428,000000000000125515,"",2
300,000000000000004657,BATCH09657,"",20240427,USER056,USER056,20260212,20260310,20260827,A,"",20260212,VEND000657,VBATCH00057,OBATCH00057,PL17,000000000000001657,EA,20260117,20260212,20260212,20260212,20260212,20260212,20260212,USA,054,0666,20260608,20240427,000000000000125528,"",3
100,000000000000004658,BATCH09658,"",20240426,USER057,USER057,20260212,20260311,20260828,R,"",20260212,VEND000658,VBATCH00058,OBATCH00058,PL18,000000000000001658,EA,20260116,20260212,20260212,20260212,20260212,20260212,20260212,DEU,055,0667,20260609,20240426,000000000000125541,"",1
200,000000000000004659,BATCH09659,"",20240425,USER058,USER058,20260212,20260312,20260829,A,"",20260212,VEND000659,VBATCH00059,OBATCH00059,PL19,000000000000001659,EA,20260115,20260212,20260212,20260212,20260212,20260212,20260212,IND,056,0668,20260610,20240425,000000000000125554,"",2
300,000000000000004660,BATCH09660,"",20240424,USER059,USER059,20260212,20260313,20260830,R,"",20260212,VEND000660,VBATCH00060,OBATCH00060,PL20,000000000000001660,EA,20260114,20260212,20260212,20260212,20260212,20260212,20260212,FRA,057,0669,20260611,20240424,000000000000125567,"",3
100,000000000000004661,BATCH09661,X,20240423,USER060,USER060,20260212,20260314,20260831,A,X,20260212,VEND000661,VBATCH00061,OBATCH00061,PL01,000000000000001661,EA,20260212,20260212,20260212,20260212,20260212,20260212,20260212,USA,058,0670,20260612,20240423,000000000000125580,"",1
200,000000000000004662,BATCH09662,"",20240422,USER061,USER061,20260212,20260315,20260901,R,"",20260212,VEND000662,VBATCH00062,OBATCH00062,PL02,000000000000001662,EA,20260211,20260212,20260212,20260212,20260212,20260212,20260212,DEU,059,0671,20260613,20240422,000000000000125593,"",2
300,000000000000004663,BATCH09663,"",20240421,USER062,USER062,20260212,20260316,20260902,A,"",20260212,VEND000663,VBATCH00063,OBATCH00063,PL03,000000000000001663,EA,20260210,20260212,20260212,20260212,20260212,20260212,20260212,IND,060,0672,20260614,20240421,000000000000125606,"",3
100,000000000000004664,BATCH09664,"",20240420,USER063,USER063,20260212,20260317,20260903,R,"",20260212,VEND000664,VBATCH00064,OBATCH00064,PL04,000000000000001664,EA,20260209,20260212,20260212,20260212,20260212,20260212,20260212,FRA,061,0673,20260615,20240420,000000000000125619,"",1
200,000000000000004665,BATCH09665,"",20240419,USER064,USER064,20260212,20260318,20260904,A,"",20260212,VEND000665,VBATCH00065,OBATCH00065,PL05,000000000000001665,EA,20260208,20260212,20260212,20260212,20260212,20260212,20260212,USA,062,0674,20260616,20240419,000000000000125632,"",2
300,000000000000004666,BATCH09666,"",20240418,USER065,USER065,20260212,20260319,20260905,R,X,20260212,VEND000666,VBATCH00066,OBATCH00066,PL06,000000000000001666,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,DEU,063,0675,20260617,20240418,000000000000125645,"",3
100,000000000000004667,BATCH09667,"",20240417,USER066,USER066,20260212,20260320,20260906,A,"",20260212,VEND000667,VBATCH00067,OBATCH00067,PL07,000000000000001667,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,IND,064,0676,20260618,20240417,000000000000125658,"",1
200,000000000000004668,BATCH09668,"",20240416,USER067,USER067,20260212,20260321,20260907,R,"",20260212,VEND000668,VBATCH00068,OBATCH00068,PL08,000000000000001668,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,FRA,065,0677,20260619,20240416,000000000000125671,"",2
300,000000000000004669,BATCH09669,"",20240415,USER068,USER068,20260212,20260322,20260908,A,"",20260212,VEND000669,VBATCH00069,OBATCH00069,PL09,000000000000001669,EA,20260204,20260212,20260212,20260212,20260212,20260212,20260212,USA,066,0678,20260620,20240415,000000000000125684,"",3
100,000000000000004670,BATCH09670,"",20240414,USER069,USER069,20260212,20260323,20260909,R,"",20260212,VEND000670,VBATCH00070,OBATCH00070,PL10,000000000000001670,EA,20260203,20260212,20260212,20260212,20260212,20260212,20260212,DEU,067,0679,20260621,20240414,000000000000125697,"",1
200,000000000000004671,BATCH09671,"",20240413,USER070,USER070,20260212,20260324,20260910,A,X,20260212,VEND000671,VBATCH00071,OBATCH00071,PL11,000000000000001671,EA,20260202,20260212,20260212,20260212,20260212,20260212,20260212,IND,068,0680,20260622,20240413,000000000000125710,"",2
300,000000000000004672,BATCH09672,"",20240412,USER071,USER071,20260212,20260325,20260911,R,"",20260212,VEND000672,VBATCH00072,OBATCH00072,PL12,000000000000001672,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,FRA,069,0681,20260623,20240412,000000000000125723,"",3
100,000000000000004673,BATCH09673,"",20240411,USER072,USER072,20260212,20260326,20260912,A,"",20260212,VEND000673,VBATCH00073,OBATCH00073,PL13,000000000000001673,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,USA,070,0682,20260624,20240411,000000000000125736,"",1
200,000000000000004674,BATCH09674,"",20240410,USER073,USER073,20260212,20260327,20260913,R,"",20260212,VEND000674,VBATCH00074,OBATCH00074,PL14,000000000000001674,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,DEU,071,0683,20260625,20240410,000000000000125749,"",2
300,000000000000004675,BATCH09675,"",20240409,USER074,USER074,20260212,20260328,20260914,A,"",20260212,VEND000675,VBATCH00075,OBATCH00075,PL15,000000000000001675,EA,20260129,20260212,20260212,20260212,20260212,20260212,20260212,IND,072,0684,20260626,20240409,000000000000125762,"",3
100,000000000000004676,BATCH09676,"",20240408,USER075,USER075,20260212,20260329,20260915,R,X,20260212,VEND000676,VBATCH00076,OBATCH00076,PL16,000000000000001676,EA,20260128,20260212,20260212,20260212,20260212,20260212,20260212,FRA,073,0685,20260627,20240408,000000000000125775,"",1
200,000000000000004677,BATCH09677,"",20240407,USER076,USER076,20260212,20260330,20260916,A,"",20260212,VEND000677,VBATCH00077,OBATCH00077,PL17,000000000000001677,EA,20260127,20260212,20260212,20260212,20260212,20260212,20260212,USA,074,0686,20260628,20240407,000000000000125788,"",2
300,000000000000004678,BATCH09678,"",20240406,USER077,USER077,20260212,20260331,20260917,R,"",20260212,VEND000678,VBATCH00078,OBATCH00078,PL18,000000000000001678,EA,20260126,20260212,20260212,20260212,20260212,20260212,20260212,DEU,075,0687,20260629,20240406,000000000000125801,"",3
100,000000000000004679,BATCH09679,"",20240405,USER078,USER078,20260212,20260401,20260918,A,"",20260212,VEND000679,VBATCH00079,OBATCH00079,PL19,000000000000001679,EA,20260125,20260212,20260212,20260212,20260212,20260212,20260212,IND,076,0688,20260630,20240405,000000000000125814,"",1
200,000000000000004680,BATCH09680,"",20240404,USER079,USER079,20260212,20260402,20260919,R,"",20260212,VEND000680,VBATCH00080,OBATCH00080,PL20,000000000000001680,EA,20260124,20260212,20260212,20260212,20260212,20260212,20260212,FRA,077,0689,20260701,20240404,000000000000125827,"",2
300,000000000000004681,BATCH09681,X,20240403,USER080,USER080,20260212,20260403,20260920,A,X,20260212,VEND000681,VBATCH00081,OBATCH00081,PL01,000000000000001681,EA,20260123,20260212,20260212,20260212,20260212,20260212,20260212,USA,078,0690,20260702,20240403,000000000000125840,"",3
100,000000000000004682,BATCH09682,"",20240402,USER081,USER081,20260212,20260404,20260921,R,"",20260212,VEND000682,VBATCH00082,OBATCH00082,PL02,000000000000001682,EA,20260122,20260212,20260212,20260212,20260212,20260212,20260212,DEU,079,0691,20260703,20240402,000000000000125853,"",1
200,000000000000004683,BATCH09683,"",20240401,USER082,USER082,20260212,20260405,20260922,A,"",20260212,VEND000683,VBATCH00083,OBATCH00083,PL03,000000000000001683,EA,20260121,20260212,20260212,20260212,20260212,20260212,20260212,IND,080,0692,20260704,20240401,000000000000125866,"",2
300,000000000000004684,BATCH09684,"",20240331,USER083,USER083,20260212,20260406,20260923,R,"",20260212,VEND000684,VBATCH00084,OBATCH00084,PL04,000000000000001684,EA,20260120,20260212,20260212,20260212,20260212,20260212,20260212,FRA,081,0693,20260705,20240331,000000000000125879,"",3
100,000000000000004685,BATCH09685,"",20240330,USER084,USER084,20260212,20260407,20260924,A,"",20260212,VEND000685,VBATCH00085,OBATCH00085,PL05,000000000000001685,EA,20260119,20260212,20260212,20260212,20260212,20260212,20260212,USA,082,0694,20260706,20240330,000000000000125892,"",1
200,000000000000004686,BATCH09686,"",20240329,USER085,USER085,20260212,20260408,20260925,R,X,20260212,VEND000686,VBATCH00086,OBATCH00086,PL06,000000000000001686,EA,20260118,20260212,20260212,20260212,20260212,20260212,20260212,DEU,083,0695,20260707,20240329,000000000000125905,"",2
300,000000000000004687,BATCH09687,"",20240328,USER086,USER086,20260212,20260409,20260926,A,"",20260212,VEND000687,VBATCH00087,OBATCH00087,PL07,000000000000001687,EA,20260117,20260212,20260212,20260212,20260212,20260212,20260212,IND,084,0696,20260708,20240328,000000000000125918,"",3
100,000000000000004688,BATCH09688,"",20240327,USER087,USER087,20260212,20260410,20260927,R,"",20260212,VEND000688,VBATCH00088,OBATCH00088,PL08,000000000000001688,EA,20260116,20260212,20260212,20260212,20260212,20260212,20260212,FRA,085,0697,20260709,20240327,000000000000125931,"",1
200,000000000000004689,BATCH09689,"",20240326,USER088,USER088,20260212,20260411,20260928,A,"",20260212,VEND000689,VBATCH00089,OBATCH00089,PL09,000000000000001689,EA,20260115,20260212,20260212,20260212,20260212,20260212,20260212,USA,086,0698,20260710,20240326,000000000000125944,"",2
300,000000000000004690,BATCH09690,"",20240325,USER089,USER089,20260212,20260412,20260929,R,"",20260212,VEND000690,VBATCH00090,OBATCH00090,PL10,000000000000001690,EA,20260114,20260212,20260212,20260212,20260212,20260212,20260212,DEU,087,0699,20260711,20240325,000000000000125957,"",3
100,000000000000004691,BATCH09691,"",20240324,USER090,USER090,20260212,20260413,20260930,A,X,20260212,VEND000691,VBATCH00091,OBATCH00091,PL11,000000000000001691,EA,20260212,20260212,20260212,20260212,20260212,20260212,20260212,IND,088,0700,20260712,20240324,000000000000125970,"",1
200,000000000000004692,BATCH09692,"",20240323,USER091,USER091,20260212,20260414,20261001,R,"",20260212,VEND000692,VBATCH00092,OBATCH00092,PL12,000000000000001692,EA,20260211,20260212,20260212,20260212,20260212,20260212,20260212,FRA,089,0701,20260713,20240323,000000000000125983,"",2
300,000000000000004693,BATCH09693,"",20240322,USER092,USER092,20260212,20260415,20261002,A,"",20260212,VEND000693,VBATCH00093,OBATCH00093,PL13,000000000000001693,EA,20260210,20260212,20260212,20260212,20260212,20260212,20260212,USA,090,0702,20260714,20240322,000000000000125996,"",3
100,000000000000004694,BATCH09694,"",20240321,USER093,USER093,20260212,20260416,20261003,R,"",20260212,VEND000694,VBATCH00094,OBATCH00094,PL14,000000000000001694,EA,20260209,20260212,20260212,20260212,20260212,20260212,20260212,DEU,091,0703,20260715,20240321,000000000000126009,"",1
200,000000000000004695,BATCH09695,"",20240320,USER094,USER094,20260212,20260417,20261004,A,"",20260212,VEND000695,VBATCH00095,OBATCH00095,PL15,000000000000001695,EA,20260208,20260212,20260212,20260212,20260212,20260212,20260212,IND,092,0704,20260716,20240320,000000000000126022,"",2
300,000000000000004696,BATCH09696,"",20240319,USER095,USER095,20260212,20260418,20261005,R,X,20260212,VEND000696,VBATCH00096,OBATCH00096,PL16,000000000000001696,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,FRA,093,0705,20260717,20240319,000000000000126035,"",3
100,000000000000004697,BATCH09697,"",20240318,USER096,USER096,20260212,20260419,20261006,A,"",20260212,VEND000697,VBATCH00097,OBATCH00097,PL17,000000000000001697,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,USA,094,0706,20260718,20240318,000000000000126048,"",1
200,000000000000004698,BATCH09698,"",20240317,USER097,USER097,20260212,20260420,20261007,R,"",20260212,VEND000698,VBATCH00098,OBATCH00098,PL18,000000000000001698,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,DEU,095,0707,20260719,20240317,000000000000126061,"",2
