BWESB,GLGMG,LFGJA,LFMON,MANDT,MATNR,TRAME,UMLMC,VKGLG,VKTRW,VKUMC,WERKS
1816.178,321.074,2025,07,100,554073771923532521,483.386,2387.139,6539.86,13114.88,69254.99,P009
1818.191,437.124,2024,05,100,613668152470885680,1194.502,3545.772,6542.1,23158.53,101015.92,P029
3.349,947.003,2022,11,100,666047333609791039,2140.169,359.684,11705.26,65526.42,17390.97,P005
849.501,428.667,2025,03,100,457452523675596037,2605.824,4784.549,8256.03,33207.02,60604.46,P004
571.928,93.004,2024,12,100,548851671618016038,874.085,3221.107,2004.05,15891.67,119980.58,P001
1933.371,691.488,2022,03,100,978378950504325383,1501.09,2508.921,12333.67,24700.42,87547.85,P035
276.184,370.577,2024,03,100,158869299324281547,1738.487,3190.604,8813.81,62310.75,158823.2,P032
1955.999,950.8,2020,06,100,508474257743361571,867.54,3660.857,5317.5,36790.36,154063.35,P042
185.502,647.284,2023,04,100,646356112698990052,1689.296,2102.522,8442.26,78409.7,61376.48,P002
438.413,603.177,2025,01,100,488520681125354691,283.599,4287.685,5126.04,10421.27,46193.75,P039
376.582,316.116,2024,11,100,407400754486304560,604.208,1580.026,7712.6,28749.58,53845.25,P016
505.771,612.971,2020,11,100,965250741387776722,2817.991,1235.905,7779.31,57194.52,47782.32,P049
1533.776,485.977,2026,04,100,613002534624423835,1291.04,2162.21,3111.46,47455.62,71399.08,P028
1561.96,11.963,2026,06,100,795070645943448398,1581.351,3229.674,226.11,65617.83,116718.23,P012
890.118,406.189,2023,12,100,571955558942668882,1402.046,4866.892,5809.11,26110.65,162210.39,P015
749.274,537.352,2023,07,100,337446756159022521,795.907,155.943,9245.46,30341.42,5478.86,P037
1549.618,993.151,2025,06,100,319764607240937667,2048.091,40.531,22657.49,60392.64,1065.31,P040
492.721,873.533,2022,09,100,544847093232476073,996.681,4970.964,15159.0,34807.28,67231.27,P008
1615.735,490.919,2020,01,100,413994564759283922,946.302,2066.387,8684.32,17393.94,46675.34,P023
1667.159,620.83,2020,08,100,811135311639838854,188.766,4977.316,5360.63,4694.59,149711.65,P015
19.409,290.987,2021,05,100,927971897789786722,2408.458,3831.515,2955.88,101899.76,164844.99,P049
647.177,376.322,2024,12,100,356494563189668596,2170.865,4484.732,4252.69,50515.35,109263.58,P022
305.912,456.848,2021,07,100,960504513721943243,2447.92,2254.348,5902.26,92991.63,85490.3,P048
281.257,315.551,2024,06,100,879116744481899383,657.534,4562.554,7671.2,28667.54,120160.84,P033
300.698,863.465,2024,09,100,596513525977365376,38.786,1373.69,14335.17,607.82,27587.81,P018
486.77,473.439,2022,12,100,722000130438160547,2324.266,2431.901,7983.06,43823.44,62434.23,P008
381.278,980.414,2025,08,100,255234707917718661,789.983,4000.111,16108.68,16657.43,148022.72,P010
1818.952,542.806,2022,09,100,338486037853908762,887.488,1996.799,6277.88,18242.49,86671.65,P005
205.135,472.518,2023,04,100,190877008926855767,151.172,4731.306,7241.18,4500.56,157056.21,P016
186.838,993.566,2023,07,100,610175865378287330,2150.229,3673.525,16227.42,45314.07,86657.94,P038
1472.106,360.89,2023,07,100,552222180371086595,2739.127,661.619,3139.73,127501.87,28771.69,P024
1465.113,821.169,2024,09,100,458538938825391319,1805.461,4050.493,12749.37,82972.6,96808.69,P005
1972.922,505.946,2022,02,100,520482909474984020,2314.095,4397.386,11045.26,80175.85,129002.68,P045
743.314,675.863,2024,05,100,599055870076637247,2076.852,1767.842,15543.07,82429.06,77557.32,P032
1831.384,984.57,2021,04,100,166376369137537771,2501.085,1702.466,21596.85,30511.95,51377.18,P037
1792.529,423.782,2024,01,100,434002622783553764,2296.593,1376.961,4034.58,79219.09,35718.4,P003
1930.998,110.86,2023,07,100,377282099815201492,1737.57,3917.586,2314.82,55496.44,49519.25,P035
1104.094,726.807,2025,09,100,277144434240886490,967.263,209.726,16637.43,11742.45,9426.39,P020
631.109,307.555,2025,02,100,158958213765429336,1979.348,1933.055,3878.16,49349.01,53505.36,P016
1135.403,942.754,2022,10,100,937441195395361864,945.664,2159.124,13966.15,45628.83,54011.55,P023
1841.035,273.091,2021,10,100,623932750740915849,1779.758,3564.585,3686.19,39617.55,169053.59,P010
1393.723,854.887,2020,05,100,272777048399931202,1343.664,90.941,4345.22,46692.47,2027.44,P035
1807.908,110.679,2024,11,100,629489182520955542,979.845,1482.408,2444.88,33868.73,58544.24,P033
324.025,192.704,2024,10,100,163425884931125084,1202.689,4512.671,2301.83,29324.41,115147.37,P001
1693.789,678.263,2021,05,100,331299783258398966,1830.065,4269.855,15048.9,90669.14,86698.99,P044
1289.115,530.117,2025,02,100,737695485203869760,581.191,4285.94,12347.63,14583.76,85207.66,P034
583.828,486.601,2024,01,100,549002164765518914,1870.181,3123.737,9053.16,91811.1,68803.51,P021
1363.881,98.085,2020,01,100,383830429110066999,2962.367,4489.534,2281.93,90000.93,65836.97,P015
600.656,540.269,2021,11,100,260766567516030214,1706.392,1991.652,3249.69,46078.96,36259.07,P021
1807.591,452.412,2023,08,100,682693805019553941,2039.344,1405.493,10294.29,63148.59,33342.19,P011
1913.873,74.144,2022,07,100,853616683221418389,894.648,3892.291,1302.15,29635.8,99425.33,P014
208.01,902.248,2023,12,100,600295683681871336,1445.456,3724.404,21783.22,51322.76,78992.61,P050
985.833,210.578,2025,11,100,470516553857971034,48.047,3361.692,5035.38,1160.39,92197.14,P036
877.484,386.815,2025,04,100,166614520248772028,391.49,4029.604,7392.04,15487.68,98626.36,P030
361.808,435.036,2026,06,100,718983312492671531,1583.067,1834.93,8467.47,42843.21,28425.88,P033
1629.839,257.58,2025,05,100,200145569795435965,1101.59,4921.865,3686.62,16575.63,114296.94,P021
1243.642,329.904,2020,06,100,787434050572647925,2423.311,4467.906,7840.24,81136.96,118595.84,P016
232.491,123.739,2025,10,100,343602864019386944,2379.259,225.81,1618.8,60404.62,6776.8,P012
1784.585,305.484,2025,05,100,394691694108432267,644.907,949.545,7207.77,8411.85,19125.38,P034
430.722,988.697,2025,06,100,848372244437639284,810.988,1827.89,21061.18,29854.16,57751.88,P048
760.018,416.082,2023,06,100,272776216385621317,2953.434,3768.498,2916.47,118043.34,149263.96,P015
1223.482,965.522,2021,12,100,874609251799609828,1441.252,420.939,14163.74,25389.8,12096.11,P014
1306.086,185.98,2020,08,100,896089531565129165,465.977,1586.332,971.85,16136.26,27965.68,P037
498.794,599.997,2024,12,100,920993108074272953,147.429,4572.589,13483.25,6290.79,215794.5,P035
1467.674,739.255,2020,08,100,214422143824926685,741.493,2442.166,6097.39,35053.69,94292.36,P027
1519.325,619.754,2022,02,100,996751838424577631,1479.05,4979.944,3310.24,35918.07,73860.21,P033
1142.197,509.558,2025,01,100,929517834150300754,966.051,1319.389,9414.89,23317.33,38949.64,P025
534.998,779.341,2025,07,100,308460327263381665,1422.738,3136.911,4790.93,54542.26,72963.68,P029
1494.634,844.335,2024,12,100,669569878663991905,1172.273,3452.332,10043.62,17015.78,39376.34,P004
1595.444,741.807,2025,07,100,243329801655372606,852.946,2928.145,18077.25,19343.94,111915.29,P037
1406.684,370.733,2020,10,100,170401587625510449,1067.846,3873.088,3640.12,16662.52,177293.28,P040
1256.518,870.637,2023,09,100,328693132657062821,325.809,3759.973,8701.11,13768.03,170680.39,P021
274.444,403.376,2020,12,100,898611046024231231,1201.472,1906.185,4714.63,31355.54,23571.42,P047
1513.265,225.5,2021,05,100,917586108672510429,555.815,4253.249,2043.9,12086.23,114456.12,P035
1313.494,501.365,2021,04,100,121308876911847586,2248.379,2248.629,5705.99,93870.09,109131.14,P046
649.775,808.8,2023,01,100,209074598084291771,2496.962,4735.081,18995.74,70124.86,150260.22,P033
904.704,405.742,2025,11,100,218064702946023348,2951.412,2737.436,9841.17,120765.69,82246.26,P049
1709.352,28.255,2021,06,100,149075138484370576,1735.105,4753.809,439.47,46852.04,159082.78,P041
1013.007,558.873,2025,12,100,617659176659152567,868.755,3484.41,3318.67,33109.2,50851.89,P005
186.559,996.269,2024,06,100,870294944270407718,2986.54,1647.452,11148.16,146067.91,29439.52,P017
264.788,603.169,2022,05,100,166598561939188484,782.019,2812.123,12867.68,37356.51,133013.1,P046
1526.888,300.103,2023,07,100,438324333654581296,2418.598,2774.086,4269.42,81067.32,43736.51,P033
1695.352,980.333,2020,06,100,917163495187139239,969.022,1944.589,15395.79,38088.76,86470.95,P025
1198.629,814.011,2020,11,100,257597031477649525,2256.582,2401.029,8214.47,100948.95,66873.91,P046
390.979,777.504,2021,01,100,260006711214653373,1369.744,2149.198,14183.7,62070.45,44007.22,P008
1737.216,486.682,2020,12,100,858374580974243314,2191.196,477.829,4725.33,44733.6,18515.63,P043
1765.702,793.814,2026,03,100,817956806301984373,1971.277,3231.383,5653.26,73107.7,111422.5,P006
150.344,362.336,2024,05,100,148504343178494748,286.747,729.58,4575.99,3298.85,9745.01,P037
43.468,13.373,2024,03,100,842196520823923445,2331.174,2150.734,322.94,75445.7,40225.98,P009
1019.513,975.147,2026,08,100,775305702622653207,2456.843,409.964,5660.14,114249.09,15194.25,P025
8.291,959.618,2022,08,100,985160332374875946,732.287,801.711,10821.29,19919.24,29062.09,P045
1766.677,797.733,2025,06,100,697901654111858831,1959.359,4177.246,19519.43,78609.27,114790.69,P008
1410.596,794.319,2025,05,100,466103835546771612,1583.891,1153.227,10638.06,37883.19,44114.71,P029
781.63,265.663,2022,10,100,363378589207040274,2895.655,2635.796,1338.59,74503.54,62716.83,P038
1642.817,441.204,2026,09,100,708894928033268298,749.107,4772.613,9231.45,15965.42,160157.23,P012
1784.219,834.248,2025,08,100,471786351361233194,1654.703,1667.794,6481.46,75704.89,55472.36,P045
1487.679,920.407,2020,09,100,644847939309094272,2609.0,4795.241,15391.82,114545.06,209420.64,P040
1084.165,211.825,2020,04,100,444157508837921258,1784.999,4055.647,4606.66,84488.41,179472.19,P048
1267.536,896.669,2020,04,100,423501460438752450,2867.909,2502.623,11106.43,71556.27,64799.28,P021
1401.188,817.468,2022,11,100,438259810699891865,2429.601,4333.115,17879.21,64910.18,158707.19,P028
152.032,789.491,2025,06,100,314140559915876479,1897.782,3272.142,4025.6,43960.85,117055.85,P030
722.048,818.406,2025,12,100,141836187585382240,1219.266,4910.963,16301.64,28310.16,133823.75,P002
411.103,547.508,2022,12,100,830658962639485035,2718.977,190.745,3147.88,118366.45,4432.37,P045
805.512,74.804,2026,11,100,664312098296497024,730.286,4092.172,1399.52,12605.0,81656.93,P032
893.938,676.293,2025,12,100,388207031677030898,1110.184,2109.45,12559.98,29686.72,98188.11,P005
336.126,793.56,2023,01,100,391023897695537922,2237.261,378.326,12648.15,30447.41,10106.47,P050
142.771,181.404,2020,08,100,450200376507779128,80.712,2292.854,3177.28,4024.42,99731.36,P014
1645.352,180.377,2023,12,100,657881558961928767,1039.841,1075.402,1724.8,45928.81,21868.28,P023
1643.197,427.178,2022,12,100,608419078911369510,2798.534,2154.512,2326.85,76489.75,74085.13,P016
147.064,124.883,2024,11,100,569904438568320782,266.59,1840.891,1959.95,4648.12,57059.92,P008
317.038,795.109,2024,02,100,827286936383875895,1753.721,4939.841,12207.52,42300.78,126702.96,P035
1604.104,757.871,2022,09,100,628825338231133678,140.643,438.481,5244.21,5736.08,11367.06,P043
1196.532,785.317,2023,05,100,119339347909031473,840.37,4565.946,11722.19,38945.81,183571.94,P027
779.921,453.56,2024,11,100,554460301530401617,785.432,485.405,9525.85,27799.61,23348.23,P039
1186.82,642.375,2023,06,100,850058607770267236,431.366,2746.003,9456.09,11413.86,96898.53,P003
1720.442,479.571,2020,03,100,301348664083572490,1609.818,667.95,11483.61,64413.05,11971.88,P002
1364.329,716.146,2024,03,100,445179421433508329,730.406,940.756,11737.51,14492.33,24045.78,P004
320.322,983.539,2023,04,100,830585948833922549,2061.741,1729.786,9974.19,63572.03,77129.8,P012
1576.58,744.515,2020,12,100,337574173783061002,1214.297,2300.369,8017.18,27901.89,62268.7,P047
1716.068,953.514,2020,04,100,498369084054331496,2052.803,2840.238,16191.95,92714.72,133646.98,P001
1821.12,634.108,2023,02,100,520343384303488699,2454.015,2984.709,13274.51,40352.09,46028.8,P035
1528.72,557.371,2021,12,100,684862746874364790,364.427,892.43,7034.51,17442.49,10080.29,P036
1529.07,78.363,2024,09,100,284582568086128906,39.982,4615.486,1665.21,594.63,209713.6,P005
1379.926,539.347,2020,08,100,987048705177407782,1680.496,1066.007,10821.25,18430.15,46818.25,P039
1091.942,833.88,2023,04,100,829798910565884205,1931.331,975.519,11443.25,95371.39,48753.36,P013
1449.461,396.512,2022,02,100,762419589817259711,1258.1,2723.154,7407.9,44873.21,120023.31,P013
1083.856,469.421,2025,11,100,558068933341552452,673.864,3105.032,5225.69,7379.75,146747.39,P046
1166.845,791.699,2026,08,100,908237261564408354,2565.957,1146.235,5286.15,115816.4,34018.84,P034
125.689,960.038,2020,09,100,152818820065914602,999.351,1401.136,7996.6,24295.47,38607.44,P049
1542.746,202.621,2021,05,100,949429658849766890,266.878,689.621,3525.2,8731.22,8825.18,P017
1566.059,87.408,2024,01,100,531853550106817093,507.902,4833.095,1992.48,22429.43,72847.34,P019
942.083,555.954,2024,06,100,957620517455042918,1648.534,1615.305,2830.11,40599.1,22693.36,P021
559.245,634.939,2025,11,100,408592643954012988,2126.004,4502.11,4048.49,74313.3,92459.6,P031
1870.164,899.486,2025,11,100,111939062091614739,399.441,2169.757,8762.55,16906.39,90626.56,P033
234.496,144.48,2024,09,100,768275992598548217,2888.677,919.714,2604.9,41081.83,33171.99,P009
785.048,161.415,2026,03,100,107924954895502240,93.777,217.479,2135.57,4591.22,5511.22,P050
1778.975,881.045,2021,06,100,923564588337468143,446.341,275.15,11725.67,19885.01,3370.18,P020
1402.822,950.83,2021,01,100,658591229032079029,1708.775,680.867,5339.79,63955.69,13082.43,P018
582.815,630.12,2022,07,100,631525406483649465,1977.275,4858.338,6054.67,98203.88,208454.67,P004
159.842,77.786,2024,07,100,477311908251471309,2174.587,114.702,1685.1,32524.58,4899.36,P010
1122.584,50.127,2022,10,100,614922709254706461,895.948,2212.658,941.04,14352.55,37578.23,P005
337.959,253.737,2022,01,100,609141788878218842,1852.917,2646.188,2656.72,26236.5,53344.41,P009
1608.342,973.466,2025,09,100,202444180793712076,2618.127,249.747,6015.98,73788.27,3638.4,P019
188.645,537.974,2020,02,100,547352564053752746,1463.816,2064.543,5147.47,64676.63,45832.11,P019
1128.677,200.78,2020,03,100,365144144487140356,1543.181,2966.975,4299.13,28635.89,120666.45,P006
824.528,969.182,2025,09,100,413672796336531373,1255.131,1030.538,16101.69,46287.12,24052.65,P029
1461.779,462.387,2022,11,100,400765668993159051,345.654,1756.289,4481.06,15643.37,81067.54,P015
600.076,590.287,2021,03,100,695806169033960777,2781.413,698.375,9862.19,129798.01,8558.79,P010
1687.383,547.559,2021,11,100,798132191920030916,2334.375,3894.716,3428.83,26178.82,106327.03,P023
1940.948,820.773,2022,08,100,178694770845025495,2905.06,188.375,9824.0,93765.67,5256.94,P030
1234.917,694.589,2022,04,100,593810102777869706,2332.878,2203.823,9604.59,27018.24,50066.22,P036
701.035,733.442,2023,02,100,967669300242756095,975.397,1028.162,7637.13,12795.6,20458.73,P011
665.04,217.141,2026,12,100,823432437517070842,530.056,1457.67,1783.71,7731.53,22469.3,P050
309.834,514.458,2022,05,100,652572826338469094,910.631,3565.684,8536.79,22164.65,65279.45,P035
1017.847,626.603,2025,11,100,938485535824446029,136.39,4185.497,12381.52,5890.89,146491.65,P025
1690.924,827.152,2023,11,100,434564818506274898,2144.948,782.961,14058.48,47990.61,37324.35,P037
1303.695,637.747,2026,12,100,856237462713957897,2231.108,3406.059,12007.32,72432.14,49987.26,P043
1062.284,343.933,2022,08,100,998868784439869301,2606.105,4438.618,3209.47,76677.11,103725.85,P034
198.46,890.639,2025,02,100,558068933341552452,1139.76,388.169,18561.7,37934.07,8879.16,P006
131.256,264.278,2025,06,100,386443295045583433,392.871,861.947,2225.94,4201.47,14912.83,P041
1508.425,301.078,2023,10,100,557957895903966018,1015.532,3301.412,3081.25,10457.09,122149.61,P050
792.768,849.773,2025,03,100,632197185135422865,2180.324,3537.658,11959.6,100744.96,124648.34,P032
1074.99,268.481,2021,05,100,557225265319479364,1616.046,2227.08,4596.57,36358.86,93818.28,P014
584.488,873.681,2020,06,100,451426816163060007,2969.685,1233.494,16745.0,52309.0,51304.89,P022
1131.097,490.961,2023,11,100,164320161385967600,2922.399,3806.405,3471.21,51234.77,168865.64,P020
759.632,488.713,2024,06,100,178224641851716718,1458.045,2532.184,11810.03,64371.65,60088.87,P023
1472.477,979.638,2025,04,100,686769017157661547,2536.468,1984.549,21551.06,107547.1,92912.14,P001
975.972,218.066,2025,01,100,226542119777958583,1844.395,3653.765,3019.72,68154.25,180113.81,P006
1068.152,126.861,2025,07,100,862623176192619880,2589.139,2307.658,992.92,72234.37,107889.52,P030
1713.18,436.01,2022,01,100,919803475873081487,2358.683,2962.88,9183.06,56415.86,66060.01,P028
1074.782,51.457,2024,03,100,670358733642950657,233.663,2816.305,851.74,3541.08,86536.79,P009
573.303,859.764,2020,04,100,718180108428521613,995.997,4124.435,5169.71,48135.02,44884.1,P045
695.983,163.077,2023,06,100,799108808497751107,864.453,2703.034,2570.87,21760.95,41186.61,P044
1640.012,958.96,2025,06,100,401039392482209318,112.468,507.086,19388.23,5557.3,18561.5,P025
1574.519,900.469,2023,11,100,525371660993973396,432.241,2058.704,20213.81,8467.71,96145.31,P015
1883.245,613.083,2020,08,100,571745012054626841,1880.692,843.434,7393.26,71233.32,13491.88,P006
93.618,208.1,2024,01,100,430967624770342933,2137.056,1390.115,3941.45,69987.74,21878.96,P010
1231.636,258.796,2023,10,100,979090922703306779,7.289,84.157,1972.22,171.97,4167.78,P027
189.647,443.387,2025,02,100,704653408144275234,1163.916,4892.885,8913.18,40776.97,180736.99,P026
943.031,232.919,2020,09,100,590952013497021794,1219.341,4333.997,3146.43,44363.0,77877.11,P020
267.001,823.437,2022,05,100,783550683881196336,1300.328,382.935,16988.7,57486.35,12811.82,P002
1799.197,787.681,2020,10,100,853187393835344763,1650.49,2025.406,7697.15,28870.28,88310.61,P003
1847.39,657.019,2020,12,100,217711142063405718,986.547,3896.191,3832.02,31728.62,187489.24,P042
1770.382,188.994,2021,08,100,296333830272414692,660.01,3076.422,1633.18,25935.51,55838.57,P019
313.102,293.149,2025,04,100,417015512438084026,1224.53,2010.326,3071.59,12821.6,28339.16,P020
1812.906,703.71,2025,12,100,576305274180969691,109.377,3092.73,16919.32,3849.37,61405.98,P033
1105.731,270.389,2025,12,100,681725254848895315,2717.541,4657.001,6055.95,85315.02,54150.61,P040
1422.424,964.169,2026,12,100,168108732996013639,1715.101,3083.902,7716.58,34961.74,101883.62,P009
1415.786,164.264,2021,04,100,122940174525052503,2479.711,388.23,1381.35,112252.63,14161.04,P033
839.093,717.844,2020,01,100,152577593644519623,2420.413,2944.14,16192.99,112561.16,89238.49,P028
1459.826,114.819,2022,04,100,549551559204241258,2514.73,4872.926,2472.26,65592.47,191627.52,P015
1848.02,964.649,2024,05,100,823076089068515543,218.566,174.78,10170.02,8959.34,4009.99,P006
1551.748,795.576,2020,05,100,763218607021102112,483.043,4722.398,4984.01,5658.65,204193.86,P026
