BKLAS,BWKEY,BWTAR,LBKUM,LFGJA,LFMON,MANDT,MATNR,PEINH,SALK3,SALKV,STPRS,VERPR,VKSAL,VPRSV
7900,V283,VAL147,8445.255,2024,09,100,547240391280657061,10,1209529.42,2258514.54,267.43,143.22,1724924.65,S
3001,V348,VAL477,3964.368,2025,10,100,678932534150628538,8,495387.43,934718.69,235.78,124.96,539434.52,V
3001,V415,VAL363,9541.249,2023,11,100,813499960938469763,4,4593634.33,2917523.12,305.78,481.45,6399227.98,V
3001,V111,VAL517,1799.874,2021,04,100,603174129430172224,8,683574.15,252432.33,140.25,379.79,710029.98,S
3000,V076,VAL757,5580.453,2026,01,100,989760866228473472,10,643872.67,2075035.64,371.84,115.38,798852.19,V
3000,V207,VAL068,7526.749,2020,01,100,823646100125708249,8,1177409.35,2937690.13,390.3,156.43,1513986.08,S
3000,V434,VAL193,7302.032,2024,05,100,552019269438000816,5,1785784.95,2043619.7,279.87,244.56,2427061.66,V
3001,V217,VAL994,7067.675,2021,11,100,231839459548884078,3,3328804.25,3348523.06,473.78,470.99,3985197.97,V
3000,V469,VAL939,8940.298,2021,08,100,325363418806476516,6,944095.47,2834610.88,317.06,105.6,1252440.64,V
3002,V373,VAL627,6958.872,2021,07,100,139221097416014753,6,3197880.04,318577.16,45.78,459.54,3279597.04,V
7900,V200,VAL190,9082.087,2024,04,100,822209115362160273,3,585612.97,883051.32,97.23,64.48,775308.99,S
3002,V263,VAL816,9282.304,2021,08,100,792503936966120362,6,175714.01,936306.0,100.87,18.93,202909.08,V
3001,V286,VAL286,3993.795,2024,08,100,677632364278850185,1,1897252.31,464398.48,116.28,475.05,2252031.62,S
3002,V030,VAL109,7791.608,2020,11,100,487169567160160358,7,178038.24,1328001.67,170.44,22.85,205125.76,S
3000,V046,VAL486,5900.407,2021,04,100,538993432460210635,7,1127272.76,2583375.2,437.83,191.05,1206255.94,V
3002,V293,VAL137,8668.154,2025,02,100,264108686767665981,5,2867338.66,815933.34,94.13,330.79,4047705.33,S
3001,V428,VAL008,6946.504,2020,02,100,829862568827650657,5,827328.63,1115955.87,160.65,119.1,1215192.42,V
3001,V246,VAL673,1085.937,2023,05,100,542370566222022754,3,322664.46,226070.36,208.18,297.13,408615.12,V
3000,V237,VAL858,9500.785,2026,11,100,560326751796938110,5,1101616.02,2055019.8,216.3,115.95,1501777.27,V
7900,V152,VAL193,2384.872,2022,07,100,217629291577430291,7,899788.36,747251.94,313.33,377.29,933346.06,S
3002,V389,VAL376,3639.707,2022,06,100,524790668722036037,6,474363.01,1106470.93,304.0,130.33,567862.72,V
7900,V208,VAL597,9774.637,2024,12,100,708212903345448622,10,2049839.13,1898332.25,194.21,209.71,2931566.25,V
3001,V491,VAL334,6716.105,2026,03,100,283882642883366069,5,1245367.35,74951.73,11.16,185.43,1778100.44,V
3002,V162,VAL001,693.772,2026,07,100,472433051518101850,9,42202.15,192320.54,277.21,60.83,43903.9,S
7900,V181,VAL606,1115.963,2022,02,100,233142282727543547,6,355512.33,272931.07,244.57,318.57,374874.55,V
3001,V494,VAL423,4065.502,2021,11,100,379064724927057847,4,742807.87,1257378.46,309.28,182.71,1070412.3,S
3000,V026,VAL490,587.422,2024,05,100,219005511247698347,9,86732.86,52691.75,89.7,147.65,102488.64,S
3002,V349,VAL942,6344.694,2024,11,100,172632841600989669,5,853361.34,2218358.81,349.64,134.5,1054297.73,S
3000,V436,VAL390,9801.496,2020,11,100,505186681102100733,3,3711336.46,3848165.34,392.61,378.65,4944745.77,S
3000,V494,VAL190,7163.867,2024,09,100,592025375950604768,3,2533501.56,3414155.73,476.58,353.65,3687635.95,S
3001,V278,VAL980,5151.477,2020,02,100,782478567958380597,4,716518.94,2190768.62,425.27,139.09,897203.9,S
3000,V342,VAL030,1138.416,2022,03,100,233142282727543547,10,66369.65,250030.31,219.63,58.3,74611.64,S
7900,V100,VAL833,6502.619,2026,10,100,217041046712372930,4,1378815.33,2878644.41,442.69,212.04,1453616.75,V
7900,V368,VAL268,7312.304,2021,08,100,320512135501741076,3,2478066.7,2873369.86,392.95,338.89,3085618.58,S
7900,V066,VAL011,208.82,2024,05,100,894194325451029069,3,78942.31,2294.93,10.99,378.04,80821.05,V
3001,V474,VAL396,9259.428,2024,02,100,315303576159777448,4,3820902.96,3393024.8,366.44,412.65,5127210.56,V
3001,V353,VAL350,6341.393,2026,05,100,680809426233831107,3,948355.32,165256.7,26.06,149.55,1353692.19,V
3001,V464,VAL203,9544.49,2023,07,100,957145326152682459,10,2738791.41,2339736.28,245.14,286.95,3845227.98,S
3001,V189,VAL675,6763.037,2025,11,100,205735904366604777,6,1264823.18,485586.06,71.8,187.02,1470172.95,V
3002,V169,VAL625,546.947,2024,06,100,431973480370804703,6,9834.11,180213.57,329.49,17.98,12828.54,S
7900,V059,VAL613,4829.532,2026,09,100,894486085065334150,9,1901918.0,2178167.23,451.01,393.81,1979384.94,V
3000,V322,VAL784,5272.968,2022,07,100,534259274953118452,3,1260713.92,714381.7,135.48,239.09,1520412.8,S
7900,V182,VAL561,7939.174,2020,08,100,656333448221374505,1,3117157.89,378619.21,47.69,392.63,4008872.88,S
3000,V046,VAL634,9692.899,2026,06,100,576557550586827723,1,3128092.37,1578973.25,162.9,322.72,3272898.73,V
3002,V405,VAL142,2432.381,2026,10,100,579752442520028498,7,170266.67,371181.34,152.6,70.0,179008.07,S
3002,V227,VAL727,9294.415,2020,12,100,231572888242663457,3,3734681.84,2502428.29,269.24,401.82,5587457.27,V
3001,V306,VAL999,6582.145,2020,04,100,514196078151476291,7,1093755.03,555401.4,84.38,166.17,1183584.35,S
3001,V241,VAL055,9882.598,2026,10,100,180657330556023658,8,4159091.37,294204.94,29.77,420.85,4637658.72,V
3000,V065,VAL708,9259.47,2023,09,100,579048397425097745,2,1743373.01,1373364.59,148.32,188.28,1743908.42,V
3001,V166,VAL473,5059.463,2021,04,100,214509656510864524,8,2454294.91,1820394.79,359.8,485.09,3578093.87,S
3001,V394,VAL118,6907.872,2025,10,100,317163769293386982,8,1215025.61,2635491.33,381.52,175.89,1427086.0,V
3002,V435,VAL253,7508.912,2025,12,100,628176840962353625,7,3349875.82,785807.64,104.65,446.12,4153919.39,V
7900,V449,VAL620,9669.394,2023,08,100,204177467325246876,10,1800054.39,4016376.19,415.37,186.16,1923890.76,V
3000,V462,VAL604,6791.897,2021,02,100,541777546086615033,5,1785453.88,1360281.13,200.28,262.88,1810506.73,S
7900,V077,VAL107,7844.449,2020,12,100,251641553693947120,9,3123581.15,1339988.78,170.82,398.19,4258528.56,V
7900,V395,VAL776,2288.991,2025,01,100,835689360550914188,6,829805.02,705901.93,308.39,362.52,1231908.38,V
3000,V414,VAL619,6678.814,2026,09,100,232209053355005369,2,377620.14,216861.09,32.47,56.54,448583.39,S
3000,V078,VAL652,4825.214,2024,01,100,427156235102664528,10,917176.68,1991365.82,412.7,190.08,1032966.36,S
3000,V083,VAL083,7304.315,2023,03,100,559181063157461984,10,1237643.13,219202.49,30.01,169.44,1824514.05,S
3002,V411,VAL134,6303.572,2020,11,100,539033376156977830,8,892144.55,2740730.07,434.79,141.53,1284436.73,V
3001,V172,VAL712,5121.777,2020,03,100,274337969761770869,1,1855773.46,1211966.09,236.63,362.33,2143905.6,S
3000,V453,VAL347,3723.887,2024,10,100,658591229032079029,1,507491.32,1698539.34,456.12,136.28,534533.12,V
7900,V332,VAL561,9229.72,2020,09,100,588532750554534555,3,3816581.52,1643074.75,178.02,413.51,4060261.12,S
3001,V438,VAL647,3510.8,2025,11,100,326394381781687501,4,367089.25,977652.48,278.47,104.56,507113.09,S
3001,V486,VAL765,2051.763,2023,06,100,394601607600620032,7,363449.3,642673.72,313.23,177.14,524309.22,V
3000,V246,VAL195,8832.56,2020,04,100,683826797215836039,2,1006205.24,934396.52,105.79,113.92,1089822.63,S
3002,V269,VAL677,8366.803,2024,09,100,170954523684782257,6,400602.53,3631945.51,434.09,47.88,474814.54,S
3002,V372,VAL566,6225.086,2021,11,100,988718355446407683,2,1198453.56,1569904.44,252.19,192.52,1335196.47,V
3000,V041,VAL327,2400.925,2023,07,100,922625677571406012,3,291760.41,781116.94,325.34,121.52,431778.88,V
3001,V226,VAL252,4089.915,2021,06,100,451259590872959136,9,398766.71,1288486.82,315.04,97.5,457596.96,S
3001,V023,VAL400,9080.593,2023,12,100,589687819222766571,2,2580432.11,3377163.34,371.91,284.17,3169926.37,V
3001,V448,VAL211,7289.05,2023,12,100,339470670049644631,7,3142017.89,436905.66,59.94,431.06,4110810.17,S
3001,V382,VAL514,2717.61,2023,08,100,543708208383507103,10,198983.4,951598.32,350.16,73.22,206506.33,V
7900,V384,VAL579,7568.752,2023,12,100,979288855612417984,2,2776748.05,1662627.75,219.67,366.87,4095573.19,V
3000,V052,VAL683,3416.654,2020,09,100,111751924742017814,2,1466325.4,1581876.64,462.99,429.17,2041091.84,S
3000,V375,VAL686,2371.981,2026,05,100,336059698966985759,4,216419.55,189473.84,79.88,91.24,309668.96,S
3000,V146,VAL407,1625.29,2022,04,100,795965244928042146,6,475836.15,458461.8,282.08,292.77,556452.92,S
7900,V469,VAL344,157.548,2024,11,100,598551722557125521,10,26138.79,70105.71,444.98,165.91,28663.01,V
3000,V387,VAL141,3795.473,2022,11,100,825541999043314303,3,1495871.82,1587646.36,418.3,394.12,2193973.94,V
3002,V266,VAL658,1738.781,2026,01,100,301968501425321186,10,307555.58,645087.75,371.0,176.88,430762.92,S
3001,V378,VAL513,4030.0,2025,05,100,418524492105924684,9,416863.2,292537.7,72.59,103.44,425355.03,V
3002,V371,VAL797,6895.805,2023,09,100,321006140588610979,2,2871344.24,1145255.29,166.08,416.39,3365994.66,V
3002,V325,VAL591,1958.327,2026,01,100,106866469297271817,9,302757.35,852714.33,435.43,154.6,422170.45,S
3002,V363,VAL566,2891.049,2020,08,100,967258784588061829,1,1060176.58,57184.95,19.78,366.71,1162116.02,S
7900,V348,VAL507,1541.559,2025,05,100,102707419763191089,6,561929.09,697493.79,452.46,364.52,632876.62,V
3001,V382,VAL340,7442.936,2020,05,100,494263241529214053,2,3645550.05,548618.81,73.71,489.8,5121968.47,S
3001,V041,VAL046,3923.329,2023,02,100,171627865060073136,10,1536101.0,1126858.56,287.22,391.53,1617157.41,S
3001,V324,VAL744,2229.389,2022,11,100,749681285560466573,2,799793.3,70404.1,31.58,358.75,823503.68,S
3001,V016,VAL728,6411.599,2023,02,100,328053921798716670,9,2770708.39,876722.05,136.74,432.14,3530231.14,S
7900,V172,VAL863,6649.163,2023,06,100,503044164568731141,9,125602.69,2023473.28,304.32,18.89,172389.55,V
3002,V139,VAL643,7148.034,2026,11,100,584534695446118440,7,3331484.21,3363936.28,470.61,466.07,3850178.29,S
3000,V364,VAL410,8682.183,2025,12,100,200754271815523439,2,877768.7,1162891.59,133.94,101.1,1065893.96,V
3000,V241,VAL923,7114.063,2026,04,100,317322877481115273,6,1954588.81,2904102.8,408.22,274.75,1990706.25,V
3001,V079,VAL627,1177.566,2025,03,100,836502258466384172,9,441351.74,137940.08,117.14,374.8,532348.15,S
3002,V446,VAL985,1176.285,2021,02,100,288597116382711568,2,248972.48,102971.99,87.54,211.66,266169.53,V
3000,V339,VAL932,5391.876,2025,06,100,377148304592492029,2,1952020.87,505865.81,93.82,362.03,2425378.78,V
3000,V024,VAL986,4828.694,2024,04,100,201547303938339675,3,2323326.12,2406959.1,498.47,481.15,2880645.02,V
3001,V488,VAL546,3835.556,2022,05,100,254973801663672002,2,1295420.68,1625355.21,423.76,337.74,1445640.75,V
3002,V418,VAL308,1625.735,2023,01,100,202855852463394463,4,428446.2,305231.75,187.75,263.54,572540.36,V
7900,V199,VAL649,8642.379,2023,07,100,810231875192556218,1,1026109.66,2360406.55,273.12,118.73,1145265.47,V
3001,V365,VAL574,331.245,2020,11,100,831316701971851246,8,82344.19,147864.46,446.39,248.59,105205.82,V
3000,V068,VAL099,3931.56,2026,01,100,885750210535153078,3,66797.2,635261.46,161.58,16.99,68501.31,S
3001,V128,VAL449,4496.104,2023,01,100,906741056745294373,1,1386688.4,1757167.37,390.82,308.42,1625608.27,S
3000,V412,VAL321,1464.642,2025,04,100,410440256675725001,8,457656.69,386094.28,263.61,312.47,665451.77,V
3002,V122,VAL233,1785.664,2024,09,100,969897649622379914,10,520985.33,660874.25,370.1,291.76,571085.41,V
3000,V403,VAL640,7392.669,2020,11,100,861972111193366120,10,303173.36,2743123.76,371.06,41.01,407133.44,S
3000,V462,VAL799,752.127,2022,05,100,299872047315573481,6,164948.97,165979.39,220.68,219.31,205334.18,V
7900,V350,VAL676,916.669,2021,06,100,886734912170029116,3,52020.97,303481.61,331.07,56.75,65364.87,S
3002,V204,VAL391,9691.348,2026,04,100,343558802480806176,9,1651308.79,598828.39,61.79,170.39,2429768.27,V
3001,V317,VAL296,7523.764,2026,08,100,764677288486470341,3,2011704.02,1669824.18,221.94,267.38,2704177.3,S
3002,V103,VAL988,7363.576,2020,02,100,976880906807444732,4,1224709.96,3312357.39,449.83,166.32,1284584.94,S
3001,V037,VAL751,243.594,2021,12,100,957023280602085113,7,20703.05,50852.68,208.76,84.99,28245.86,V
7900,V470,VAL550,5874.397,2021,01,100,283527401076005279,9,2467481.72,508252.83,86.52,420.04,3343840.48,V
7900,V422,VAL135,1854.471,2020,04,100,947605174045397629,2,748316.14,225559.31,121.63,403.52,813427.57,S
7900,V229,VAL438,2991.931,2025,08,100,428307852719750719,3,931059.01,1232346.46,411.89,311.19,1283225.87,V
3001,V247,VAL710,3661.952,2021,08,100,163008561985588682,9,51450.43,278381.59,76.02,14.05,67284.34,S
3000,V100,VAL474,8889.089,2024,04,100,911082867853865543,9,3545502.04,3474300.44,390.85,398.86,4112057.21,S
7900,V359,VAL688,2921.058,2022,02,100,230982141355347988,10,943355.68,1372225.42,469.77,322.95,1377535.52,V
3001,V012,VAL333,9008.977,2021,02,100,926263667317865669,10,1932425.57,2739359.64,304.07,214.5,2181963.36,S
7900,V012,VAL305,9792.297,2020,05,100,665286840044936052,6,1526521.18,4335147.8,442.71,155.89,1740943.7,S
3000,V017,VAL714,7339.081,2024,01,100,185859210180995707,5,2900698.37,988060.48,134.63,395.24,4157433.02,S
3001,V186,VAL338,7204.106,2021,12,100,425268789917467411,8,1498814.25,2902534.31,402.9,208.05,2087815.82,S
3000,V358,VAL843,5501.221,2026,07,100,890284678721222447,9,840146.47,1227157.37,223.07,152.72,1106049.67,S
3000,V253,VAL913,8622.878,2026,03,100,979950406550953939,10,439163.18,3539777.65,410.51,50.93,623312.66,V
3002,V459,VAL128,334.076,2020,12,100,335693959719220896,10,29752.81,163115.95,488.26,89.06,30793.24,S
3000,V234,VAL807,580.6,2024,09,100,539833365727167505,1,183446.38,90399.42,155.7,315.96,233241.99,S
3000,V490,VAL043,32.732,2026,06,100,499388140771891716,7,4079.39,6995.48,213.72,124.63,4413.77,S
3001,V160,VAL661,6503.487,2026,10,100,330781233599879435,2,488606.98,2707336.6,416.29,75.13,565649.49,V
3001,V425,VAL509,6781.412,2026,03,100,413874763586579479,1,1413720.96,2397025.7,353.47,208.47,1685679.65,V
3002,V186,VAL971,6296.77,2020,10,100,606968893782169498,3,2991910.27,682192.06,108.34,475.15,3812347.17,S
7900,V378,VAL553,904.62,2023,02,100,478591604692598632,5,148972.82,174012.7,192.36,164.68,203094.06,V
7900,V021,VAL409,1561.26,2025,07,100,761463778837635131,10,426942.16,70428.44,45.11,273.46,505017.6,V
7900,V372,VAL962,6895.708,2022,04,100,715625126974252738,3,2301649.42,2921504.61,423.67,333.78,3241077.95,V
3002,V366,VAL164,192.115,2024,01,100,858478520220525295,2,83875.49,57982.23,301.81,436.59,99984.21,S
3000,V099,VAL747,4502.071,2021,08,100,536729530081206260,8,1338240.6,1384071.69,307.43,297.25,1848785.35,S
3000,V208,VAL361,9259.73,2025,05,100,875796525846774761,8,4057613.69,192417.19,20.78,438.2,4225891.48,V
3000,V159,VAL620,3183.199,2022,10,100,743505871554627829,5,1407928.92,1205509.29,378.71,442.3,1421207.82,V
3000,V279,VAL793,8109.532,2020,07,100,901923352600638119,5,1120007.46,3140010.79,387.2,138.11,1305668.82,S
7900,V382,VAL035,1978.062,2021,05,100,426039519001458291,5,822082.57,619944.41,313.41,415.6,835922.94,S
3001,V226,VAL136,4904.052,2026,09,100,514626023260068418,7,1045298.68,2074806.32,423.08,213.15,1519133.47,S
7900,V273,VAL157,6375.042,2025,04,100,837000617714639616,10,656884.33,938151.18,147.16,103.04,773682.38,V
7900,V072,VAL027,1848.199,2026,05,100,244865624192606053,2,801730.24,48977.27,26.5,433.79,844990.92,S
3001,V117,VAL301,118.082,2026,11,100,449923645697224794,10,2869.39,34677.14,293.67,24.3,3591.22,S
3000,V451,VAL021,4121.716,2025,06,100,863854408639639730,3,508908.27,316424.14,76.77,123.47,631834.05,V
3000,V041,VAL809,9638.889,2024,05,100,424162591605989403,6,1224813.63,1721891.13,178.64,127.07,1478992.43,V
3002,V459,VAL471,9684.777,2026,07,100,770184391738782808,10,3215345.96,3293308.42,340.05,332.0,4357323.1,V
7900,V218,VAL767,3100.363,2024,03,100,841914631858594873,2,1422105.5,70130.21,22.62,458.69,1630996.27,S
7900,V480,VAL905,7055.759,2024,01,100,640110951779440779,4,818609.16,1870622.83,265.12,116.02,869422.79,V
7900,V212,VAL166,901.892,2023,11,100,814684681136854480,1,353956.53,319468.18,354.22,392.46,372934.11,V
3000,V414,VAL232,8014.743,2025,09,100,888687370848340576,6,3425821.75,3430310.0,428.0,427.44,4661497.68,V
3002,V146,VAL806,7540.358,2023,11,100,842300984557065121,4,411401.93,3517199.99,466.45,54.56,444308.8,S
3002,V271,VAL103,6846.267,2023,10,100,642019878678762763,10,1173724.01,1442645.38,210.72,171.44,1302918.42,S
3000,V132,VAL202,4321.801,2022,05,100,170063777881616236,6,2098320.82,2060548.28,476.78,485.52,2200435.71,S
7900,V026,VAL598,2596.001,2022,11,100,477717496180188662,8,888559.22,504688.55,194.41,342.28,1094684.52,V
3002,V450,VAL251,7033.599,2023,10,100,835306624717405032,8,400704.14,3062780.68,435.45,56.97,559438.94,S
3002,V150,VAL403,9998.145,2025,10,100,254721134462829130,5,4675932.45,2586920.04,258.74,467.68,6881170.34,S
3001,V437,VAL134,2218.862,2021,02,100,390621177220073333,10,553095.73,1101110.27,496.25,249.27,685143.26,V
3002,V116,VAL995,7025.829,2024,02,100,952939027915069192,2,1751328.39,1688306.71,240.3,249.27,2301245.45,V
3002,V466,VAL127,7785.843,2021,06,100,548127732711690722,4,3008761.17,3180283.29,408.47,386.44,4334578.01,S
7900,V185,VAL681,7477.344,2021,05,100,675194292761746793,7,2021649.5,267913.24,35.83,270.37,2207677.01,V
3002,V134,VAL220,4702.234,2023,04,100,232209053355005369,8,2012321.04,1086639.26,231.09,427.95,2887168.63,V
3002,V117,VAL731,2463.093,2025,03,100,251108267217859331,9,885186.36,677941.72,275.24,359.38,944327.58,S
3000,V326,VAL450,9351.335,2020,05,100,985961378869620921,9,4155826.79,1071382.45,114.57,444.41,5776207.93,S
3001,V322,VAL243,3289.176,2023,02,100,606618293166032268,6,934948.28,414534.85,126.03,284.25,1245398.81,S
7900,V300,VAL039,6355.805,2020,06,100,343358161808253608,9,235991.04,1197052.31,188.34,37.13,312486.31,V
3002,V009,VAL939,382.427,2025,01,100,598454433853085812,1,62022.01,39110.81,102.27,162.18,71992.27,S
3002,V243,VAL891,4468.52,2024,03,100,889382841738921832,10,1343058.37,503512.83,112.68,300.56,1701292.45,V
3000,V211,VAL881,4281.853,2021,10,100,955212641374377236,6,524055.99,1683881.51,393.26,122.39,747020.04,S
7900,V277,VAL215,7729.875,2024,09,100,555964075826886268,10,1114570.68,1415958.5,183.18,144.19,1340885.85,V
7900,V404,VAL092,3944.188,2024,04,100,586715451273080751,2,1540718.16,1673834.5,424.38,390.63,2069491.97,S
7900,V441,VAL400,9805.576,2026,05,100,175387697975927924,4,3584820.53,1184023.3,120.75,365.59,5361774.29,S
3002,V007,VAL093,2170.627,2024,06,100,352428717926544871,7,337706.15,99089.12,45.65,155.58,460964.29,V
3002,V332,VAL616,1310.601,2024,04,100,533068206221523402,1,85647.78,70457.91,53.76,65.35,91947.93,V
3002,V209,VAL735,7294.752,2020,03,100,875055606980602037,3,2908855.31,366488.34,50.24,398.76,3255644.74,S
3001,V136,VAL946,3631.745,2020,01,100,990657462234524457,3,668241.08,180279.82,49.64,184.0,687839.53,V
3001,V230,VAL262,7248.269,2026,11,100,436372359014832748,1,2724986.73,3529544.59,486.95,375.95,3417248.91,V
3001,V260,VAL484,3901.046,2025,04,100,751116225459296536,1,1893957.83,672813.4,172.47,485.5,2621560.14,V
3002,V100,VAL714,3211.457,2020,11,100,546499962614763025,9,202546.59,1489473.76,463.8,63.07,212318.07,V
3002,V186,VAL871,8729.633,2026,01,100,848693243053085852,5,2435829.5,2880604.3,329.98,279.03,2647197.39,V
3001,V084,VAL665,1124.42,2022,02,100,201665976267395159,6,330129.71,12739.68,11.33,293.6,488104.66,V
3001,V460,VAL889,7880.755,2023,06,100,351274226466367242,4,2139230.94,2000372.04,253.83,271.45,2940225.35,V
3000,V374,VAL353,3592.264,2025,05,100,530693054714231771,2,515777.27,1573770.86,438.1,143.58,605530.89,S
3000,V156,VAL240,5834.096,2025,06,100,664464785000200701,4,136634.53,2093273.64,358.8,23.42,198978.96,V
3001,V222,VAL325,4002.046,2021,12,100,902594751308038279,1,1523819.03,982342.21,245.46,380.76,2141540.47,S
3001,V171,VAL751,3676.833,2022,12,100,709622115611714829,7,152294.42,764303.28,207.87,41.42,155276.97,S
7900,V052,VAL226,7500.645,2020,08,100,297679161609315450,10,3159046.65,2119682.28,282.6,421.17,4065290.34,V
3001,V376,VAL942,3115.835,2022,08,100,790764437286747064,1,965005.26,1083874.36,347.86,309.71,1149456.04,V
3000,V444,VAL187,2155.587,2020,02,100,370692173730663224,2,485632.2,163609.05,75.9,225.29,488533.17,V
3001,V400,VAL194,6273.531,2022,07,100,851536003182250786,10,493287.74,1791594.98,285.58,78.63,555886.75,V
