ADRNR,BAPOVAR,BUKRS,BUKRS_GLOB,BUTXT,BUVAR,DKWEG,DTAMTC,DTAXR,DTPROV,DTTAXC,DTTDSP,EBUKR,FDBUK,FIKRS,FMHRDATE,FM_DERIVE_ACC,FSTVA,FSTVARE,IMPDA,INFMT,KKBER,KOKFI,KOPIM,KTOP2,KTOPL,LAND1,MANDT,MREGL,MWSKA,MWSKV,OFFSACCT,OPVAR,ORT01,PERIV,PP_PDATE,PST_PER_VAR,RCOMP,SPRAS,STCEG,SURCCM,TXJCD,TXKRS,UMKRS,WAABW,WAERS,WFVAR,WT_NEWWT,XBBBA,XBBBE,XBBBF,XBBKO,XBBSC,XCESSION,XCOS,XCOVR,XEINK,XEXTB,XFDIS,XFDMM,XFDSD,XFMCA,XFMCB,XFMCO,XGJRV,XGSBE,XJVAA,XKDFT,XKKBI,XMWSN,XNEGP,XPROD,XSKFN,XSLTA,XSPLT,XSTDT,XVALV,XVATDATE,XVVWA
269055,03,9561,G9561,Hill-King,1,"",BA,DT77,AC,CC,DB,9561,9561,FM11,20241119,X,FS76,FR35,X,INF6,CC90,X,"",CORP,CORP,DE,100,RG91,C2,C2,6,PP21,South Lonnie,K4,1,X,CMP623,E,VAT4128474,1,TAX315,X,TAX86,05,INR,WF30,"",X,"","",X,"","","","",X,"","","",X,X,X,X,"",X,X,X,"","",X,X,X,X,"","",X,"",X
537775,02,9562,G9562,Schroeder PLC,"",X,BB,DT16,AC,CC,DC,9562,9562,FM43,20241204,"",FS81,FR93,X,INF2,CC90,"",X,FIN1,INT1,IN,100,RG28,C2,B1,9,PP63,Jamesville,V3,2,"",CMP695,D,VAT8561104,2,TAX325,X,TAX29,07,INR,WF47,X,X,X,"",X,"","",X,X,X,"",X,"","",X,X,"","","",X,X,"","",X,X,"",X,X,"",X,"",""
485170,03,9563,G9563,Mclean-Carlson,1,X,BA,DT34,AA,CC,DB,9563,9563,FM48,20241008,"",FS56,FR66,X,INF8,CC27,"","",FIN1,CORP,FR,100,RG96,C2,A0,7,PP89,North Michael,V3,1,"",CMP326,E,VAT4767286,3,TAX768,"",TAX83,07,CNY,WF25,X,"",X,"",X,"","","",X,"",X,X,"",X,"",X,"","","",X,"",X,"",X,X,"","",X,X,"","",X
809100,03,9564,G9564,Williamson-Duncan,"",X,BC,DT54,AC,CC,DA,9564,9564,FM57,20241208,X,FS73,FR47,"",INF8,CC69,X,X,FIN1,FIN1,IN,100,RG40,B1,C2,8,PP77,Woodview,CY,1,X,CMP502,E,VAT7547340,3,TAX724,X,TAX10,06,JPY,WF30,X,X,"",X,X,X,"",X,X,"",X,X,"",X,"","",X,"","","",X,"","",X,X,"","",X,"",X,"",""
318938,03,9565,G9565,"Curry, Flores and Mcclure",1,"",BC,DT84,AB,CC,DA,9565,9565,FM33,20201212,"",FS42,FR28,X,INF1,CC98,X,"",CORP,CORP,JP,100,RG91,A0,A0,3,PP76,North Ashleyport,K4,1,"",CMP650,D,VAT7182200,2,TAX781,X,TAX74,01,GBP,WF71,X,X,X,"",X,X,X,"",X,X,X,X,"","","","","","","","","",X,X,"",X,"","",X,X,X,X,""
994236,02,9566,G9566,Burgess-Turner,1,"",BC,DT20,AC,CA,DB,9566,9566,FM63,20250506,"",FS21,FR33,X,INF7,CC64,X,"",INT1,GRP1,FR,100,RG75,C2,A0,8,PP14,East Larrymouth,CY,2,X,CMP392,E,VAT5506648,2,TAX421,"",TAX17,00,GBP,WF96,"","",X,X,"","",X,"","","","","","",X,"","",X,X,"",X,"",X,X,"",X,"","",X,X,"",X,X
378449,02,9567,G9567,Howell and Sons,"",X,BB,DT51,AA,CA,DA,9567,9567,FM70,20210530,X,FS90,FR66,"",INF6,CC27,"",X,GRP1,CORP,IN,100,RG47,A0,B1,4,PP72,New Heatherport,CY,2,X,CMP559,E,VAT9948024,3,TAX544,X,TAX72,04,GBP,WF49,X,X,"","",X,X,X,X,"",X,"","",X,X,"",X,"",X,X,X,X,X,X,"",X,"",X,"","","","",X
920291,03,9568,G9568,Woods-Walker,1,X,BC,DT78,AC,CB,DB,9568,9568,FM51,20221021,"",FS61,FR66,X,INF5,CC77,X,"",CORP,FIN1,IN,100,RG90,A0,A0,9,PP46,Wallaceton,FY,1,X,CMP161,E,VAT1740124,3,TAX158,X,TAX40,02,EUR,WF40,X,"",X,"","",X,X,"",X,"","","",X,"","",X,"",X,"",X,X,"","","",X,X,X,"","","",X,X
771836,01,9569,G9569,"Taylor, Turner and Deleon","","",BA,DT97,AB,CC,DC,9569,9569,FM28,20201004,"",FS20,FR71,X,INF9,CC67,"",X,FIN1,CORP,CN,100,RG61,B1,C2,9,PP34,South Garymouth,FY,1,X,CMP883,E,VAT2108779,1,TAX568,"",TAX54,00,INR,WF16,"",X,"","",X,X,"",X,"",X,X,X,"","",X,X,"",X,X,X,"",X,X,"",X,X,X,"",X,X,X,""
451442,03,9570,G9570,Walters Group,1,X,BC,DT77,AC,CC,DC,9570,9570,FM53,20210806,"",FS87,FR92,X,INF6,CC85,X,"",GRP1,INT1,DE,100,RG26,C2,A0,8,PP33,Herreraburgh,K4,2,X,CMP292,F,VAT3528871,2,TAX280,"",TAX49,07,USD,WF75,"","",X,X,"","","","","","","","","",X,X,X,"",X,"","",X,"","","",X,X,"",X,"","",X,""
990348,02,9571,G9571,"Bean, Jennings and Reyes","",X,BA,DT47,AA,CC,DC,9571,9571,FM47,20250922,X,FS74,FR97,X,INF1,CC93,X,"",INT1,CORP,JP,100,RG61,A0,C2,6,PP27,East Amyburgh,FY,2,"",CMP299,D,VAT8102611,3,TAX636,X,TAX84,04,JPY,WF10,X,"",X,X,"",X,X,X,X,"","","","","","","","",X,X,X,"",X,X,"",X,X,"","",X,"","",X
465352,01,9572,G9572,"Madden, Jackson and Brown","","",BB,DT19,AB,CA,DC,9572,9572,FM59,20240705,"",FS11,FR72,"",INF1,CC51,"",X,INT1,CORP,GB,100,RG35,B1,B1,4,PP64,New Julie,CY,2,X,CMP719,D,VAT9079377,2,TAX673,"",TAX14,07,GBP,WF98,X,X,"",X,"",X,X,"",X,"",X,"","","",X,X,X,"","",X,"","","","",X,"",X,X,X,X,"",X
838441,02,9573,G9573,Anderson-Nichols,"",X,BC,DT74,AB,CC,DC,9573,9573,FM78,20230626,X,FS99,FR79,"",INF9,CC32,X,X,CORP,FIN1,DE,100,RG32,A0,C2,8,PP51,Port Jonathanfurt,FY,2,"",CMP405,F,VAT4255008,1,TAX962,"",TAX71,00,EUR,WF88,"","","","",X,"",X,"","","","",X,"","",X,"","","",X,"",X,X,X,X,X,X,"","",X,X,X,X
796281,03,9574,G9574,"Bailey, Jensen and Murphy",1,"",BC,DT94,AC,CA,DC,9574,9574,FM29,20240630,"",FS57,FR57,"",INF8,CC10,X,X,GRP1,GRP1,US,100,RG63,B1,A0,3,PP51,West Jonathanshire,V3,1,X,CMP827,F,VAT3333972,2,TAX165,"",TAX42,04,INR,WF89,X,"","",X,X,X,X,X,"","",X,"","",X,"",X,X,"","",X,X,"",X,"",X,"",X,X,X,X,X,X
834446,02,9575,G9575,"Clay, Beck and Potts","",X,BB,DT33,AB,CC,DB,9575,9575,FM89,20250321,"",FS23,FR36,"",INF7,CC65,"","",CORP,GRP1,IN,100,RG26,C2,B1,9,PP93,Lake Victoria,FY,2,"",CMP365,E,VAT5833489,2,TAX511,X,TAX86,01,CNY,WF27,"","",X,X,X,X,X,"","",X,"","","",X,X,X,X,"",X,X,"",X,X,"",X,X,"",X,"","","",X
623686,01,9576,G9576,"Ferguson, Small and Mayer","",X,BC,DT40,AC,CA,DC,9576,9576,FM57,20240804,X,FS50,FR31,X,INF4,CC66,X,"",FIN1,CORP,GB,100,RG74,A0,C2,3,PP26,Williestad,K4,2,"",CMP562,F,VAT8342124,2,TAX608,"",TAX34,06,GBP,WF89,X,"",X,X,X,"",X,X,X,"",X,X,"","","","",X,X,X,X,X,"",X,X,X,X,"",X,"",X,X,""
308739,02,9577,G9577,Nelson Group,"","",BB,DT82,AA,CA,DC,9577,9577,FM76,20220610,"",FS33,FR97,"",INF2,CC84,"",X,CORP,GRP1,IN,100,RG87,B1,A0,2,PP36,Andreberg,CY,2,"",CMP218,F,VAT9761015,2,TAX463,X,TAX46,09,JPY,WF99,X,"","","","",X,"","","","",X,"",X,X,X,X,"","","","",X,X,"","",X,"",X,X,X,X,X,X
760984,01,9578,G9578,Nicholson and Sons,"","",BC,DT86,AB,CB,DC,9578,9578,FM72,20211016,X,FS92,FR49,"",INF7,CC15,X,X,CORP,INT1,FR,100,RG96,C2,A0,8,PP67,North Jennifer,K4,1,"",CMP726,E,VAT3468581,3,TAX843,X,TAX48,06,EUR,WF75,X,X,"",X,"","",X,"",X,X,X,"",X,"","","","",X,X,X,X,"","","",X,X,"",X,X,"",X,""
317630,03,9579,G9579,George Inc,1,"",BA,DT38,AB,CC,DA,9579,9579,FM97,20230902,"",FS46,FR83,"",INF2,CC71,"","",FIN1,CORP,JP,100,RG84,C2,C2,5,PP86,South Eddiefurt,V3,2,X,CMP804,D,VAT9142769,2,TAX812,X,TAX88,08,JPY,WF94,X,X,X,"",X,"",X,X,X,"","",X,"",X,X,"",X,X,"",X,"",X,X,X,X,X,"",X,"","",X,""
412578,03,9580,G9580,Walker-Huerta,"",X,BA,DT10,AC,CA,DC,9580,9580,FM87,20250803,X,FS51,FR73,X,INF3,CC44,"",X,GRP1,FIN1,US,100,RG42,C2,A0,3,PP11,Christophermouth,CY,2,"",CMP608,E,VAT6747294,2,TAX654,"",TAX11,07,INR,WF12,"","","","","","","","",X,"","",X,"","",X,"",X,"","",X,"",X,"",X,X,X,"",X,"","",X,""
863815,02,9581,G9581,"Snyder, Johnston and Faul",1,X,BA,DT60,AA,CB,DB,9581,9581,FM48,20251228,X,FS21,FR57,X,INF8,CC68,X,X,CORP,INT1,DE,100,RG31,B1,B1,4,PP40,South Michael,CY,2,"",CMP960,E,VAT4677598,2,TAX462,X,TAX35,07,USD,WF75,X,"","",X,"","",X,X,"","","","",X,"","",X,X,X,"",X,"",X,X,X,X,"",X,X,"",X,"",X
942910,03,9582,G9582,Terrell PLC,1,"",BA,DT88,AC,CA,DC,9582,9582,FM36,20220502,"",FS10,FR53,"",INF4,CC85,X,"",INT1,FIN1,JP,100,RG88,C2,B1,5,PP38,East Lisamouth,K4,1,"",CMP603,D,VAT8833882,3,TAX148,X,TAX61,06,INR,WF36,X,X,X,X,"",X,X,"","","","","","",X,X,"",X,X,"","",X,X,X,X,X,"",X,X,"","","",X
444253,02,9583,G9583,Newman-Chandler,"",X,BB,DT30,AB,CB,DC,9583,9583,FM70,20221028,"",FS21,FR91,"",INF1,CC70,X,"",INT1,CORP,JP,100,RG21,B1,C2,9,PP53,Port Luke,CY,1,"",CMP327,E,VAT9719614,1,TAX122,X,TAX43,09,CNY,WF28,"","",X,"",X,X,X,"",X,"",X,X,X,X,X,X,"",X,"","","","",X,X,X,"",X,"",X,"","",X
497770,02,9584,G9584,Copeland LLC,"",X,BA,DT12,AB,CA,DC,9584,9584,FM55,20220421,X,FS13,FR58,X,INF5,CC13,"",X,FIN1,CORP,JP,100,RG57,B1,C2,1,PP20,New Lindseyview,V3,2,"",CMP675,F,VAT9488244,3,TAX862,X,TAX17,03,USD,WF95,"","",X,X,X,X,"","","","",X,X,X,X,"","",X,X,"","","",X,"",X,X,X,X,X,X,X,X,X
610650,02,9585,G9585,"Barry, Martinez and Jacks","","",BC,DT84,AC,CC,DB,9585,9585,FM91,20230423,X,FS94,FR15,"",INF7,CC92,"","",INT1,FIN1,US,100,RG21,C2,A0,5,PP93,Susanland,FY,1,"",CMP258,D,VAT3733673,1,TAX888,"",TAX19,03,GBP,WF42,X,"",X,"",X,X,"","",X,X,X,"",X,X,"","","","","",X,X,X,"","",X,"","",X,X,X,X,""
169639,01,9586,G9586,Armstrong-Green,"",X,BB,DT49,AC,CB,DC,9586,9586,FM98,20240619,"",FS86,FR15,X,INF4,CC17,X,"",FIN1,INT1,IN,100,RG53,C2,B1,9,PP35,Lake Melissamouth,FY,2,X,CMP305,D,VAT2384050,3,TAX654,X,TAX28,08,INR,WF30,X,"",X,"",X,X,X,"",X,"",X,"","","",X,"",X,"","","","",X,"",X,X,X,X,"","","","",X
777006,02,9587,G9587,Lopez PLC,"","",BA,DT61,AC,CC,DA,9587,9587,FM56,20230818,"",FS68,FR33,"",INF8,CC63,"","",GRP1,GRP1,IN,100,RG24,A0,A0,5,PP85,East Peggyport,CY,2,"",CMP353,D,VAT5259680,1,TAX931,X,TAX88,05,GBP,WF51,X,"",X,X,X,"",X,"",X,X,X,"","","","",X,"",X,X,"",X,"",X,X,X,"","",X,X,X,"",""
387962,01,9588,G9588,"Washington, Williams and","",X,BC,DT10,AC,CA,DA,9588,9588,FM88,20210904,"",FS84,FR85,X,INF8,CC96,"","",FIN1,FIN1,JP,100,RG91,B1,B1,8,PP53,New Roberto,CY,2,X,CMP837,D,VAT9282046,2,TAX447,"",TAX39,00,EUR,WF21,X,"","","","",X,X,X,X,"",X,X,X,"",X,X,X,"",X,"",X,X,X,"",X,"","",X,"","","",""
791968,01,9589,G9589,"Ferguson, Morrow and Phil",1,"",BB,DT29,AB,CC,DC,9589,9589,FM72,20221120,"",FS25,FR81,X,INF6,CC47,"",X,INT1,GRP1,CN,100,RG69,C2,C2,8,PP81,North Nicoleborough,V3,2,"",CMP887,D,VAT9635850,3,TAX326,"",TAX28,04,JPY,WF38,"","",X,"",X,"",X,"","","",X,"",X,"","","","",X,"",X,X,X,"",X,X,X,X,X,"",X,"",""
389301,02,9590,G9590,Jones-Hodges,"","",BC,DT17,AA,CA,DB,9590,9590,FM56,20220822,X,FS22,FR47,X,INF1,CC36,X,"",GRP1,INT1,CN,100,RG72,C2,C2,8,PP24,Fisherton,CY,2,X,CMP819,F,VAT6015819,2,TAX141,"",TAX25,09,EUR,WF21,X,X,X,X,X,"","",X,X,X,X,"","",X,X,X,X,"",X,"",X,X,X,X,X,"",X,X,X,X,"",""
425917,02,9591,G9591,"Henderson, Jimenez and Br",1,"",BB,DT90,AA,CC,DC,9591,9591,FM19,20230526,"",FS64,FR61,"",INF5,CC75,X,X,FIN1,GRP1,DE,100,RG14,A0,B1,1,PP32,Greenshire,CY,1,"",CMP574,D,VAT3703527,3,TAX233,X,TAX60,10,EUR,WF26,X,X,X,"",X,X,X,"","",X,"",X,X,"",X,X,X,X,"",X,X,X,"","",X,X,X,"",X,"","",""
209093,01,9592,G9592,Williams-Cortez,"",X,BC,DT27,AB,CB,DC,9592,9592,FM81,20210803,X,FS45,FR46,"",INF5,CC72,X,X,GRP1,FIN1,JP,100,RG48,B1,A0,5,PP37,North Daniel,CY,2,X,CMP436,E,VAT3403516,1,TAX654,"",TAX19,01,EUR,WF38,X,X,X,"","",X,"",X,X,X,X,"",X,"",X,X,"",X,"",X,X,"","",X,X,"",X,X,X,"",X,""
127730,01,9593,G9593,Smith-Anderson,1,"",BA,DT74,AA,CA,DB,9593,9593,FM51,20240204,X,FS58,FR11,X,INF3,CC52,X,"",INT1,CORP,IN,100,RG76,C2,C2,1,PP33,Port Rebecca,CY,2,"",CMP374,D,VAT8315172,3,TAX826,"",TAX49,09,INR,WF59,"","","",X,"",X,X,X,X,X,"","",X,"",X,X,X,"","","",X,X,"","",X,"","","","","","",""
736847,01,9594,G9594,Carlson-Kennedy,1,X,BA,DT53,AA,CA,DA,9594,9594,FM89,20250204,"",FS98,FR28,X,INF8,CC13,X,X,FIN1,INT1,FR,100,RG18,B1,C2,5,PP95,Davisside,FY,2,"",CMP195,F,VAT2314142,3,TAX938,X,TAX42,02,GBP,WF84,X,"","","",X,"","",X,X,"",X,"","","","",X,X,X,"",X,X,"","","",X,X,"","",X,X,"",""
263463,03,9595,G9595,Thomas-Fisher,"","",BB,DT90,AC,CA,DB,9595,9595,FM97,20240528,X,FS74,FR51,X,INF1,CC89,"",X,GRP1,CORP,JP,100,RG96,A0,C2,4,PP20,South Jennifer,V3,1,"",CMP808,F,VAT6821760,1,TAX186,"",TAX20,05,GBP,WF22,X,X,X,"",X,X,X,"","","",X,"",X,X,"",X,X,X,X,X,"","",X,"",X,X,"","","",X,X,""
939970,02,9596,G9596,Mckinney-Shaffer,1,"",BA,DT98,AC,CC,DC,9596,9596,FM19,20201211,X,FS95,FR78,"",INF9,CC18,X,X,FIN1,CORP,CN,100,RG15,C2,B1,4,PP41,West Dannyfort,K4,1,X,CMP190,D,VAT4012997,2,TAX943,X,TAX57,00,USD,WF39,"",X,"","",X,X,"","",X,X,X,"",X,X,X,"","","","",X,X,X,"",X,X,"","","","",X,"",""
415606,01,9597,G9597,"Sanders, Hardin and Lopez",1,X,BB,DT93,AB,CB,DA,9597,9597,FM72,20210830,X,FS33,FR18,X,INF3,CC42,"","",INT1,FIN1,GB,100,RG59,B1,A0,5,PP54,New Manuel,K4,1,"",CMP670,E,VAT5768188,2,TAX806,X,TAX43,06,EUR,WF99,"",X,"","","","","",X,X,"",X,X,"","",X,X,X,"","",X,X,"",X,X,X,"",X,"",X,X,X,X
568580,02,9598,G9598,"Williams, Cummings and Pa","","",BC,DT93,AC,CB,DC,9598,9598,FM46,20220119,"",FS32,FR63,"",INF6,CC23,"",X,CORP,CORP,DE,100,RG41,B1,A0,5,PP96,Douglasstad,FY,1,X,CMP143,D,VAT8119144,2,TAX817,"",TAX37,06,GBP,WF91,X,X,X,"",X,X,"","","","","",X,"",X,X,X,X,X,X,"","",X,"","",X,X,X,X,X,X,"",""
202808,03,9599,G9599,Buchanan-Gomez,1,"",BA,DT61,AC,CB,DB,9599,9599,FM13,20231212,X,FS69,FR10,"",INF1,CC64,X,X,GRP1,INT1,DE,100,RG83,A0,B1,1,PP98,Port Katherinebury,CY,2,X,CMP714,E,VAT1705181,1,TAX265,"",TAX32,07,JPY,WF83,X,"","",X,"","",X,"",X,"",X,X,"","","","","","",X,"",X,X,X,X,X,"","",X,"",X,"",X
867325,01,9600,G9600,Johnson-Hanson,1,X,BB,DT41,AA,CB,DB,9600,9600,FM85,20220709,X,FS22,FR24,"",INF9,CC82,X,X,GRP1,INT1,DE,100,RG51,C2,A0,3,PP72,Jamesside,CY,2,"",CMP443,E,VAT7176729,1,TAX702,X,TAX22,07,CNY,WF72,"","",X,"","",X,X,X,X,X,"","","",X,"","","",X,X,"",X,X,X,X,X,X,"",X,"","",X,""
728992,01,9601,G9601,"Henry, Luna and Lewis",1,"",BC,DT95,AB,CC,DB,9601,9601,FM20,20220214,"",FS18,FR28,"",INF2,CC69,"","",FIN1,FIN1,JP,100,RG60,B1,C2,7,PP35,East Seanfurt,V3,2,"",CMP383,D,VAT6106493,1,TAX634,X,TAX77,05,USD,WF21,"",X,X,"",X,"",X,X,"",X,"","","",X,X,"",X,"","","","",X,X,"",X,X,"",X,X,"",X,X
641889,03,9602,G9602,"Mahoney, Miller and Shaw",1,X,BB,DT93,AC,CC,DB,9602,9602,FM65,20210516,X,FS77,FR87,X,INF8,CC13,X,X,FIN1,GRP1,IN,100,RG70,C2,B1,9,PP58,East Paul,FY,2,X,CMP467,E,VAT3658443,2,TAX655,"",TAX70,10,GBP,WF33,X,X,"","","","",X,"","","","",X,X,"","",X,"",X,"",X,"","",X,X,X,X,"","",X,X,X,X
298051,02,9603,G9603,Avery-Rose,"","",BA,DT14,AB,CA,DA,9603,9603,FM23,20220608,X,FS39,FR65,"",INF5,CC84,"",X,CORP,CORP,US,100,RG98,C2,A0,2,PP92,East Jenniferburgh,K4,2,"",CMP958,E,VAT7246654,3,TAX660,X,TAX54,03,EUR,WF51,"",X,"",X,"","","","",X,X,X,X,"","",X,X,"",X,"",X,X,X,X,X,X,X,X,"",X,"",X,""
818825,02,9604,G9604,"Haley, Oconnor and Thomas","",X,BA,DT92,AC,CA,DB,9604,9604,FM81,20240502,"",FS96,FR32,"",INF3,CC91,"",X,INT1,GRP1,US,100,RG76,B1,C2,1,PP53,New Jeremyborough,K4,2,X,CMP760,F,VAT6330980,1,TAX927,"",TAX61,01,EUR,WF95,X,"","",X,X,X,"",X,X,"",X,"","","","","","","","",X,X,X,X,X,X,X,X,"","","","",""
426986,03,9605,G9605,"Moore, Rivera and Lopez","",X,BB,DT55,AC,CC,DA,9605,9605,FM33,20241026,"",FS12,FR76,"",INF4,CC51,"","",INT1,GRP1,GB,100,RG43,C2,C2,2,PP60,Millermouth,FY,2,X,CMP797,E,VAT8698199,2,TAX687,X,TAX13,09,JPY,WF84,"","",X,"","","","",X,"","","",X,"","",X,X,"","",X,"","",X,X,X,X,X,X,X,X,"","",""
876183,03,9606,G9606,Williams and Sons,"",X,BB,DT73,AC,CA,DA,9606,9606,FM90,20240919,X,FS89,FR43,X,INF9,CC91,X,"",GRP1,INT1,JP,100,RG24,A0,C2,2,PP25,Millerchester,CY,2,X,CMP964,F,VAT8679004,1,TAX343,X,TAX10,08,EUR,WF66,"",X,"","","","","",X,"",X,"","",X,"",X,X,X,X,X,X,X,X,"",X,X,"","","","",X,X,""
358708,03,9607,G9607,Underwood and Sons,1,"",BA,DT93,AC,CC,DB,9607,9607,FM67,20220520,X,FS99,FR56,"",INF1,CC39,X,X,INT1,FIN1,IN,100,RG59,C2,A0,4,PP10,Howardbury,V3,2,"",CMP374,D,VAT4592978,1,TAX757,X,TAX63,01,JPY,WF82,"","",X,"","",X,"","","","",X,X,"",X,"","","","",X,"",X,X,X,"",X,X,"",X,X,X,X,""
642636,01,9608,G9608,Hernandez Ltd,"","",BA,DT66,AA,CB,DA,9608,9608,FM61,20210503,"",FS82,FR11,"",INF2,CC66,"","",CORP,GRP1,IN,100,RG98,A0,C2,5,PP89,Jonesshire,FY,1,"",CMP919,D,VAT2846898,3,TAX758,"",TAX55,05,JPY,WF52,X,"",X,X,X,"","",X,X,"","","","","",X,X,"",X,X,X,X,X,X,X,X,"","",X,X,"",X,""
959399,01,9609,G9609,Hendricks Ltd,"",X,BA,DT10,AB,CB,DC,9609,9609,FM90,20210927,"",FS45,FR51,X,INF4,CC71,X,X,GRP1,INT1,GB,100,RG41,B1,B1,6,PP20,Lake Jasonshire,K4,1,"",CMP656,D,VAT5426453,2,TAX697,"",TAX41,05,GBP,WF78,"","",X,X,X,"",X,"","",X,X,"",X,X,X,X,"",X,"","",X,"","","",X,"",X,X,X,"","",X
367290,03,9610,G9610,"Nelson, Adams and Wade",1,"",BC,DT62,AB,CC,DC,9610,9610,FM49,20201109,X,FS11,FR47,X,INF5,CC42,"",X,INT1,INT1,US,100,RG22,C2,B1,9,PP80,North Christopherhaven,FY,1,X,CMP465,F,VAT7883934,1,TAX978,X,TAX60,07,INR,WF74,"","","",X,"","","","",X,X,X,"","",X,X,"",X,X,X,X,X,"",X,X,X,"","","","","",X,""
485377,03,9611,G9611,Miller-Adkins,1,X,BC,DT54,AC,CA,DB,9611,9611,FM40,20240105,X,FS25,FR37,X,INF6,CC55,"",X,INT1,CORP,DE,100,RG99,B1,C2,4,PP26,East Kristinview,K4,1,X,CMP125,D,VAT4024596,3,TAX667,"",TAX86,04,GBP,WF21,"",X,"","",X,"","",X,"","",X,"","",X,"","","",X,"",X,X,X,"","",X,X,"",X,X,"","",""
278845,03,9612,G9612,"James, Brown and Hernande",1,"",BA,DT25,AA,CB,DA,9612,9612,FM39,20210827,X,FS68,FR24,"",INF4,CC23,X,"",FIN1,INT1,CN,100,RG24,A0,C2,8,PP71,Rodriguezshire,CY,2,"",CMP709,E,VAT3326803,3,TAX681,X,TAX56,10,GBP,WF67,"","","",X,X,"","",X,X,X,X,"",X,X,X,X,X,"",X,"",X,X,X,"",X,"","","",X,X,X,X
135754,01,9613,G9613,Bishop-Gross,1,"",BC,DT13,AA,CC,DB,9613,9613,FM72,20241217,"",FS49,FR17,"",INF8,CC56,"","",CORP,FIN1,US,100,RG95,A0,A0,6,PP51,East Sandra,CY,1,"",CMP963,D,VAT1888583,3,TAX231,"",TAX94,06,CNY,WF54,"","","","","","",X,"","","","","","","","","","","",X,X,X,"","","",X,"","","",X,X,X,X
964230,01,9614,G9614,"Parrish, Wilson and Gonza","","",BC,DT46,AA,CB,DB,9614,9614,FM44,20220720,X,FS66,FR63,X,INF3,CC78,X,"",GRP1,GRP1,FR,100,RG11,C2,A0,5,PP58,Andrewtown,V3,2,"",CMP324,D,VAT2463077,1,TAX620,"",TAX10,04,USD,WF94,"",X,X,"",X,X,X,X,"","","",X,X,"",X,X,"",X,"",X,"","",X,X,X,X,"",X,"",X,"",X
935591,02,9615,G9615,Blankenship and Sons,1,X,BC,DT90,AA,CA,DB,9615,9615,FM37,20230720,"",FS78,FR97,X,INF2,CC34,X,"",CORP,CORP,US,100,RG28,B1,C2,9,PP87,North Rebecca,CY,1,X,CMP690,E,VAT4902888,3,TAX902,X,TAX43,02,EUR,WF93,"",X,X,X,X,"",X,X,"","",X,"",X,"",X,"","","",X,X,X,"",X,X,X,X,"","",X,"",X,""
487708,02,9616,G9616,Schultz-Estes,"",X,BB,DT46,AA,CB,DA,9616,9616,FM62,20210720,"",FS95,FR84,X,INF8,CC42,X,X,INT1,GRP1,FR,100,RG73,C2,B1,2,PP14,North Regina,FY,2,X,CMP331,E,VAT2668355,2,TAX548,X,TAX18,10,EUR,WF35,"","","","",X,"","","","",X,"",X,"",X,X,"","","","","",X,X,"","",X,"",X,X,X,"","",""
283794,03,9617,G9617,Clark Ltd,"","",BA,DT49,AC,CB,DA,9617,9617,FM77,20210301,X,FS38,FR65,"",INF4,CC36,"",X,INT1,CORP,FR,100,RG26,B1,C2,3,PP17,East Richardview,V3,2,X,CMP518,E,VAT1297803,3,TAX516,X,TAX34,09,GBP,WF18,X,X,"","",X,X,X,"","","","",X,X,X,"",X,"","",X,X,"","",X,X,X,X,"",X,"",X,"",""
474101,02,9618,G9618,"Robinson, Armstrong and G","","",BB,DT92,AB,CC,DC,9618,9618,FM71,20220801,"",FS65,FR34,X,INF7,CC41,"",X,FIN1,GRP1,CN,100,RG84,C2,C2,1,PP60,Heatherview,K4,1,"",CMP634,D,VAT4870157,1,TAX963,X,TAX75,00,JPY,WF54,X,X,"",X,X,"","",X,X,"","",X,X,X,X,"","",X,X,X,"",X,X,"",X,"","",X,"",X,X,""
460652,02,9619,G9619,Jensen-Hernandez,1,"",BC,DT56,AB,CA,DA,9619,9619,FM14,20240909,"",FS44,FR71,X,INF8,CC93,X,"",CORP,GRP1,FR,100,RG46,A0,C2,8,PP51,East Stacey,FY,2,X,CMP227,D,VAT2673066,3,TAX373,"",TAX63,00,INR,WF18,"","",X,"",X,"",X,"",X,"",X,X,"",X,"",X,"",X,"",X,"",X,"",X,X,X,"",X,"",X,X,""
331164,01,9620,G9620,"Cole, Bowman and Miller","","",BA,DT55,AB,CA,DB,9620,9620,FM60,20240204,X,FS82,FR26,"",INF1,CC14,X,X,INT1,FIN1,IN,100,RG89,B1,B1,2,PP71,Lake Jamesburgh,CY,1,X,CMP894,D,VAT5350377,3,TAX951,"",TAX27,08,EUR,WF95,"",X,"","","","","",X,X,X,X,"",X,"",X,"","",X,X,X,X,X,X,X,X,"","","",X,X,X,X
511510,01,9621,G9621,Watts PLC,"","",BB,DT26,AC,CC,DC,9621,9621,FM18,20220502,"",FS76,FR61,"",INF2,CC97,"",X,FIN1,GRP1,CN,100,RG48,B1,B1,3,PP89,South Shannon,V3,2,"",CMP999,E,VAT2880747,1,TAX345,"",TAX55,06,JPY,WF22,"",X,X,X,"",X,"",X,"",X,X,X,"",X,X,X,X,X,X,X,X,X,X,X,X,"","",X,"",X,X,""
