Customer ID,Market,Customer Description,Market Description,Customer Region,Market Region,Customer Country/Region,Market Sub Region,Demand Type,Demand Sub Type,Latitude,Longttitude
AU,AU,Market Entity for AU,"Planning Market - Bass, Rodriguez and Jackson - AU",APAC,LATAM,AU,West Jenny,Commercial,Standard,-86.710998,30.093807
CH,CH,Market Entity for CH,Planning Market - Adams-Allen - CH,APAC,LATAM,CH,Davidside,Clinical,Priority,31.564534,-163.201706
AU,AU,Market Entity for AU,Planning Market - Shaw Inc - AU,LATAM,EMEA,AU,Briggsmouth,Clinical,GPSS_Early,79.092881,-160.675226
AU,AU,Market Entity for AU,Planning Market - Thomas PLC - AU,APAC,AMER,AU,West Vanessa,Commercial,GPSS_Early,-76.0235395,68.047417
GB,GB,Market Entity for GB,Planning Market - White-Simmons - GB,LATAM,EMEA,GB,South John,Commercial,Priority,-53.262661,5.076426
CH,CH,Market Entity for CH,Planning Market - Martinez-Ryan - CH,APAC,LATAM,CH,New Wendy,Samples,Priority,-34.895354,-117.127172
SG,SG,Market Entity for SG,Planning Market - Sanchez Inc - SG,AMER,EMEA,SG,New Davidstad,Samples,Urgent,56.916741,-124.968658
CH,CH,Market Entity for CH,Planning Market - Leonard Ltd - CH,EMEA,LATAM,CH,Brooksbury,Commercial,GPSS_Early,55.5698135,-133.449467
APAC_REG,APAC_REG,Market Entity for APAC_REG,"Planning Market - Wright, Brown and Martinez - APAC_REG",AMER,APAC,INTL,Port Mariachester,Commercial,Standard,-59.494161,47.714308
SG,SG,Market Entity for SG,Planning Market - Rice Group - SG,EMEA,EMEA,SG,Moorefort,Samples,Standard,-49.3386425,74.579341
APAC_REG,APAC_REG,Market Entity for APAC_REG,"Planning Market - Murphy, Levy and Vazquez - APAC_REG",APAC,EMEA,INTL,New Heathermouth,Clinical,Urgent,-11.343989,97.572086
IT,IT,Market Entity for IT,Planning Market - Floyd-Williams - IT,APAC,LATAM,IT,East Charlesside,Free Goods,Priority,-47.5937525,55.672739
US,US,Market Entity for US,"Planning Market - Griffin, Rodriguez and Mitchell - US",EMEA,AMER,US,New Michellemouth,Commercial,GPSS_Early,8.643811,21.641761
CN,CN,Market Entity for CN,Planning Market - Phillips Inc - CN,EMEA,LATAM,CN,North Jamestown,Clinical,Urgent,70.1944505,-37.389485
CN,CN,Market Entity for CN,"Planning Market - Hurley, Turner and Dennis - CN",APAC,AMER,CN,Danabury,Samples,Priority,-68.4049995,124.654152
FR,FR,Market Entity for FR,Planning Market - Black-Serrano - FR,AMER,LATAM,FR,Jasonshire,Samples,Priority,2.4382395,52.20622
NL,NL,Market Entity for NL,"Planning Market - Lopez, West and Jones - NL",AMER,AMER,NL,Watsonfort,Clinical,GPSS_Early,15.415907,-62.338967
NL,NL,Market Entity for NL,"Planning Market - Lawrence, Clark and Hernandez - NL",APAC,AMER,NL,North Leeland,Clinical,Standard,-32.388589,-161.50532
FR,FR,Market Entity for FR,Planning Market - Larsen LLC - FR,LATAM,APAC,FR,Gilmoreport,Free Goods,Standard,72.389308,126.546789
CA,CA,Market Entity for CA,"Planning Market - Ray, Austin and Flores - CA",LATAM,AMER,CA,New Stephen,Clinical,Priority,-72.8245545,-39.089352
GB,GB,Market Entity for GB,Planning Market - Ramirez PLC - GB,LATAM,APAC,GB,Blairland,Clinical,Priority,74.0603255,-96.968706
SG,SG,Market Entity for SG,"Planning Market - Kerr, Hampton and Wilson - SG",LATAM,LATAM,SG,Port Christine,Clinical,GPSS_Early,66.58853,-11.468625
APAC_REG,APAC_REG,Market Entity for APAC_REG,Planning Market - Taylor-Salazar - APAC_REG,AMER,AMER,INTL,Markborough,Clinical,Priority,21.481678,-172.431673
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,"Planning Market - Sandoval, Robinson and Garrett - LATAM_REG",EMEA,LATAM,INTL,Sierraton,Commercial,Standard,-14.411649,-49.187747
NL,NL,Market Entity for NL,Planning Market - Banks Ltd - NL,LATAM,EMEA,NL,Port Angelica,Free Goods,Priority,-9.852058,-8.792619
CN,CN,Market Entity for CN,Planning Market - Torres Inc - CN,APAC,APAC,CN,West Shawnshire,Samples,Urgent,-54.173549,-109.662743
DE,DE,Market Entity for DE,Planning Market - Henderson Inc - DE,LATAM,AMER,DE,New Brandonton,Samples,GPSS_Early,-74.9699385,-65.774873
US,US,Market Entity for US,Planning Market - Jimenez-Mccarthy - US,AMER,APAC,US,Jonesview,Free Goods,Priority,-71.966575,-81.925726
IT,IT,Market Entity for IT,Planning Market - Valdez-Cochran - IT,AMER,AMER,IT,New Emily,Commercial,Urgent,-14.7038585,48.850733
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,"Planning Market - Ray, Carlson and Martinez - EMEA_REG",APAC,LATAM,INTL,Montesstad,Free Goods,Urgent,52.087991,-106.59477
IT,IT,Market Entity for IT,Planning Market - Johnson and Sons - IT,AMER,EMEA,IT,Johnview,Free Goods,Priority,57.7046505,-60.433395
AMER_REG,AMER_REG,Market Entity for AMER_REG,Planning Market - Sandoval LLC - AMER_REG,APAC,AMER,INTL,New Benjamin,Samples,GPSS_Early,88.7525045,-63.130449
SG,SG,Market Entity for SG,Planning Market - Wood Ltd - SG,LATAM,AMER,SG,Port Holly,Samples,Priority,-31.188654,-37.413171
BR,BR,Market Entity for BR,Planning Market - Gilbert-Davis - BR,LATAM,AMER,BR,East Davidside,Samples,Standard,-11.802173,129.052777
IN,IN,Market Entity for IN,Planning Market - Tucker Inc - IN,AMER,LATAM,IN,Burnettfort,Commercial,Priority,-15.5660375,-36.319179
IT,IT,Market Entity for IT,Planning Market - Estrada Inc - IT,LATAM,LATAM,IT,Josephview,Samples,Urgent,-81.379021,174.412161
CN,CN,Market Entity for CN,Planning Market - Levine Inc - CN,LATAM,APAC,CN,Port Samanthabury,Commercial,GPSS_Early,43.5271745,125.891357
CA,CA,Market Entity for CA,"Planning Market - Morgan, Solomon and Greer - CA",AMER,LATAM,CA,New Eric,Commercial,Urgent,36.4773655,-69.881022
ES,ES,Market Entity for ES,Planning Market - Lopez-Baker - ES,EMEA,AMER,ES,Margarethaven,Free Goods,Priority,-68.5434405,-143.480032
FR,FR,Market Entity for FR,Planning Market - Perry-Hendricks - FR,EMEA,EMEA,FR,Lisamouth,Samples,Priority,76.1356065,-87.176723
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,Planning Market - Williams-Wilson - LATAM_REG,APAC,EMEA,INTL,Turnerbury,Free Goods,Standard,62.319469,-10.464304
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,"Planning Market - Heath, Garcia and Baldwin - EMEA_REG",APAC,AMER,INTL,Reynoldsburgh,Free Goods,Urgent,-28.135196,81.063522
SG,SG,Market Entity for SG,Planning Market - Brown-Johnson - SG,EMEA,LATAM,SG,Duncanport,Commercial,Priority,-3.067341,75.451018
US,US,Market Entity for US,Planning Market - Fields-Jones - US,LATAM,APAC,US,Deborahmouth,Free Goods,GPSS_Early,35.0864815,-170.333028
AU,AU,Market Entity for AU,"Planning Market - Parks, Gallegos and Mcneil - AU",AMER,AMER,AU,West Cory,Samples,Urgent,-20.981637,-126.333047
BR,BR,Market Entity for BR,Planning Market - Sullivan PLC - BR,AMER,EMEA,BR,North William,Clinical,GPSS_Early,-39.8616545,-104.06029
US,US,Market Entity for US,Planning Market - Gregory PLC - US,EMEA,EMEA,US,Davidburgh,Commercial,GPSS_Early,52.624794,-63.015621
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,Planning Market - Tate-Miller - EMEA_REG,APAC,EMEA,INTL,Matthewmouth,Clinical,GPSS_Early,7.747,-141.266609
AU,AU,Market Entity for AU,"Planning Market - Phelps, Carter and Harris - AU",APAC,EMEA,AU,West Kathryn,Free Goods,Urgent,60.50166,-34.330064
CA,CA,Market Entity for CA,Planning Market - Howard Ltd - CA,LATAM,APAC,CA,South Drewbury,Commercial,Standard,-69.0281835,169.172432
JP,JP,Market Entity for JP,Planning Market - Reed-King - JP,LATAM,EMEA,JP,Port Emilyberg,Free Goods,Priority,48.9551335,-153.384318
BR,BR,Market Entity for BR,"Planning Market - Evans, Richards and Duke - BR",LATAM,LATAM,BR,Melissatown,Commercial,GPSS_Early,3.8774635,-144.715738
CA,CA,Market Entity for CA,"Planning Market - Vasquez, Moreno and Edwards - CA",EMEA,APAC,CA,South James,Commercial,Urgent,-25.3911255,-147.288782
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,Planning Market - Walker LLC - EMEA_REG,APAC,APAC,INTL,East Trevor,Samples,Priority,-37.8951355,-135.987899
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,Planning Market - Porter-Ewing - LATAM_REG,APAC,AMER,INTL,New William,Free Goods,Priority,-67.585777,-6.832313
IT,IT,Market Entity for IT,Planning Market - Duncan Ltd - IT,APAC,LATAM,IT,South Cody,Clinical,GPSS_Early,-23.088777,-70.31866
CN,CN,Market Entity for CN,Planning Market - Hall-Salazar - CN,EMEA,APAC,CN,North Samuelville,Free Goods,Priority,-21.1881265,-168.395603
SG,SG,Market Entity for SG,Planning Market - Buckley-Brown - SG,LATAM,EMEA,SG,Michaelmouth,Samples,Priority,11.1427275,179.175121
AU,AU,Market Entity for AU,Planning Market - Harris Ltd - AU,LATAM,EMEA,AU,East Mary,Free Goods,GPSS_Early,-47.518291,28.310596
ES,ES,Market Entity for ES,"Planning Market - Harmon, Jacobs and Ramos - ES",LATAM,AMER,ES,Port Victoriahaven,Samples,Priority,-77.343568,136.388267
ES,ES,Market Entity for ES,Planning Market - Duarte-Brown - ES,LATAM,APAC,ES,Josephside,Clinical,GPSS_Early,-45.800974,122.914721
DE,DE,Market Entity for DE,"Planning Market - Mcbride, Lucas and Kim - DE",APAC,AMER,DE,West Lukebury,Clinical,GPSS_Early,28.889622,-12.691516
APAC_REG,APAC_REG,Market Entity for APAC_REG,Planning Market - Brown Inc - APAC_REG,EMEA,LATAM,INTL,Lake Deborahville,Clinical,GPSS_Early,87.6434065,-62.807666
AU,AU,Market Entity for AU,Planning Market - Stevenson-Munoz - AU,EMEA,AMER,AU,Port Donald,Clinical,Standard,79.9141585,-144.594325
NL,NL,Market Entity for NL,Planning Market - Lawson-Freeman - NL,LATAM,APAC,NL,Lawsonborough,Commercial,Standard,-1.26487,-27.570534
SG,SG,Market Entity for SG,"Planning Market - Mosley, Smith and Powell - SG",AMER,EMEA,SG,Benjaminchester,Commercial,Priority,-47.5313695,-56.857035
IT,IT,Market Entity for IT,Planning Market - Lopez Group - IT,APAC,AMER,IT,Lake Joshuabury,Clinical,GPSS_Early,-61.244583,-162.314285
AU,AU,Market Entity for AU,Planning Market - Romero and Sons - AU,EMEA,LATAM,AU,Michaelburgh,Commercial,Urgent,1.040411,145.533426
GB,GB,Market Entity for GB,Planning Market - White PLC - GB,LATAM,AMER,GB,Dawsonborough,Clinical,Priority,52.5088915,-33.289674
SG,SG,Market Entity for SG,Planning Market - Peterson-Nelson - SG,LATAM,LATAM,SG,North Amber,Commercial,Urgent,0.4040425,48.901576
CN,CN,Market Entity for CN,Planning Market - Cruz PLC - CN,APAC,AMER,CN,Juarezburgh,Clinical,Urgent,-7.333187,-40.319896
JP,JP,Market Entity for JP,Planning Market - Hall-Hansen - JP,APAC,AMER,JP,Julianside,Free Goods,GPSS_Early,-43.849963,173.712114
DE,DE,Market Entity for DE,Planning Market - Lopez-Jones - DE,AMER,AMER,DE,Port Felicia,Clinical,GPSS_Early,19.0569115,-118.578854
NL,NL,Market Entity for NL,Planning Market - Meyer Inc - NL,AMER,AMER,NL,North Steven,Clinical,Urgent,42.5722095,-148.264605
US,US,Market Entity for US,"Planning Market - Sparks, Perez and Bailey - US",APAC,APAC,US,Johnstad,Clinical,Urgent,85.2722735,122.984234
AU,AU,Market Entity for AU,Planning Market - Smith-Roberts - AU,EMEA,LATAM,AU,Davidmouth,Free Goods,Standard,58.445195,-123.612451
FR,FR,Market Entity for FR,"Planning Market - Evans, Morgan and Thomas - FR",LATAM,AMER,FR,East Justintown,Clinical,Priority,-8.326839,-179.5248
FR,FR,Market Entity for FR,Planning Market - Brown and Sons - FR,AMER,APAC,FR,Carriefort,Clinical,Priority,15.5339925,-95.188877
CN,CN,Market Entity for CN,Planning Market - Scott Ltd - CN,AMER,APAC,CN,Arnoldfort,Samples,Standard,47.369544,-127.567773
ES,ES,Market Entity for ES,"Planning Market - Bradford, Johnson and Campbell - ES",LATAM,EMEA,ES,West Scottshire,Commercial,Priority,-7.539182,156.906699
AU,AU,Market Entity for AU,Planning Market - Silva PLC - AU,AMER,LATAM,AU,Port Michelle,Commercial,GPSS_Early,-54.510307,89.78031
CA,CA,Market Entity for CA,Planning Market - Wall-Pena - CA,EMEA,APAC,CA,New Thomas,Samples,GPSS_Early,-88.0624145,-63.158138
SG,SG,Market Entity for SG,Planning Market - Edwards-Golden - SG,APAC,AMER,SG,Olsonburgh,Clinical,Standard,41.2823255,134.36881
NL,NL,Market Entity for NL,"Planning Market - Smith, Hoffman and Guerrero - NL",APAC,APAC,NL,New Danielmouth,Free Goods,Standard,18.669824,-110.979432
DE,DE,Market Entity for DE,"Planning Market - Cruz, Allen and Alvarez - DE",LATAM,APAC,DE,Lake Alec,Commercial,Urgent,-64.619977,-172.08841
GLOBAL_CORP,GLOBAL_CORP,Market Entity for GLOBAL_CORP,"Planning Market - Davis, Lane and Smith - GLOBAL_CORP",AMER,AMER,INTL,Port Natalie,Commercial,GPSS_Early,20.912037,89.12904
FR,FR,Market Entity for FR,Planning Market - Rodriguez-Campbell - FR,AMER,APAC,FR,South James,Samples,GPSS_Early,69.4850485,-109.387699
AU,AU,Market Entity for AU,"Planning Market - Armstrong, Parker and Frey - AU",EMEA,LATAM,AU,Ginashire,Free Goods,Urgent,69.5407435,-33.830139
AU,AU,Market Entity for AU,Planning Market - Booth-Higgins - AU,APAC,APAC,AU,Gaineston,Commercial,GPSS_Early,-13.3080325,113.531675
JP,JP,Market Entity for JP,Planning Market - Horn PLC - JP,AMER,AMER,JP,West Marystad,Commercial,Priority,-10.1066295,22.943292
AU,AU,Market Entity for AU,Planning Market - Perry Inc - AU,LATAM,LATAM,AU,Ortizport,Clinical,GPSS_Early,9.923298,15.452118
SG,SG,Market Entity for SG,"Planning Market - Hill, Walker and Ashley - SG",APAC,LATAM,SG,Rodriguezfort,Clinical,Priority,38.797441,-175.511832
CA,CA,Market Entity for CA,Planning Market - Woods Inc - CA,LATAM,EMEA,CA,New Coreyburgh,Samples,Priority,-29.441015,-36.819379
IN,IN,Market Entity for IN,"Planning Market - Turner, Butler and Cook - IN",APAC,EMEA,IN,East Jamesside,Commercial,Priority,37.4030705,-135.814035
SG,SG,Market Entity for SG,"Planning Market - Gibson, Chavez and Tyler - SG",EMEA,AMER,SG,Rosshaven,Samples,Standard,-14.607358,-120.803902
BR,BR,Market Entity for BR,"Planning Market - Hernandez, Wright and Richmond - BR",LATAM,APAC,BR,Nicholasland,Samples,Priority,74.804526,-59.015903
SG,SG,Market Entity for SG,Planning Market - Ramirez PLC - SG,AMER,AMER,SG,Raymondmouth,Commercial,Priority,-74.848924,-158.087734
CH,CH,Market Entity for CH,Planning Market - Vaughn-Padilla - CH,EMEA,AMER,CH,Kathrynville,Free Goods,GPSS_Early,65.2254435,105.622744
CH,CH,Market Entity for CH,"Planning Market - Gamble, Smith and Cuevas - CH",APAC,EMEA,CH,Susanfurt,Clinical,Urgent,-6.475123,-53.000693
CA,CA,Market Entity for CA,"Planning Market - Klein, Davis and Matthews - CA",LATAM,APAC,CA,East Jeffreyville,Samples,Priority,73.6468165,-152.183195
JP,JP,Market Entity for JP,Planning Market - Burns-Ramos - JP,LATAM,EMEA,JP,Masonton,Samples,Standard,-35.4971085,145.776332
ES,ES,Market Entity for ES,Planning Market - Alvarez LLC - ES,EMEA,APAC,ES,Blankenshipville,Free Goods,Urgent,-65.4363035,-62.225797
IT,IT,Market Entity for IT,"Planning Market - Hopkins, Lyons and Johnston - IT",APAC,APAC,IT,Jessicaton,Free Goods,GPSS_Early,19.986303,-101.836964
FR,FR,Market Entity for FR,Planning Market - Fry-Herman - FR,EMEA,EMEA,FR,South Joshuastad,Samples,Priority,-3.6070525,-25.122132
DE,DE,Market Entity for DE,Planning Market - Robertson-Logan - DE,AMER,AMER,DE,Valeriefurt,Commercial,Urgent,76.468047,40.837888
BR,BR,Market Entity for BR,Planning Market - Gomez Group - BR,AMER,APAC,BR,Frazierborough,Clinical,Urgent,-81.005705,-44.794142
IN,IN,Market Entity for IN,"Planning Market - Carpenter, Moody and Boyle - IN",EMEA,EMEA,IN,New Cynthiaton,Free Goods,Standard,-28.858526,-99.452953
NL,NL,Market Entity for NL,Planning Market - Ochoa and Sons - NL,APAC,APAC,NL,South Reneeshire,Clinical,Urgent,-81.4918455,89.11396
AU,AU,Market Entity for AU,Planning Market - Wagner-Moss - AU,LATAM,AMER,AU,Rachaelport,Commercial,Urgent,46.33629,-158.033959
FR,FR,Market Entity for FR,Planning Market - Black Inc - FR,EMEA,APAC,FR,Lake Dana,Free Goods,Urgent,58.3065955,106.749942
CH,CH,Market Entity for CH,Planning Market - Fisher-Kirby - CH,AMER,LATAM,CH,North Jerryshire,Free Goods,Urgent,48.747897,116.642782
AU,AU,Market Entity for AU,Planning Market - Harris Group - AU,AMER,LATAM,AU,South Scottshire,Clinical,Urgent,-74.2110895,-169.217609
ES,ES,Market Entity for ES,Planning Market - Vaughan-Sims - ES,EMEA,AMER,ES,North Joannafort,Clinical,GPSS_Early,28.9845315,1.955662
AMER_REG,AMER_REG,Market Entity for AMER_REG,"Planning Market - Johnson, Moore and Levine - AMER_REG",AMER,EMEA,INTL,New Nicholeborough,Samples,GPSS_Early,-17.0825335,-85.580892
CA,CA,Market Entity for CA,"Planning Market - Avery, Johnson and Lewis - CA",EMEA,APAC,CA,South Bettystad,Samples,Standard,-65.5972675,-72.026308
AMER_REG,AMER_REG,Market Entity for AMER_REG,Planning Market - Frost Ltd - AMER_REG,LATAM,APAC,INTL,North Travisfurt,Free Goods,GPSS_Early,71.2684365,-60.281254
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,Planning Market - Harrell Inc - LATAM_REG,EMEA,AMER,INTL,North Pamela,Samples,GPSS_Early,-86.0749945,-169.868719
CH,CH,Market Entity for CH,Planning Market - Keith Group - CH,LATAM,EMEA,CH,West Heather,Clinical,GPSS_Early,-81.5936195,-120.50193
SG,SG,Market Entity for SG,"Planning Market - Nunez, Hamilton and Dominguez - SG",EMEA,AMER,SG,Lake Brandichester,Free Goods,Priority,-70.638179,-74.076068
BR,BR,Market Entity for BR,"Planning Market - Long, Beck and Golden - BR",APAC,APAC,BR,Smithfort,Clinical,Standard,-8.546715,-92.580553
ES,ES,Market Entity for ES,"Planning Market - Williams, Hardy and Price - ES",APAC,AMER,ES,West Stephanieland,Commercial,Urgent,-78.637833,-9.240391
CH,CH,Market Entity for CH,"Planning Market - Gray, Anderson and Adams - CH",AMER,EMEA,CH,Rebeccatown,Free Goods,Urgent,57.2299005,162.368166
JP,JP,Market Entity for JP,Planning Market - Hawkins-Jones - JP,AMER,LATAM,JP,Victoriatown,Free Goods,GPSS_Early,-61.847181,-44.294808
CH,CH,Market Entity for CH,Planning Market - Hunter PLC - CH,EMEA,LATAM,CH,East Emilymouth,Commercial,GPSS_Early,-86.6734825,-58.720538
IT,IT,Market Entity for IT,Planning Market - Cook-Cook - IT,APAC,APAC,IT,Amyside,Clinical,GPSS_Early,-74.561621,-122.588435
JP,JP,Market Entity for JP,Planning Market - Wood-Edwards - JP,LATAM,LATAM,JP,West Christinaborough,Commercial,Urgent,-21.5101585,83.21802
AU,AU,Market Entity for AU,"Planning Market - Serrano, Roberts and Bryant - AU",AMER,AMER,AU,Tiffanybury,Samples,Standard,42.81817,77.426575
US,US,Market Entity for US,Planning Market - Taylor LLC - US,LATAM,AMER,US,Kimland,Free Goods,Standard,84.943575,71.114836
CA,CA,Market Entity for CA,Planning Market - Myers-Church - CA,APAC,EMEA,CA,Catherineland,Samples,Standard,0.3837665,-75.639543
CH,CH,Market Entity for CH,Planning Market - Miller Inc - CH,LATAM,LATAM,CH,Lake John,Samples,Priority,-27.0691925,-121.095976
AU,AU,Market Entity for AU,Planning Market - Vega-Ferguson - AU,EMEA,APAC,AU,South Connie,Samples,GPSS_Early,-56.082524,157.566275
IN,IN,Market Entity for IN,"Planning Market - Mooney, Murphy and Merritt - IN",AMER,EMEA,IN,West Jeffreyton,Commercial,Standard,24.0404725,-76.875164
SG,SG,Market Entity for SG,Planning Market - Yates Group - SG,APAC,LATAM,SG,Allenville,Commercial,Urgent,57.528551,-175.143889
DE,DE,Market Entity for DE,"Planning Market - Gonzalez, Harris and Daniel - DE",EMEA,AMER,DE,Lake Jeffreyport,Samples,Priority,-82.644506,-63.477817
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,"Planning Market - Lewis, Gallagher and Torres - LATAM_REG",LATAM,AMER,INTL,Donnaland,Free Goods,GPSS_Early,30.520805,156.756997
IT,IT,Market Entity for IT,"Planning Market - Smith, Harrell and Warren - IT",LATAM,EMEA,IT,Bernardfort,Clinical,Priority,33.8506615,84.976098
SG,SG,Market Entity for SG,"Planning Market - Marshall, Parker and Jackson - SG",EMEA,AMER,SG,South Adamshire,Free Goods,GPSS_Early,-77.885274,-136.847968
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,Planning Market - Atkins PLC - LATAM_REG,AMER,LATAM,INTL,Amystad,Commercial,Standard,-88.6558995,128.294117
ES,ES,Market Entity for ES,Planning Market - Zimmerman LLC - ES,LATAM,EMEA,ES,East Janet,Clinical,GPSS_Early,38.6924805,26.754909
US,US,Market Entity for US,"Planning Market - Alvarado, Williams and Torres - US",APAC,LATAM,US,Shannonhaven,Free Goods,Priority,45.8635495,-154.339968
US,US,Market Entity for US,Planning Market - Green and Sons - US,APAC,EMEA,US,Sandrastad,Samples,Urgent,38.7967355,-141.734887
CN,CN,Market Entity for CN,Planning Market - Welch Group - CN,AMER,LATAM,CN,Jacksontown,Samples,GPSS_Early,29.5227765,-88.272971
ES,ES,Market Entity for ES,Planning Market - Williams PLC - ES,APAC,AMER,ES,North Michaelview,Clinical,Urgent,26.136222,23.005695
GB,GB,Market Entity for GB,"Planning Market - Beltran, Johnson and Avila - GB",AMER,LATAM,GB,Walterview,Commercial,Urgent,-42.55219,158.128679
AU,AU,Market Entity for AU,Planning Market - Stewart-Cervantes - AU,AMER,LATAM,AU,Millerfurt,Clinical,GPSS_Early,57.4457785,-27.662815
SG,SG,Market Entity for SG,Planning Market - Knapp-Dixon - SG,APAC,APAC,SG,Adrianfort,Free Goods,Priority,-41.329843,-26.543777
