id,period,period_id,material,market,consensus_demand,ibp_consensus_forecast,budget_volumes,sc_forecast_override,statistical_forecast,forecast_selector,upside,fcst_snapshot_1,fcst_snapshot_2,fcst_snapshot_3,fcst_snapshot_4,fcst_snapshot_5,fcst_snapshot_6,fcst_snapshot_7,fcst_snapshot_8,fcst_snapshot_9,fcst_snapshot_10,fcst_snapshot_11,fcst_snapshot_12,ibp_forecast,fcst_variance_snapshot_1,fcst_variance_snapshot_2,fcst_variance_snapshot_3,fcst_variance_perc_snapshot_1,fcst_variance_perc_snapshot_2,fcst_variance_perc_snapshot_3,ibp_consensus_forecast_prior
8871,202612,202612,MAT69450,CUST1768,321.34,377.24,330.34,335.67,334.77,CONSENSUS,78.49,326.43,351.28,329.09,352.37,341.28,345.86,345.4,341.04,322.51,347.23,321.69,336.36,455.73,129.3,104.45,126.64,0.2837,0.2292,0.2779,373.39
8872,202704,202704,MAT35597,CUST5950,679.34,729.65,703.4,682.18,758.27,STAT,106.71,691.49,744.18,688.29,716.24,709.32,740.14,714.39,705.68,698.42,729.32,714.4,700.13,836.36,144.87,92.18,148.07,0.1732,0.1102,0.177,662.1
8873,202611,202611,MAT21920,CUST3922,244.45,265.65,244.84,250.94,266.55,CONSENSUS,70.4,258.28,261.99,255.84,259.52,259.99,267.56,258.72,245.71,268.05,253.49,267.89,246.23,336.05,77.77,74.06,80.21,0.2314,0.2204,0.2387,254.56
8874,202710,202710,MAT15329,CUST0056,384.31,414.84,387.05,389.33,412.64,STAT,8.84,401.81,407.31,395.28,387.11,384.66,409.84,407.42,418.25,397.19,416.95,422.02,418.83,423.68,21.87,16.37,28.4,0.0516,0.0386,0.067,401.56
8875,202609,202609,MAT88228,CUST0793,462.81,483.23,469.59,482.91,524.6,CONSENSUS,176.4,464.59,489.81,479.32,466.47,478.52,473.5,465.59,507.96,504.18,508.24,474.02,494.01,659.63,195.04,169.82,180.31,0.2957,0.2574,0.2734,476.78
8876,202702,202702,MAT93965,CUST3124,1040.45,1225.39,1042.9,1083.47,1153.51,CONSENSUS,169.89,1125.0,1098.57,1085.31,1093.55,1116.59,1100.05,1109.8,1043.79,1059.93,1083.7,1098.76,1088.74,1395.28,270.28,296.71,309.97,0.1937,0.2127,0.2222,1221.25
8877,202602,202602,MAT28679,CUST9640,372.49,405.23,404.89,382.7,425.38,STAT,98.35,404.1,379.74,398.67,398.18,392.19,405.14,402.24,406.94,382.18,374.69,407.76,402.46,503.58,99.48,123.84,104.91,0.1975,0.2459,0.2083,370.98
8878,202612,202612,MAT95166,CUST4529,838.94,946.99,844.26,874.5,953.18,STAT,2.1,846.95,852.77,841.8,901.23,896.78,921.53,894.25,850.76,916.35,891.24,883.03,915.5,949.09,102.14,96.32,107.29,0.1076,0.1015,0.113,877.67
8879,202712,202712,MAT64790,CUST2826,713.99,790.67,741.09,726.25,728.96,STAT,22.4,731.22,724.62,773.8,759.75,773.9,737.37,719.85,755.91,783.43,777.01,761.39,746.09,813.07,81.85,88.45,39.27,0.1007,0.1088,0.0483,758.53
8880,202705,202705,MAT13145,CUST6444,803.64,894.5,809.96,824.64,850.71,CONSENSUS,41.69,879.23,840.11,843.78,818.04,824.27,849.4,872.51,855.79,813.02,849.1,820.15,811.4,936.19,56.96,96.08,92.41,0.0608,0.1026,0.0987,832.24
8881,202710,202710,MAT70454,CUST4577,194.46,199.11,213.23,195.91,198.71,CONSENSUS,129.72,211.73,213.07,196.58,196.53,210.81,196.82,210.07,204.78,196.82,208.84,207.44,196.76,328.83,117.1,115.76,132.25,0.3561,0.352,0.4022,183.52
8882,202603,202603,MAT79337,CUST4742,168.37,170.75,179.3,171.47,190.62,CONSENSUS,33.34,173.8,170.67,169.73,171.22,177.49,170.82,177.36,182.25,177.35,170.14,171.63,169.91,204.09,30.29,33.42,34.36,0.1484,0.1638,0.1684,169.09
8883,202711,202711,MAT81166,CUST7589,556.76,657.12,605.96,583.22,598.34,CONSENSUS,93.49,574.38,563.74,560.58,596.24,611.03,588.65,572.1,588.31,605.51,570.02,605.82,608.4,750.61,176.23,186.87,190.03,0.2348,0.249,0.2532,592.75
8884,202612,202612,MAT46619,CUST9409,371.47,383.14,376.71,372.8,383.05,CONSENSUS,96.77,381.96,379.37,401.32,397.33,384.63,388.59,379.44,387.52,388.39,381.05,372.28,408.51,479.91,97.95,100.54,78.59,0.2041,0.2095,0.1638,373.69
8885,202709,202709,MAT07462,CUST6725,905.24,984.84,961.66,922.31,931.55,STAT,169.6,931.47,919.53,912.52,967.86,949.28,958.49,909.07,948.14,923.85,948.42,993.34,955.4,1154.44,222.97,234.91,241.92,0.1931,0.2035,0.2096,947.34
8886,202608,202608,MAT59580,CUST2631,88.41,88.93,93.4,91.63,98.38,CONSENSUS,44.95,96.56,94.47,90.32,90.6,91.16,93.82,95.06,92.06,91.72,92.42,97.2,94.01,133.88,37.32,39.41,43.56,0.2788,0.2944,0.3254,83.47
8887,202612,202612,MAT43252,CUST3845,898.53,1060.82,915.13,929.71,951.25,STAT,152.56,928.87,965.18,906.94,977.17,978.39,950.71,965.42,975.24,975.19,961.78,980.3,907.52,1213.38,284.51,248.2,306.44,0.2345,0.2046,0.2526,1008.22
8888,202704,202704,MAT01248,CUST0553,684.22,808.31,746.19,689.22,743.95,STAT,60.17,686.65,711.35,748.57,695.8,736.22,728.16,740.83,693.69,749.15,726.66,739.04,703.33,868.48,181.83,157.13,119.91,0.2094,0.1809,0.1381,785.11
8889,202711,202711,MAT84603,CUST6732,940.77,1023.86,1022.74,960.57,1034.33,CONSENSUS,126.88,950.19,1000.41,969.9,988.16,1020.8,1003.56,949.93,963.34,994.44,999.85,980.42,953.12,1150.74,200.55,150.33,180.84,0.1743,0.1306,0.1572,996.21
8890,202606,202606,MAT67782,CUST0391,636.01,651.59,682.84,638.44,673.25,STAT,36.9,651.87,688.01,688.44,658.78,644.0,668.14,680.74,671.87,655.29,650.05,673.75,670.73,688.49,36.62,0.48,0.05,0.0532,7.0E-4,1.0E-4,593.24
8891,202703,202703,MAT60888,CUST3952,84.61,85.77,85.8,87.85,85.7,CONSENSUS,160.78,88.76,86.73,89.22,91.73,84.83,88.67,86.61,88.48,92.35,88.22,87.43,88.77,246.55,157.79,159.82,157.33,0.64,0.6482,0.6381,84.11
8892,202801,202801,MAT63232,CUST4665,1022.98,1067.87,1062.16,1026.5,1109.33,STAT,19.8,1089.16,1051.24,1043.38,1047.73,1054.04,1091.43,1054.54,1094.78,1040.89,1087.56,1084.92,1041.13,1087.67,-1.49,36.43,44.29,-0.0014,0.0335,0.0407,1021.98
8893,202708,202708,MAT96654,CUST4539,905.98,1000.8,970.08,942.34,949.31,CONSENSUS,182.43,967.63,908.97,973.03,961.81,951.54,921.69,982.91,932.86,911.13,990.42,957.56,936.27,1183.23,215.6,274.26,210.2,0.1822,0.2318,0.1776,955.26
8894,202602,202602,MAT30659,CUST4364,237.32,267.25,238.61,249.12,269.76,STAT,158.31,258.16,249.2,248.43,248.98,245.1,257.45,238.76,249.2,253.22,245.09,259.93,260.8,425.56,167.4,176.36,177.13,0.3934,0.4144,0.4162,264.34
8895,202708,202708,MAT96786,CUST9806,443.71,498.18,487.02,463.42,496.84,CONSENSUS,154.64,488.0,478.69,487.98,467.33,464.78,483.5,485.72,444.22,485.51,459.86,456.35,464.37,652.82,164.82,174.13,164.84,0.2525,0.2667,0.2525,469.83
8896,202607,202607,MAT27723,CUST8931,880.38,905.95,964.63,893.56,905.96,CONSENSUS,110.24,894.12,952.0,908.35,927.89,919.31,917.46,916.87,933.74,899.63,886.5,967.41,948.71,1016.19,122.07,64.19,107.84,0.1201,0.0632,0.1061,854.26
8897,202710,202710,MAT17202,CUST6020,91.56,93.1,98.58,91.71,101.72,CONSENSUS,169.9,99.24,99.8,98.02,93.12,96.45,91.76,93.8,100.6,97.65,96.06,96.63,99.22,263.0,163.76,163.2,164.98,0.6227,0.6205,0.6273,88.85
8898,202609,202609,MAT14769,CUST0463,939.24,1049.25,999.79,960.51,1062.03,CONSENSUS,139.31,1032.03,959.82,1024.57,1025.43,966.78,966.63,959.91,1026.63,958.85,966.7,967.29,991.03,1188.56,156.53,228.74,163.99,0.1317,0.1925,0.138,1048.84
8899,202710,202710,MAT23211,CUST6703,761.31,872.05,778.77,770.76,780.35,CONSENSUS,54.07,762.35,788.35,805.93,817.62,811.63,825.2,805.84,808.97,767.62,785.76,791.91,833.37,926.12,163.77,137.77,120.19,0.1768,0.1488,0.1298,856.66
8900,202611,202611,MAT69034,CUST8726,899.42,926.13,928.35,937.21,937.19,STAT,2.67,921.38,987.14,932.49,960.3,918.13,938.46,949.23,915.81,988.06,927.55,966.79,951.43,928.8,7.42,-58.34,-3.69,0.008,-0.0628,-0.004,924.02
8901,202612,202612,MAT04658,CUST6931,64.86,72.29,68.96,66.33,73.1,STAT,177.28,64.9,65.74,67.18,67.45,69.22,69.17,66.46,68.33,66.5,67.68,65.42,69.36,249.57,184.67,183.83,182.39,0.74,0.7366,0.7308,67.1
8902,202610,202610,MAT48649,CUST5543,246.7,261.15,267.04,247.21,264.26,STAT,41.43,256.51,263.19,250.41,255.97,263.45,267.18,264.78,248.75,250.54,271.26,255.98,250.31,302.58,46.07,39.39,52.17,0.1523,0.1302,0.1724,239.26
8903,202708,202708,MAT09322,CUST9020,326.55,379.0,340.25,329.48,328.91,CONSENSUS,3.45,333.56,354.88,337.18,334.39,327.79,338.44,334.13,354.98,330.35,327.2,339.19,357.28,382.45,48.89,27.57,45.27,0.1278,0.0721,0.1184,362.03
8904,202606,202606,MAT22753,CUST6406,177.89,212.5,188.16,179.4,184.51,STAT,12.85,183.86,185.05,194.33,184.62,185.66,182.18,187.26,181.98,185.73,189.69,190.47,187.96,225.35,41.49,40.3,31.02,0.1841,0.1788,0.1377,209.08
8905,202706,202706,MAT81808,CUST0313,881.85,994.94,943.02,915.65,950.95,STAT,174.8,923.27,945.42,889.69,969.9,929.43,904.47,933.26,926.63,896.34,951.88,960.68,890.59,1169.74,246.47,224.32,280.05,0.2107,0.1918,0.2394,991.28
8906,202701,202701,MAT97004,CUST8409,749.27,763.09,756.03,753.46,792.07,STAT,130.39,759.8,823.62,797.56,785.85,808.61,772.16,765.92,817.96,785.64,752.0,805.76,817.55,893.48,133.68,69.86,95.92,0.1496,0.0782,0.1074,692.77
8907,202703,202703,MAT00721,CUST5302,244.65,252.05,245.04,252.31,260.35,CONSENSUS,81.85,265.64,260.54,244.88,253.86,255.14,252.27,265.62,261.5,245.98,267.63,251.37,247.29,333.9,68.26,73.36,89.02,0.2044,0.2197,0.2666,240.05
8908,202708,202708,MAT33098,CUST3061,352.1,355.82,374.67,354.04,375.33,CONSENSUS,86.64,364.99,382.9,375.27,381.78,353.15,370.91,376.83,372.48,369.29,377.8,367.73,379.39,442.46,77.47,59.56,67.19,0.1751,0.1346,0.1519,335.9
8909,202709,202709,MAT44853,CUST9358,934.6,1058.86,939.14,944.06,963.32,STAT,50.29,1003.05,985.32,981.15,958.61,956.33,968.86,1018.31,1027.79,975.49,961.44,985.88,1022.82,1109.15,106.1,123.83,128.0,0.0957,0.1116,0.1154,1025.49
8910,202706,202706,MAT65307,CUST1062,309.09,362.09,319.53,317.43,318.17,STAT,116.51,338.08,311.48,318.93,339.35,326.33,330.65,327.86,315.18,317.46,335.15,311.11,333.19,478.6,140.52,167.12,159.67,0.2936,0.3492,0.3336,340.78
8911,202702,202702,MAT44486,CUST3956,810.42,926.6,853.9,835.46,815.82,CONSENSUS,5.51,884.07,811.52,816.83,872.95,830.89,810.49,841.79,864.23,851.28,862.63,879.83,841.82,932.11,48.04,120.59,115.28,0.0515,0.1294,0.1237,917.5
8912,202610,202610,MAT19769,CUST7129,542.78,606.26,546.16,567.69,572.13,STAT,115.11,583.41,582.51,582.83,579.61,575.91,572.27,592.4,580.05,582.17,586.62,588.24,576.41,721.37,137.96,138.86,138.54,0.1912,0.1925,0.1921,595.72
8913,202612,202612,MAT65064,CUST1763,1042.4,1070.09,1109.99,1042.55,1178.21,CONSENSUS,118.97,1074.5,1093.72,1124.78,1044.2,1051.41,1102.45,1101.54,1074.13,1136.61,1103.7,1129.01,1051.67,1189.06,114.56,95.34,64.28,0.0963,0.0802,0.0541,1012.02
8914,202706,202706,MAT86818,CUST6438,850.79,860.66,935.56,878.99,916.79,CONSENSUS,41.58,894.23,911.19,929.37,850.83,916.33,887.44,898.97,905.57,855.35,932.43,879.16,930.51,902.24,8.01,-8.95,-27.13,0.0089,-0.0099,-0.0301,785.78
8915,202710,202710,MAT98921,CUST9366,449.51,519.43,454.94,453.15,506.96,CONSENSUS,157.41,488.12,451.11,465.76,473.0,474.16,452.49,463.33,453.63,485.48,475.52,463.76,492.09,676.84,188.72,225.73,211.08,0.2788,0.3335,0.3119,498.75
8916,202709,202709,MAT71129,CUST1557,795.89,833.61,847.66,802.53,887.08,STAT,127.78,807.06,865.42,826.77,816.07,854.36,855.64,840.43,862.58,842.45,797.89,870.57,826.1,961.39,154.33,95.97,134.62,0.1605,0.0998,0.14,806.86
8917,202801,202801,MAT98141,CUST5643,801.27,883.78,874.23,836.83,903.38,STAT,4.17,801.65,853.92,874.51,811.26,858.7,871.92,852.78,863.08,846.54,877.08,845.16,854.75,887.95,86.3,34.03,13.44,0.0972,0.0383,0.0151,877.08
8918,202605,202605,MAT84523,CUST4829,654.03,702.23,663.86,671.91,693.36,CONSENSUS,188.5,654.45,675.64,680.61,667.46,702.12,711.14,668.94,709.73,707.48,688.9,685.38,707.11,890.73,236.28,215.09,210.12,0.2653,0.2415,0.2359,647.82
8919,202606,202606,MAT76431,CUST8465,618.47,728.73,631.79,645.16,654.74,STAT,135.64,657.84,633.4,660.36,650.53,673.57,620.96,662.29,666.1,631.77,627.01,668.99,676.39,864.37,206.53,230.97,204.01,0.2389,0.2672,0.236,669.88
8920,202603,202603,MAT72156,CUST6272,291.94,303.68,293.86,303.05,298.6,CONSENSUS,149.22,298.9,317.59,310.79,292.54,305.64,295.94,318.88,320.18,301.91,320.34,311.3,300.11,452.9,154.0,135.31,142.11,0.34,0.2988,0.3138,285.09
8921,202608,202608,MAT63263,CUST4178,943.66,1110.4,979.9,962.85,955.08,CONSENSUS,121.26,1033.97,1018.07,948.53,1018.21,1021.52,971.33,973.03,990.1,960.32,964.36,1013.44,1016.33,1231.66,197.69,213.59,283.13,0.1605,0.1734,0.2299,1035.76
8922,202607,202607,MAT31381,CUST4429,979.92,1049.34,1055.52,1012.62,1021.55,CONSENSUS,152.4,1052.07,1049.66,1030.94,1077.82,1035.93,1014.25,1044.82,1041.02,1008.44,1073.01,1063.49,981.28,1201.74,149.67,152.08,170.8,0.1245,0.1265,0.1421,1018.95
8923,202611,202611,MAT48580,CUST8061,739.11,864.22,778.63,758.63,776.57,CONSENSUS,141.85,765.86,741.53,792.57,766.59,743.65,782.9,790.53,774.55,753.28,776.43,758.35,791.64,1006.07,240.21,264.54,213.5,0.2388,0.2629,0.2122,790.71
8924,202604,202604,MAT18444,CUST1971,863.4,962.54,928.88,888.56,964.87,STAT,58.9,925.23,942.08,920.14,870.26,931.48,891.01,904.02,896.28,948.11,900.79,919.25,901.48,1021.44,96.21,79.36,101.3,0.0942,0.0777,0.0992,940.68
8925,202707,202707,MAT95445,CUST5429,441.75,526.11,463.33,463.23,484.29,CONSENSUS,94.12,476.36,473.74,444.96,451.08,444.04,468.86,460.94,470.58,447.38,477.34,455.44,445.09,620.23,143.87,146.49,175.27,0.232,0.2362,0.2826,525.16
8926,202612,202612,MAT57977,CUST4365,554.53,577.64,560.8,566.55,555.52,CONSENSUS,62.5,604.76,586.04,590.91,556.73,584.89,569.65,567.98,577.13,557.84,576.54,566.92,570.94,640.14,35.38,54.1,49.23,0.0553,0.0845,0.0769,560.1
8927,202711,202711,MAT33463,CUST0479,835.7,885.68,907.25,869.31,956.67,STAT,198.63,866.95,853.59,854.44,884.33,885.61,880.2,881.98,844.25,885.47,846.93,879.86,859.31,1084.31,217.36,230.72,229.87,0.2005,0.2128,0.212,799.57
8928,202702,202702,MAT63452,CUST0118,489.47,561.53,504.67,504.64,559.74,CONSENSUS,23.3,509.35,514.39,528.69,510.23,513.24,504.38,502.39,519.06,506.27,511.94,489.89,532.11,584.83,75.48,70.44,56.14,0.1291,0.1204,0.096,545.7
8929,202709,202709,MAT63437,CUST9539,440.83,525.47,451.7,458.44,478.13,CONSENSUS,5.74,458.54,470.97,482.13,464.33,452.91,476.2,450.48,451.84,463.13,449.77,454.26,444.39,531.21,72.67,60.24,49.08,0.1368,0.1134,0.0924,505.97
8930,202801,202801,MAT93477,CUST4618,589.89,669.14,606.17,591.28,623.93,CONSENSUS,71.34,617.75,635.76,607.8,623.53,620.51,641.69,635.58,614.11,596.71,622.35,604.2,646.95,740.48,122.73,104.72,132.68,0.1657,0.1414,0.1792,631.11
8931,202612,202612,MAT83946,CUST7672,290.21,302.86,306.93,300.64,322.44,STAT,194.42,305.48,309.31,299.89,317.21,315.94,297.69,305.14,307.87,315.39,313.84,292.48,297.32,497.28,191.8,187.97,197.39,0.3857,0.378,0.3969,296.1
8932,202709,202709,MAT26467,CUST2919,892.32,1027.49,977.06,927.14,996.61,STAT,109.31,951.9,948.57,935.42,928.9,938.96,923.29,904.05,963.45,979.49,927.77,964.2,945.29,1136.8,184.9,188.23,201.38,0.1626,0.1656,0.1771,939.82
8933,202607,202607,MAT73409,CUST8222,503.94,530.76,540.43,528.37,564.26,STAT,60.83,544.76,534.07,514.14,525.77,514.48,553.33,520.62,520.79,547.36,529.87,551.46,533.46,591.59,46.83,57.52,77.45,0.0792,0.0972,0.1309,483.2
8934,202604,202604,MAT41481,CUST9340,879.23,962.14,922.44,895.72,949.45,STAT,125.17,960.99,932.81,944.13,911.62,964.97,949.19,908.09,940.65,884.36,960.8,903.81,962.56,1087.31,126.32,154.5,143.18,0.1162,0.1421,0.1317,914.33
8935,202711,202711,MAT57770,CUST1044,829.22,959.65,851.96,836.6,836.9,CONSENSUS,78.26,844.75,846.44,855.84,906.52,849.29,904.78,898.55,866.88,865.04,832.13,910.76,837.09,1037.91,193.16,191.47,182.07,0.1861,0.1845,0.1754,918.97
8936,202710,202710,MAT96012,CUST1230,162.7,177.36,178.92,170.54,167.66,CONSENSUS,163.46,178.09,168.56,175.82,177.82,178.54,176.39,167.15,174.31,168.56,166.5,166.16,166.58,340.82,162.73,172.26,165.0,0.4775,0.5054,0.4841,170.06
8937,202704,202704,MAT25060,CUST4828,470.03,498.95,497.86,492.41,484.24,CONSENSUS,134.39,510.12,515.4,486.44,503.79,481.6,478.21,483.85,497.78,507.18,477.45,480.09,487.55,633.34,123.22,117.94,146.9,0.1946,0.1862,0.2319,477.03
8938,202701,202701,MAT70681,CUST2520,460.08,513.09,504.61,478.73,483.41,CONSENSUS,49.82,484.87,494.86,491.23,496.25,476.26,503.94,476.95,499.32,478.24,495.25,472.22,461.5,562.91,78.04,68.05,71.68,0.1386,0.1209,0.1273,512.84
8939,202605,202605,MAT99212,CUST7115,523.37,576.96,527.5,523.45,545.57,STAT,81.79,534.39,538.04,554.5,573.63,540.19,527.9,534.96,554.06,565.76,523.41,527.29,527.49,658.75,124.36,120.71,104.25,0.1888,0.1832,0.1583,550.13
8940,202612,202612,MAT99511,CUST4056,119.66,142.23,127.83,125.48,124.77,CONSENSUS,53.66,121.82,125.44,120.53,123.52,128.35,129.69,120.98,127.21,122.23,125.26,126.47,122.78,195.89,74.07,70.45,75.36,0.3781,0.3596,0.3847,139.48
8941,202702,202702,MAT42004,CUST4088,415.88,427.43,438.72,433.38,468.21,STAT,59.35,428.05,439.84,456.03,441.54,423.78,454.1,433.83,416.21,440.02,446.49,431.72,439.02,486.78,58.73,46.94,30.75,0.1206,0.0964,0.0632,427.07
8942,202712,202712,MAT80118,CUST7902,834.19,896.29,839.35,835.76,846.98,CONSENSUS,69.82,864.39,887.86,848.06,846.26,842.39,837.28,915.5,843.06,839.28,835.78,905.75,914.96,966.11,101.72,78.25,118.05,0.1053,0.081,0.1222,836.82
8943,202705,202705,MAT05245,CUST6035,999.54,1154.54,1050.15,1025.48,1118.95,STAT,145.12,1098.53,1005.71,1042.3,1065.44,1018.57,1013.33,1010.15,1052.94,1068.02,1023.23,1027.53,1036.03,1299.66,201.13,293.95,257.36,0.1548,0.2262,0.198,1056.89
8944,202701,202701,MAT80540,CUST5389,773.83,774.6,785.21,795.23,872.99,STAT,163.82,775.76,832.42,803.46,848.3,798.2,810.23,792.07,793.23,782.02,815.42,801.93,822.0,938.42,162.66,106.0,134.96,0.1733,0.113,0.1438,767.9
8945,202705,202705,MAT05047,CUST1585,943.82,1104.88,952.14,948.09,1029.55,CONSENSUS,191.67,973.48,954.58,1020.47,969.47,1018.44,1034.69,999.86,1031.02,998.91,950.05,980.94,1013.75,1296.55,323.07,341.97,276.08,0.2492,0.2638,0.2129,1023.86
8946,202705,202705,MAT14159,CUST7530,303.79,361.12,315.22,306.26,320.59,STAT,164.98,331.7,320.86,312.54,322.84,326.38,324.65,310.9,332.89,306.46,328.05,311.15,326.16,526.1,194.4,205.24,213.56,0.3695,0.3901,0.4059,354.03
8947,202606,202606,MAT71700,CUST1970,311.29,370.71,330.19,325.45,319.99,STAT,144.09,329.78,330.94,341.14,317.73,341.98,341.1,334.91,324.15,318.13,337.71,324.94,334.71,514.8,185.02,183.86,173.66,0.3594,0.3571,0.3373,346.6
8948,202707,202707,MAT33654,CUST2347,244.82,291.79,260.34,254.75,267.4,CONSENSUS,101.0,257.5,260.96,266.95,265.91,252.4,262.41,260.29,246.12,260.3,262.75,249.61,254.75,392.79,135.29,131.83,125.84,0.3444,0.3356,0.3204,290.71
8949,202704,202704,MAT97565,CUST4428,643.46,706.61,657.11,647.51,713.14,STAT,49.43,698.04,648.73,655.31,685.32,683.71,689.79,704.5,660.48,689.93,679.63,647.65,653.76,756.04,58.0,107.31,100.73,0.0767,0.1419,0.1332,689.05
8950,202607,202607,MAT26439,CUST8171,245.16,293.12,259.39,245.33,280.99,STAT,169.21,254.75,255.07,268.01,254.81,247.18,252.72,268.66,255.35,246.89,249.71,259.4,253.75,462.33,207.58,207.26,194.32,0.449,0.4483,0.4203,279.99
8951,202703,202703,MAT48587,CUST6958,849.38,931.12,898.78,850.55,955.89,CONSENSUS,120.43,868.97,902.85,914.4,885.16,851.31,925.5,909.94,909.23,889.07,861.3,865.1,933.81,1051.55,182.58,148.7,137.15,0.1736,0.1414,0.1304,885.05
8952,202712,202712,MAT60695,CUST6922,250.39,267.52,268.81,260.33,285.12,STAT,48.54,256.02,270.71,256.06,256.62,274.19,258.88,250.83,264.17,253.34,261.76,271.44,268.61,316.06,60.04,45.35,60.0,0.19,0.1435,0.1898,244.94
8953,202612,202612,MAT75670,CUST7323,507.53,552.52,529.27,512.81,553.0,STAT,152.29,536.47,547.83,551.23,534.83,529.07,519.71,529.91,547.39,540.62,540.36,533.27,533.32,704.81,168.34,156.98,153.58,0.2388,0.2227,0.2179,537.97
8954,202609,202609,MAT96123,CUST9176,617.82,662.24,643.58,636.89,640.72,STAT,25.32,646.43,619.53,619.56,667.52,623.1,675.91,666.33,644.16,623.5,674.62,629.68,624.92,687.56,41.13,68.03,68.0,0.0598,0.0989,0.0989,602.4
8955,202609,202609,MAT75969,CUST2740,238.06,260.51,253.58,246.9,242.22,CONSENSUS,190.63,255.03,238.76,245.46,247.98,241.16,253.96,259.47,259.62,240.16,247.08,247.11,240.21,451.14,196.11,212.38,205.68,0.4347,0.4708,0.4559,244.33
8956,202605,202605,MAT52232,CUST3970,300.72,313.22,321.89,313.78,313.97,CONSENSUS,65.09,314.22,323.58,311.4,328.45,322.53,319.36,325.46,329.94,312.78,318.87,327.99,318.19,378.31,64.09,54.73,66.91,0.1694,0.1447,0.1769,287.0
8957,202706,202706,MAT25575,CUST8585,177.71,209.45,183.91,184.49,200.56,STAT,32.8,186.63,178.03,191.6,185.01,182.84,195.01,180.49,178.93,189.07,179.09,190.06,180.68,242.25,55.62,64.22,50.65,0.2296,0.2651,0.2091,203.78
8958,202608,202608,MAT78281,CUST3275,823.35,982.22,861.91,833.01,865.14,CONSENSUS,58.68,829.68,893.33,884.04,898.04,864.9,898.52,852.92,884.97,896.06,832.8,837.38,884.47,1040.9,211.22,147.57,156.86,0.2029,0.1418,0.1507,971.61
8959,202607,202607,MAT75185,CUST2392,445.36,520.1,488.37,460.78,474.58,STAT,119.8,461.33,462.71,474.01,489.32,446.39,454.61,484.65,458.13,478.19,479.31,475.71,457.7,639.9,178.57,177.19,165.89,0.2791,0.2769,0.2592,513.2
8960,202606,202606,MAT92724,CUST9710,595.07,688.97,635.27,624.58,653.99,CONSENSUS,196.07,647.49,635.94,619.99,598.05,626.45,645.13,651.59,613.47,614.96,627.95,633.81,604.38,885.04,237.55,249.1,265.05,0.2684,0.2815,0.2995,647.23
8961,202605,202605,MAT21243,CUST5312,602.85,680.78,623.77,609.32,670.16,STAT,134.57,630.16,617.36,613.1,626.11,616.07,624.68,633.36,634.73,648.31,634.56,638.65,616.6,815.35,185.19,197.99,202.25,0.2271,0.2428,0.2481,631.43
8962,202703,202703,MAT39496,CUST0310,272.29,314.73,278.38,280.51,278.11,CONSENSUS,168.74,291.61,285.91,299.24,291.56,288.53,287.5,280.85,274.3,273.23,280.47,286.57,298.05,483.47,191.86,197.56,184.23,0.3968,0.4086,0.3811,313.65
8963,202709,202709,MAT29470,CUST9141,450.08,454.18,484.43,469.74,489.72,STAT,42.17,475.48,489.58,462.07,475.59,477.35,472.47,478.74,481.99,455.47,486.81,473.21,452.48,496.35,20.87,6.77,34.28,0.042,0.0136,0.0691,413.9
8964,202603,202603,MAT44608,CUST0570,76.92,89.01,78.67,77.25,82.91,STAT,65.15,77.55,77.13,82.29,79.69,81.49,79.73,77.71,84.1,78.6,84.22,83.28,83.21,154.16,76.61,77.03,71.87,0.497,0.4997,0.4662,82.9
8965,202607,202607,MAT16291,CUST9731,334.69,364.89,340.26,344.4,354.19,CONSENSUS,57.09,365.31,366.92,351.66,365.58,339.84,362.86,357.19,345.77,351.22,360.42,356.19,347.53,421.98,56.67,55.06,70.32,0.1343,0.1305,0.1666,334.72
8966,202707,202707,MAT56362,CUST1814,314.62,329.96,315.37,318.6,348.34,STAT,197.12,345.98,323.9,342.71,326.83,339.28,328.01,325.31,316.88,323.3,331.08,320.34,323.01,527.08,181.1,203.18,184.37,0.3436,0.3855,0.3498,320.89
8967,202709,202709,MAT69392,CUST5783,967.47,991.93,1020.66,968.86,1072.64,STAT,97.0,998.74,993.67,1020.4,1031.75,1059.16,979.4,1030.98,1041.53,998.62,1015.72,1007.17,1043.36,1088.93,90.19,95.26,68.53,0.0828,0.0875,0.0629,931.34
8968,202702,202702,MAT99215,CUST0308,113.43,123.71,122.5,117.54,114.11,STAT,137.09,118.87,119.22,118.68,116.91,120.61,116.44,115.09,117.52,123.1,122.53,121.4,118.18,260.8,141.93,141.58,142.12,0.5442,0.5429,0.5449,119.45
8969,202611,202611,MAT79603,CUST8751,819.03,854.3,828.78,847.16,855.75,STAT,98.23,837.5,853.0,863.57,889.48,864.82,888.88,879.02,897.6,874.45,856.06,848.74,870.77,952.53,115.03,99.53,88.96,0.1208,0.1045,0.0934,798.41
8970,202604,202604,MAT66251,CUST0640,108.68,108.9,113.74,112.12,119.39,STAT,182.13,113.54,114.79,116.09,118.92,114.5,119.01,109.98,111.11,111.15,113.09,111.34,117.94,291.03,177.49,176.24,174.94,0.6099,0.6056,0.6011,107.7
8971,202703,202703,MAT18014,CUST7944,728.5,774.54,756.91,751.0,776.95,CONSENSUS,146.98,740.35,768.31,730.53,787.95,759.89,750.18,764.46,787.03,744.92,739.05,761.46,768.24,921.52,181.17,153.21,190.99,0.1966,0.1663,0.2073,753.94
