id,period,period_id,material,market,actual_qty,actual_revenue,actual_orders,shipped_qty,delivered_qty,returns_qty,net_actual_qty,net_revenue,discounts,final_revenue,service_level
7534,202507,202507,MAT00704,CUST5552,284.61,3808.5,15,266.43,256.29,4.53,251.76,5803.78,347.62,5456.16,0.9005
7535,202403,202403,MAT33355,CUST4746,549.22,5624.8,5,509.04,497.2,7.38,489.82,18812.56,1110.49,17702.07,0.9053
7536,202406,202406,MAT60591,CUST9803,926.55,11874.53,3,871.7,869.68,34.96,834.72,14132.64,946.35,13186.29,0.9386
7537,202507,202507,MAT94413,CUST4670,560.76,24235.04,32,515.88,501.54,25.22,476.32,18658.98,670.93,17988.05,0.8944
7538,202504,202504,MAT42337,CUST1010,895.65,10175.96,39,845.87,830.99,19.66,811.33,24646.18,2289.93,22356.25,0.9278
7539,202601,202601,MAT90127,CUST1201,83.38,3434.5,29,75.15,74.69,1.94,72.75,2167.58,104.68,2062.9,0.8958
7540,202506,202506,MAT84134,CUST3560,922.02,38635.34,10,915.1,882.45,39.52,842.93,8835.88,777.03,8058.85,0.9571
7541,202406,202406,MAT65697,CUST1097,374.17,15182.75,24,363.68,349.75,6.47,343.28,8735.27,312.0,8423.27,0.9347
7542,202502,202502,MAT26699,CUST8664,41.97,1569.72,11,40.44,38.69,1.57,37.12,504.38,34.13,470.25,0.9218
7543,202512,202512,MAT46006,CUST7777,705.27,15026.39,19,657.24,635.73,10.78,624.95,21293.8,976.61,20317.19,0.9014
7544,202502,202502,MAT23065,CUST1544,588.26,18400.46,40,578.03,573.32,16.8,556.52,10658.98,665.65,9993.33,0.9746
7545,202505,202505,MAT32120,CUST8888,699.62,5857.75,42,657.22,632.62,11.2,621.42,5139.42,334.1,4805.32,0.9042
7546,202412,202412,MAT44459,CUST2001,908.19,9759.45,2,845.19,807.87,17.62,790.25,11848.31,1084.17,10764.14,0.8895
7547,202506,202506,MAT41250,CUST2169,484.35,14147.91,22,477.65,472.15,15.87,456.28,10304.81,308.46,9996.35,0.9748
7548,202601,202601,MAT20440,CUST6868,864.81,22755.71,16,843.18,828.46,12.46,816.0,11310.01,697.52,10612.49,0.958
7549,202403,202403,MAT07163,CUST9736,512.3,6003.66,7,472.13,467.79,4.63,463.16,12112.38,853.87,11258.51,0.9131
7550,202404,202404,MAT65950,CUST4387,461.15,9906.64,3,416.68,405.2,6.08,399.12,14026.27,37.05,13989.22,0.8787
7551,202506,202506,MAT56151,CUST8058,696.75,6106.02,13,656.66,634.46,22.62,611.84,19845.73,1568.34,18277.39,0.9106
7552,202408,202408,MAT01234,CUST4690,662.2,20597.42,44,633.46,613.4,9.02,604.38,16642.77,707.15,15935.62,0.9263
7553,202501,202501,MAT44928,CUST1575,697.47,8584.0,6,661.24,655.4,29.12,626.28,18020.92,721.73,17299.19,0.9397
7554,202501,202501,MAT25023,CUST1667,694.63,22956.5,35,676.63,653.6,24.28,629.32,23512.27,603.67,22908.6,0.9409
7555,202404,202404,MAT61347,CUST7791,715.32,18208.29,36,681.95,670.99,18.58,652.41,8831.15,657.6,8173.55,0.938
7556,202507,202507,MAT62052,CUST7935,82.26,3562.85,39,74.5,71.46,0.66,70.8,2190.32,122.06,2068.26,0.8687
7557,202412,202412,MAT63493,CUST7756,134.87,2878.33,19,124.11,121.0,6.46,114.54,3021.87,45.72,2976.15,0.8972
7558,202407,202407,MAT20302,CUST6383,317.29,13914.72,32,312.36,309.07,11.97,297.1,9109.64,457.08,8652.56,0.9741
7559,202507,202507,MAT70109,CUST4412,97.7,4361.22,41,92.29,92.0,1.79,90.21,1978.88,91.34,1887.54,0.9417
7560,202508,202508,MAT71888,CUST4691,211.8,3663.95,43,195.44,192.22,5.31,186.91,5490.12,547.07,4943.05,0.9076
7561,202508,202508,MAT16039,CUST8330,70.68,1276.69,40,67.17,65.53,3.39,62.14,1841.68,54.56,1787.12,0.9271
7562,202503,202503,MAT97540,CUST2666,319.23,6630.0,43,312.39,311.27,1.98,309.29,9313.21,547.92,8765.29,0.9751
7563,202412,202412,MAT45123,CUST3125,135.36,2024.4,6,125.32,125.31,2.47,122.84,2688.31,207.58,2480.73,0.9258
7564,202510,202510,MAT11882,CUST0687,411.8,15380.55,4,372.35,367.57,0.45,367.12,4322.84,36.78,4286.06,0.8926
7565,202502,202502,MAT82902,CUST6456,589.64,5981.53,49,583.69,563.23,29.29,533.94,4254.76,186.0,4068.76,0.9552
7566,202510,202510,MAT08125,CUST9751,500.16,17538.58,5,483.81,479.61,3.95,475.66,5732.96,54.66,5678.3,0.9589
7567,202508,202508,MAT08278,CUST3185,392.75,5954.52,34,378.79,366.64,18.26,348.38,9107.15,825.4,8281.75,0.9335
7568,202407,202407,MAT39092,CUST5176,390.69,14353.39,27,372.99,366.64,13.58,353.06,12790.61,253.04,12537.57,0.9384
7569,202502,202502,MAT91205,CUST7688,216.68,3008.6,32,216.64,210.98,3.11,207.87,6600.34,338.32,6262.02,0.9737
7570,202409,202409,MAT00402,CUST3606,794.95,13788.78,40,743.25,723.75,32.19,691.56,23950.3,775.16,23175.14,0.9104
7571,202408,202408,MAT89711,CUST9656,543.85,18220.2,10,537.38,514.63,8.21,506.42,19369.17,1864.46,17504.71,0.9463
7572,202403,202403,MAT64791,CUST8412,875.47,13905.37,10,830.58,808.82,37.13,771.69,28015.56,2778.6,25236.96,0.9239
7573,202601,202601,MAT79806,CUST6129,628.34,5665.55,22,611.34,598.08,11.39,586.69,5935.43,250.05,5685.38,0.9518
7574,202409,202409,MAT77307,CUST4935,374.26,2061.98,28,351.63,346.33,10.42,335.91,3178.37,202.04,2976.33,0.9254
7575,202512,202512,MAT75077,CUST9018,711.49,4109.6,22,675.16,661.07,23.32,637.75,15975.77,608.59,15367.18,0.9291
7576,202501,202501,MAT32398,CUST8274,413.81,16485.3,41,382.66,376.89,17.91,358.98,7272.35,678.07,6594.28,0.9108
7577,202509,202509,MAT15568,CUST3740,538.65,18080.36,5,517.29,496.37,13.83,482.54,18124.97,740.44,17384.53,0.9215
7578,202601,202601,MAT74087,CUST2750,229.85,9893.75,23,227.14,217.26,0.77,216.49,8069.97,802.96,7267.01,0.9452
7579,202506,202506,MAT91510,CUST5824,173.8,3659.86,28,161.76,153.96,6.45,147.51,1671.3,35.13,1636.17,0.8858
7580,202505,202505,MAT78334,CUST3695,715.32,9086.45,10,666.21,647.93,31.67,616.26,7183.79,224.84,6958.95,0.9058
7581,202404,202404,MAT68831,CUST0175,379.27,2136.35,48,377.29,368.5,18.59,349.91,3501.3,298.34,3202.96,0.9716
7582,202407,202407,MAT07843,CUST0479,43.53,1186.33,39,43.31,41.98,2.11,39.87,1127.81,0.65,1127.16,0.9644
7583,202407,202407,MAT21753,CUST9863,168.8,3464.49,34,162.44,158.3,3.81,154.49,6139.99,285.54,5854.45,0.9378
7584,202412,202412,MAT04475,CUST9928,939.14,16067.29,23,849.3,831.58,32.12,799.46,23622.5,1258.47,22364.03,0.8855
7585,202602,202602,MAT58957,CUST2973,690.12,20381.73,40,633.65,617.03,12.64,604.39,20841.49,1354.56,19486.93,0.8941
7586,202412,202412,MAT08687,CUST1529,864.17,7275.68,31,844.46,802.3,33.61,768.69,25388.06,1494.1,23893.96,0.9284
7587,202502,202502,MAT63165,CUST7520,926.83,29332.88,15,903.53,873.44,22.2,851.24,9968.29,37.72,9930.57,0.9424
7588,202403,202403,MAT60839,CUST1553,454.77,12234.48,16,417.23,410.11,6.74,403.37,7278.52,680.77,6597.75,0.9018
7589,202409,202409,MAT91570,CUST8966,365.72,14157.78,37,364.14,358.08,11.75,346.33,6849.75,473.58,6376.17,0.9791
7590,202406,202406,MAT61501,CUST4984,447.03,3386.29,43,441.14,420.44,0.07,420.37,7568.63,552.83,7015.8,0.9405
7591,202505,202505,MAT51960,CUST4480,829.05,14268.15,47,788.0,772.82,12.73,760.09,28939.25,2549.8,26389.45,0.9322
7592,202501,202501,MAT03951,CUST9317,149.56,3512.99,1,144.5,143.29,0.21,143.08,4165.25,290.32,3874.93,0.9581
7593,202403,202403,MAT48071,CUST8447,569.25,10189.59,39,519.56,516.02,4.12,511.9,20390.01,768.56,19621.45,0.9065
7594,202510,202510,MAT81162,CUST0643,467.41,6947.62,1,438.44,431.35,4.0,427.35,10644.39,912.77,9731.62,0.9229
7595,202403,202403,MAT61490,CUST5112,299.91,4103.89,44,281.23,278.16,0.87,277.29,3927.46,51.84,3875.62,0.9275
7596,202509,202509,MAT00168,CUST6370,401.25,11961.47,33,380.13,362.25,10.63,351.62,11875.85,578.71,11297.14,0.9028
7597,202503,202503,MAT21060,CUST0955,433.74,4079.38,13,406.57,387.99,4.51,383.48,13299.63,348.93,12950.7,0.8945
7598,202406,202406,MAT00426,CUST5572,314.12,9251.05,12,313.88,310.87,6.22,304.65,5274.98,68.47,5206.51,0.9897
7599,202409,202409,MAT25529,CUST8271,575.17,24301.87,18,574.31,567.24,1.47,565.77,11294.65,973.88,10320.77,0.9862
7600,202406,202406,MAT86206,CUST3504,493.87,9133.75,38,485.58,474.88,0.76,474.12,9504.38,831.0,8673.38,0.9615
7601,202601,202601,MAT90313,CUST3052,267.45,8634.98,10,258.2,247.37,8.17,239.2,6727.48,371.76,6355.72,0.9249
7602,202504,202504,MAT03218,CUST5699,908.69,13908.66,45,853.34,820.17,8.22,811.95,4460.13,230.25,4229.88,0.9026
7603,202406,202406,MAT96831,CUST3692,476.22,13022.13,12,439.01,437.38,22.52,414.86,4178.81,243.4,3935.41,0.9184
7604,202403,202403,MAT88383,CUST3819,792.54,6731.33,11,776.08,745.52,34.39,711.13,16912.1,113.87,16798.23,0.9407
7605,202508,202508,MAT83557,CUST2207,447.48,13370.53,36,415.4,407.47,6.37,401.1,6147.81,63.93,6083.88,0.9106
7606,202501,202501,MAT12155,CUST5277,273.59,2838.49,20,269.9,257.78,12.15,245.63,2016.28,0.27,2016.01,0.9422
7607,202601,202601,MAT87674,CUST6548,131.41,3859.21,2,131.24,125.95,1.8,124.15,3576.26,48.52,3527.74,0.9585
7608,202404,202404,MAT36003,CUST9143,899.13,36124.96,17,857.71,832.83,5.16,827.67,9181.69,119.12,9062.57,0.9263
7609,202406,202406,MAT46502,CUST4207,779.32,13633.94,12,767.27,765.3,23.76,741.54,26355.86,2490.44,23865.42,0.982
7610,202410,202410,MAT83288,CUST9728,236.73,10186.14,14,229.54,219.9,9.63,210.27,1060.03,61.98,998.05,0.9289
7611,202504,202504,MAT01816,CUST3927,733.84,21343.82,42,728.31,724.53,34.05,690.48,14050.84,865.08,13185.76,0.9873
7612,202403,202403,MAT81130,CUST2803,301.01,12840.8,6,291.71,279.57,1.81,277.76,9360.84,410.57,8950.27,0.9288
7613,202410,202410,MAT46279,CUST4397,644.13,22306.69,12,631.05,616.78,21.12,595.66,23360.91,953.65,22407.26,0.9575
7614,202601,202601,MAT73382,CUST1095,93.71,505.86,43,93.24,91.26,1.0,90.26,485.33,22.02,463.31,0.9739
7615,202404,202404,MAT85067,CUST1065,538.05,15758.52,30,536.41,535.88,5.51,530.37,8487.38,450.4,8036.98,0.996
7616,202512,202512,MAT78548,CUST4741,852.52,23749.08,16,819.79,798.57,29.73,768.84,14382.65,624.84,13757.81,0.9367
7617,202410,202410,MAT50160,CUST1800,358.33,2484.15,16,331.44,324.23,8.22,316.01,2236.0,197.84,2038.16,0.9048
7618,202501,202501,MAT60850,CUST9621,443.09,19812.99,7,418.25,409.68,13.97,395.71,5472.22,530.15,4942.07,0.9246
7619,202406,202406,MAT31143,CUST2034,378.89,12424.37,41,375.31,361.7,14.21,347.49,2862.49,129.67,2732.82,0.9546
7620,202511,202511,MAT06659,CUST6037,795.25,24450.81,27,729.65,713.25,9.07,704.18,16721.46,1464.03,15257.43,0.8969
7621,202404,202404,MAT17386,CUST5532,574.27,20404.41,42,542.68,529.49,12.07,517.42,10403.47,667.16,9736.31,0.922
7622,202412,202412,MAT01690,CUST6397,148.77,2218.48,11,135.32,130.52,4.45,126.07,3398.74,207.84,3190.9,0.8773
7623,202411,202411,MAT53246,CUST0807,864.74,19779.36,13,835.52,825.76,42.89,782.87,31287.32,747.79,30539.53,0.9549
7624,202404,202404,MAT80590,CUST1963,52.04,642.26,37,48.45,48.05,0.73,47.32,1728.72,170.9,1557.82,0.9233
7625,202407,202407,MAT71337,CUST7984,868.91,35217.37,0,807.03,805.93,3.32,802.61,27254.74,2040.51,25214.23,0.9275
7626,202509,202509,MAT36267,CUST2044,484.58,21113.87,20,473.59,469.89,4.27,465.62,7362.6,507.56,6855.04,0.9697
7627,202502,202502,MAT57870,CUST6656,469.45,4600.39,21,460.91,439.88,18.89,420.99,10218.06,782.82,9435.24,0.937
7628,202407,202407,MAT81341,CUST1156,94.72,2920.24,42,85.44,84.94,2.12,82.82,2575.61,112.09,2463.52,0.8967
7629,202409,202409,MAT76021,CUST2830,81.32,1615.13,6,78.14,74.38,1.83,72.55,1626.37,95.96,1530.41,0.9147
7630,202511,202511,MAT53482,CUST8737,408.31,6372.85,12,406.73,405.7,5.93,399.77,8064.57,592.87,7471.7,0.9936
7631,202510,202510,MAT41641,CUST7303,435.53,11241.68,16,433.35,425.94,2.17,423.77,5340.21,218.93,5121.28,0.978
7632,202411,202411,MAT20141,CUST8148,470.05,3761.44,1,458.63,452.44,12.1,440.34,11458.1,821.01,10637.09,0.9625
7633,202507,202507,MAT05884,CUST7841,357.37,15614.81,29,346.4,334.7,6.77,327.93,7810.03,437.94,7372.09,0.9366
7634,202410,202410,MAT03090,CUST8291,838.74,32471.15,6,774.1,745.57,24.88,720.69,5781.91,411.44,5370.47,0.8889
7635,202406,202406,MAT17137,CUST3084,386.93,16318.54,38,365.32,355.7,7.53,348.17,3258.07,33.49,3224.58,0.9193
7636,202408,202408,MAT15475,CUST1965,255.07,7465.14,21,240.86,230.44,5.52,224.92,3670.98,274.62,3396.36,0.9034
7637,202601,202601,MAT93192,CUST9772,799.67,19586.32,38,791.52,766.44,26.13,740.31,28303.43,85.13,28218.3,0.9584
7638,202503,202503,MAT07656,CUST7707,645.89,3874.61,23,613.49,582.95,26.9,556.05,17850.48,783.76,17066.72,0.9026
7639,202406,202406,MAT21639,CUST8293,203.18,2644.98,42,193.7,189.41,5.94,183.47,6916.72,137.9,6778.82,0.9322
7640,202503,202503,MAT10983,CUST0023,663.36,25931.88,30,625.32,597.49,23.66,573.83,17187.34,1039.47,16147.87,0.9007
7641,202508,202508,MAT25126,CUST6903,513.03,3061.77,39,512.13,503.48,4.17,499.31,12064.04,426.19,11637.85,0.9814
7642,202409,202409,MAT60130,CUST3559,330.48,2606.86,27,312.14,311.12,1.2,309.92,10189.06,660.59,9528.47,0.9414
7643,202409,202409,MAT28530,CUST9701,328.13,12732.38,46,320.44,307.5,6.31,301.19,11744.02,997.36,10746.66,0.9371
7644,202405,202405,MAT48036,CUST4960,586.72,11213.77,1,548.88,548.32,21.37,526.95,6123.75,15.48,6108.27,0.9346
7645,202409,202409,MAT51814,CUST6718,284.47,12306.88,7,275.43,261.71,5.86,255.85,2551.63,147.78,2403.85,0.92
7646,202512,202512,MAT84383,CUST5514,587.85,3555.64,6,530.83,517.63,6.7,510.93,8142.57,190.34,7952.23,0.8805
7647,202506,202506,MAT65054,CUST2164,172.06,7047.17,46,166.21,162.22,0.35,161.87,3891.73,206.61,3685.12,0.9428
7648,202506,202506,MAT36448,CUST7260,593.1,20947.82,9,538.75,536.42,16.08,520.34,12439.51,893.29,11546.22,0.9044
7649,202511,202511,MAT62737,CUST1019,881.44,16665.66,20,869.73,842.01,12.44,829.57,13046.23,219.4,12826.83,0.9553
7650,202407,202407,MAT59582,CUST2532,219.17,9278.94,19,216.02,210.4,1.64,208.76,6478.27,252.99,6225.28,0.96
7651,202511,202511,MAT43537,CUST0590,595.95,10657.92,31,542.39,534.61,1.95,532.66,3246.12,76.25,3169.87,0.8971
7652,202403,202403,MAT83078,CUST5458,579.42,16962.97,35,533.41,518.53,14.22,504.31,5473.39,3.42,5469.97,0.8949
7653,202510,202510,MAT84113,CUST9134,857.59,35624.87,29,853.65,831.04,20.81,810.23,12742.78,93.49,12649.29,0.969
7654,202405,202405,MAT65050,CUST6212,818.7,20353.77,11,809.99,798.71,22.48,776.23,7546.44,354.26,7192.18,0.9756
7655,202510,202510,MAT90068,CUST8996,531.11,4746.25,9,488.14,479.32,10.27,469.05,11870.61,733.53,11137.08,0.9025
7656,202509,202509,MAT30860,CUST3876,905.44,15737.24,24,828.41,819.69,31.96,787.73,12377.46,1225.67,11151.79,0.9053
7657,202508,202508,MAT22572,CUST0213,698.68,17344.92,49,667.3,660.39,15.51,644.88,24010.72,1704.82,22305.9,0.9452
7658,202403,202403,MAT04740,CUST8552,255.01,10324.46,42,244.47,234.06,11.26,222.8,3919.97,81.32,3838.65,0.9178
7659,202503,202503,MAT68882,CUST2198,881.23,7947.02,17,807.98,796.69,4.17,792.52,20899.21,774.5,20124.71,0.9041
7660,202502,202502,MAT73077,CUST3267,520.32,17516.38,29,518.7,518.01,18.93,499.08,19046.5,1149.45,17897.05,0.9956
7661,202404,202404,MAT47844,CUST1097,167.0,3406.48,32,157.02,156.22,2.97,153.25,2812.55,105.82,2706.73,0.9354
7662,202502,202502,MAT57125,CUST9859,534.17,12132.57,44,488.29,470.84,20.92,449.92,10486.75,17.93,10468.82,0.8814
7663,202501,202501,MAT36752,CUST7216,185.97,7046.49,18,176.73,172.23,5.07,167.16,4926.79,455.42,4471.37,0.9261
7664,202502,202502,MAT63912,CUST3846,870.84,14823.95,22,799.81,782.49,5.44,777.05,23932.43,154.36,23778.07,0.8985
7665,202509,202509,MAT34845,CUST6977,742.0,4371.11,35,685.27,651.06,12.38,638.68,23161.4,914.69,22246.71,0.8774
7666,202405,202405,MAT39624,CUST7457,934.85,23097.59,20,926.07,902.17,6.8,895.37,7948.4,693.01,7255.39,0.965
7667,202505,202505,MAT73413,CUST4060,828.16,8677.37,22,779.05,763.28,1.63,761.65,26157.21,1559.29,24597.92,0.9217
7668,202602,202602,MAT03839,CUST9619,147.74,5339.47,31,143.99,139.83,4.85,134.98,3773.81,247.93,3525.88,0.9465
7669,202407,202407,MAT79210,CUST0495,271.46,5063.95,35,257.88,255.76,4.77,250.99,9684.96,255.26,9429.7,0.9422
7670,202504,202504,MAT62178,CUST7131,110.35,3995.0,13,100.88,97.55,2.86,94.69,1974.81,92.38,1882.43,0.884
7671,202501,202501,MAT31476,CUST1905,620.84,19359.21,6,618.55,612.42,9.2,603.22,10243.32,841.01,9402.31,0.9864
7672,202410,202410,MAT40668,CUST8740,247.57,8456.41,8,226.03,224.09,8.29,215.8,1465.41,81.3,1384.11,0.9052
7673,202508,202508,MAT30070,CUST2001,354.38,10751.83,46,325.91,314.22,1.35,312.87,4664.06,448.94,4215.12,0.8867
7674,202507,202507,MAT61444,CUST6537,834.5,28113.51,8,802.61,795.86,6.06,789.8,4075.13,205.95,3869.18,0.9537
7675,202411,202411,MAT62125,CUST7108,475.87,9234.29,24,472.0,455.24,7.33,447.91,6866.28,597.95,6268.33,0.9566
7676,202403,202403,MAT98905,CUST0668,151.17,2450.99,10,145.64,139.98,6.23,133.75,3099.8,61.65,3038.15,0.926
7677,202408,202408,MAT45211,CUST9479,928.64,12107.64,46,860.93,828.41,11.16,817.25,24192.54,1481.23,22711.31,0.8921
7678,202602,202602,MAT74713,CUST0541,579.67,13745.89,39,567.78,548.07,26.62,521.45,7413.52,515.29,6898.23,0.9455
7679,202510,202510,MAT83193,CUST0207,655.02,7201.98,12,642.69,620.35,14.6,605.75,17799.18,1088.21,16710.97,0.9471
7680,202403,202403,MAT12334,CUST6163,494.13,16980.78,30,460.24,458.59,0.44,458.15,13582.98,552.34,13030.64,0.9281
7681,202602,202602,MAT42620,CUST1828,264.02,7177.79,16,251.42,242.98,4.96,238.02,5484.5,219.8,5264.7,0.9203
7682,202403,202403,MAT45655,CUST6628,689.08,20965.37,7,622.2,608.08,29.14,578.94,16315.57,865.42,15450.15,0.8825
7683,202506,202506,MAT25990,CUST3911,557.23,13131.49,8,532.59,520.17,14.1,506.07,3171.24,252.9,2918.34,0.9335
7684,202508,202508,MAT44765,CUST9957,797.4,27173.5,39,785.34,774.6,34.5,740.1,8322.54,643.9,7678.64,0.9714
7685,202505,202505,MAT51144,CUST7025,310.62,13623.92,2,308.28,301.78,3.46,298.32,7003.09,328.81,6674.28,0.9715
7686,202510,202510,MAT20974,CUST2549,685.59,11748.3,17,664.09,645.87,31.2,614.67,6107.55,160.32,5947.23,0.9421
7687,202506,202506,MAT29211,CUST4803,791.72,34188.42,25,757.09,749.18,20.3,728.88,25723.93,1529.23,24194.7,0.9463
7688,202509,202509,MAT43348,CUST3335,126.57,3332.72,48,123.3,120.67,5.85,114.82,2651.97,235.17,2416.8,0.9534
7689,202602,202602,MAT54634,CUST8649,821.45,31893.87,43,739.47,724.39,10.44,713.95,20614.14,1850.71,18763.43,0.8818
7690,202408,202408,MAT39490,CUST1204,540.75,11842.87,31,523.92,514.73,20.65,494.08,18628.68,1418.92,17209.76,0.9519
7691,202503,202503,MAT18002,CUST6501,473.59,20421.12,40,453.09,431.11,21.59,409.52,15475.69,47.9,15427.79,0.9103
7692,202510,202510,MAT33360,CUST4575,309.92,4013.59,30,294.56,289.12,4.15,284.97,7174.65,458.75,6715.9,0.9329
7693,202505,202505,MAT73473,CUST5020,230.52,9645.46,28,230.19,225.59,10.47,215.12,5341.07,36.48,5304.59,0.9786
7694,202601,202601,MAT27594,CUST4499,227.1,5534.81,17,216.63,211.08,4.08,207.0,5833.69,79.99,5753.7,0.9295
7695,202412,202412,MAT99773,CUST0238,551.65,6280.09,30,514.24,506.78,8.55,498.23,5843.79,355.72,5488.07,0.9187
7696,202412,202412,MAT27126,CUST0509,178.32,6023.01,28,168.13,161.24,7.14,154.1,4842.14,246.09,4596.05,0.9042
7697,202411,202411,MAT58768,CUST0588,72.72,708.32,31,72.14,69.15,0.5,68.65,2188.49,209.54,1978.95,0.9509
7698,202501,202501,MAT93830,CUST7102,454.95,2937.11,0,438.24,437.47,19.33,418.14,7941.51,190.1,7751.41,0.9616
7699,202501,202501,MAT11701,CUST3242,604.34,8984.46,23,570.59,561.94,10.74,551.2,4000.43,234.13,3766.3,0.9298
7700,202512,202512,MAT09171,CUST1257,437.17,19446.21,22,406.18,389.33,2.02,387.31,2168.18,105.02,2063.16,0.8906
7701,202502,202502,MAT11605,CUST4419,314.27,6589.88,27,297.54,292.66,4.81,287.85,1470.44,39.25,1431.19,0.9312
7702,202510,202510,MAT26459,CUST5420,267.8,2323.51,4,255.59,253.49,13.3,240.19,2706.83,162.61,2544.22,0.9466
7703,202410,202410,MAT78074,CUST7971,367.29,12240.29,20,338.95,328.57,5.11,323.46,9091.98,685.63,8406.35,0.8946
7704,202404,202404,MAT03402,CUST0421,660.68,20773.16,34,597.95,584.91,16.94,567.97,9187.72,466.72,8721.0,0.8853
7705,202501,202501,MAT80890,CUST0703,909.49,17745.74,29,847.08,814.4,43.2,771.2,14591.66,296.04,14295.62,0.8954
7706,202507,202507,MAT14330,CUST7281,525.45,14486.46,23,479.26,464.09,0.68,463.41,16174.1,47.34,16126.76,0.8832
7707,202505,202505,MAT51542,CUST6218,277.63,12326.76,0,255.36,249.31,10.63,238.68,5179.56,122.57,5056.99,0.898
7708,202403,202403,MAT93762,CUST0681,523.99,15121.26,15,509.23,500.75,3.91,496.84,8068.47,322.07,7746.4,0.9556
7709,202507,202507,MAT49265,CUST6435,454.22,17092.31,12,410.14,401.77,13.15,388.62,4579.99,141.98,4438.01,0.8845
7710,202406,202406,MAT74053,CUST5855,875.36,19786.88,40,792.4,764.21,36.72,727.49,9207.38,2.15,9205.23,0.873
7711,202502,202502,MAT33289,CUST2427,456.23,7064.64,29,438.1,426.13,0.2,425.93,4111.55,175.39,3936.16,0.934
7712,202601,202601,MAT57669,CUST8062,751.14,17364.77,8,724.29,707.59,13.49,694.1,8911.78,259.43,8652.35,0.942
7713,202412,202412,MAT71467,CUST6680,592.59,8663.85,46,538.99,523.65,1.59,522.06,17329.15,402.32,16926.83,0.8837
7714,202601,202601,MAT70765,CUST4198,835.61,28894.04,21,819.99,802.5,22.15,780.35,12524.04,25.2,12498.84,0.9604
7715,202509,202509,MAT12763,CUST2014,535.76,5543.13,27,522.05,496.38,16.48,479.9,9447.36,154.47,9292.89,0.9265
7716,202410,202410,MAT93370,CUST9710,267.36,2582.36,49,254.47,249.9,1.29,248.61,6652.57,551.19,6101.38,0.9347
7717,202407,202407,MAT12186,CUST2792,707.14,20249.08,37,664.34,637.49,3.7,633.79,18030.0,195.19,17834.81,0.9015
7718,202409,202409,MAT24339,CUST8713,912.9,10036.14,28,877.73,860.74,7.03,853.71,20453.23,979.95,19473.28,0.9429
7719,202410,202410,MAT09404,CUST1154,208.86,8307.47,9,207.37,201.45,2.03,199.42,5242.05,195.9,5046.15,0.9645
7720,202602,202602,MAT71385,CUST7410,243.7,5306.19,6,230.56,219.18,0.29,218.89,5574.91,192.28,5382.63,0.8994
7721,202404,202404,MAT43826,CUST6153,327.36,12812.58,5,307.67,297.79,1.77,296.02,4061.88,51.44,4010.44,0.9097
7722,202404,202404,MAT03384,CUST6905,346.78,8265.75,47,340.37,331.66,2.9,328.76,5256.86,114.19,5142.67,0.9564
7723,202412,202412,MAT44100,CUST7282,45.05,1192.54,48,40.83,39.35,1.59,37.76,1322.54,35.88,1286.66,0.8735
7724,202504,202504,MAT04569,CUST3584,153.54,1155.46,44,149.01,147.73,0.68,147.05,4724.99,127.04,4597.95,0.9622
7725,202510,202510,MAT13745,CUST8576,347.59,5581.13,42,329.62,324.95,0.45,324.5,3164.64,289.97,2874.67,0.9349
7726,202503,202503,MAT23910,CUST1515,76.16,1356.74,5,73.37,71.3,3.23,68.07,2651.67,169.12,2482.55,0.9362
7727,202403,202403,MAT28741,CUST0994,423.56,10885.92,44,399.71,399.11,4.22,394.89,14748.73,643.44,14105.29,0.9423
7728,202508,202508,MAT16796,CUST1681,370.48,15012.82,22,337.76,329.05,3.39,325.66,6424.64,312.39,6112.25,0.8882
7729,202601,202601,MAT43383,CUST3202,457.79,17835.92,25,417.13,415.68,10.25,405.43,3207.67,216.93,2990.74,0.908
7730,202504,202504,MAT77054,CUST5759,599.1,21510.48,42,583.19,575.42,15.04,560.38,19686.47,61.14,19625.33,0.9605
7731,202509,202509,MAT71322,CUST6796,902.36,39004.3,32,851.16,831.0,22.36,808.64,14247.39,535.55,13711.84,0.9209
