MANDT,PRUEFLOS,WERK,ART,HERKUNFT,OBJNR,OBTYP,STSMA,STAT11,INSMK,ENSTEHDAT,ERSTELDAT,AENDERDAT,PASTRTERM,PAENDTERM,MATNR,SELWERK,BUKRS,CHARG,LICHN,SOBKZ,LOSMENGE,LMENGEPR,LMENGEIST,LMENGESCH,ANTEIL,PRCTR,GSBER,KOKRS,KOSTL,PRSTUFE,PRSCHAERFE
100,100000009131,P035,08,01,OBJ706132836991,PUR,QM000002,X,"",20260101,20260101,20260106,20260101,20260106,115045351043288532,P035,P002,BATCH83985,VEN20939,"",2088.854,3715.654,218.609,162.938,0.97,PC2474,GB28,1000,COST5752,0001,008
100,100000009132,P041,08,02,OBJ307289891542,PUR,QM000001,"",X,20250313,20250313,20250319,20250313,20250319,370887927430361908,P041,P046,BATCH09686,VEN14533,K,3023.643,1428.674,590.517,38.405,0.514,PC6736,GB10,2000,COST6211,0005,006
100,100000009133,P005,08,01,OBJ069042440414,MAT,QM000001,"","",20251105,20251105,20251109,20251105,20251109,285514570463750880,P005,P016,BATCH95247,VEN03549,K,4181.308,2692.857,416.182,240.874,0.928,PC3724,GB90,2000,COST8405,0005,009
100,100000009134,P037,08,01,OBJ221490643681,PUR,QM000002,"","",20251102,20251102,20251107,20251102,20251107,706042096146728518,P037,P034,BATCH04524,VEN27722,"",1435.797,1706.569,2626.599,66.207,0.136,PC0393,GB06,2000,COST4428,0001,005
100,100000009135,P027,01,03,OBJ396731136873,PUR,QM000001,"",X,20260218,20260218,20260221,20260218,20260221,247393127672490423,P027,P006,BATCH92763,VEN72045,K,1591.273,3642.116,3298.517,246.779,0.874,PC1932,GB68,2000,COST9922,0004,001
100,100000009136,P039,08,02,OBJ665458612138,MAT,QM000001,"","",20250413,20250413,20250421,20250413,20250421,317676360606465800,P039,P042,BATCH23219,VEN75135,"",2361.982,3291.44,1999.557,9.318,0.505,PC5749,GB21,2000,COST4711,0005,007
100,100000009137,P042,08,03,OBJ112325532395,INV,QM000001,"",X,20250718,20250718,20250726,20250718,20250726,957023280602085113,P042,P011,BATCH68338,VEN44499,K,2763.951,2498.259,1699.899,480.94,0.215,PC5874,GB44,1000,COST1581,0002,003
100,100000009138,P045,01,02,OBJ202115841468,INV,QM000002,X,X,20250711,20250711,20250712,20250711,20250712,149344040149153936,P045,P018,BATCH60279,VEN30335,"",1440.954,2281.045,1472.065,4.959,0.371,PC1475,GB99,1000,COST9883,0002,005
100,100000009139,P045,08,01,OBJ907606508311,PUR,QM000001,"","",20250505,20250505,20250514,20250505,20250514,329587814866119515,P045,P040,BATCH44896,VEN27404,"",201.199,3504.989,242.032,78.854,0.947,PC1713,GB32,2000,COST0707,0002,008
100,100000009140,P022,01,02,OBJ357233166761,PUR,QM000002,"",X,20250821,20250821,20250828,20250821,20250828,666526196598214668,P022,P049,BATCH53361,VEN11330,K,3241.822,1894.694,1202.918,85.41,0.717,PC9918,GB80,1000,COST3284,0003,004
100,100000009141,P015,08,01,OBJ819107550236,INV,QM000001,"",X,20250923,20250923,20250928,20250923,20250928,567490064562154105,P015,P011,BATCH37347,VEN86538,"",3571.862,274.515,2373.08,46.234,0.768,PC0186,GB89,1000,COST5931,0004,001
100,100000009142,P031,04,03,OBJ937273958876,PUR,QM000001,"",X,20250519,20250519,20250521,20250519,20250521,820366050235174331,P031,P041,BATCH18925,VEN90740,"",324.658,2161.584,569.071,327.823,0.656,PC5306,GB37,1000,COST0421,0003,004
100,100000009143,P034,08,02,OBJ900436052217,PUR,QM000002,"","",20251211,20251211,20251216,20251211,20251216,632703448805314646,P034,P028,BATCH21693,VEN75131,K,1410.283,2419.682,896.413,7.343,0.272,PC0498,GB11,1000,COST1405,0004,006
100,100000009144,P001,04,03,OBJ841910876160,PUR,QM000001,X,"",20251211,20251211,20251213,20251211,20251213,632207447857737198,P001,P006,BATCH79154,VEN39838,K,2170.133,812.863,3492.397,158.508,0.454,PC6055,GB46,2000,COST0011,0001,008
100,100000009145,P023,04,01,OBJ011525582588,INV,QM000001,"","",20260129,20260129,20260206,20260129,20260206,786710842730971968,P023,P001,BATCH27443,VEN59764,K,3633.791,2859.159,2269.516,388.089,0.45,PC0856,GB74,1000,COST2125,0004,001
100,100000009146,P036,08,02,OBJ022472253197,INV,QM000002,"",X,20250826,20250826,20250830,20250826,20250830,836586823815947020,P036,P026,BATCH42551,VEN49198,"",4305.354,3899.232,2202.414,476.169,0.6,PC2183,GB33,1000,COST5184,0005,010
100,100000009147,P049,04,02,OBJ921811268546,PUR,QM000001,X,X,20251020,20251020,20251027,20251020,20251027,542170101970549582,P049,P039,BATCH23116,VEN31910,K,4105.371,496.523,226.49,331.784,0.429,PC8546,GB13,2000,COST9328,0002,002
100,100000009148,P007,08,03,OBJ869029660826,PUR,QM000001,X,"",20250911,20250911,20250920,20250911,20250920,138972897888945979,P007,P039,BATCH35254,VEN67457,"",1076.67,2773.789,181.509,393.761,0.665,PC4699,GB56,2000,COST9554,0003,005
100,100000009149,P011,04,02,OBJ072752414634,INV,QM000002,"",X,20260126,20260126,20260201,20260126,20260201,538013706028208216,P011,P045,BATCH31633,VEN65760,K,849.37,1298.573,2293.051,46.071,0.939,PC9984,GB27,1000,COST8189,0001,003
100,100000009150,P022,04,01,OBJ565157344311,INV,QM000001,X,X,20251025,20251025,20251103,20251025,20251103,967863554832010700,P022,P006,BATCH94508,VEN35487,"",4763.538,1172.661,3026.64,196.938,0.161,PC1543,GB02,1000,COST7896,0001,001
100,100000009151,P022,08,02,OBJ503076454434,MAT,QM000001,X,"",20250915,20250915,20250916,20250915,20250916,803523318947598992,P022,P034,BATCH89953,VEN49555,"",859.691,1193.034,2075.86,10.821,0.233,PC6599,GB86,2000,COST3939,0005,010
100,100000009152,P011,01,03,OBJ736931250643,PUR,QM000002,"",X,20260213,20260213,20260219,20260213,20260219,245992454865800017,P011,P043,BATCH70486,VEN80795,K,2225.032,2424.87,2245.885,322.079,0.19,PC1812,GB49,1000,COST6066,0004,007
100,100000009153,P008,08,01,OBJ603754049890,PUR,QM000002,"","",20250928,20250928,20251002,20250928,20251002,799026684850319000,P008,P006,BATCH13697,VEN70204,K,4538.115,1692.669,3702.025,478.553,0.38,PC8919,GB45,1000,COST0150,0002,004
100,100000009154,P028,04,01,OBJ292536272930,PUR,QM000002,X,"",20250731,20250731,20250807,20250731,20250807,837124711220686308,P028,P042,BATCH24483,VEN02419,"",214.376,2841.768,2054.208,377.272,0.058,PC8711,GB45,1000,COST8000,0002,008
100,100000009155,P002,04,03,OBJ093229253965,INV,QM000002,"",X,20250726,20250726,20250801,20250726,20250801,845960437610867612,P002,P014,BATCH99037,VEN05039,"",3061.148,2940.59,3810.509,372.697,0.334,PC0054,GB40,1000,COST5099,0005,010
100,100000009156,P022,08,03,OBJ436095568645,INV,QM000002,X,"",20251210,20251210,20251212,20251210,20251212,283562003132822221,P022,P004,BATCH79758,VEN75998,K,4634.943,2940.903,1954.203,273.196,0.197,PC6232,GB10,1000,COST4403,0003,009
100,100000009157,P012,01,03,OBJ429307571253,INV,QM000002,X,"",20250414,20250414,20250415,20250414,20250415,372707491429065480,P012,P026,BATCH38766,VEN71553,"",1453.044,3783.152,2408.291,339.508,0.723,PC1230,GB87,1000,COST8887,0005,003
100,100000009158,P033,08,03,OBJ771781139644,MAT,QM000001,X,"",20260204,20260204,20260205,20260204,20260205,204641553872247933,P033,P041,BATCH82749,VEN34636,K,2031.655,1073.806,2160.213,237.584,0.457,PC8056,GB84,1000,COST9687,0002,008
100,100000009159,P036,01,01,OBJ191094158882,INV,QM000001,"",X,20251111,20251111,20251116,20251111,20251116,792075273740936093,P036,P031,BATCH04503,VEN26152,"",958.118,2727.873,1076.52,112.955,0.677,PC4054,GB10,2000,COST0736,0001,006
100,100000009160,P040,04,03,OBJ811048464020,PUR,QM000001,"","",20251205,20251205,20251207,20251205,20251207,142976748541127885,P040,P021,BATCH66058,VEN77282,K,4382.333,3251.356,3021.746,281.628,0.947,PC6150,GB37,1000,COST3271,0004,001
100,100000009161,P013,01,02,OBJ399462186711,PUR,QM000002,"","",20250914,20250914,20250922,20250914,20250922,455349151362653054,P013,P026,BATCH08312,VEN42071,"",4072.854,1304.232,2613.439,16.497,0.27,PC1232,GB41,1000,COST7882,0003,006
100,100000009162,P014,04,01,OBJ529490421626,PUR,QM000002,"",X,20250821,20250821,20250826,20250821,20250826,677384167914584409,P014,P026,BATCH72785,VEN12536,"",853.569,830.211,2357.866,213.978,0.09,PC6816,GB58,2000,COST4442,0004,003
100,100000009163,P036,04,03,OBJ168862490692,PUR,QM000002,X,X,20250519,20250519,20250529,20250519,20250529,799721126679894336,P036,P014,BATCH81018,VEN88377,"",3293.269,698.446,3366.564,471.501,0.751,PC7290,GB92,2000,COST9259,0005,009
100,100000009164,P010,01,01,OBJ410960261706,PUR,QM000002,X,X,20250529,20250529,20250602,20250529,20250602,169480817902502730,P010,P029,BATCH80469,VEN93330,"",547.097,2543.325,2524.258,238.143,0.833,PC8807,GB61,2000,COST2371,0003,010
100,100000009165,P017,08,02,OBJ888733177221,MAT,QM000002,"",X,20250521,20250521,20250531,20250521,20250531,156589467069431022,P017,P004,BATCH82731,VEN75902,K,926.408,266.561,1043.184,196.536,0.155,PC8777,GB02,2000,COST8564,0002,008
100,100000009166,P015,01,02,OBJ094102551668,PUR,QM000002,"",X,20250829,20250829,20250905,20250829,20250905,708894928033268298,P015,P050,BATCH96226,VEN54763,"",2476.495,822.094,2094.793,259.047,0.404,PC2165,GB31,2000,COST6707,0003,008
100,100000009167,P042,08,03,OBJ787331857863,MAT,QM000002,X,"",20251215,20251215,20251225,20251215,20251225,157101484690620680,P042,P033,BATCH55703,VEN81441,"",4007.061,1609.576,1553.779,293.217,0.139,PC4448,GB95,1000,COST8464,0005,005
100,100000009168,P014,04,02,OBJ613102347493,PUR,QM000002,"",X,20251017,20251017,20251022,20251017,20251022,264119326459672302,P014,P044,BATCH73845,VEN89498,K,2926.006,3022.433,3396.713,176.1,0.691,PC7578,GB54,1000,COST2461,0003,003
100,100000009169,P042,08,01,OBJ318140626153,INV,QM000002,X,"",20251129,20251129,20251130,20251129,20251130,571745012054626841,P042,P021,BATCH88122,VEN26859,K,3944.815,781.618,1582.148,208.417,0.134,PC7434,GB53,1000,COST7501,0005,001
100,100000009170,P035,01,03,OBJ388882936227,PUR,QM000001,"",X,20250817,20250817,20250825,20250817,20250825,896387384860998969,P035,P019,BATCH31097,VEN82759,"",269.715,3278.618,2308.823,241.903,0.104,PC4091,GB26,2000,COST2065,0004,008
100,100000009171,P034,08,02,OBJ633496464369,PUR,QM000002,"",X,20251117,20251117,20251121,20251117,20251121,499927867952339128,P034,P044,BATCH26093,VEN14074,"",1572.019,3701.227,1682.211,81.086,0.789,PC3368,GB45,2000,COST7039,0004,006
100,100000009172,P039,08,02,OBJ602694429095,INV,QM000002,X,X,20250610,20250610,20250615,20250610,20250615,133748361526837912,P039,P016,BATCH03700,VEN01096,"",304.497,3814.455,3778.876,196.057,0.441,PC5873,GB77,1000,COST5747,0005,003
100,100000009173,P040,08,01,OBJ334092702325,INV,QM000001,X,"",20250302,20250302,20250309,20250302,20250309,563659773420525463,P040,P031,BATCH85298,VEN26211,K,3135.056,386.282,142.56,313.593,0.388,PC1486,GB03,1000,COST2835,0003,007
100,100000009174,P005,01,01,OBJ063166888842,INV,QM000002,X,"",20250401,20250401,20250402,20250401,20250402,455349151362653054,P005,P039,BATCH23044,VEN57010,K,1033.976,2992.826,2502.634,496.417,0.797,PC9103,GB73,2000,COST2132,0003,001
100,100000009175,P036,01,01,OBJ326640839103,PUR,QM000001,X,X,20250528,20250528,20250601,20250528,20250601,646161584254534013,P036,P008,BATCH51827,VEN87925,K,1993.313,2928.457,1749.214,299.608,0.012,PC5709,GB99,1000,COST8949,0003,009
100,100000009176,P026,01,02,OBJ023725689428,PUR,QM000002,"","",20251126,20251126,20251128,20251126,20251128,641251905768841320,P026,P019,BATCH38580,VEN46310,K,166.969,3524.834,1280.954,307.632,0.102,PC2578,GB48,1000,COST7541,0001,002
100,100000009177,P005,04,02,OBJ681390847436,PUR,QM000001,"","",20260107,20260107,20260116,20260107,20260116,175163013561157204,P005,P011,BATCH83856,VEN96209,"",867.018,1069.387,1241.863,231.572,0.049,PC5395,GB81,1000,COST9347,0001,010
100,100000009178,P014,01,02,OBJ506956992395,PUR,QM000001,X,X,20250713,20250713,20250715,20250713,20250715,833396234819005879,P014,P008,BATCH27930,VEN44181,"",239.554,2117.941,2497.753,1.407,0.87,PC5710,GB38,2000,COST1456,0002,005
100,100000009179,P005,01,03,OBJ758208099284,INV,QM000002,"",X,20251117,20251117,20251126,20251117,20251126,544740861429320681,P005,P033,BATCH83749,VEN29286,K,3698.519,3114.065,1325.671,322.466,0.308,PC5160,GB39,2000,COST2092,0002,006
100,100000009180,P041,08,03,OBJ756294488829,MAT,QM000001,"",X,20251201,20251201,20251203,20251201,20251203,689889278585665420,P041,P035,BATCH56369,VEN56766,"",3150.638,1114.057,1824.467,85.673,0.763,PC3143,GB62,2000,COST9018,0003,002
100,100000009181,P026,01,03,OBJ110903141962,MAT,QM000002,X,"",20250701,20250701,20250709,20250701,20250709,418524492105924684,P026,P028,BATCH55314,VEN73514,K,3182.606,2249.354,2506.289,462.611,0.797,PC8374,GB95,1000,COST4637,0005,003
100,100000009182,P007,04,03,OBJ427614995015,INV,QM000002,X,"",20250408,20250408,20250409,20250408,20250409,347079589349921472,P007,P034,BATCH14779,VEN43547,K,3560.884,1698.669,859.788,387.148,0.47,PC5977,GB02,1000,COST8893,0001,008
100,100000009183,P029,04,03,OBJ985389438041,PUR,QM000002,"",X,20250222,20250222,20250302,20250222,20250302,501890376835548100,P029,P013,BATCH01606,VEN19188,K,1984.029,3489.614,2403.181,295.838,0.664,PC9997,GB73,2000,COST0998,0003,001
100,100000009184,P036,04,01,OBJ251275655616,INV,QM000001,"","",20260101,20260101,20260110,20260101,20260110,405948759534147668,P036,P050,BATCH55280,VEN04300,K,1648.895,2960.72,1250.798,309.625,0.176,PC5466,GB49,1000,COST4030,0004,008
100,100000009185,P019,04,02,OBJ265145410709,INV,QM000002,"","",20250423,20250423,20250424,20250423,20250424,176112204856731269,P019,P010,BATCH07597,VEN38286,K,4664.047,895.416,2977.476,366.519,0.311,PC2115,GB41,2000,COST4360,0001,002
100,100000009186,P028,08,02,OBJ632065482006,MAT,QM000001,"","",20251008,20251008,20251011,20251008,20251011,826462787748686033,P028,P042,BATCH87648,VEN69717,"",4751.185,940.913,518.852,375.726,0.059,PC4337,GB97,1000,COST1524,0002,009
100,100000009187,P016,04,02,OBJ636431693617,INV,QM000001,"",X,20250815,20250815,20250820,20250815,20250820,689914723718928582,P016,P018,BATCH59152,VEN28537,K,1770.476,825.216,1821.097,228.32,0.366,PC5655,GB89,2000,COST9634,0001,003
100,100000009188,P005,08,02,OBJ800206523955,MAT,QM000001,X,"",20250222,20250222,20250226,20250222,20250226,616797290587231336,P005,P019,BATCH36663,VEN17581,"",3851.883,3363.627,1150.126,344.149,0.117,PC9070,GB78,2000,COST1166,0002,007
100,100000009189,P047,08,01,OBJ416319006623,PUR,QM000001,"","",20250516,20250516,20250519,20250516,20250519,113593965589769311,P047,P013,BATCH05533,VEN97464,K,2120.171,3235.69,1009.99,253.776,0.883,PC9330,GB20,1000,COST6457,0005,010
100,100000009190,P031,04,01,OBJ519726129760,PUR,QM000001,X,X,20250518,20250518,20250527,20250518,20250527,804538107690774476,P031,P050,BATCH62388,VEN79796,K,2636.8,159.136,376.295,384.837,0.8,PC7233,GB33,1000,COST8565,0003,010
100,100000009191,P008,04,01,OBJ505010276019,INV,QM000002,X,X,20260126,20260126,20260128,20260126,20260128,673552895363317973,P008,P018,BATCH14738,VEN63684,"",1850.758,1166.712,2771.039,113.85,0.395,PC9660,GB42,2000,COST4321,0001,008
100,100000009192,P043,04,03,OBJ014674861256,MAT,QM000001,"",X,20250909,20250909,20250915,20250909,20250915,615080982529664181,P043,P006,BATCH27289,VEN66567,K,3886.492,1785.275,3665.989,270.075,0.73,PC7982,GB52,1000,COST6416,0002,008
100,100000009193,P049,08,01,OBJ699392228407,MAT,QM000001,X,X,20250829,20250829,20250831,20250829,20250831,594494693437557127,P049,P003,BATCH93453,VEN05752,"",3703.054,3572.798,1714.105,102.22,0.046,PC7126,GB37,1000,COST3664,0004,009
100,100000009194,P044,01,03,OBJ316912368401,MAT,QM000002,"","",20260115,20260115,20260119,20260115,20260119,286197932523439607,P044,P014,BATCH37058,VEN76468,K,4923.444,1249.196,309.438,338.778,0.742,PC4013,GB29,2000,COST8729,0001,005
100,100000009195,P049,04,02,OBJ786430500345,MAT,QM000001,"",X,20250716,20250716,20250717,20250716,20250717,403976877000207607,P049,P041,BATCH45151,VEN33753,"",4347.865,2646.542,906.939,322.991,0.018,PC8494,GB27,2000,COST4089,0001,010
100,100000009196,P021,08,02,OBJ267878094172,MAT,QM000002,"",X,20251229,20251229,20251230,20251229,20251230,200457612350856689,P021,P033,BATCH13219,VEN83831,"",3981.505,757.127,1732.118,439.206,0.669,PC4548,GB45,1000,COST8244,0003,008
100,100000009197,P046,01,01,OBJ082728306352,INV,QM000002,X,X,20250801,20250801,20250808,20250801,20250808,402161554137433301,P046,P033,BATCH32008,VEN18580,"",1023.369,2713.18,854.41,7.537,0.959,PC2192,GB39,1000,COST9627,0002,010
100,100000009198,P001,01,02,OBJ427297162961,INV,QM000002,X,"",20251113,20251113,20251115,20251113,20251115,950675118997870630,P001,P028,BATCH80396,VEN14235,"",3912.122,3356.146,2113.843,338.246,0.172,PC9327,GB71,1000,COST2464,0003,007
100,100000009199,P037,04,03,OBJ577783460695,PUR,QM000002,"","",20250828,20250828,20250905,20250828,20250905,961309259147863495,P037,P042,BATCH34315,VEN60294,"",4863.814,75.311,3340.365,464.204,0.674,PC8142,GB68,2000,COST3547,0002,001
100,100000009200,P030,08,03,OBJ803352649981,PUR,QM000002,X,"",20260209,20260209,20260210,20260209,20260210,510324931224201021,P030,P027,BATCH88929,VEN29059,"",1977.887,964.936,214.45,189.63,0.198,PC1007,GB72,1000,COST0829,0001,002
100,100000009201,P007,04,03,OBJ806738361374,MAT,QM000002,X,X,20250825,20250825,20250902,20250825,20250902,400706004246998139,P007,P021,BATCH36802,VEN29621,K,1875.116,3188.812,2606.173,285.737,0.25,PC2795,GB97,1000,COST2435,0001,009
100,100000009202,P011,04,02,OBJ826440311045,INV,QM000002,X,"",20251108,20251108,20251118,20251108,20251118,830389853711988821,P011,P046,BATCH93801,VEN05505,K,1584.559,3002.83,115.252,66.929,0.1,PC5420,GB70,1000,COST6426,0004,005
100,100000009203,P026,04,03,OBJ801900630702,PUR,QM000002,X,X,20250817,20250817,20250825,20250817,20250825,527132287796302723,P026,P019,BATCH54476,VEN57430,K,192.561,238.893,2618.851,55.954,0.186,PC7329,GB07,2000,COST4008,0005,004
100,100000009204,P020,08,02,OBJ796139480688,INV,QM000002,"",X,20250627,20250627,20250630,20250627,20250630,918987009462731366,P020,P026,BATCH99710,VEN74922,"",3381.512,2286.625,2972.919,283.02,0.68,PC7352,GB85,2000,COST6765,0004,005
100,100000009205,P007,01,03,OBJ797483946874,INV,QM000002,X,X,20251120,20251120,20251126,20251120,20251126,680243670780918758,P007,P025,BATCH41616,VEN68739,"",3491.84,1356.092,1048.413,495.966,0.294,PC3519,GB04,1000,COST0105,0001,010
100,100000009206,P030,08,01,OBJ866824291571,PUR,QM000001,"",X,20250519,20250519,20250521,20250519,20250521,795965244928042146,P030,P047,BATCH40874,VEN47840,"",3882.9,3845.872,2450.103,452.859,0.97,PC7736,GB22,1000,COST8171,0005,005
100,100000009207,P047,01,03,OBJ933794369931,MAT,QM000001,"","",20250819,20250819,20250828,20250819,20250828,240822337890988632,P047,P004,BATCH09899,VEN90196,"",2685.43,50.234,1868.735,402.165,0.438,PC0992,GB15,1000,COST1834,0002,004
100,100000009208,P025,04,01,OBJ764151866383,INV,QM000002,"","",20260127,20260127,20260130,20260127,20260130,879116744481899383,P025,P024,BATCH46094,VEN04465,"",2393.912,2100.803,1811.946,207.833,0.154,PC3147,GB03,2000,COST0288,0002,001
100,100000009209,P024,08,01,OBJ780722510690,INV,QM000001,"","",20251012,20251012,20251015,20251012,20251015,718049498827801085,P024,P033,BATCH50707,VEN51138,K,3464.343,3663.531,2700.373,144.571,0.116,PC8928,GB34,1000,COST4675,0004,009
100,100000009210,P035,01,01,OBJ935205163012,PUR,QM000002,"",X,20250301,20250301,20250308,20250301,20250308,571627692279314167,P035,P023,BATCH35150,VEN26241,"",1860.553,220.428,1383.039,11.136,0.805,PC0645,GB07,1000,COST9320,0001,002
100,100000009211,P031,08,01,OBJ532347870160,INV,QM000001,X,"",20250919,20250919,20250926,20250919,20250926,250272477331446691,P031,P017,BATCH45940,VEN57096,K,2329.982,368.796,1532.403,121.131,0.279,PC9510,GB02,1000,COST5956,0001,003
100,100000009212,P016,04,03,OBJ636003629849,INV,QM000002,X,"",20250819,20250819,20250823,20250819,20250823,900191364849485627,P016,P043,BATCH52306,VEN11531,K,4402.551,3922.356,457.155,114.081,0.916,PC8030,GB96,2000,COST9461,0001,002
100,100000009213,P045,08,01,OBJ697091463612,PUR,QM000002,X,X,20251201,20251201,20251209,20251201,20251209,665521892306990642,P045,P044,BATCH26549,VEN44602,K,1540.783,2225.683,2938.657,407.035,0.866,PC6541,GB12,2000,COST9617,0001,009
100,100000009214,P029,08,02,OBJ921438468011,MAT,QM000001,X,X,20251012,20251012,20251018,20251012,20251018,287315763622290076,P029,P009,BATCH88006,VEN25650,K,681.866,915.758,3282.336,79.567,0.29,PC5127,GB08,2000,COST9411,0005,002
100,100000009215,P050,01,03,OBJ525314743709,INV,QM000001,X,X,20250721,20250721,20250728,20250721,20250728,832361107696921454,P050,P023,BATCH15721,VEN51384,"",1467.862,657.786,358.793,305.157,0.815,PC5410,GB25,2000,COST3275,0003,008
